pair,target,ligand,seed,status,n_modes,mode1_energy,score_S,reason,seconds
JAK1/TYK2,6N7A,J1TYK2_095,20260812,success,9,-10.166,10.166,,39.2
JAK1/TYK2,6N7A,J1TYK2_096,20260812,success,9,-9.56,9.56,,41.5
JAK1/TYK2,6N7A,J1TYK2_097,20260812,success,9,-9.645,9.645,,42.1
JAK1/TYK2,6N7A,J1TYK2_098,20260812,success,9,-6.781,6.781,,18.6
JAK1/TYK2,6N7A,J1TYK2_099,20260812,success,9,-7.885,7.885,,16.3
JAK1/TYK2,6N7A,J1TYK2_100,20260812,success,9,-8.219,8.219,,21.1
JAK1/TYK2,6N7A,J1TYK2_101,20260812,success,9,-7.95,7.95,,19.9
JAK1/TYK2,6N7A,J1TYK2_102,20260812,success,9,-8.828,8.828,,21.5
JAK1/TYK2,6N7A,J1TYK2_103,20260812,success,9,-7.871,7.871,,24.2
JAK1/TYK2,6N7A,J1TYK2_104,20260812,success,9,-7.944,7.944,,24.2
JAK1/TYK2,6N7A,J1TYK2_105,20260812,success,9,-9.268,9.268,,27.7
JAK1/TYK2,6N7A,J1TYK2_106,20260812,success,9,-9.295,9.295,,24.5
JAK1/TYK2,6N7A,J1TYK2_107,20260812,success,9,-7.675,7.675,,22.4
JAK1/TYK2,6N7A,J1TYK2_108,20260812,success,9,-7.612,7.612,,21.4
JAK1/TYK2,6N7A,J1TYK2_109,20260812,success,9,-7.844,7.844,,19.1
JAK1/TYK2,6N7A,J1TYK2_110,20260812,success,9,-8.24,8.24,,22.7
PPARA/PPARD,5U3Q,PAPD_001,20260812,success,9,-9.767,9.767,,99.9
PPARA/PPARD,5U3Q,PAPD_002,20260812,success,9,-8.445,8.445,,48.1
PPARA/PPARD,5U3Q,PAPD_003,20260812,success,9,-10.269,10.269,,56.7
PPARA/PPARD,5U3Q,PAPD_004,20260812,success,9,-9.858,9.858,,139.0
PPARA/PPARD,5U3Q,PAPD_005,20260812,success,9,-8.314,8.314,,61.4
PPARA/PPARD,5U3Q,PAPD_006,20260812,success,9,-10.141,10.141,,65.8
PPARA/PPARD,5U3Q,PAPD_007,20260812,success,9,-9.658,9.658,,62.7
PPARA/PPARD,5U3Q,PAPD_008,20260812,success,9,-9.93,9.93,,93.2
PPARA/PPARD,5U3Q,PAPD_009,20260812,success,9,-10.139,10.139,,104.9
PPARA/PPARD,5U3Q,PAPD_010,20260812,success,9,-10.53,10.53,,52.1
PPARA/PPARD,5U3Q,PAPD_011,20260812,success,8,-8.794,8.794,,60.1
PPARA/PPARD,5U3Q,PAPD_012,20260812,success,9,-9.776,9.776,,137.1
PPARA/PPARD,5U3Q,PAPD_013,20260812,success,9,-8.419,8.419,,87.9
PPARA/PPARD,5U3Q,PAPD_014,20260812,success,9,-9.296,9.296,,78.2
PPARA/PPARD,5U3Q,PAPD_015,20260812,success,9,-11.256,11.256,,240.7
PPARA/PPARD,5U3Q,PAPD_016,20260812,success,9,-10.374,10.374,,81.4
PPARA/PPARD,5U3Q,PAPD_017,20260812,success,9,-11.197,11.197,,99.3
PPARA/PPARD,5U3Q,PAPD_018,20260812,success,9,-10.954,10.954,,62.3
PPARA/PPARD,5U3Q,PAPD_019,20260812,success,5,-10.884,10.884,,93.2
PPARA/PPARD,5U3Q,PAPD_020,20260812,success,9,-10.733,10.733,,92.5
PPARA/PPARD,5U3Q,PAPD_021,20260812,success,9,-8.315,8.315,,75.0
PPARA/PPARD,5U3Q,PAPD_022,20260812,success,9,-9.579,9.579,,79.7
PPARA/PPARD,5U3Q,PAPD_023,20260812,success,8,-9.705,9.705,,173.6
PPARA/PPARD,5U3Q,PAPD_024,20260812,success,9,-9.611,9.611,,68.6
PPARA/PPARD,5U3Q,PAPD_025,20260812,success,9,-10.169,10.169,,86.1
PPARA/PPARD,5U3Q,PAPD_026,20260812,success,9,-9.336,9.336,,123.5
PPARA/PPARD,5U3Q,PAPD_027,20260812,success,9,-9.462,9.462,,79.0
PPARA/PPARD,5U3Q,PAPD_028,20260812,success,9,-9.679,9.679,,126.7
PPARA/PPARD,5U3Q,PAPD_029,20260812,success,9,-9.686,9.686,,93.0
PPARA/PPARD,5U3Q,PAPD_030,20260812,success,9,-9.424,9.424,,78.1
PPARA/PPARD,5U3Q,PAPD_031,20260812,success,9,-9.776,9.776,,94.6
PPARA/PPARD,5U3Q,PAPD_032,20260812,success,9,-10.182,10.182,,126.5
PPARA/PPARD,5U3Q,PAPD_033,20260812,success,9,-10.987,10.987,,174.6
PPARA/PPARD,5U3Q,PAPD_034,20260812,success,9,-10.233,10.233,,121.9
PPARA/PPARD,5U3Q,PAPD_035,20260812,success,9,-8.797,8.797,,112.4
PPARA/PPARD,5U3Q,PAPD_036,20260812,success,9,-8.71,8.71,,134.6
PPARA/PPARD,5U3Q,PAPD_037,20260812,success,8,-10.04,10.04,,92.6
PPARA/PPARD,5U3Q,PAPD_038,20260812,success,9,-9.608,9.608,,112.6
PPARA/PPARD,5U3Q,PAPD_039,20260812,success,9,-9.461,9.461,,105.0
PPARA/PPARD,5U3Q,PAPD_040,20260812,success,9,-9.895,9.895,,97.5
PPARA/PPARD,5U3Q,PAPD_041,20260812,success,9,-10.813,10.813,,90.2
PPARA/PPARD,5U3Q,PAPD_042,20260812,success,9,-10.201,10.201,,90.2
PPARA/PPARD,5U3Q,PAPD_043,20260812,success,9,-9.338,9.338,,63.1
PPARA/PPARD,5U3Q,PAPD_044,20260812,success,9,-9.427,9.427,,84.1
PPARA/PPARD,5U3Q,PAPD_045,20260812,success,9,-10.129,10.129,,77.2
PPARA/PPARD,5U3Q,PAPD_046,20260812,success,9,-9.962,9.962,,71.6
PPARA/PPARD,5U3Q,PAPD_047,20260812,success,9,-8.847,8.847,,44.2
PPARA/PPARD,5U3Q,PAPD_048,20260812,success,9,-10.449,10.449,,81.9
PPARA/PPARD,5U3Q,PAPD_049,20260812,success,9,-9.807,9.807,,46.8
PPARA/PPARD,5U3Q,PAPD_050,20260812,success,9,-10.745,10.745,,94.6
PPARA/PPARD,5U3Q,PAPD_051,20260812,success,9,-9.589,9.589,,95.0
PPARA/PPARD,5U3Q,PAPD_052,20260812,success,9,-9.525,9.525,,87.5
PPARA/PPARD,5U3Q,PAPD_053,20260812,success,9,-9.466,9.466,,129.7
PPARA/PPARD,5U3Q,PAPD_054,20260812,success,9,-11.408,11.408,,55.6
PPARA/PPARD,5U3Q,PAPD_055,20260812,success,9,-11.387,11.387,,49.3
PPARA/PPARD,5U3Q,PAPD_056,20260812,success,9,-11.189,11.189,,54.1
PPARA/PPARD,5U3Q,PAPD_057,20260812,success,9,-11.444,11.444,,64.1
PPARA/PPARD,5U3Q,PAPD_058,20260812,success,9,-10.318,10.318,,90.3
PPARA/PPARD,5U3Q,PAPD_059,20260812,success,9,-10.482,10.482,,57.2
PPARA/PPARD,5U3Q,PAPD_060,20260812,success,9,-10.651,10.651,,97.5
PPARA/PPARD,5U3Q,PAPD_061,20260812,success,9,-10.352,10.352,,78.9
PPARA/PPARD,5U3Q,PAPD_062,20260812,success,9,-10.492,10.492,,54.4
PPARA/PPARD,5U3Q,PAPD_063,20260812,success,9,-10.91,10.91,,62.2
PPARA/PPARD,5U3Q,PAPD_064,20260812,success,9,-11.456,11.456,,158.1
PPARA/PPARD,5U3Q,PAPD_065,20260812,success,9,-9.372,9.372,,75.1
PPARA/PPARD,5U3Q,PAPD_066,20260812,success,9,-10.382,10.382,,115.4
PPARA/PPARD,5U3Q,PAPD_067,20260812,success,7,-10.374,10.374,,104.7
PPARA/PPARD,5U3Q,PAPD_068,20260812,success,9,-9.216,9.216,,71.5
PPARA/PPARD,5U3Q,PAPD_069,20260812,success,9,-10.319,10.319,,94.1
PPARA/PPARD,5U3Q,PAPD_070,20260812,success,9,-11.436,11.436,,113.9
PPARA/PPARD,5U3Q,PAPD_071,20260812,success,9,-9.712,9.712,,76.0
PPARA/PPARD,5U3Q,PAPD_072,20260812,success,9,-9.469,9.469,,72.5
PPARA/PPARD,5U3Q,PAPD_073,20260812,success,9,-10.376,10.376,,120.2
PPARA/PPARD,5U3Q,PAPD_074,20260812,success,9,-9.458,9.458,,185.5
PPARA/PPARD,5U3Q,PAPD_075,20260812,success,9,-10.481,10.481,,93.2
PPARA/PPARD,5U3Q,PAPD_076,20260812,success,9,-10.383,10.383,,106.4
PPARA/PPARD,5U3Q,PAPD_077,20260812,success,9,-9.4,9.4,,51.4
PPARA/PPARD,5U3Q,PAPD_078,20260812,success,9,-10.182,10.182,,104.9
PPARA/PPARD,5U3Q,PAPD_079,20260812,success,9,-8.911,8.911,,79.5
PPARA/PPARD,5U3Q,PAPD_080,20260812,success,9,-8.102,8.102,,45.4
PPARA/PPARD,5U3Q,PAPD_081,20260812,success,9,-10.528,10.528,,96.6
PPARA/PPARD,5U3Q,PAPD_082,20260812,success,9,-10.238,10.238,,101.7
PPARA/PPARD,5U3Q,PAPD_083,20260812,success,9,-9.788,9.788,,71.4
PPARA/PPARD,5U3Q,PAPD_084,20260812,success,9,-11.054,11.054,,91.6
PPARA/PPARD,5U3Q,PAPD_085,20260812,success,9,-11.373,11.373,,120.9
PPARA/PPARD,5U3Q,PAPD_086,20260812,success,9,-9.794,9.794,,65.6
PPARA/PPARD,5U3Q,PAPD_087,20260812,success,5,-11.312,11.312,,74.0
PPARA/PPARD,5U3Q,PAPD_088,20260812,success,9,-11.197,11.197,,92.6
PPARA/PPARD,5U3Q,PAPD_089,20260812,success,9,-10.844,10.844,,106.5
PPARA/PPARD,5U3Q,PAPD_090,20260812,success,9,-11.217,11.217,,117.0
PPARA/PPARD,5U3Q,PAPD_091,20260812,success,8,-11.078,11.078,,78.7
PPARA/PPARD,5U3Q,PAPD_092,20260812,success,9,-10.53,10.53,,99.6
PPARA/PPARD,5U3Q,PAPD_093,20260812,success,9,-9.782,9.782,,50.2
PPARA/PPARD,5U3Q,PAPD_094,20260812,success,9,-9.077,9.077,,44.6
PPARA/PPARD,5U3Q,PAPD_095,20260812,success,9,-9.748,9.748,,63.3
PPARA/PPARD,5U3Q,PAPD_096,20260812,success,8,-9.581,9.581,,53.7
PPARA/PPARD,5U3Q,PAPD_097,20260812,success,9,-6.997,6.997,,89.4
PPARA/PPARD,5U3Q,PAPD_098,20260812,success,9,-10.499,10.499,,66.0
PPARA/PPARD,5U3Q,PAPD_099,20260812,success,9,-10.055,10.055,,52.5
PPARA/PPARD,5U3Q,PAPD_100,20260812,success,9,-10.491,10.491,,73.0
PPARA/PPARD,5U3Q,PAPD_101,20260812,success,9,-6.21,6.21,,6.7
PPARA/PPARD,5U3Q,PAPD_102,20260812,success,9,-10.087,10.087,,368.0
PPARA/PPARD,5U3Q,PAPD_103,20260812,success,9,-9.033,9.033,,93.2
PPARA/PPARD,5U3Q,PAPD_104,20260812,success,9,-11.398,11.398,,47.9
PPARA/PPARD,5U3Q,PAPD_105,20260812,success,9,-10.029,10.029,,65.4
PPARA/PPARD,5U3Q,PAPD_106,20260812,success,9,-9.969,9.969,,88.7
PPARA/PPARD,5U3Q,PAPD_107,20260812,success,9,-9.601,9.601,,84.2
PPARA/PPARD,5U3Q,PAPD_108,20260812,success,4,-9.352,9.352,,82.9
PPARA/PPARD,5U3Q,PAPD_109,20260812,success,9,-8.544,8.544,,40.3
PPARA/PPARD,5U3Q,PAPD_110,20260812,success,9,-10.058,10.058,,56.0
PPARA/PPARD,6LXA,PAPD_001,20260812,success,9,-9.345,9.345,,98.0
PPARA/PPARD,6LXA,PAPD_002,20260812,success,9,-8.372,8.372,,35.3
PPARA/PPARD,6LXA,PAPD_003,20260812,success,9,-9.222,9.222,,69.1
PPARA/PPARD,6LXA,PAPD_004,20260812,success,9,-9.905,9.905,,121.1
PPARA/PPARD,6LXA,PAPD_005,20260812,success,9,-8.338,8.338,,58.2
PPARA/PPARD,6LXA,PAPD_006,20260812,success,9,-8.773,8.773,,64.5
PPARA/PPARD,6LXA,PAPD_007,20260812,success,9,-8.713,8.713,,62.4
PPARA/PPARD,6LXA,PAPD_008,20260812,success,9,-8.919,8.919,,84.6
PPARA/PPARD,6LXA,PAPD_009,20260812,success,9,-8.67,8.67,,91.8
PPARA/PPARD,6LXA,PAPD_010,20260812,success,9,-8.886,8.886,,49.8
PPARA/PPARD,6LXA,PAPD_011,20260812,success,9,-7.972,7.972,,49.2
PPARA/PPARD,6LXA,PAPD_012,20260812,success,9,-9.736,9.736,,134.4
PPARA/PPARD,6LXA,PAPD_013,20260812,success,9,-8.365,8.365,,80.7
PPARA/PPARD,6LXA,PAPD_014,20260812,success,9,-8.835,8.835,,55.9
PPARA/PPARD,6LXA,PAPD_015,20260812,success,9,-9.242,9.242,,260.8
PPARA/PPARD,6LXA,PAPD_016,20260812,success,9,-9.873,9.873,,81.4
PPARA/PPARD,6LXA,PAPD_017,20260812,success,9,-10.044,10.044,,94.6
PPARA/PPARD,6LXA,PAPD_018,20260812,success,9,-9.942,9.942,,62.3
PPARA/PPARD,6LXA,PAPD_019,20260812,success,8,-8.587,8.587,,88.0
PPARA/PPARD,6LXA,PAPD_020,20260812,success,9,-8.39,8.39,,86.2
PPARA/PPARD,6LXA,PAPD_021,20260812,success,9,-8.09,8.09,,65.6
PPARA/PPARD,6LXA,PAPD_022,20260812,success,9,-9.069,9.069,,70.2
PPARA/PPARD,6LXA,PAPD_023,20260812,success,9,-8.403,8.403,,165.4
PPARA/PPARD,6LXA,PAPD_024,20260812,success,9,-8.223,8.223,,63.3
PPARA/PPARD,6LXA,PAPD_025,20260812,success,9,-9.385,9.385,,93.6
PPARA/PPARD,6LXA,PAPD_026,20260812,success,9,-9.165,9.165,,86.9
PPARA/PPARD,6LXA,PAPD_027,20260812,success,9,-9.163,9.163,,74.9
PPARA/PPARD,6LXA,PAPD_028,20260812,success,9,-9.204,9.204,,96.1
PPARA/PPARD,6LXA,PAPD_029,20260812,success,9,-9.001,9.001,,78.1
PPARA/PPARD,6LXA,PAPD_030,20260812,success,9,-9.168,9.168,,67.9
PPARA/PPARD,6LXA,PAPD_031,20260812,success,9,-9.102,9.102,,97.1
PPARA/PPARD,6LXA,PAPD_032,20260812,success,9,-9.391,9.391,,96.0
PPARA/PPARD,6LXA,PAPD_033,20260812,success,7,-10.127,10.127,,180.3
PPARA/PPARD,6LXA,PAPD_034,20260812,success,9,-7.95,7.95,,103.9
PPARA/PPARD,6LXA,PAPD_035,20260812,success,9,-5.955,5.955,,138.8
PPARA/PPARD,6LXA,PAPD_036,20260812,success,8,-7.339,7.339,,181.0
PPARA/PPARD,6LXA,PAPD_037,20260812,success,9,-6.633,6.633,,115.6
PPARA/PPARD,6LXA,PAPD_038,20260812,success,9,-6.418,6.418,,110.2
PPARA/PPARD,6LXA,PAPD_039,20260812,success,9,-7.461,7.461,,126.2
PPARA/PPARD,6LXA,PAPD_040,20260812,success,9,-5.76,5.76,,126.7
PPARA/PPARD,6LXA,PAPD_041,20260812,success,9,-9.662,9.662,,82.8
PPARA/PPARD,6LXA,PAPD_042,20260812,success,9,-8.92,8.92,,111.1
PPARA/PPARD,6LXA,PAPD_043,20260812,success,9,-9.272,9.272,,65.9
PPARA/PPARD,6LXA,PAPD_044,20260812,success,9,-8.654,8.654,,78.9
PPARA/PPARD,6LXA,PAPD_045,20260812,success,9,-9.829,9.829,,76.2
PPARA/PPARD,6LXA,PAPD_046,20260812,success,9,-9.797,9.797,,71.8
PPARA/PPARD,6LXA,PAPD_047,20260812,success,9,-9.234,9.234,,49.1
PPARA/PPARD,6LXA,PAPD_048,20260812,success,9,-8.714,8.714,,74.3
PPARA/PPARD,6LXA,PAPD_049,20260812,success,8,-8.562,8.562,,40.3
PPARA/PPARD,6LXA,PAPD_050,20260812,success,9,-9.51,9.51,,93.9
PPARA/PPARD,6LXA,PAPD_051,20260812,success,9,-9.395,9.395,,77.0
PPARA/PPARD,6LXA,PAPD_052,20260812,success,9,-8.783,8.783,,70.9
PPARA/PPARD,6LXA,PAPD_053,20260812,success,9,-8.857,8.857,,109.9
PPARA/PPARD,6LXA,PAPD_054,20260812,success,9,-9.657,9.657,,69.1
PPARA/PPARD,6LXA,PAPD_055,20260812,success,9,-8.901,8.901,,60.0
PPARA/PPARD,6LXA,PAPD_056,20260812,success,9,-9.231,9.231,,71.8
PPARA/PPARD,6LXA,PAPD_057,20260812,success,9,-8.654,8.654,,64.2
PPARA/PPARD,6LXA,PAPD_058,20260812,success,8,-8.606,8.606,,85.6
PPARA/PPARD,6LXA,PAPD_059,20260812,success,9,-9.247,9.247,,67.6
PPARA/PPARD,6LXA,PAPD_060,20260812,success,9,-8.765,8.765,,114.2
PPARA/PPARD,6LXA,PAPD_061,20260812,success,9,-8.603,8.603,,74.4
PPARA/PPARD,6LXA,PAPD_062,20260812,success,9,-9.522,9.522,,62.9
PPARA/PPARD,6LXA,PAPD_063,20260812,success,9,-8.795,8.795,,70.3
PPARA/PPARD,6LXA,PAPD_064,20260812,success,6,-9.579,9.579,,126.6
PPARA/PPARD,6LXA,PAPD_065,20260812,success,9,-9.077,9.077,,69.2
PPARA/PPARD,6LXA,PAPD_066,20260812,success,9,-9.346,9.346,,115.3
PPARA/PPARD,6LXA,PAPD_067,20260812,success,9,-9.372,9.372,,95.3
PPARA/PPARD,6LXA,PAPD_068,20260812,success,9,-9.155,9.155,,69.7
PPARA/PPARD,6LXA,PAPD_069,20260812,success,9,-7.76,7.76,,83.9
PPARA/PPARD,6LXA,PAPD_070,20260812,success,9,-10.085,10.085,,114.5
PPARA/PPARD,6LXA,PAPD_071,20260812,success,9,-8.89,8.89,,77.2
PPARA/PPARD,6LXA,PAPD_072,20260812,success,9,-9.622,9.622,,76.3
PPARA/PPARD,6LXA,PAPD_073,20260812,success,9,-8.64,8.64,,124.5
PPARA/PPARD,6LXA,PAPD_074,20260812,success,9,-8.247,8.247,,164.1
PPARA/PPARD,6LXA,PAPD_075,20260812,success,9,-10.199,10.199,,81.0
PPARA/PPARD,6LXA,PAPD_076,20260812,success,9,-10.178,10.178,,111.8
PPARA/PPARD,6LXA,PAPD_077,20260812,success,8,-8.818,8.818,,50.2
PPARA/PPARD,6LXA,PAPD_078,20260812,success,9,-8.674,8.674,,113.6
PPARA/PPARD,6LXA,PAPD_079,20260812,success,9,-8.17,8.17,,82.6
PPARA/PPARD,6LXA,PAPD_080,20260812,success,9,-6.259,6.259,,43.3
PPARA/PPARD,6LXA,PAPD_081,20260812,success,9,-9.238,9.238,,94.3
PPARA/PPARD,6LXA,PAPD_082,20260812,success,9,-9.463,9.463,,93.7
PPARA/PPARD,6LXA,PAPD_083,20260812,success,9,-8.887,8.887,,59.9
PPARA/PPARD,6LXA,PAPD_084,20260812,success,9,-8.139,8.139,,109.4
PPARA/PPARD,6LXA,PAPD_085,20260812,success,9,-10.2,10.2,,104.2
PPARA/PPARD,6LXA,PAPD_086,20260812,success,9,-10.007,10.007,,74.8
PPARA/PPARD,6LXA,PAPD_087,20260812,success,9,-8.381,8.381,,82.5
PPARA/PPARD,6LXA,PAPD_088,20260812,success,9,-8.432,8.432,,94.2
PPARA/PPARD,6LXA,PAPD_089,20260812,success,9,-8.303,8.303,,98.8
PPARA/PPARD,6LXA,PAPD_090,20260812,success,9,-8.316,8.316,,114.6
PPARA/PPARD,6LXA,PAPD_091,20260812,success,9,-7.723,7.723,,66.9
PPARA/PPARD,6LXA,PAPD_092,20260812,success,9,-8.61,8.61,,88.5
PPARA/PPARD,6LXA,PAPD_093,20260812,success,9,-6.619,6.619,,68.3
PPARA/PPARD,6LXA,PAPD_094,20260812,success,9,-6.664,6.664,,49.2
PPARA/PPARD,6LXA,PAPD_095,20260812,success,9,-7.099,7.099,,61.1
PPARA/PPARD,6LXA,PAPD_096,20260812,success,9,-7.053,7.053,,59.1
PPARA/PPARD,6LXA,PAPD_097,20260812,success,9,-6.315,6.315,,84.2
PPARA/PPARD,6LXA,PAPD_098,20260812,success,9,-9.569,9.569,,70.3
PPARA/PPARD,6LXA,PAPD_099,20260812,success,8,-10.075,10.075,,53.1
PPARA/PPARD,6LXA,PAPD_100,20260812,success,9,-9.598,9.598,,62.3
PPARA/PPARD,6LXA,PAPD_101,20260812,success,9,-6.332,6.332,,7.0
PPARA/PPARD,6LXA,PAPD_102,20260812,success,9,-8.438,8.438,,328.7
PPARA/PPARD,6LXA,PAPD_103,20260812,success,9,-8.231,8.231,,80.6
PPARA/PPARD,6LXA,PAPD_104,20260812,success,9,-10.026,10.026,,54.1
PPARA/PPARD,6LXA,PAPD_105,20260812,success,9,-9.258,9.258,,55.9
PPARA/PPARD,6LXA,PAPD_106,20260812,success,9,-9.262,9.262,,94.3
PPARA/PPARD,6LXA,PAPD_107,20260812,success,9,-9.457,9.457,,93.3
PPARA/PPARD,6LXA,PAPD_108,20260812,success,8,-8.207,8.207,,74.1
PPARA/PPARD,6LXA,PAPD_109,20260812,success,9,-8.324,8.324,,36.1
PPARA/PPARD,6LXA,PAPD_110,20260812,success,8,-8.234,8.234,,39.7
PPARG/PPARA,6LXA,PGPA_001,20260812,success,9,-9.726,9.726,,113.1
PPARG/PPARA,6LXA,PGPA_002,20260812,success,9,-8.846,8.846,,32.6
PPARG/PPARA,6LXA,PGPA_003,20260812,success,9,-7.758,7.758,,29.3
PPARG/PPARA,6LXA,PGPA_004,20260812,success,9,-9.002,9.002,,51.3
PPARG/PPARA,6LXA,PGPA_005,20260812,success,6,-7.461,7.461,,60.9
PPARG/PPARA,6LXA,PGPA_006,20260812,success,9,-7.29,7.29,,85.6
PPARG/PPARA,6LXA,PGPA_007,20260812,success,9,-8.92,8.92,,107.5
PPARG/PPARA,6LXA,PGPA_008,20260812,success,9,-10.334,10.334,,80.2
PPARG/PPARA,6LXA,PGPA_009,20260812,success,9,-9.984,9.984,,109.2
PPARG/PPARA,6LXA,PGPA_010,20260812,success,9,-9.276,9.276,,57.4
PPARG/PPARA,6LXA,PGPA_011,20260812,success,9,-10.231,10.231,,88.4
PPARG/PPARA,6LXA,PGPA_012,20260812,success,9,-8.93,8.93,,57.2
PPARG/PPARA,6LXA,PGPA_013,20260812,success,9,-9.472,9.472,,230.9
PPARG/PPARA,6LXA,PGPA_014,20260812,success,5,-7.577,7.577,,134.6
PPARG/PPARA,6LXA,PGPA_015,20260812,success,9,-9.419,9.419,,84.8
PPARG/PPARA,6LXA,PGPA_016,20260812,success,9,-8.971,8.971,,68.5
PPARG/PPARA,6LXA,PGPA_017,20260812,success,9,-9.622,9.622,,59.8
PPARG/PPARA,6LXA,PGPA_018,20260812,success,9,-9.098,9.098,,236.7
PPARG/PPARA,6LXA,PGPA_019,20260812,success,9,-9.422,9.422,,124.3
PPARG/PPARA,6LXA,PGPA_020,20260812,success,9,-8.16,8.16,,294.2
PPARG/PPARA,6LXA,PGPA_021,20260812,success,9,-7.154,7.154,,294.8
PPARG/PPARA,6LXA,PGPA_022,20260812,success,9,-8.284,8.284,,405.6
PPARG/PPARA,6LXA,PGPA_023,20260812,success,9,-9.795,9.795,,214.7
PPARG/PPARA,6LXA,PGPA_024,20260812,success,9,-9.279,9.279,,91.4
PPARG/PPARA,6LXA,PGPA_025,20260812,success,9,-8.561,8.561,,251.2
PPARG/PPARA,6LXA,PGPA_026,20260812,success,9,-8.482,8.482,,49.8
PPARG/PPARA,6LXA,PGPA_027,20260812,success,9,-7.5,7.5,,102.9
PPARG/PPARA,6LXA,PGPA_028,20260812,success,9,-8.145,8.145,,114.6
PPARG/PPARA,6LXA,PGPA_029,20260812,success,9,-6.489,6.489,,60.0
PPARG/PPARA,6LXA,PGPA_030,20260812,success,8,-9.956,9.956,,487.1
PPARG/PPARA,6LXA,PGPA_031,20260812,success,9,-8.324,8.324,,36.3
PPARG/PPARA,6LXA,PGPA_032,20260812,success,9,-8.365,8.365,,91.3
PPARG/PPARA,6LXA,PGPA_033,20260812,success,9,-9.604,9.604,,84.1
PPARG/PPARA,6LXA,PGPA_034,20260812,success,9,-9.02,9.02,,92.5
PPARG/PPARA,6LXA,PGPA_035,20260812,success,9,-8.991,8.991,,71.1
PPARG/PPARA,6LXA,PGPA_036,20260812,success,9,-9.155,9.155,,71.2
PPARG/PPARA,6LXA,PGPA_037,20260812,success,9,-9.318,9.318,,83.8
PPARG/PPARA,6LXA,PGPA_038,20260812,success,9,-8.909,8.909,,77.6
PPARG/PPARA,6LXA,PGPA_039,20260812,success,9,-8.801,8.801,,52.2
PPARG/PPARA,6LXA,PGPA_040,20260812,success,9,-9.424,9.424,,72.1
PPARG/PPARA,6LXA,PGPA_041,20260812,success,9,-9.428,9.428,,103.5
PPARG/PPARA,6LXA,PGPA_042,20260812,success,9,-7.972,7.972,,49.3
PPARG/PPARA,6LXA,PGPA_043,20260812,success,9,-8.414,8.414,,117.6
PPARG/PPARA,6LXA,PGPA_044,20260812,success,9,-8.905,8.905,,154.2
PPARG/PPARA,6LXA,PGPA_045,20260812,success,9,-9.188,9.188,,182.8
PPARG/PPARA,6LXA,PGPA_046,20260812,success,9,-9.547,9.547,,43.5
PPARG/PPARA,6LXA,PGPA_047,20260812,success,9,-8.871,8.871,,65.5
PPARG/PPARA,6LXA,PGPA_048,20260812,success,9,-8.437,8.437,,48.2
PPARG/PPARA,6LXA,PGPA_049,20260812,success,9,-9.71,9.71,,122.6
PPARG/PPARA,6LXA,PGPA_050,20260812,success,9,-8.447,8.447,,111.0
PPARG/PPARA,6LXA,PGPA_051,20260812,success,9,-9.932,9.932,,71.8
PPARG/PPARA,6LXA,PGPA_052,20260812,success,9,-9.253,9.253,,92.6
PPARG/PPARA,6LXA,PGPA_053,20260812,success,9,-8.867,8.867,,103.8
PPARG/PPARA,6LXA,PGPA_054,20260812,success,9,-8.414,8.414,,159.6
PPARG/PPARA,6LXA,PGPA_055,20260812,success,9,-9.549,9.549,,89.3
PPARG/PPARA,6LXA,PGPA_056,20260812,success,9,-9.024,9.024,,201.8
PPARG/PPARA,6LXA,PGPA_057,20260812,success,9,-9.069,9.069,,70.7
PPARG/PPARA,6LXA,PGPA_058,20260812,success,9,-8.739,8.739,,53.0
PPARG/PPARA,6LXA,PGPA_059,20260812,success,9,-8.802,8.802,,157.5
PPARG/PPARA,6LXA,PGPA_060,20260812,success,9,-7.142,7.142,,69.1
PPARG/PPARA,6LXA,PGPA_061,20260812,success,9,-8.23,8.23,,72.2
PPARG/PPARA,6LXA,PGPA_062,20260812,success,9,-8.893,8.893,,89.3
PPARG/PPARA,6LXA,PGPA_063,20260812,success,9,-9.508,9.508,,105.4
PPARG/PPARA,6LXA,PGPA_064,20260812,success,9,-8.375,8.375,,87.4
PPARG/PPARA,6LXA,PGPA_065,20260812,success,9,-9.097,9.097,,167.6
PPARG/PPARA,6LXA,PGPA_066,20260812,success,9,-9.003,9.003,,128.0
PPARG/PPARA,6LXA,PGPA_067,20260812,success,8,-10.111,10.111,,77.7
PPARG/PPARA,6LXA,PGPA_068,20260812,success,9,-9.898,9.898,,73.6
PPARG/PPARA,6LXA,PGPA_069,20260812,success,9,-10.219,10.219,,90.3
PPARG/PPARA,6LXA,PGPA_070,20260812,success,9,-8.357,8.357,,177.2
PPARG/PPARA,6LXA,PGPA_071,20260812,success,9,-8.917,8.917,,110.8
PPARG/PPARA,6LXA,PGPA_072,20260812,success,9,-8.222,8.222,,73.7
PPARG/PPARA,6LXA,PGPA_073,20260812,success,9,-8.886,8.886,,48.3
PPARG/PPARA,6LXA,PGPA_074,20260812,success,8,-10.469,10.469,,158.7
PPARG/PPARA,6LXA,PGPA_075,20260812,success,9,-9.298,9.298,,156.6
PPARG/PPARA,6LXA,PGPA_076,20260812,success,9,-9.058,9.058,,143.9
PPARG/PPARA,6LXA,PGPA_077,20260812,success,9,-7.984,7.984,,83.5
PPARG/PPARA,6LXA,PGPA_078,20260812,success,9,-9.536,9.536,,100.4
