repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,dock_score,glide_score_xp,docking_status,pdb_id,nlrp3_dock_score,nlrp3_glide_score_xp,nlrp3_docking_status,nlrp3_pdb_id,s_u_percentile,s_n_ml_percentile,s_n_dock_percentile,s_n_percentile,pareto_front
REP_01208,CHEMBL5314961,OCEDURENONE,N#Cc1ccc(N2N=C3c4ccc(C(=O)N5CCC(O)CC5)nc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,UXHQLGLGLZKHTC-CUNXSJBXSA-N,504.03,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccc2c(n1)CCC1C2=NN(c2ccccc2)C1C1CCCC1)N1CCCCC1,62,-7.701,-7.701,docked,9DKB,-7.424,-7.424,docked,7ALV,72.21518987341773,91.36075949367088,93.67088607594937,93.67088607594937,False
REP_01411,CHEMBL1181731,TEGLARINAD,COCCOCCOCCOCCOC(=O)OC[n+]1ccc(N/C(=N/CCCCCCOc2ccc(Cl)cc2)NC#N)cc1,RXXJCNMVVRGOJB-UHFFFAOYSA-O,637.15,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,C(=NCCCCCCOc1ccccc1)Nc1cc[nH+]cc1,311,-7.7,-7.7,docked,9DKB,-6.36,-6.36,docked,7ALV,72.15189873417722,75.31645569620254,37.848101265822784,75.31645569620254,False
REP_06402,CHEMBL4297584,TENALISIB,CC[C@H](Nc1ncnc2[nH]cnc12)c1oc2ccccc2c(=O)c1-c1cccc(F)c1,HDXDQPRPFRKGKZ-INIZCTEOSA-N,415.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1c(-c2ccccc2)c(CNc2ncnc3[nH]cnc23)oc2ccccc12,896,-7.699,-7.699,docked,9DKB,-5.93,-5.93,docked,7ALV,72.08860759493672,49.68354430379747,18.829113924050635,49.68354430379747,False
REP_06756,CHEMBL483321,CP-724714,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,LLVZBTWPGQVVLW-SNAWJCMRSA-N,469.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cncc(Oc2ccc(Nc3ncnc4ccccc34)cc2)c1,961,-7.698,-7.698,docked,9DKB,-6.97,-6.97,docked,7ALV,71.96202531645571,49.68354430379747,76.29746835443039,76.29746835443039,False
REP_08095,CHEMBL4802241,ILUNOCITINIB,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(S(=O)(=O)C2CC2)C1,RVOUEXFKIYNODQ-UHFFFAOYSA-N,383.44,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.82054317,83.50763312898185,True,,O=S(=O)(C1CC1)N1CC(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,1373,-7.698,-7.698,docked,9DKB,-6.714,-6.714,docked,7ALV,71.96202531645571,13.670886075949367,60.88607594936709,60.88607594936709,False
REP_08243,CHEMBL6060997,PF-07265807,CC(C)n1cc(C(=O)Nc2ccc(Oc3ccnc4[nH]nc(N[C@H](C)CO)c34)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,ILVXQVHFMCJXTE-MRXNPFEDSA-N,591.58,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.799171,83.37540569780022,True,,O=C(Nc1ccc(Oc2ccnc3[nH]ncc23)cc1)c1c[nH]c(=O)n(-c2ccccc2)c1=O,1384,-7.698,-7.698,docked,9DKB,-6.436,-6.436,docked,7ALV,71.96202531645571,12.974683544303797,42.025316455696206,42.025316455696206,False
REP_04991,CHEMBL22016,ABLUKAST,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CCC(C(=O)O)O3)ccc(C(C)=O)c1O,FGGYJWZYDAROFF-UHFFFAOYSA-N,498.57,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(OCCCCCOc2ccc3c(c2)OCCC3)cc1,55,-7.696,-7.696,docked,9DKB,-6.688,-6.688,docked,7ALV,71.77215189873418,91.36075949367088,58.765822784810126,91.36075949367088,False
REP_06374,CHEMBL4297470,NEFEXTINIB,COc1cc(F)ccc1-c1c(C)sc2cnc(Nc3cnn(C4CCNCC4)c3)nc12,AVIOBQFPAGEICQ-UHFFFAOYSA-N,438.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2csc3cnc(Nc4cnn(C5CCNCC5)c4)nc23)cc1,125,-7.696,-7.696,docked,9DKB,-6.927,-6.927,docked,7ALV,71.77215189873418,91.36075949367088,74.43037974683544,91.36075949367088,False
REP_00362,CHEMBL81,RALOXIFENE,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,GZUITABIAKMVPG-UHFFFAOYSA-N,473.59,4.0,,False,True,False,primary_atc_phase,,Small molecule,MOL,0.60230637,81.86080057699243,True,,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,1510,-7.696,-7.696,docked,9DKB,-6.557,-6.557,docked,7ALV,71.77215189873418,5.0,51.01265822784811,51.01265822784811,False
REP_01585,CHEMBL125375,QUINDECAMINE,Cc1cc(NCCCCCCCCCCNc2cc(C)nc3ccccc23)c2ccccc2n1,GZIJBIYIMDKOSA-UHFFFAOYSA-N,454.66,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc2c(NCCCCCCCCCCNc3ccnc4ccccc34)ccnc2c1,1108,-7.694,-7.694,docked,9DKB,-6.913,-6.913,docked,7ALV,71.64556962025317,23.734177215189874,73.60759493670885,73.60759493670885,False
REP_07033,CHEMBL5314467,IZUMEROGANT,CC(C)(O)CCn1ncc(-c2onc(-c3c(F)cccc3Cl)c2-c2ncccn2)c1C(F)(F)F,MRJLIFZIFUEXQG-UHFFFAOYSA-N,495.86,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(-c2noc(-c3cn[nH]c3)c2-c2ncccn2)cc1,313,-7.693,-7.693,docked,9DKB,-7.018,-7.018,docked,7ALV,71.58227848101266,75.31645569620254,79.36708860759494,79.36708860759494,False
REP_05080,CHEMBL2336325,VISTUSERTIB,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,JUSFANSTBFGBAF-IRXDYDNUSA-N,462.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,466,-7.692,-7.692,docked,9DKB,-6.885,-6.885,docked,7ALV,71.48734177215191,75.31645569620254,71.61392405063292,75.31645569620254,False
REP_01474,CHEMBL1201391,TENIVASTATIN,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,XWLXKKNPFMNSFA-HGQWONQESA-N,436.59,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C1=CC2=CCCCC2CC1,711,-7.692,-7.692,docked,9DKB,-6.463,-6.463,docked,7ALV,71.48734177215191,49.68354430379747,43.860759493670884,49.68354430379747,False
REP_06820,CHEMBL5077961,MILREBRUTINIB,Nc1nc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)c2cc(C3=CCN(C4COC4)CC3)[nH]c2n1,LJODJUIHONTDMR-UHFFFAOYSA-N,578.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1c2ccc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(C4=CCN(C5COC5)CC4)cc23)c1,128,-7.691,-7.691,docked,9DKB,-7.241,-7.241,docked,7ALV,71.36075949367088,91.36075949367088,89.0506329113924,91.36075949367088,False
REP_05005,CHEMBL2218859,ERBULOZOLE,CCOC(=O)Nc1ccc(SCC2COC(Cn3ccnc3)(c3ccc(OC)cc3)O2)cc1,KLEPCGBEXOCIGS-UHFFFAOYSA-N,469.56,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(SCC2COC(Cn3ccnc3)(c3ccccc3)O2)cc1,1000,-7.691,-7.691,docked,9DKB,-5.982,-5.982,docked,7ALV,71.36075949367088,49.68354430379747,21.58227848101266,49.68354430379747,False
REP_06303,CHEMBL4297270,BMS-986020,Cc1noc(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1,GQBRZBHEPUQRPL-LJQANCHMSA-N,482.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cnoc1-c1ccc(-c2ccc(C3CC3)cc2)cc1)OCc1ccccc1,188,-7.69,-7.69,docked,9DKB,-5.471,-5.471,docked,7ALV,71.26582278481013,91.36075949367088,7.974683544303796,91.36075949367088,False
REP_06144,CHEMBL3991932,PEXMETINIB,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,LNMRSSIMGCDUTP-UHFFFAOYSA-N,556.64,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.96230507,96.70633489602116,True,,O=C(NCc1ccccc1Oc1ccc2[nH]ncc2c1)Nc1ccnn1-c1ccccc1,275,-7.689,-7.689,docked,9DKB,-6.657,-6.657,docked,7ALV,71.17088607594937,82.65822784810126,56.86708860759493,82.65822784810126,False
REP_06521,CHEMBL447686,GOSSYPOL ACETIC ACID,CC(=O)Oc1c(OC(C)=O)c(C=O)c2c(OC(C)=O)c(-c3c(C)cc4c(C(C)C)c(OC(C)=O)c(OC(C)=O)c(C=O)c4c3OC(C)=O)c(C)cc2c1C(C)C,LJKDPUCDUDLUOM-UHFFFAOYSA-N,770.78,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,1314,-7.689,-7.689,docked,9DKB,-7.038,-7.038,docked,7ALV,71.17088607594937,23.734177215189874,80.4113924050633,80.4113924050633,False
REP_06710,CHEMBL4756129,TMC 310911,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,JQUNFHFWXCXPRK-AMMMHQJVSA-N,756.0,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NC(CCNS(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1)Cc1ccccc1)OC1COC2OCCC12,1053,-7.687,-7.687,docked,9DKB,-5.944,-5.944,docked,7ALV,71.07594936708861,49.68354430379747,19.936708860759488,49.68354430379747,False
REP_03737,CHEMBL2105870,ROXOLONIUM METILSULFATE,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6CCC[N+]6(C)C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.COS(=O)(=O)[O-],OFXFYMRNHDKBQX-WKUMGRCGSA-M,693.99,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.8728193,83.74804664022119,True,,O=C(OCC1CCC[NH2+]1)C1CCC2CCC3C(=CC(=O)C4C5CCCCC5CCC34)C2C1,1353,-7.686,-7.686,docked,9DKB,-7.074,-7.074,docked,7ALV,71.0126582278481,14.936708860759493,82.5632911392405,82.5632911392405,False
REP_08073,CHEMBL4741924,IPN-60090,CNC(=O)c1cn(C[C@H](F)CCc2ccc(NC(=O)Cc3cc(OC4CC(F)(F)C4)cc(C)n3)nn2)nn1,GEHZIZWHNLQFAS-OAHLLOKOSA-N,532.53,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Cc1cc(OC2CCC2)ccn1)Nc1ccc(CCCCn2ccnn2)nn1,273,-7.685,-7.685,docked,9DKB,-7.132,-7.132,docked,7ALV,70.88607594936708,91.36075949367088,85.12658227848101,91.36075949367088,False
REP_00692,CHEMBL2107486,TEBIPENEM PIVOXIL,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,SNUDIPVBUUXCDG-QHSBEEBCSA-N,497.64,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C1CC2CC(SC3CN(C4=NCCS4)C3)=CN12,1234,-7.685,-7.685,docked,9DKB,-6.699,-6.699,docked,7ALV,70.88607594936708,23.734177215189874,59.71518987341773,59.71518987341773,False
REP_01147,CHEMBL5087506,ADMILPARANT,CCCN(C)C(=O)OCc1c(-c2ccc(O[C@H]3CCC[C@H](C(=O)O)C3)c(C)n2)nnn1C,UEUNDURNLYLSNB-HOTGVXAUSA-N,445.52,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cc(-c2c[nH]nn2)ncc1OC1CCCCC1,539,-7.685,-7.685,docked,9DKB,-6.522,-6.522,docked,7ALV,70.88607594936708,49.68354430379747,48.41772151898734,49.68354430379747,False
REP_00973,CHEMBL4297289,BOMEDEMSTAT,CN1CCN(C(=O)[C@H](CCCN[C@@H]2C[C@H]2c2ccc(F)cc2)NC(=O)c2ccc(-n3ccnn3)cc2)CC1,KQKBMHGOHXOHTD-KKUQBAQOSA-N,519.63,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NC(CCCNC1CC1c1ccccc1)C(=O)N1CCNCC1)c1ccc(-n2ccnn2)cc1,981,-7.683,-7.683,docked,9DKB,-6.153,-6.153,docked,7ALV,70.75949367088607,49.68354430379747,28.35443037974683,49.68354430379747,False
REP_01252,CHEMBL68055,ACOLBIFENE,CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21,DUYNJNWVGIWJRI-LJAQVGFWSA-N,457.57,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,C1=C(c2ccccc2)C(c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21,124,-7.682,-7.682,docked,9DKB,-5.671,-5.671,docked,7ALV,70.60126582278481,91.36075949367088,11.455696202531652,91.36075949367088,False
REP_07208,CHEMBL578004,AMINOQUINOL,CCN(CC)CCCC(C)Nc1cc(/C=C/c2ccccc2Cl)nc2cc(Cl)ccc12,CMLVHSVFSYNMGM-WYMLVPIESA-N,456.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C(=Cc1ccc2ccccc2n1)c1ccccc1,611,-7.682,-7.682,docked,9DKB,-6.73,-6.73,docked,7ALV,70.60126582278481,49.68354430379747,61.86708860759494,61.86708860759494,False
REP_00807,CHEMBL3125702,NAVTEMADLIN,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,DRLCSJFKKILATL-YWCVFVGNSA-N,568.56,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5991371,81.83675922586849,True,,O=C1CCC(c2ccccc2)C(c2ccccc2)N1,1512,-7.682,-7.682,docked,9DKB,-6.668,-6.668,docked,7ALV,70.60126582278481,4.8734177215189876,57.34177215189873,57.34177215189873,False
REP_05971,CHEMBL3989439,NICOFURATE,COC(=O)c1cc([C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](COC(=O)c2cccnc2)OC(=O)c2cccnc2)oc1C,BNYZXONJFQJYPC-IDZRBWSNSA-N,680.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(OCC(OC(=O)c1cccnc1)C(OC(=O)c1cccnc1)C(OC(=O)c1cccnc1)c1ccco1)c1cccnc1,1241,-7.682,-7.682,docked,9DKB,-5.795,-5.795,docked,7ALV,70.60126582278481,23.734177215189874,14.683544303797468,23.734177215189874,False
REP_01093,CHEMBL4650323,TOLEBRUTINIB,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,KOEUOFPEZFUWRF-LJQANCHMSA-N,455.52,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5042851,80.92318788315903,True,,O=c1n(-c2ccc(Oc3ccccc3)cc2)c2cnccc2n1C1CCCNC1,1588,-7.68,-7.68,docked,9DKB,-6.557,-6.557,docked,7ALV,70.44303797468355,0.06329113924050633,51.01265822784811,51.01265822784811,False
REP_03129,CHEMBL2104791,IOSUMETIC ACID,CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(NC)c1I,IGSPYLOKMDUVEX-UHFFFAOYSA-N,627.99,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5345409,81.21168409664622,True,,c1ccccc1,1564,-7.679,-7.679,docked,9DKB,-6.238,-6.238,docked,7ALV,70.37974683544303,1.5822784810126582,32.53164556962025,32.53164556962025,False
REP_07335,CHEMBL6068412,PEBEZERTINIB,C=CC(=O)Nc1ccc(F)c(Nc2nc(Nc3cnn(C)c3)ncc2-c2ccc(C(F)(F)F)cc2)c1,XIMJCWSFLXXQMZ-UHFFFAOYSA-N,497.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(Nc2nc(Nc3cn[nH]c3)ncc2-c2ccccc2)cc1,636,-7.678,-7.678,docked,9DKB,-6.96,-6.96,docked,7ALV,70.31645569620252,49.68354430379747,75.9493670886076,75.9493670886076,False
REP_02132,CHEMBL1738758,ONVANSERTIB,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,QHLVBNKYJGBCQJ-UHFFFAOYSA-N,532.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.86763376,83.71198461353528,True,,c1cc(Nc2ncc3c(n2)-c2[nH]ncc2CC3)cc(N2CCNCC2)c1,1356,-7.676,-7.676,docked,9DKB,-6.716,-6.716,docked,7ALV,70.25316455696202,14.746835443037975,61.10759493670885,61.10759493670885,False
REP_05830,CHEMBL3694493,VIPOGLANSTAT,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(OCC(F)F)cc21,PFORUFFGGNOLPJ-QAQDUYKDSA-N,678.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(NC1CCCCC1)c1ccc2[nH]c(Nc3ccccc3)nc2c1,447,-7.675,-7.675,docked,9DKB,-7.973,-7.973,docked,7ALV,70.15822784810126,75.31645569620254,99.24050632911391,99.24050632911391,False
REP_00860,CHEMBL3545308,ROCILETINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,HUFOZJXAKZVRNJ-UHFFFAOYSA-N,555.56,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(Nc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,765,-7.675,-7.675,docked,9DKB,-7.26,-7.26,docked,7ALV,70.15822784810126,49.68354430379747,89.90506329113924,89.90506329113924,False
REP_08217,CHEMBL5421037,STX-478,Cc1c([C@@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,LGPNQALKGDDVBD-CYBMUJFWSA-N,401.3,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCc1cc2ccccc2o1)Nc1cncnc1,233,-7.674,-7.674,docked,9DKB,-6.483,-6.483,docked,7ALV,70.0632911392405,91.36075949367088,45.506329113924046,91.36075949367088,False
REP_04957,CHEMBL2142592,TALADEGIB,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,SZBGQDXLNMELTB-UHFFFAOYSA-N,512.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NC1CCN(c2nnc(-c3ccn[nH]3)c3ccccc23)CC1)c1ccccc1,1013,-7.673,-7.673,docked,9DKB,-8.098,-8.098,docked,7ALV,69.96835443037975,49.68354430379747,99.62025316455696,99.62025316455696,False
REP_07899,CHEMBL4205422,MK-0752,O=C(O)CC[C@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,XCGJIFAKUZNNOR-QCKZDCLWSA-N,442.91,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=S(=O)(c1ccccc1)C1(c2ccccc2)CCCCC1,910,-7.673,-7.673,docked,9DKB,-5.767,-5.767,docked,7ALV,69.96835443037975,49.68354430379747,13.924050632911388,49.68354430379747,False
REP_00729,CHEMBL222645,FLOXACILLIN,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,UIOFUWFRIANQPC-JKIFEVAISA-N,453.88,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NC1C(=O)N2CCSC12)c1conc1-c1ccccc1,681,-7.671,-7.671,docked,9DKB,-6.663,-6.663,docked,7ALV,69.87341772151898,49.68354430379747,57.05696202531645,57.05696202531645,False
REP_06369,CHEMBL4297458,EZOBRESIB,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,KGERZPVQIRYWRK-GDLZYMKVSA-N,495.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(C(C2CCOCC2)n2c3ccccc3c3ncc(-c4cnn[nH]4)cc32)cc1,356,-7.67,-7.67,docked,9DKB,-6.832,-6.832,docked,7ALV,69.77848101265822,75.31645569620254,68.32278481012658,75.31645569620254,False
REP_06457,CHEMBL4303596,AMG-319,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1,KWRYMZHCQIOOEB-LBPRGKRZSA-N,385.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(-c2nc3ccccc3cc2CNc2ncnc3[nH]cnc23)nc1,432,-7.67,-7.67,docked,9DKB,-6.5,-6.5,docked,7ALV,69.77848101265822,75.31645569620254,46.80379746835443,75.31645569620254,False
REP_07012,CHEMBL5314435,PELECOPAN,NCc1nccc(-c2cc(COc3ccccc3CC(=O)O)cc3ccoc23)c1F,AUARNXJEAZFQCQ-UHFFFAOYSA-N,406.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(OCc2cc(-c3ccncc3)c3occc3c2)cc1,348,-7.668,-7.668,docked,9DKB,-6.691,-6.691,docked,7ALV,69.65189873417721,75.31645569620254,59.05063291139241,75.31645569620254,False
REP_06548,CHEMBL4544478,DENFIVONTINIB,CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1,SXWMIXPJPNCXQQ-UHFFFAOYSA-N,521.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1[nH]ccc2nc(NC3CCNCC3)nc(Nc3ccc(Oc4ccccc4)cc3)c12,552,-7.668,-7.668,docked,9DKB,-5.947,-5.947,docked,7ALV,69.65189873417721,49.68354430379747,20.094936708860757,49.68354430379747,False
REP_02569,CHEMBL2103909,SALAFIBRATE,CC(=O)Oc1ccccc1C(=O)OC(COC(=O)C(C)(C)Oc1ccc(Cl)cc1)COC(=O)C(C)(C)Oc1ccc(Cl)cc1,GVOWJSGFINMTQK-UHFFFAOYSA-N,647.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(COc1ccccc1)OCC(COC(=O)COc1ccccc1)OC(=O)c1ccccc1,424,-7.667,-7.667,docked,9DKB,-7.116,-7.116,docked,7ALV,69.55696202531645,75.31645569620254,84.49367088607596,84.49367088607596,False
REP_07051,CHEMBL5314488,TAMUZIMOD,O=C1CC[C@@H](Oc2cc(Cl)c(-c3noc(-c4cn5cc(C(F)(F)F)cc(Cl)c5n4)n3)cc2Cl)CN1,HNRWGYDMTRPLCQ-SNVBAGLBSA-N,546.72,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1CCC(Oc2ccc(-c3noc(-c4cn5ccccc5n4)n3)cc2)CN1,337,-7.666,-7.666,docked,9DKB,-7.02,-7.02,docked,7ALV,69.49367088607595,75.31645569620254,79.58860759493672,79.58860759493672,False
REP_05881,CHEMBL3809489,BEMCENTINIB,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,KXMZDGSRSGHMMK-VWLOTQADSA-N,506.66,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc2c(c1)CCCc1cc(-n3cnc(Nc4ccc5c(c4)CCC(N4CCCC4)CC5)n3)nnc1-2,1166,-7.665,-7.665,docked,9DKB,-7.122,-7.122,docked,7ALV,69.43037974683544,23.734177215189874,84.74683544303797,84.74683544303797,False
REP_04666,CHEMBL2107822,FILOREXANT,Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,NPFDWHQSDBWQLH-QZTJIDSGSA-N,420.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccccc1-c1ncccn1)N1CCCC(COc2ccccn2)C1,4,-7.664,-7.664,docked,9DKB,-6.328,-6.328,docked,7ALV,69.36708860759492,91.36075949367088,36.297468354430386,91.36075949367088,False
REP_08159,CHEMBL5095424,SIREMADLIN SUCCINATE,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1.O=C(O)CCC(=O)O,WOEIHDWLQDGIAG-BDQAORGHSA-N,673.51,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C1c2nc(-c3cncnc3)[nH]c2C(c2ccccc2)N1c1ccc[nH]c1=O,1304,-7.663,-7.663,docked,9DKB,-7.259,-7.259,docked,7ALV,69.30379746835442,23.734177215189874,89.81012658227849,89.81012658227849,False
