id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason
CHEMBL4206420_ACR0,CHEMBL4206420,chembl,C=CC(=O)NCc1ccc(-c2ccc(N3C[C@H](Cn4nncc4OCC)OC3=O)cc2F)cc1,JRQOKMVNIHGRQO-LJQANCHMSA-N,CCOc1cnnn1C[C@H]1CN(c2ccc(-c3ccc(CN)cc3)c(F)c2)C(=O)O1,465.49,3.31,9,3.346,ok,0,1,0.1712,0.1346,56d,JNK-IN-8,0.7871,YL5084,O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccccc2)cc1,,0,0.1353,0.1239,0.7871,0.1364,0.1161,0.7871,0.1393,0.1346,0.6966,0.1712,0.1143,0.6304,novel,novel,
CHEMBL3393702_ACR0,CHEMBL3393702,chembl,C=CC(=O)N1CCCC(Oc2cncc(-c3n[nH]c4ccc(-c5c(F)cccc5F)cc34)n2)C1,KYTNORQEFNKAIH-UHFFFAOYSA-N,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(OC4CCCNC4)n3)c2c1,461.47,4.52,5,3.375,ok,0,1,0.1885,0.1333,YL2056,YL2056,0.7871,YL5084,c1ccc(-c2ccc3[nH]nc(-c4cncc(OC5CCCNC5)n4)c3c2)cc1,,0,0.1680,0.1204,0.7871,0.1885,0.1333,0.7871,0.1453,0.1313,0.6889,0.1682,0.0990,0.6370,novel,novel,
CHEMBL3393703_ACR0,CHEMBL3393703,chembl,C=CC(=O)N1CCC(=C)C(Oc2cncc(-c3n[nH]c4ccc(-c5c(F)cccc5F)cc34)n2)C1,YMWKGLBKUUVLAV-UHFFFAOYSA-N,C=C1CCNCC1Oc1cncc(-c2n[nH]c3ccc(-c4c(F)cccc4F)cc23)n1,473.48,4.69,5,3.701,ok,0,1,0.1760,0.1275,YL2056,JNK-IN-8,0.7871,YL5084,C=C1CCNCC1Oc1cncc(-c2n[nH]c3ccc(-c4ccccc4)cc23)n1,,0,0.1654,0.1171,0.7871,0.1760,0.1193,0.7871,0.1429,0.1275,0.6889,0.1651,0.0962,0.6370,novel,novel,
CHEMBL145997_ACR0,CHEMBL145997,chembl,C=CC(=O)N(Cc1ccccn1)C1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,OGZKNLZXTUUBTJ-UHFFFAOYSA-N,c1ccc(CNC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)nc1,469.59,3.76,9,2.933,ok,0,1,0.1743,0.1495,56d,YL2056,0.7870,YL5084,c1ccc(CNC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)nc1,,2,0.1288,0.1261,0.7870,0.1473,0.1495,0.7870,0.1138,0.0841,0.6600,0.1743,0.1165,0.4996,novel,novel,
CHEMBL248170_ACR0,CHEMBL248170,chembl,C=CC(=O)NCc1cc(-n2ccnc2)cc2[nH]c(-c3ccc[nH]c3=O)nc12,FPEXEURKYBQNDR-UHFFFAOYSA-N,NCc1cc(-n2ccnc2)cc2[nH]c(-c3ccc[nH]c3=O)nc12,360.38,1.91,5,3.011,ok,0,1,0.1900,0.1263,56d,JNK-IN-8,0.7870,56d,O=c1[nH]cccc1-c1nc2ccc(-n3ccnc3)cc2[nH]1,,2,0.1382,0.1048,0.7079,0.1393,0.1068,0.7079,0.1532,0.1263,0.7676,0.1900,0.1158,0.7870,novel,novel,
CHEMBL421489_ACR0,CHEMBL421489,chembl,C=CC(=O)N(CCc1ccc(OC)cc1)C[C@@H](O)COc1cccc2[nH]c(O)nc12,WGHXGEABAJBCQW-MRXNPFEDSA-N,COc1ccc(CCNC[C@@H](O)COc2cccc3[nH]c(O)nc23)cc1,411.46,2.27,10,3.185,ok,0,1,0.1333,0.1134,56d,JNK-IN-8,0.7870,56d,c1ccc(CCNCCCOc2cccc3[nH]cnc23)cc1,,1,0.1111,0.0935,0.7267,0.1210,0.0849,0.7267,0.1327,0.1134,0.7813,0.1333,0.0918,0.7870,novel,novel,
CHEMBL1872839_ACR0,CHEMBL1872839,chembl,C=CC(=O)NC(CO)c1csc(Nc2ccc(C(F)(F)F)cn2)n1,YRLQMECJHDKGPH-UHFFFAOYSA-N,NC(CO)c1csc(Nc2ccc(C(F)(F)F)cn2)n1,358.35,2.64,6,3.273,ok,0,1,0.1739,0.1250,56d,JNK-IN-8,0.7870,JNK-IN-8,c1ccc(Nc2nccs2)nc1,,1,0.1121,0.0909,0.6446,0.1130,0.0928,0.6446,0.1471,0.1250,0.7870,0.1739,0.1011,0.6595,novel,novel,
CHEMBL3486205_ACR0,CHEMBL3486205,chembl,C=CC(=O)N1CCC2(CC1)c1ccccc1[C@@H](n1cc(-c3cccnc3)nn1)[C@@H]2O,NKBAGCOOKHTNIS-YADHBBJMSA-N,O[C@H]1[C@H](n2cc(-c3cccnc3)nn2)c2ccccc2C12CCNCC2,401.47,2.35,3,4.056,ok,0,1,0.1858,0.1932,YL2056,JNK-IN-8,0.7870,YL5084,c1cncc(-c2cn([C@H]3CC4(CCNCC4)c4ccccc43)nn2)c1,,1,0.1739,0.1633,0.7870,0.1858,0.1667,0.7870,0.1827,0.1932,0.6993,0.1753,0.1304,0.6428,novel,novel,
CHEMBL3977859_ACR0,CHEMBL3977859,chembl,C=CC(=O)NC1=NC2(C(=O)N1C)c1cc(-c3ccnc(OC)c3)ccc1CC21CCC(OC)CC1,CJARNYIYIRFCLL-UHFFFAOYSA-N,COc1cc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C2(CCC(OC)CC2)C3)ccn1,474.56,3.21,4,4.452,ok,0,1,0.1694,0.1553,YL2056,YL2056,0.7870,YL5084,O=C1NC=NC12c1cc(-c3ccncc3)ccc1CC21CCCCC1,,1,0.1587,0.1524,0.7870,0.1694,0.1553,0.7870,0.1552,0.1429,0.6613,0.1682,0.0882,0.6729,novel,novel,
CHEMBL1438634_ACR0,CHEMBL1438634,chembl,C=CC(=O)Nn1cc(-c2ccccc2)nc1SCC(=O)NCCc1ccccc1,YKUQAABGCDWIMD-UHFFFAOYSA-N,Nn1cc(-c2ccccc2)nc1SCC(=O)NCCc1ccccc1,406.51,3.26,9,2.473,ok,0,1,0.2111,0.2022,56d,YL2056,0.7870,56d,O=C(CSc1nc(-c2ccccc2)c[nH]1)NCCc1ccccc1,,0,0.1818,0.1978,0.7046,0.1835,0.2022,0.7046,0.1569,0.1628,0.7535,0.2111,0.1647,0.7870,novel,novel,
CHEMBL3663701_ACR0,CHEMBL3663701,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3cc(-c4cccc(OC)c4)nn3C)cc2)C1,BLQVSUFLGMFFHV-HSZRJFAPSA-N,COc1cccc(-c2cc(C(=O)Nc3ccc([C@H]4CNCCO4)cc3)n(C)n2)c1,446.51,3.43,6,2.966,ok,0,1,0.2203,0.2083,YL2056,JNK-IN-8,0.7870,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccccc2)n[nH]1,,0,0.2083,0.1574,0.7870,0.2203,0.1495,0.7870,0.1875,0.2083,0.6782,0.1923,0.1616,0.6334,novel,novel,
CHEMBL3663722_ACR0,CHEMBL3663722,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3cc(-c4cccc(OC(F)F)c4)nn3C)cc2)C1,KMHRHJINMGULQD-JOCHJYFZSA-N,Cn1nc(-c2cccc(OC(F)F)c2)cc1C(=O)Nc1ccc([C@H]2CNCCO2)cc1,482.49,4.03,7,3.136,ok,0,1,0.2149,0.2020,YL2056,JNK-IN-8,0.7870,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccccc2)n[nH]1,,0,0.2033,0.1532,0.7870,0.2149,0.1455,0.7870,0.1826,0.2020,0.6782,0.1869,0.1569,0.6334,novel,novel,
CHEMBL3663720_ACR0,CHEMBL3663720,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3cc(-c4cccc(OC(F)F)c4)nn3CC)cc2)C1,UOPZMRZUIYNFDB-HSZRJFAPSA-N,CCn1nc(-c2cccc(OC(F)F)c2)cc1C(=O)Nc1ccc([C@H]2CNCCO2)cc1,496.51,4.51,8,3.166,ok,0,1,0.2195,0.1961,YL2056,JNK-IN-8,0.7870,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccccc2)n[nH]1,,0,0.2080,0.1491,0.7870,0.2195,0.1416,0.7870,0.1880,0.1961,0.6782,0.1818,0.1524,0.6334,novel,novel,
CHEMBL3663719_ACR0,CHEMBL3663719,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3cc(-c4cccc(OC(F)F)c4)n(CC)n3)cc2)C1,KXUDTVHLGLRAAL-HSZRJFAPSA-N,CCn1nc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)cc1-c1cccc(OC(F)F)c1,496.51,4.51,8,3.194,ok,0,1,0.2097,0.1863,YL2056,JNK-IN-8,0.7870,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccccc2)[nH]n1,,0,0.1984,0.1404,0.7870,0.2097,0.1327,0.7870,0.1780,0.1863,0.6782,0.1818,0.1538,0.6334,novel,novel,
CHEMBL3668310_ACR0,CHEMBL3668310,chembl,C=CC(=O)NC1CCc2ccc(OCCNC(=O)CC)cc2C1Cc1ccccc1,BNASAQZJWJQBMH-UHFFFAOYSA-N,CCC(=O)NCCOc1ccc2c(c1)C(Cc1ccccc1)C(N)CC2,406.53,3.53,9,3.196,ok,0,1,0.1681,0.1683,YL5084,YL5084,0.7870,56d,c1ccc(CC2CCCc3ccccc32)cc1,,0,0.1681,0.1683,0.6221,0.1597,0.1600,0.6221,0.1339,0.1354,0.6951,0.1569,0.1250,0.7870,novel,novel,
CHEMBL1602091_ACR0,CHEMBL1602091,chembl,C=CC(=O)NC1(C#Cc2ccc3oc(=O)c(-n4cc(-c5ccsc5)nn4)cc3c2)CCCCC1,JEIDCVAGZMQAJP-UHFFFAOYSA-N,NC1(C#Cc2ccc3oc(=O)c(-n4cc(-c5ccsc5)nn4)cc3c2)CCCCC1,470.55,4.46,4,3.335,ok,0,1,0.1727,0.1048,56d,56d,0.7870,YL5084,O=c1oc2ccc(C#CC3CCCCC3)cc2cc1-n1cc(-c2ccsc2)nn1,,0,0.1111,0.0957,0.7870,0.1119,0.0973,0.7870,0.1129,0.1038,0.6845,0.1727,0.1048,0.6059,novel,novel,
CHEMBL2069491_ACR0,CHEMBL2069491,chembl,C=CC(=O)N[C@@H](Cc1ccc(C#N)cc1)C(=O)Nc1cc(-c2ccncc2)c[nH]c1=O,FUKQRCMMSAVYHA-IBGZPJMESA-N,N#Cc1ccc(C[C@H](N)C(=O)Nc2cc(-c3ccncc3)c[nH]c2=O)cc1,413.44,2.16,7,3.015,ok,0,1,0.1837,0.1630,56d,JNK-IN-8,0.7869,56d,O=C(CCc1ccccc1)Nc1cc(-c2ccncc2)c[nH]c1=O,,1,0.1322,0.1154,0.6472,0.1333,0.1176,0.6472,0.1682,0.1630,0.7328,0.1837,0.1398,0.7869,novel,novel,
CHEMBL4173700_ACR0,CHEMBL4173700,chembl,C=CC(=O)NC(=N)c1ccc2cc(-c3ccc(-c4ccc(C(=N)N)o4)o3)[nH]c2c1,GZWQVUJRWKHZJG-UHFFFAOYSA-N,N=C(N)c1ccc2cc(-c3ccc(-c4ccc(C(=N)N)o4)o3)[nH]c2c1,387.40,3.60,5,3.324,ok,0,1,0.1868,0.1071,56d,56d,0.7869,56d,c1coc(-c2ccc(-c3cc4ccccc4[nH]3)o2)c1,,1,0.1026,0.0842,0.6370,0.1034,0.0860,0.6370,0.1143,0.0930,0.7498,0.1868,0.1071,0.7869,novel,novel,
CHEMBL1604061_ACR0,CHEMBL1604061,chembl,C=CC(=O)N(CC(=O)Nc1sc2c(c1C(=O)Nc1ccc(OC)cc1OC)CCC2)CC(C)C,ZDTOPURNFMQADM-UHFFFAOYSA-N,COc1ccc(NC(=O)c2c(NC(=O)CNCC(C)C)sc3c2CCC3)c(OC)c1,485.61,4.12,10,2.598,ok,0,1,0.1466,0.1400,JNK-IN-8,JNK-IN-8,0.7869,56d,O=C(Nc1ccccc1)c1csc2c1CCC2,,0,0.1154,0.1081,0.6992,0.1250,0.1000,0.6992,0.1466,0.1400,0.7064,0.1376,0.1188,0.7869,novel,novel,
XARC000002008802_ACR0,XARC000002008802,taosu,C=CC(=O)N(CCC(=O)Nc1c(C)cc(C)cc1C)Cc1cc(-c2ccco2)on1,AUMDVLRRJQDJKS-UHFFFAOYSA-N,Cc1cc(C)c(NC(=O)CCNCc2cc(-c3ccco3)on2)c(C)c1,407.47,4.40,8,2.710,ok,0,1,0.1810,0.1798,JNK-IN-8,JNK-IN-8,0.7869,JNK-IN-8,O=C(CCNCc1cc(-c2ccco2)on1)Nc1ccccc1,,0,0.1333,0.1176,0.7430,0.1441,0.1089,0.7430,0.1810,0.1798,0.7869,0.1500,0.1304,0.7160,novel,novel,
CHEMBL1184753_ACR0,CHEMBL1184753,chembl,C=CC(=O)NCCC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,PUASBDHLHMHCLH-UHFFFAOYSA-N,NCCC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,470.49,2.61,9,2.934,ok,0,1,0.2233,0.1856,56d,56d,0.7869,YL5084,c1ccc(CCn2cc3c(ncn4nc(-c5ccco5)nc34)n2)cc1,,0,0.1575,0.1574,0.7869,0.1587,0.1604,0.7869,0.1345,0.1373,0.7668,0.2233,0.1856,0.6820,novel,novel,
CHEMBL112052_ACR2,CHEMBL112052,chembl,C=CC(=O)N(CCC#N)C(=N)Nc1nc(-c2cccc(CNC(C)=O)c2)cs1,IWZSIKSBLPGXLR-UHFFFAOYSA-N,CC(=O)NCc1cccc(-c2csc(NC(=N)NCCC#N)n2)c1,396.48,2.72,7,2.992,ok,0,1,0.2000,0.1828,56d,JNK-IN-8,0.7869,JNK-IN-8,c1ccc(-c2cscn2)cc1,,0,0.1557,0.1333,0.6792,0.1570,0.1250,0.6792,0.1835,0.1828,0.7869,0.2000,0.1720,0.7340,novel,novel,
CHEMBL530218_ACR0,CHEMBL530218,chembl,C=CC(=O)N[C@H](Cc1ccc(O)cc1)c1oc2cc(O)c(CC)cc2c(=O)c1-c1nc(C)cs1,MKZBTJJBGXHHTJ-LJQANCHMSA-N,CCc1cc2c(=O)c(-c3nc(C)cs3)c([C@H](N)Cc3ccc(O)cc3)oc2cc1O,476.55,4.78,7,3.448,ok,0,1,0.1604,0.1089,56d,JNK-IN-8,0.7869,56d,O=c1c(-c2nccs2)c(CCc2ccccc2)oc2ccccc12,,0,0.1077,0.0901,0.7087,0.1085,0.0818,0.7087,0.1282,0.1089,0.7519,0.1604,0.0990,0.7869,novel,novel,
CHEMBL1502719_ACR0,CHEMBL1502719,chembl,C=CC(=O)NC1=C(C#N)C(c2ccc(-c3ccc(OC)cc3)o2)c2c(C)n[nH]c2O1,YFLRSVRIODKYOE-UHFFFAOYSA-N,COc1ccc(-c2ccc(C3C(C#N)=C(N)Oc4[nH]nc(C)c43)o2)cc1,402.41,3.55,5,3.686,ok,0,1,0.1553,0.1042,56d,JNK-IN-8,0.7869,JNK-IN-8,C1=CC(c2ccc(-c3ccccc3)o2)c2cn[nH]c2O1,,0,0.1111,0.0952,0.7838,0.1120,0.0865,0.7838,0.1228,0.1042,0.7869,0.1553,0.0714,0.7711,novel,novel,
CHEMBL4208998_ACR0,CHEMBL4208998,chembl,C=CC(=O)N1N=C(c2ccc(Oc3ccnc(C(=O)NC)c3)cc2)CC1c1ccc(OC)cc1,BULSPYIIILCWGV-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(C3=NNC(c4ccc(OC)cc4)C3)cc2)ccn1,456.50,4.11,7,3.032,ok,0,1,0.1683,0.1596,56d,JNK-IN-8,0.7868,YL5084,c1ccc(C2CC(c3ccc(Oc4ccncc4)cc3)=NN2)cc1,,1,0.1393,0.1456,0.7868,0.1405,0.1373,0.7868,0.1545,0.1596,0.7323,0.1683,0.1134,0.6878,novel,novel,
CHEMBL330960_ACR0,CHEMBL330960,chembl,C=CC(=O)NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccncc4)cc3)C2=O)c1,CIDVXRSNFNDNNA-QHCPKHFHSA-N,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccncc4)cc3)C2=O)c1,503.58,2.46,8,3.295,ok,0,1,0.2059,0.1765,56d,YL2056,0.7868,JNK-IN-8,O=C1[C@@H](NS(=O)(=O)c2ccc(-c3ccncc3)cc2)CCN1Cc1ccccc1,,1,0.1520,0.1509,0.7140,0.1721,0.1765,0.7140,0.1681,0.1649,0.7868,0.2059,0.1546,0.7805,novel,novel,
CHEMBL3932475_ACR0,CHEMBL3932475,chembl,C=CC(=O)N[C@H]1CCCN(c2nc(-n3ncc4cnc(-c5cncc(C)n5)cc43)ccc2C2CC2)C1,XHQIPAMOQNCJIC-FQEVSTJZSA-N,Cc1cncc(-c2cc3c(cn2)cnn3-c2ccc(C3CC3)c(N3CCC[C@H](N)C3)n2)n1,480.58,3.73,6,3.652,ok,0,1,0.1951,0.1635,YL2056,YL2056,0.7868,YL5084,c1cnc(-c2cc3c(cn2)cnn3-c2ccc(C3CC3)c(N3CCCCC3)n2)cn1,,1,0.1654,0.1495,0.7868,0.1951,0.1635,0.7868,0.1624,0.1400,0.6279,0.1869,0.1078,0.5416,novel,novel,
CHEMBL2403470_ACR0,CHEMBL2403470,chembl,C=CC(=O)N[C@@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,OWUOCNGENUXZFY-GOSISDBHSA-N,N[C@@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,395.44,3.00,6,2.895,ok,0,1,0.2588,0.2125,56d,56d,0.7868,56d,O=C(Cc1ccccc1)Nc1ccc2ccsc2c1,,0,0.1532,0.1383,0.5892,0.1545,0.1413,0.5892,0.1837,0.2099,0.6561,0.2588,0.2125,0.7868,novel,novel,
CHEMBL2403471_ACR0,CHEMBL2403471,chembl,C=CC(=O)N[C@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,OWUOCNGENUXZFY-SFHVURJKSA-N,N[C@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,395.44,3.00,6,2.895,ok,0,1,0.2588,0.2125,56d,56d,0.7868,56d,O=C(Cc1ccccc1)Nc1ccc2ccsc2c1,,0,0.1532,0.1383,0.5892,0.1545,0.1413,0.5892,0.1837,0.2099,0.6561,0.2588,0.2125,0.7868,novel,novel,
CHEMBL2430357_ACR0,CHEMBL2430357,chembl,C=CC(=O)N(CCNC(=O)c1ccc(NC(=O)NC)cc1)CC(O)COc1cccc2c1OCCO2,GSANLSMHXZLLLS-UHFFFAOYSA-N,CNC(=O)Nc1ccc(C(=O)NCCNCC(O)COc2cccc3c2OCCO3)cc1,498.54,1.39,11,3.169,ok,0,1,0.1792,0.1633,56d,JNK-IN-8,0.7868,JNK-IN-8,O=C(NCCNCCCOc1cccc2c1OCCO2)c1ccccc1,,0,0.1587,0.1284,0.6747,0.1694,0.1101,0.6747,0.1652,0.1633,0.7868,0.1792,0.1531,0.6859,novel,novel,
XARC000006283462_ACR0,XARC000006283462,taosu,C=CC(=O)[NH+]=c1c2c(ncn1CCO)Oc1c(ccc3ccccc13)C2c1ccc(OC)c(OC)c1,PBRLJMWUJKDPRT-UHFFFAOYSA-O,COc1ccc(C2c3ccc4ccccc4c3Oc3ncn(CCO)c(=[NH2+])c32)cc1OC,484.53,2.03,6,3.782,ok,0,1,0.2212,0.1856,56d,56d,0.7868,YL5084,[NH2+]=c1[nH]cnc2c1C(c1ccccc1)c1ccc3ccccc3c1O2,,0,0.1385,0.1364,0.7868,0.1395,0.1284,0.7868,0.1333,0.1262,0.7342,0.2212,0.1856,0.6784,novel,novel,
CHEMBL186308_ACR0,CHEMBL186308,chembl,C=CC(=O)NCc1c(-c2ccccc2)c2cc(NC(C)=O)ccc2c(=O)n1CC(C)C,PWYJZHCRSLUKNQ-UHFFFAOYSA-N,CC(=O)Nc1ccc2c(=O)n(CC(C)C)c(CN)c(-c3ccccc3)c2c1,417.51,4.09,7,2.451,ok,0,1,0.2527,0.2093,56d,56d,0.7867,56d,O=c1[nH]cc(-c2ccccc2)c2ccccc12,,1,0.1842,0.1633,0.7384,0.1858,0.1546,0.7384,0.1827,0.1932,0.6758,0.2527,0.2093,0.7867,novel,novel,
CHEMBL2409075_ACR0,CHEMBL2409075,chembl,C=CC(=O)NCc1ccc(-c2cc(C(=O)N[C@H](Cc3nc4ccccc4[nH]3)C(=O)O)c(C)o2)cc1,GRWTXROMPCIMIN-OAQYLSRUSA-N,Cc1oc(-c2ccc(CN)cc2)cc1C(=O)N[C@H](Cc1nc2ccccc2[nH]1)C(=O)O,472.50,3.36,9,3.032,ok,0,1,0.1923,0.1856,56d,JNK-IN-8,0.7867,56d,O=C(NCCc1nc2ccccc2[nH]1)c1coc(-c2ccccc2)c1,,1,0.1600,0.1589,0.6405,0.1613,0.1509,0.6405,0.1770,0.1856,0.7092,0.1923,0.1515,0.7867,novel,novel,
CHEMBL468792_ACR0,CHEMBL468792,chembl,C=CC(=O)N(C)CC1(c2ccc(N3CCc4c(C(N)=O)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,DMJGVNHINPNCGV-UHFFFAOYSA-N,CNCC1(c2ccc(N3CCc4c(C(N)=O)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,499.57,2.86,8,2.960,ok,0,1,0.1349,0.1415,YL2056,YL2056,0.7867,YL5084,O=C1c2c(cnn2-c2ccccc2)CCN1c1ccc(C2CC2)cc1,,0,0.1250,0.1389,0.7867,0.1349,0.1415,0.7867,0.1000,0.1068,0.6637,0.1182,0.1188,0.6081,novel,novel,
CHEMBL566747_ACR0,CHEMBL566747,chembl,C=CC(=O)N([C@H](C)c1cccc(Cl)c1)[C@H](C)c1cc(OC)n(-c2ccc(-c3nnn[nH]3)cc2)n1,OCYXKXFAZBRGSA-HZPDHXFCSA-N,COc1cc([C@@H](C)N[C@H](C)c2cccc(Cl)c2)nn1-c1ccc(-c2nnn[nH]2)cc1,477.96,4.55,8,3.888,ok,0,1,0.1589,0.1100,56d,56d,0.7867,YL5084,c1ccc(CNCc2ccn(-c3ccc(-c4nnn[nH]4)cc3)n2)cc1,,0,0.1417,0.1000,0.7867,0.1429,0.0917,0.7867,0.1271,0.0980,0.7155,0.1589,0.1100,0.6864,novel,novel,
CHEMBL2012841_ACR0,CHEMBL2012841,chembl,C=CC(=O)N(C)CCNC(=O)c1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,IFVZKJCWETUABX-UHFFFAOYSA-N,CNCCNC(=O)c1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,404.43,1.55,6,3.028,ok,0,1,0.1619,0.1340,56d,56d,0.7866,56d,O=c1[nH]nc2ccc3ccc(-c4ccc[nH]4)cc3n12,,2,0.1440,0.1321,0.7166,0.1360,0.1132,0.7166,0.1491,0.1327,0.7790,0.1619,0.1340,0.7866,novel,novel,
CHEMBL3664122_ACR0,CHEMBL3664122,chembl,C=CC(=O)N(Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1)C1Cc2ccccc2C1,ANJSEWCGWUOQHW-UHFFFAOYSA-N,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CNC2Cc3ccccc3C2)cc1,488.59,5.99,7,2.442,ok,0,1,0.2021,0.1957,56d,YL2056,0.7866,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1ccc(CNC2Cc3ccccc3C2)cc1,,0,0.1858,0.1789,0.6707,0.1875,0.1957,0.6707,0.1845,0.1839,0.6765,0.2021,0.1724,0.7866,novel,novel,
CHEMBL3683895_ACR0,CHEMBL3683895,chembl,C=CC(=O)NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2OC)[C@@H]2C[C@@H]2O1,ZXNGQBAWGIZOIM-LEXZLQQCSA-N,COc1c(F)cc(NC(=O)c2ccc(Cl)cn2)cc1[C@]1(CF)N=C(N)O[C@H]2C[C@H]21,476.87,3.38,6,4.323,ok,0,1,0.1963,0.2000,56d,JNK-IN-8,0.7865,56d,O=C(Nc1cccc(C2N=CO[C@H]3C[C@@H]23)c1)c1ccccn1,,1,0.1374,0.1316,0.7700,0.1385,0.1239,0.7700,0.1810,0.2000,0.7755,0.1963,0.1553,0.7865,novel,novel,
CHEMBL3683894_ACR0,CHEMBL3683894,chembl,C=CC(=O)NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2OC)[C@H]2C[C@H]2O1,ZXNGQBAWGIZOIM-GZOOOWMASA-N,COc1c(F)cc(NC(=O)c2ccc(Cl)cn2)cc1[C@@]1(CF)N=C(N)O[C@@H]2C[C@@H]21,476.87,3.38,6,4.323,ok,0,1,0.1963,0.2000,56d,JNK-IN-8,0.7865,56d,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccccn1,,1,0.1374,0.1316,0.7700,0.1385,0.1239,0.7700,0.1810,0.2000,0.7755,0.1963,0.1553,0.7865,novel,novel,
CHEMBL3486428_ACR1,CHEMBL3486428,chembl,C=CC(=O)N1CCc2nc(-c3ccccc3)nc(N3CCOC(CN)C3)c2CC1,HPZOALKJMZUIDR-UHFFFAOYSA-N,NCC1CN(c2nc(-c3ccccc3)nc3c2CCNCC3)CCO1,393.49,1.42,4,3.109,ok,0,1,0.2035,0.1771,YL2056,YL2056,0.7865,YL5084,c1ccc(-c2nc3c(c(N4CCOCC4)n2)CCNCC3)cc1,,0,0.1913,0.1616,0.7865,0.2035,0.1771,0.7865,0.1364,0.1158,0.6772,0.1600,0.1053,0.5352,novel,novel,
XARC000004911670_ACR0,XARC000004911670,taosu,C=CC(=O)Nn1c(SCC(=O)N2c3ccccc3NC(=O)C2(C)C)nnc1-c1ccoc1C,RRNITFDACSXDPC-UHFFFAOYSA-N,Cc1occc1-c1nnc(SCC(=O)N2c3ccccc3NC(=O)C2(C)C)n1N,466.52,2.96,6,3.116,ok,0,1,0.1613,0.1509,YL5084,YL5084,0.7865,YL5084,O=C1CN(C(=O)CSc2nnc(-c3ccoc3)[nH]2)c2ccccc2N1,,0,0.1613,0.1509,0.7865,0.1532,0.1215,0.7865,0.1379,0.1300,0.7648,0.1604,0.1089,0.7333,novel,novel,
CHEMBL249535_ACR0,CHEMBL249535,chembl,C=CC(=O)N1CCC(N(C)c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)CC1,LGQMWEVTVXNVFX-KRWDZBQOSA-N,CC(=O)NC[C@H]1CN(c2ccc(N(C)C3CCNCC3)c(F)c2)C(=O)O1,418.47,1.90,6,3.219,ok,0,1,0.1765,0.1226,YL2056,YL2056,0.7865,YL5084,O=C1OCCN1c1ccc(NC2CCNCC2)cc1,,0,0.1557,0.1204,0.7865,0.1765,0.1226,0.7865,0.1316,0.1089,0.6376,0.1321,0.1100,0.6216,novel,novel,
