id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason
CHEMBL2178807_ACR0,CHEMBL2178807,chembl,C=CC(=O)Nc1ccn2ncc(C(=O)Nc3cc(C)nn3-c3cccc(Cl)c3)c2n1,CQQOOBNDWONKNM-UHFFFAOYSA-N,Cc1cc(NC(=O)c2cnn3ccc(N)nc23)n(-c2cccc(Cl)c2)n1,421.85,3.25,5,2.685,watch,0,1,0.3111,0.2529,56d,56d,0.7350,56d,O=C(Nc1ccnn1-c1ccccc1)c1cnn2cccnc12,,1,0.1681,0.1782,0.7325,0.1695,0.1700,0.7325,0.1869,0.2088,0.6765,0.3111,0.2529,0.7350,sim,sim_56d,
CHEMBL254913_ACR0,CHEMBL254913,chembl,C=CC(=O)Nc1ccc(NC(=O)Nc2cccc3c2C(=O)c2c-3n[nH]c2-c2ccc(O)c(O)c2)cc1,DJQGHDRAPKKNQW-UHFFFAOYSA-N,Nc1ccc(NC(=O)Nc2cccc3c2C(=O)c2c-3n[nH]c2-c2ccc(O)c(O)c2)cc1,481.47,4.47,5,2.709,watch,1,1,0.3068,0.2529,56d,56d,0.8495,56d,O=C(Nc1ccccc1)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccccc1,,0,0.1724,0.1782,0.6674,0.1638,0.1700,0.6674,0.1810,0.2088,0.8135,0.3068,0.2529,0.8495,sim,sim_56d,
CHEMBL1964692_ACR0,CHEMBL1964692,chembl,C=CC(=O)Nc1nn(C)c2cncc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,ULLZNHVZVVHTGT-UHFFFAOYSA-N,Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21,480.45,5.42,5,2.714,watch,0,1,0.2967,0.2529,56d,56d,0.8224,56d,O=C(Nc1ccccc1)Nc1ccc(-c2cncc3[nH]ncc23)cc1,,1,0.1681,0.1553,0.7076,0.1695,0.1471,0.7076,0.2095,0.2500,0.7694,0.2967,0.2529,0.8224,sim,sim_56d,
CHEMBL2104863_ACR0,CHEMBL2104863,chembl,C=CC(=O)Nc1nc(N2CC(C)(C)NC2=O)ncc1C(=O)Nc1cccc(C(F)(F)F)c1,PTIXHTLMDGGSEX-UHFFFAOYSA-N,CC1(C)CN(c2ncc(C(=O)Nc3cccc(C(F)(F)F)c3)c(N)n2)C(=O)N1,448.41,3.18,5,2.923,watch,0,1,0.2903,0.2529,56d,56d,0.7108,56d,O=C(Nc1ccccc1)c1cnc(N2CCNC2=O)nc1,,1,0.1463,0.1553,0.6811,0.1475,0.1471,0.6811,0.2170,0.2500,0.6836,0.2903,0.2529,0.7108,sim,sim_56d,
CHEMBL341589_ACR0,CHEMBL341589,chembl,C=CC(=O)Nc1cccc(C(=O)N2c3ccccc3C[C@H]2c2nc(CCC)c[nH]2)c1,QEVRCXCVVLFWRV-NRFANRHFSA-N,CCCc1c[nH]c([C@@H]2Cc3ccccc3N2C(=O)c2cccc(N)c2)n1,400.48,4.43,6,3.240,watch,0,1,0.3333,0.2529,56d,56d,0.7278,56d,O=C(c1ccccc1)N1c2ccccc2C[C@H]1c1ncc[nH]1,,0,0.1949,0.1900,0.6918,0.1966,0.1818,0.6918,0.2286,0.2222,0.7206,0.3333,0.2529,0.7278,sim,sim_56d,
CHEMBL3577798_ACR0,CHEMBL3577798,chembl,C=CC(=O)N1C(C)=CC(c2ccccc2)n2nc(NC(=O)c3cccc(OC)c3)nc21,OBSZCYAOCXWDEZ-UHFFFAOYSA-N,COc1cccc(C(=O)Nc2nc3n(n2)C(c2ccccc2)C=C(C)N3)c1,415.45,3.56,5,3.329,watch,0,1,0.2857,0.2529,56d,56d,0.7760,YL5084,O=C(Nc1nc2n(n1)C(c1ccccc1)C=CN2)c1ccccc1,,0,0.1795,0.1900,0.7760,0.1709,0.1700,0.7760,0.2115,0.2360,0.7259,0.2857,0.2529,0.6693,sim,sim_56d,
CHEMBL4302181_ACR0,CHEMBL4302181,chembl,C=CC(=O)Nc1nc2cc(NC(=O)c3ccc(OCCC)cc3)ccc2n1CCCc1ccccc1,FNYQGSOKRYTEBA-UHFFFAOYSA-N,CCCOc1ccc(C(=O)Nc2ccc3c(c2)nc(N)n3CCCc2ccccc2)cc1,482.58,5.83,11,2.339,watch,0,1,0.2947,0.2527,56d,56d,0.7898,56d,O=C(Nc1ccc2c(c1)ncn2CCCc1ccccc1)c1ccccc1,,0,0.2000,0.1923,0.7025,0.2017,0.1845,0.7025,0.2222,0.2500,0.7254,0.2947,0.2527,0.7898,sim,sim_56d,
CHEMBL3670462_ACR0,CHEMBL3670462,chembl,C=CC(=O)N(Cc1cccc(NC(=O)NCCCOC)c1)c1ncnc2c(C(N)=O)cccc12,RXAANQNWVKOWMV-UHFFFAOYSA-N,COCCCNC(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,462.51,2.61,10,2.739,watch,0,1,0.2525,0.2527,56d,56d,0.7736,JNK-IN-8,c1ccc(CNc2ncnc3ccccc23)cc1,,0,0.1240,0.1071,0.6852,0.1250,0.0991,0.6852,0.1875,0.1856,0.7736,0.2525,0.2527,0.7216,sim,sim_56d,
CHEMBL3702617_ACR0,CHEMBL3702617,chembl,C=CC(=O)Nc1ncc2c(n1)CCN(c1cccc(C(=O)NC3CCC(C(C)(C)C)CC3)c1)C2,XEPWUJJNTWAMQQ-UHFFFAOYSA-N,CC(C)(C)C1CCC(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)CC1,461.61,4.50,5,2.762,watch,0,1,0.2917,0.2527,56d,56d,0.7016,YL5084,O=C(NC1CCCCC1)c1cccc(N2CCc3ncncc3C2)c1,,0,0.1694,0.1923,0.7016,0.2000,0.2200,0.7016,0.2091,0.2500,0.6530,0.2917,0.2527,0.6278,sim,sim_56d,
CHEMBL3690515_ACR0,CHEMBL3690515,chembl,C=CC(=O)Nc1nc(-c2ccn3c(-c4cccc(NC(=O)NCC)c4)cnc3c2)ncc1F,VMJHITKPDHJGRS-UHFFFAOYSA-N,CCNC(=O)Nc1cccc(-c2cnc3cc(-c4ncc(F)c(N)n4)ccn23)c1,445.46,3.86,6,2.806,watch,0,1,0.2947,0.2527,56d,56d,0.8086,JNK-IN-8,c1ccc(-c2cnc3cc(-c4ncccn4)ccn23)cc1,,2,0.1803,0.1810,0.7871,0.1818,0.1731,0.7871,0.2336,0.2500,0.8086,0.2947,0.2527,0.7882,sim,sim_56d,
CHEMBL3900042_ACR0,CHEMBL3900042,chembl,C=CC(=O)Nc1cc(C)c(CNC(=O)c2cnn(Cc3noc4ccccc34)c2)c(C)n1,STPZATMHMBUNRL-UHFFFAOYSA-N,Cc1cc(N)nc(C)c1CNC(=O)c1cnn(Cc2noc3ccccc23)c1,430.47,3.14,7,2.845,watch,0,1,0.3053,0.2527,56d,56d,0.7597,56d,O=C(NCc1cccnc1)c1cnn(Cc2noc3ccccc23)c1,,1,0.1417,0.1589,0.7510,0.1520,0.1619,0.7510,0.1982,0.2234,0.7564,0.3053,0.2527,0.7597,sim,sim_56d,
CHEMBL46332_ACR0,CHEMBL46332,chembl,C=CC(=O)Nc1nc(O)c2nn(-c3cccc(C(=O)NCc4ccc5c(c4)OCO5)c3)nc2n1,INBDFYBCFDPHPF-UHFFFAOYSA-N,Nc1nc(O)c2nn(-c3cccc(C(=O)NCc4ccc5c(c4)OCO5)c3)nc2n1,459.42,1.70,6,2.908,watch,0,1,0.3053,0.2527,56d,56d,0.7735,JNK-IN-8,O=C(NCc1ccc2c(c1)OCO2)c1cccc(-n2nc3cncnc3n2)c1,,0,0.1600,0.1589,0.7609,0.1613,0.1619,0.7609,0.1982,0.1856,0.7735,0.3053,0.2527,0.7197,sim,sim_56d,
CHEMBL3680416_ACR0,CHEMBL3680416,chembl,C=CC(=O)N(c1ncnc2c(C(N)=O)cccc12)[C@H](C)c1cccc(NC(=O)c2cnc(OC)nc2)c1,ZGXZUHZKEOXHLP-OAHLLOKOSA-N,COc1ncc(C(=O)Nc2cccc([C@@H](C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,497.52,3.06,8,3.402,watch,0,1,0.2887,0.2527,56d,56d,0.7563,YL5084,O=C(Nc1cccc(CNc2ncnc3ccccc23)c1)c1cncnc1,,0,0.1318,0.1171,0.7563,0.1328,0.1091,0.7563,0.2407,0.2366,0.7216,0.2887,0.2527,0.6404,sim,sim_56d,
CHEMBL4174950_ACR0,CHEMBL4174950,chembl,C=CC(=O)N(c1cccc2ccccc12)c1n[nH]c2ccc(NC(=O)C3CCCC(N(C)C)C3)cc12,WZYBXLZMWKROTA-UHFFFAOYSA-N,CN(C)C1CCCC(C(=O)Nc2ccc3[nH]nc(Nc4cccc5ccccc45)c3c2)C1,481.60,5.63,6,3.582,watch,0,1,0.2400,0.2527,56d,56d,0.7458,YL5084,O=C(Nc1ccc2[nH]nc(Nc3cccc4ccccc34)c2c1)C1CCCCC1,,0,0.1600,0.1273,0.7458,0.1707,0.1296,0.7458,0.1875,0.1979,0.7380,0.2400,0.2527,0.6677,sim,sim_56d,
CHEMBL1098337_ACR0,CHEMBL1098337,chembl,C=CC(=O)Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1ccccc1,CNSHMUZKRQMQSN-UHFFFAOYSA-N,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1ccccc1,360.39,4.87,5,1.914,watch,0,1,0.3067,0.2500,56d,56d,0.8112,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1ccccc1,,0,0.1553,0.1765,0.5556,0.1569,0.1807,0.5556,0.2159,0.2466,0.6475,0.3067,0.2500,0.8112,sim,sim_56d,
CHEMBL1097748_ACR0,CHEMBL1097748,chembl,C=CC(=O)Nc1ccc(-c2ccc(Br)cc2)cc1NC(=O)c1ccccc1,ZQZXAGMABXZPKJ-UHFFFAOYSA-N,Nc1ccc(-c2ccc(Br)cc2)cc1NC(=O)c1ccccc1,421.29,5.49,5,1.958,watch,0,1,0.3067,0.2500,56d,56d,0.8112,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1ccccc1,,0,0.1553,0.1765,0.5556,0.1569,0.1807,0.5556,0.2159,0.2466,0.6475,0.3067,0.2500,0.8112,sim,sim_56d,
CHEMBL359137_ACR0,CHEMBL359137,chembl,C=CC(=O)Nc1ccccc1NC(=O)c1ccc(CNC(=O)CCC)cc1,UGBYJVLOZGSUSR-UHFFFAOYSA-N,CCCC(=O)NCc1ccc(C(=O)Nc2ccccc2N)cc1,365.43,3.48,8,1.973,watch,0,1,0.3117,0.2500,56d,56d,0.7445,JNK-IN-8,O=C(Nc1ccccc1)c1ccccc1,,0,0.1619,0.1667,0.5272,0.1635,0.1573,0.5272,0.1828,0.2000,0.7445,0.3117,0.2500,0.7182,sim,sim_56d,
CHEMBL1809145_ACR0,CHEMBL1809145,chembl,C=CC(=O)Nc1ccccc1NC(=O)c1ccc(C(=O)CNC(=O)c2ccccc2)cc1,IQMUJWLPXMVDBG-UHFFFAOYSA-N,Nc1ccccc1NC(=O)c1ccc(C(=O)CNC(=O)c2ccccc2)cc1,427.46,3.68,8,2.051,watch,0,1,0.3151,0.2500,56d,56d,0.8185,56d,O=C(CNC(=O)c1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,,0,0.1584,0.1628,0.6485,0.1600,0.1667,0.6485,0.1932,0.2133,0.7519,0.3151,0.2500,0.8185,sim,sim_56d,
CHEMBL3933352_ACR0,CHEMBL3933352,chembl,C=CC(=O)Nc1ccccc1NC(=O)CCCCCNC(=O)c1cccc(OCC)c1,WOQBHVUHAAZJNE-UHFFFAOYSA-N,CCOc1cccc(C(=O)NCCCCCC(=O)Nc2ccccc2N)c1,423.51,4.14,12,2.118,watch,0,1,0.3059,0.2500,56d,56d,0.6767,JNK-IN-8,O=C(CCCCCNC(=O)c1ccccc1)Nc1ccccc1,,0,0.1379,0.1386,0.5460,0.1391,0.1300,0.5460,0.2121,0.2326,0.6767,0.3059,0.2500,0.6542,sim,sim_56d,
CHEMBL462633_ACR0,CHEMBL462633,chembl,C=CC(=O)Nc1ccc(C(=O)Nc2cc(Br)c(O)c(Br)c2)cc1,XYMCGRHJTPRXSN-UHFFFAOYSA-N,Nc1ccc(C(=O)Nc2cc(Br)c(O)c(Br)c2)cc1,440.09,4.29,4,2.145,watch,0,1,0.3099,0.2500,56d,56d,0.7737,JNK-IN-8,O=C(Nc1ccccc1)c1ccccc1,,0,0.1753,0.1875,0.5668,0.1771,0.1923,0.5668,0.2143,0.2464,0.7737,0.3099,0.2500,0.7681,sim,sim_56d,
CHEMBL224241_ACR0,CHEMBL224241,chembl,C=CC(=O)Nc1ccc(NC(=O)c2c(O)c3ccccc3n(C)c2=O)cc1,JTQVUWLQCRPMQO-UHFFFAOYSA-N,Cn1c(=O)c(C(=O)Nc2ccc(N)cc2)c(O)c2ccccc21,363.37,2.62,4,2.153,watch,0,1,0.3117,0.2500,56d,56d,0.6972,JNK-IN-8,O=C(Nc1ccccc1)c1cc2ccccc2[nH]c1=O,,2,0.1961,0.2069,0.6405,0.1980,0.1977,0.6405,0.1828,0.2152,0.6972,0.3117,0.2500,0.6915,sim,sim_56d,
CHEMBL3628638_ACR0,CHEMBL3628638,chembl,C=CC(=O)Nc1cccc(-c2cn(CC(=O)NCc3ccccc3)nn2)c1,LWIDCPVVZXCPHZ-UHFFFAOYSA-N,Nc1cccc(-c2cn(CC(=O)NCc3ccccc3)nn2)c1,361.41,2.39,7,2.195,watch,0,1,0.3253,0.2500,56d,56d,0.8212,56d,O=C(Cn1cc(-c2ccccc2)nn1)NCc1ccccc1,,0,0.1909,0.1957,0.7382,0.1927,0.2000,0.7382,0.2268,0.2317,0.7825,0.3253,0.2500,0.8212,sim,sim_56d,
CHEMBL142787_ACR0,CHEMBL142787,chembl,C=CC(=O)Nc1ccccc1NC(=O)c1ccc(NC(=O)C(CCC)CCC)cc1,DAGQRBVJADRXLH-UHFFFAOYSA-N,CCCC(CCC)C(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,407.51,5.22,10,2.196,watch,0,1,0.3117,0.2500,56d,56d,0.7532,56d,O=C(Nc1ccccc1)c1ccccc1,,0,0.1961,0.1667,0.5541,0.1980,0.1573,0.5541,0.2088,0.2308,0.7516,0.3117,0.2500,0.7532,sim,sim_56d,
CHEMBL530149_ACR0,CHEMBL530149,chembl,C=CC(=O)Nc1nc2cc(OC)c(OC)cc2cc1C(=O)Nc1ccccc1,MAHNNWUEISXXSK-UHFFFAOYSA-N,COc1cc2cc(C(=O)Nc3ccccc3)c(N)nc2cc1OC,377.40,3.63,6,2.212,watch,0,1,0.3000,0.2500,56d,56d,0.7574,JNK-IN-8,O=C(Nc1ccccc1)c1cnc2ccccc2c1,,2,0.1792,0.1798,0.6752,0.1810,0.1705,0.6752,0.2021,0.2308,0.7574,0.3000,0.2500,0.6921,sim,sim_56d,
CHEMBL3098979_ACR0,CHEMBL3098979,chembl,C=CC(=O)Nc1cc(C)nc2ccc(NC(=O)Nc3ccc(C(=O)OCC)cc3)cc12,HQYIMBUBBFIYPY-UHFFFAOYSA-N,CCOC(=O)c1ccc(NC(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,418.45,4.49,6,2.234,watch,0,1,0.3133,0.2500,56d,56d,0.7757,56d,O=C(Nc1ccccc1)Nc1ccc2ncccc2c1,,2,0.2037,0.1702,0.6475,0.1944,0.1489,0.6475,0.2292,0.2317,0.7750,0.3133,0.2500,0.7757,sim,sim_56d,
CHEMBL3245914_ACR0,CHEMBL3245914,chembl,C=CC(=O)Nc1ccc(NC(=O)c2cc(Br)c3ccccc3c2O)c(Cl)c1,GZEVANZIWOVRLR-UHFFFAOYSA-N,Nc1ccc(NC(=O)c2cc(Br)c3ccccc3c2O)c(Cl)c1,445.70,5.34,4,2.256,watch,0,1,0.3125,0.2500,56d,56d,0.7414,56d,O=C(Nc1ccccc1)c1ccc2ccccc2c1,,0,0.1351,0.1413,0.5909,0.1364,0.1444,0.5909,0.2000,0.2152,0.7366,0.3125,0.2500,0.7414,sim,sim_56d,
CHEMBL3923336_ACR0,CHEMBL3923336,chembl,C=CC(=O)Nc1ccccc1NC(=O)CCCCCNC(=O)c1cccc(OC(F)F)c1,WQNUMESKHZJFQI-UHFFFAOYSA-N,Nc1ccccc1NC(=O)CCCCCNC(=O)c1cccc(OC(F)F)c1,445.47,4.34,12,2.267,watch,0,1,0.3059,0.2500,56d,56d,0.6767,JNK-IN-8,O=C(CCCCCNC(=O)c1ccccc1)Nc1ccccc1,,0,0.1186,0.1165,0.5460,0.1197,0.1188,0.5460,0.1881,0.2045,0.6767,0.3059,0.2500,0.6542,sim,sim_56d,
CHEMBL4061419_ACR0,CHEMBL4061419,chembl,C=CC(=O)Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc(Cl)nc2)cc1,IBNBFVFRUATIBM-UHFFFAOYSA-N,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc(Cl)nc2)cc1,465.97,4.60,7,2.286,watch,0,1,0.3059,0.2500,56d,56d,0.7294,JNK-IN-8,O=C(Nc1ccccc1)c1ccc(NC(=S)NCc2cccnc2)cc1,,1,0.1786,0.1500,0.5562,0.1802,0.1531,0.5562,0.2121,0.2326,0.7294,0.3059,0.2500,0.7027,sim,sim_56d,
CHEMBL2441042_ACR0,CHEMBL2441042,chembl,C=CC(=O)Nc1cccc(COc2cccc(NC(=O)C3CCN(c4ccncc4)CC3)c2)c1,YUBJLHYPZSURCR-UHFFFAOYSA-N,Nc1cccc(COc2cccc(NC(=O)C3CCN(c4ccncc4)CC3)c2)c1,456.55,4.64,8,2.291,watch,0,1,0.2747,0.2500,56d,56d,0.7277,JNK-IN-8,O=C(Nc1cccc(OCc2ccccc2)c1)C1CCN(c2ccncc2)CC1,,1,0.1709,0.1650,0.6896,0.1930,0.1919,0.6896,0.2136,0.2472,0.7277,0.2747,0.2500,0.6436,sim,sim_56d,
CHEMBL219722_ACR0,CHEMBL219722,chembl,C=CC(=O)Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,ROHCEPRAHZTHJE-UHFFFAOYSA-N,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,397.44,5.00,5,2.299,watch,0,1,0.3000,0.2500,56d,56d,0.8278,56d,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,,0,0.1682,0.1538,0.5531,0.1698,0.1573,0.5531,0.1771,0.2000,0.6597,0.3000,0.2500,0.8278,sim,sim_56d,
CHEMBL3303511_ACR0,CHEMBL3303511,chembl,C=CC(=O)Nc1nc2cc(NC(=O)c3ccc(CCCCC)cc3)ccc2n1CCCC,LYWYZDVDTMHDQI-UHFFFAOYSA-N,CCCCCc1ccc(C(=O)Nc2ccc3c(c2)nc(N)n3CCCC)cc1,432.57,5.95,11,2.312,watch,0,1,0.2955,0.2500,56d,56d,0.7614,56d,O=C(Nc1ccc2[nH]cnc2c1)c1ccccc1,,0,0.1739,0.1616,0.6560,0.1754,0.1531,0.6560,0.2178,0.2471,0.6559,0.2955,0.2500,0.7614,sim,sim_56d,
CHEMBL1333155_ACR0,CHEMBL1333155,chembl,C=CC(=O)Nc1nnc(SCC(=O)Nc2cccc(C(=O)OC(C)C)c2)s1,PZUKARYFTAOBCX-UHFFFAOYSA-N,CC(C)OC(=O)c1cccc(NC(=O)CSc2nnc(N)s2)c1,406.49,2.96,8,2.324,watch,0,1,0.3103,0.2500,56d,56d,0.7354,JNK-IN-8,O=C(CSc1nncs1)Nc1ccccc1,,0,0.1345,0.1275,0.7253,0.1356,0.1188,0.7253,0.2300,0.2326,0.7354,0.3103,0.2500,0.6852,sim,sim_56d,
CHEMBL4083264_ACR0,CHEMBL4083264,chembl,C=CC(=O)Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc(F)nc2)cc1,WOOSUFDUOFOEAC-UHFFFAOYSA-N,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc(F)nc2)cc1,449.51,4.08,7,2.325,watch,0,1,0.3059,0.2500,56d,56d,0.7294,JNK-IN-8,O=C(Nc1ccccc1)c1ccc(NC(=S)NCc2cccnc2)cc1,,1,0.1786,0.1500,0.5562,0.1802,0.1531,0.5562,0.2121,0.2326,0.7294,0.3059,0.2500,0.7027,sim,sim_56d,
CHEMBL4288039_ACR0,CHEMBL4288039,chembl,C=CC(=O)Nc1nc2ccc(NC(=O)c3ccc(CCCCC)cc3)cc2n1CCCC,HFXLJQFMLHUUCI-UHFFFAOYSA-N,CCCCCc1ccc(C(=O)Nc2ccc3nc(N)n(CCCC)c3c2)cc1,432.57,5.95,11,2.330,watch,0,1,0.2955,0.2500,56d,56d,0.7614,56d,O=C(Nc1ccc2nc[nH]c2c1)c1ccccc1,,0,0.1842,0.1616,0.6560,0.1858,0.1531,0.6560,0.2300,0.2471,0.6559,0.2955,0.2500,0.7614,sim,sim_56d,
CHEMBL411725_ACR0,CHEMBL411725,chembl,C=CC(=O)Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,REHNEDNROIZXFC-UHFFFAOYSA-N,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,398.42,5.26,5,2.341,watch,0,1,0.3000,0.2500,56d,56d,0.8303,56d,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,,0,0.1682,0.1667,0.5957,0.1698,0.1573,0.5957,0.1895,0.2152,0.6797,0.3000,0.2500,0.8303,sim,sim_56d,
CHEMBL1508856_ACR0,CHEMBL1508856,chembl,C=CC(=O)Nc1c(C(=O)NCc2ccccc2)nnn1-c1cccc(C)c1,UZTAQMFHANTPLY-UHFFFAOYSA-N,Cc1cccc(-n2nnc(C(=O)NCc3ccccc3)c2N)c1,361.41,2.63,6,2.377,watch,0,1,0.2941,0.2500,56d,56d,0.7090,56d,O=C(NCc1ccccc1)c1cn(-c2ccccc2)nn1,,0,0.1593,0.1702,0.6537,0.1607,0.1613,0.6537,0.1782,0.1882,0.6519,0.2941,0.2500,0.7090,sim,sim_56d,
CHEMBL4204312_ACR0,CHEMBL4204312,chembl,C=CC(=O)Nc1cccc(/C(C)=N/NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c1,CBFZDSQPCVHPRB-LFVJCYFKSA-N,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cccc(N)c1,456.52,1.99,7,2.380,watch,0,1,0.3218,0.2500,56d,56d,0.6617,YL5084,O=C(N/N=C/c1ccccc1)c1cccc(S(=O)(=O)N2CCOCC2)c1,,0,0.1429,0.1500,0.6617,0.1538,0.1531,0.6617,0.2277,0.2471,0.6609,0.3218,0.2500,0.5663,sim,sim_56d,
CHEMBL1652693_ACR0,CHEMBL1652693,chembl,C=CC(=O)N(c1ccccc1)c1nc2cc(C(=O)O)ccc2c2ccccc12,CMCIUUUFYNKCLM-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)nc(Nc1ccccc1)c1ccccc12,368.39,4.94,4,2.397,watch,0,1,0.2195,0.2500,56d,56d,0.6516,YL5084,c1ccc(Nc2nc3ccccc3c3ccccc23)cc1,,2,0.1415,0.1765,0.6516,0.1429,0.1807,0.6516,0.1474,0.1974,0.5893,0.2195,0.2500,0.5793,sim,sim_56d,
CHEMBL3301751_ACR0,CHEMBL3301751,chembl,C=CC(=O)Nc1nc2cc(NC(=O)c3ccc(CCCCC)cc3)ccc2n1C(C)C,XUWHIJAMDGCDTR-UHFFFAOYSA-N,CCCCCc1ccc(C(=O)Nc2ccc3c(c2)nc(N)n3C(C)C)cc1,418.54,5.73,9,2.413,watch,0,1,0.3103,0.2500,56d,56d,0.7205,56d,O=C(Nc1ccc2[nH]cnc2c1)c1ccccc1,,0,0.1739,0.1616,0.6654,0.1754,0.1531,0.6654,0.2300,0.2471,0.6206,0.3103,0.2500,0.7205,sim,sim_56d,
CHEMBL3769668_ACR0,CHEMBL3769668,chembl,C=CC(=O)Nc1ccccc1SCC(=O)Nc1ncc(Cc2cccc3ccccc23)s1,IBOREBDDNNEZDE-UHFFFAOYSA-N,Nc1ccccc1SCC(=O)Nc1ncc(Cc2cccc3ccccc23)s1,459.60,5.74,8,2.414,watch,0,1,0.3218,0.2500,56d,56d,0.7029,56d,O=C(CSc1ccccc1)Nc1ncc(Cc2cccc3ccccc23)s1,,0,0.1333,0.1386,0.6247,0.1345,0.1414,0.6247,0.1698,0.1778,0.6543,0.3218,0.2500,0.7029,sim,sim_56d,
CHEMBL271600_ACR0,CHEMBL271600,chembl,C=CC(=O)Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,AUYSGTHMCIIFDH-UHFFFAOYSA-N,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,432.87,5.92,5,2.431,watch,0,1,0.2976,0.2500,56d,56d,0.8303,56d,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,,0,0.1404,0.1340,0.5957,0.1416,0.1250,0.5957,0.2041,0.2317,0.6797,0.2976,0.2500,0.8303,sim,sim_56d,
CHEMBL3633294_ACR0,CHEMBL3633294,chembl,C=CC(=O)Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cccc(Cl)c4)c3)c12,DGOBBFPDKAGBMP-UHFFFAOYSA-N,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cccc(Cl)c4)c3)c12,431.88,5.65,5,2.431,watch,0,1,0.2976,0.2500,56d,56d,0.8278,56d,O=C(Nc1ccccc1)Nc1cccc(-c2cccc3[nH]ncc23)c1,,0,0.1304,0.1340,0.5531,0.1316,0.1368,0.5531,0.1919,0.2169,0.6597,0.2976,0.2500,0.8278,sim,sim_56d,
CHEMBL3633291_ACR0,CHEMBL3633291,chembl,C=CC(=O)Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cccc(F)c4)c3)c12,UIDQYYKJNOKYEL-UHFFFAOYSA-N,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cccc(F)c4)c3)c12,415.43,5.14,5,2.438,watch,0,1,0.3012,0.2500,56d,56d,0.8278,56d,O=C(Nc1ccccc1)Nc1cccc(-c2cccc3[nH]ncc23)c1,,0,0.1316,0.1340,0.5531,0.1327,0.1368,0.5531,0.1939,0.2169,0.6597,0.3012,0.2500,0.8278,sim,sim_56d,
CHEMBL1514371_ACR0,CHEMBL1514371,chembl,C=CC(=O)Nc1c(C(=O)Nc2cccc(Cl)c2)c(=O)n(C)c(=O)n1C,ZKKUGJFJPWONOB-UHFFFAOYSA-N,Cn1c(N)c(C(=O)Nc2cccc(Cl)c2)c(=O)n(C)c1=O,362.77,1.11,4,2.438,watch,0,1,0.3000,0.2500,56d,56d,0.6053,YL5084,O=C(Nc1ccccc1)c1c[nH]c(=O)[nH]c1=O,,1,0.1261,0.1290,0.6053,0.1273,0.1196,0.6053,0.2021,0.2308,0.6049,0.3000,0.2500,0.5983,sim,sim_56d,
