canonical_smiles,name,chembl_id,in_production_1588,q_ge_0.5_top1,q_ge_0.5_top3,q_ge_0.5_top5
CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,WITHANOLIDE D,CHEMBL4288984,True,True,True,True
CCCn1c(=O)c2[nH]c(C34CCC(CCC(=O)O)(CC3)CC4)nc2n(CCC)c1=O,TONAPOFYLLINE,CHEMBL414157,True,True,True,True
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,CEFAZEDONE,CHEMBL2107636,True,True,True,True
CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1,PF-232798,CHEMBL1649931,True,True,True,True
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OCCC)C(CCC(=O)OCCO)=C4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,LEMUTEPORFIN,CHEMBL2107756,True,True,True,True
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,ATACIGUAT,CHEMBL2107729,True,True,True,True
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21.O=S(=O)(O)c1ccccc1,MOLIBRESIB BESYLATE,CHEMBL4297217,True,True,True,True
CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc21,PF-06273340,CHEMBL4212531,True,True,True,True
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,XP-102,CHEMBL4212692,True,True,True,True
C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc3c(cc12)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC,SIMMITECAN,CHEMBL4297325,True,True,True,True
CNc1ccc(/C=C/C=C/c2nc3ccc(OCC(O)C[18F])cc3s2)cn1,FLORZOLOTAU (18F),CHEMBL5095045,True,True,True,True
CC(C)OC(=O)CCC[C@H]1CC[C@@H]2[C@@H](/C=C/[C@@H](O)COc3cc(F)ccc3F)[C@H](O)C[C@@H]2OC1,SEPETAPROST,CHEMBL4297633,True,True,True,True
CC[C@@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(Cl)c(C)cc1c2CN1CCC(C)CC1,ELOMOTECAN,CHEMBL2107746,True,True,True,True
Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(Cl)c1-c1nc(C#N)c(C#N)[nH]1,FAMPRONIL,CHEMBL2107750,True,True,True,True
C[C@@](O)(/C=C/[C@H]1CC=CC(=O)O1)[C@@H](C[C@@H](O)\C=C/C=C\C=C\CO)OP(=O)([O-])O,FOSTRIECIN SODIUM,CHEMBL1552183,True,True,True,True
CC(C)(C(=O)O)c1cn2nc(NCCCN3CCC(OC(c4ccccc4)c4ccccc4)CC3)ccc2n1,BAMIRASTINE,CHEMBL2107732,True,True,True,True
C1CNCCN1.Oc1cc(Cl)c(Cl)cc1Cl.Oc1cc(Cl)c(Cl)cc1Cl,TRICLOFENOL PIPERAZINE,CHEMBL2107709,True,True,True,True
COCCOCCOCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,IOTRIZOIC ACID,CHEMBL2107634,True,True,True,True
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,FALECALCITRIOL,CHEMBL2106158,True,True,True,True
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,BERUPIPAM,CHEMBL2106005,True,True,True,True
Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,CICLOTIZOLAM,CHEMBL2105986,True,True,True,True
CO[C@@H](C)[C@H]1C[C@H](C)[C@H]([C@@H](C)/C=C/[C@@H]2CC[C@@H](C)[C@H](/C(=C/[C@H]3CCC[C@@H](C)[C@@H]3[C@H](C)C(=O)C3=C(O)COC3=O)CO)O2)O1,TETRONASIN 5930,CHEMBL2106037,True,True,True,True
Cn1cc(Nc2nccc(-c3ccc4c(c3)CN(C3COC3)CC[C@H]4NC(=O)c3cn(C(C)(C)C)nn3)n2)cn1,BIIB-091,CHEMBL5083772,True,True,True,True
COc1cc(N2CCNC[C@@H]2C)ncc1-c1cnc(N)c(O[C@H](C)c2c(Cl)ccc(F)c2Cl)c1,ENVONALKIB,CHEMBL5095063,True,True,True,True
C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C4CC4)ncnc3C3CC3)c3nc(-c4c(N)cccc4F)c(F)cc23)C[C@H]1C,GARSORASIB,CHEMBL5095066,True,True,True,True
[2H][C@@](C)(NC(=O)COC(F)F)c1cc(F)cc(Cl)c1COc1cccc2c(-c3ncnn3C)cc(C)nc12,DEUCRICTIBANT,CHEMBL5095059,True,True,True,True
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,TROGLITAZONE,CHEMBL408,True,True,True,True
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,CEFCANEL,CHEMBL1908354,True,True,True,True
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](N)c4ccc(O)cc4)[C@H]3SC2)s1,CEFAPAROLE,CHEMBL2104067,True,True,True,True
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,NAVARIXIN,CHEMBL2103864,True,True,True,True
CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,TOSEDOSTAT,CHEMBL2103847,True,True,True,True
C[C@H](C(=O)O)c1cccc(NC(=O)NCC(=O)N2[C@@H](c3ccccc3F)SC[C@H]2C(=O)OC(C)(C)C)c1,ASERIPIDE,CHEMBL2104072,True,True,True,True
CCC(C(=O)OCC(COC(=O)C(CC)c1ccccc1)(COC(=O)C(CC)c1ccccc1)COC(=O)C(CC)c1ccccc1)c1ccccc1,FENERITROL,CHEMBL2103934,True,True,True,True
CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,ILOMASTAT,CHEMBL19611,True,True,True,True
CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,NALDEMEDINE,CHEMBL2105755,True,True,True,True
C[C@H]1CN(c2n[nH]c3nc(N[C@H]4CC[C@H](NS(=O)(=O)CCC(F)(F)F)CC4)ncc23)CCO1,GSK-3186899,CHEMBL4563818,True,True,True,True
CC(C)(C[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)cc(OC(F)F)c3)ccc2O1)C(=O)O,CINTIRORGON,CHEMBL4472508,True,True,True,True
Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn([C@@H](C)c3ccccn3)c2c1,PLX-51107,CHEMBL4521078,True,True,True,True
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,ATUVECICLIB,CHEMBL4439321,True,True,True,True
C#CC[C@H](c1nc2cc(Cl)ccc2c(=O)n1Nc1ccccc1)N(CCCN)C(=O)c1cccc(Cl)c1F,ARQ-621,CHEMBL4303449,True,True,True,True
CC(C)Oc1ccc(C(=O)N[C@H](CNC(=O)CN(C)C)Cc2ccc(-c3cn4cccc([C@H](C)O)c4n3)cc2)cc1Cl,GSK-923295A,CHEMBL4303470,True,True,True,True
CC(=O)OC[C@H](COc1ccc(C(C)(C)c2ccc(OC[C@@H](CCl)OC(C)=O)cc2)cc1)OC(C)=O,RALANITEN ACETATE,CHEMBL4297675,True,True,True,True
Cc1cnc(C[S@@+]([O-])c2nc3ccccc3[nH]2)c(C)c1OCC1COC(C)(C)OC1,AZELOPRAZOLE,CHEMBL4300945,True,True,True,True
CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1,OLACAFTOR,CHEMBL4297649,True,True,True,True
C/C=C\C[C@@H](C/C=C\NC(=O)[C@@H](NC(=O)\C=C/C=C\C(C)=C\[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O,PLOCABULIN,CHEMBL4297636,True,True,True,True
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,RADOTINIB,CHEMBL4297524,True,True,True,True
CCCCCCOC(C)c1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4)[C@@H](CCC(=O)O)[C@@H]3C,HPPH,CHEMBL500853,True,True,True,True
CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1OC(=O)CCC,BUCLADESINE,CHEMBL485980,True,True,True,True
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CP-724714,CHEMBL483321,True,True,True,True
CCOC(=O)[C@H](C)N[P@](=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,ROVAFOVIR ETALAFENAMIDE CITRATE,CHEMBL4594289,True,True,True,True
Cc1cccc(Oc2cc(Oc3cccc(C)n3)cc(Oc3cccc(C)n3)c2)n1,AMELENODOR,CHEMBL5095087,True,True,True,True
COCCN1C[C@@H](NC(=O)Nc2c(C)c(-c3cnc(C)nc3)nn2-c2ccccc2)[C@H](c2cccc(F)c2)C1,ANIZATRECTINIB,CHEMBL5095088,True,True,True,True
COC(=O)c1ccc2c(n1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,ANSORNITINIB,CHEMBL5095090,True,True,True,True
O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,PLIXORAFENIB,CHEMBL4303729,True,True,True,True
Cn1nc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1-n1cc(-c2ccc(Cl)c(C(=O)NC3(C#N)CC3)c2)cn1,TIGOLANER,CHEMBL4298152,True,True,True,True
COc1cc(S(C)(=O)=O)ccc1Nc1nc2ccc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)cn2n1,BAY-1161909,CHEMBL4303241,True,True,True,True
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCC,PHOSPHATIDYL SERINE,CHEMBL4297669,True,True,True,True
Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(C(F)(F)F)CC4)C3)c(C(F)(F)F)c2)cn1,PETESICATIB,CHEMBL4297638,True,True,True,True
CNC(=O)c1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2cc1OC,ZANZALINTINIB,CHEMBL5314428,True,True,True,True
C=CC(=O)NC1CCN(c2ncc3ncnc(Nc4ccc(Oc5ccc6c(c5)ncn6C)c(C)c4)c3n2)CC1,ZONGERTINIB,CHEMBL5314498,True,True,True,True
CC(=O)OP(=O)(O)N(C[C@H]1CN(c2cc(F)c(N3C=CC(=O)CC3)c(F)c2F)C(=O)O1)c1ccon1,MRX-4,CHEMBL4301914,True,True,True,True
CC[C@H](C)OC(=O)Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,BUDIODARONE,CHEMBL2105631,True,True,True,True
CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC[C@@H]2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1,VOLPRISTIN,CHEMBL2105600,True,True,True,True
CCCC(=O)Nc1ccc(OCC(O)CNCCc2ccc(OC)c(OC)c2)c(-c2ccno2)c1,ECASTOLOL,CHEMBL1742472,True,True,True,True
O=C(c1cccc(F)c1-c1ncccn1)N1C[C@H]2C[C@@H](Oc3ccc(C(F)(F)F)cn3)[C@@H]1C2,TEBITOREXANT,CHEMBL4802293,True,True,True,True
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,ENMD-2076,CHEMBL482968,True,True,True,True
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)C[C@@H]1OC,NARONAPRIDE,CHEMBL2103858,True,True,True,True
CN1CC[C@H](c2c(OP(=O)(O)O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,TP-1287,CHEMBL4594423,True,True,True,True
CN1CCN(C(=O)[C@H](CCCN[C@@H]2C[C@H]2c2ccc(F)cc2)NC(=O)c2ccc(-n3ccnn3)cc2)CC1,BOMEDEMSTAT,CHEMBL4297289,True,True,True,True
C[C@@]1(O)CCC[C@H]1n1c(=O)c(C(F)F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,EBVACICLIB,CHEMBL4446357,True,True,True,True
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN(C)C,REZIVERTINIB,CHEMBL5314952,True,True,True,True
C=CC(=O)Nc1cc(Nc2nccc(Nc3cc(Cl)c(F)cc3C(C)(C)O)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,SUNVOZERTINIB,CHEMBL5314564,True,True,True,True
C[C@@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1C[C@@H]2C[C@]2(c2cc(C(F)(F)F)on2)C1)C(F)(F)F,ICLEPERTIN,CHEMBL5314576,True,True,True,True
O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,CTS-1027,CHEMBL440498,True,True,True,True
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,AMPIROXICAM,CHEMBL1566249,True,True,True,True
CCOC(=O)Nc1ccc(SCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,TUBULOZOLE,CHEMBL2220475,True,True,True,True
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,LUMINESPIB,CHEMBL252164,True,True,True,True
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,SAPITINIB,CHEMBL2408045,True,True,True,True
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1,LCL-161,CHEMBL2431768,True,True,True,True
Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,SCH-900776,CHEMBL2386889,True,True,True,True
Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,MIRABEGRON,CHEMBL2095212,True,True,True,True
CNC(=O)c1cccc(-c2ccc3c(N4C5CCC4COC5)nc(N4CCOC[C@@H]4C)nc3n2)c1,MTI-31,CHEMBL4594431,True,True,True,True
CC(C)n1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,INZOMELID,CHEMBL4650350,True,True,True,True
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,RIFAXIMIN,CHEMBL1617,True,True,True,True
N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1.NC(CO)(CO)CO,DANUGLIPRON TROMETHAMINE,CHEMBL4650218,True,True,True,True
O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,VIBEGRON,CHEMBL2107826,True,True,True,True
CC1=C(C(=O)OCCN(C)Cc2ccc(F)cc2)C(c2cccc3c2OCO3)C(C(=O)OC(C)C)=C(C)N1,ELGODIPINE,CHEMBL2218890,True,True,True,True
CCOC(=O)Nc1ccc(SCC2COC(Cn3ccnc3)(c3ccc(OC)cc3)O2)cc1,ERBULOZOLE,CHEMBL2218859,True,True,True,True
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,GW842166X,CHEMBL225411,True,True,True,True
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,HALOMETASONE,CHEMBL1587228,True,True,True,True
C[C@H](Oc1cc2cc(F)ccc2nc1N)c1[nH]c(=O)ccc1-n1cccn1,PF-07059013,CHEMBL4650304,True,True,True,True
Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c([N-]S(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,ILACIRNON SODIUM,CHEMBL4650229,True,True,True,True
CC(C)(C)NCCNc1ccc(C2=NN=C(C(F)(F)F)C2)nc1C1CCN(c2ncnc3c2C(C)(C)C(=O)N3)CC1,TAS0612,CHEMBL4650277,True,True,True,True
CC(C)(C)CNCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,ICAPAMESPIB,CHEMBL4650317,True,True,True,True
CC[C@](O)(c1nnc(NCc2ccc3c(-c4ccc(F)cc4)cc(=O)oc3c2)o1)C(F)(F)F,SETILEUTON,CHEMBL2105653,True,True,True,True
COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cc(OC)nc(OC)c2OC)cc(OC)n1,TBAJ-876,CHEMBL4553146,True,True,True,True
Cc1nc(Nc2cccc(N3CCCC3=O)n2)sc1-c1cc2c(c(S(C)(=O)=O)c1)C(=O)N([C@@H](C)C1CC1)C2,AZD-8154,CHEMBL4558527,True,True,True,True
O=C(NOCCO)c1cc2scnc2c(F)c1Nc1ccc(I)cc1F,TUNLAMETINIB,CHEMBL5095241,True,True,True,True
Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,NERIGLIATIN,CHEMBL2165615,True,True,True,True
O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,PF-04991532,CHEMBL2165620,True,True,True,True
CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,TALADEGIB,CHEMBL2142592,True,True,True,True
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1.O=S(=O)(O)c1ccccc1,CRENOLANIB BESYLATE,CHEMBL2146086,True,True,True,True
[O-][S+](c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,BITHIONOLOXIDE,CHEMBL1603949,True,True,True,True
CC(O)c1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,POZTINURAD,CHEMBL224006,True,True,True,True
CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,LUCITANIB,CHEMBL2220486,True,True,True,True
O=c1[nH]c2ccc(C(F)(F)F)cc2c(-c2cc(Cl)ccc2O)c1CCO,BMS-223131,CHEMBL222460,True,True,True,True
Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cccc(C(C)(C)O)n3)nn2)nc(N)n1,ETRUMADENANT,CHEMBL4740383,True,True,True,True
CC(=O)c1c(C)c2cnc(Nc3ccc(C4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,DALPICICLIB,CHEMBL4802161,True,True,True,True
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,ITROCINONIDE,CHEMBL2105863,True,True,True,True
CC[C@@H](C)Nc1nc(C)nc2c(-c3ccc(OC)nc3C)c(C)nn12,PEXACERFONT,CHEMBL482950,True,True,True,True
CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)[C@H]1c1ccccc1Cl,MODIPAFANT,CHEMBL2105829,True,True,True,True
COC1CN([C@H]2CC[C@H]([C@@]3(C)Oc4c(Cl)cc(C(=O)NCc5c(SC)cc(C)[nH]c5=O)c(C)c4O3)CC2)C1,TULMIMETOSTAT,CHEMBL5095231,True,True,True,True
CC(=O)N1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)CC1,EZM-0414,CHEMBL5095235,True,True,True,True
CC(C)c1cnc(-c2cc(Cl)ccc2F)cc1Nc1ccncc1C(=O)NC(CO)CO,PF-06952229,CHEMBL5095192,True,True,True,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,ABIVERTINIB,CHEMBL4297865,True,True,True,True
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.N[C@@H](CC(=O)O)C(=O)O,TENOFOVIR DISOPROXIL ASPARTATE,CHEMBL4594453,True,True,True,True
CN(C)CC[C@H](NC(=O)c1cc2c(cnn2C(C)(C)C)cc1Oc1ccc(F)cc1F)C(N)=O,EMPRUMAPIMOD,CHEMBL4802251,True,True,True,True
Cc1nc2cc(C(=O)N(C)C)cc(O[C@H]3CCOc4cc(F)cc(F)c43)c2[nH]1,TEGOPRAZAN,CHEMBL4297583,True,True,True,True
C[C@@H](C(=O)Nc1ccc(Cl)cc1)C1CCC(c2ccnc3ccc(F)cc23)CC1,LINRODOSTAT,CHEMBL4297598,True,True,True,True
CCc1cc(-c2noc(-c3cc(OC)nc(C4CCCC4)c3)n2)cc(C)c1OC[C@@H](O)CO,CENERIMOD,CHEMBL4297505,True,True,True,True
C=CC(=O)N[C@H]1C=C(C)c2c(-c3cnc4ccccc4c3)c3c(N)ncnc3n2C1,CLN-081,CHEMBL4650281,True,True,True,True
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,AUMOLERTINIB,CHEMBL4761468,True,True,True,True
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,EDRALBRUTINIB,CHEMBL4650338,True,True,True,True
CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,PARECOXIB,CHEMBL1206690,True,True,True,True
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,GIVINOSTAT,CHEMBL1213492,True,True,True,True
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE,CHEMBL107,True,True,True,True
C[C@@]1(C(F)(F)F)CN(C(=O)Nc2cnc(-n3nccn3)c(Cl)c2)c2cnc3cc(F)nn3c21,SGR-1505,CHEMBL6068524,True,True,True,True
CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)[C@H](O)[C@@H](O)[C@@H]1O,REMOGLIFLOZIN ETABONATE,CHEMBL2028665,True,True,True,True
CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,TELATINIB,CHEMBL2079588,True,True,True,True
CN(C)C(=O)/C=C/CNCCOc1ccc(/C(=C(/CC(F)(F)F)c2ccccc2)c2ccc3[nH]nc(F)c3c2)cn1,H3B-6545 FREE BASE,CHEMBL5425361,True,True,True,True
COc1cc(Nc2ncc(C)c(Nc3ccc4oc(=O)[nH]c4c3)n2)cc(C)c1F,IFIDANCITINIB,CHEMBL4594441,True,True,True,True
C[C@H](O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,PECAVAPTAN,CHEMBL4594444,True,True,True,True
CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,ALEGLITAZAR,CHEMBL519504,True,True,True,True
Cc1cc(C)c(CNC(=O)c2cc(Cl)c3c(c2C)O[C@@](C)([C@H]2CC[C@H](N(C)C)CC2)O3)c(=O)[nH]1,VALEMETOSTAT TOSYLATE,CHEMBL4594405,True,True,True,True
CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1.O=C(O)CC(O)C(=O)O,VENGLUSTAT MALATE,CHEMBL4594270,True,True,True,True
Cc1c(-c2cc(C(=O)O)c3c(O[C@H](C)C4CCOCC4)ccc(C)c3n2)oc2ccccc12,POSENACAFTOR,CHEMBL4594274,True,True,True,True
O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,JT-001,CHEMBL5219660,True,True,True,True
N#Cc1cccc(-c2ccc3ncc(-c4cc(F)cc(F)c4)c(N4CCC(N)CC4)c3c2)c1O,PALTUSOTINE,CHEMBL5267842,True,True,True,True
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COP(=O)(O)O)cc12,LUFOTRELVIR,CHEMBL4802214,True,True,True,True
Cc1cccc(F)c1C(=O)Nc1cnc(-c2cc3c(cc2Cl)OC(F)(F)O3)cn1,ZEGOCRACTIN,CHEMBL4753998,True,True,True,True
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,TMC 310911,CHEMBL4756129,True,True,True,True
C[C@@H](S[C@H]1CO[C@H](/C=C/C=C/c2ccc(C#N)cc2F)OC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,EMBECONAZOLE,CHEMBL475786,True,True,True,True
CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)N[C@H]3CCOC3)cn2)c1,PF-06865571,CHEMBL4760665,True,True,True,True
CO[C@@H]1C[C@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1,ERIBAXABAN,CHEMBL476186,True,True,True,True
CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,GSK-2256098,CHEMBL4742157,True,True,True,True
