ligand,target,vina_mode,vina_score
EH120_087,3POZ,6,-9.313
EH120_087,3POZ,7,-9.148
EH120_087,3POZ,8,-9.024
EH120_087,3POZ,9,-8.954
EH120_087,3RCD,1,-10.917
EH120_087,3RCD,2,-10.305
EH120_087,3RCD,3,-10.111
EH120_087,3RCD,4,-9.826
EH120_087,3RCD,5,-9.398
EH120_087,3RCD,6,-9.388
EH120_087,3RCD,7,-9.166
EH120_087,3RCD,8,-9.036
EH120_087,3RCD,9,-9.005
EH120_088,3POZ,1,-10.927
EH120_088,3POZ,2,-10.849
EH120_088,3POZ,3,-10.526
EH120_088,3POZ,4,-10.334
EH120_088,3POZ,5,-10.083
EH120_088,3POZ,6,-9.877
EH120_088,3POZ,7,-9.765
EH120_088,3POZ,8,-9.699
EH120_088,3POZ,9,-9.618
EH120_088,3RCD,1,-12.208
EH120_088,3RCD,2,-11.847
EH120_088,3RCD,3,-10.912
EH120_088,3RCD,4,-10.835
EH120_088,3RCD,5,-10.543
EH120_088,3RCD,6,-10.458
EH120_088,3RCD,7,-10.314
EH120_088,3RCD,8,-10.304
EH120_088,3RCD,9,-10.203
EH120_089,3POZ,1,-9.003
EH120_089,3POZ,2,-8.916
EH120_089,3POZ,3,-8.861
EH120_089,3POZ,4,-8.783
EH120_089,3POZ,5,-8.678
EH120_089,3POZ,6,-8.652
EH120_089,3POZ,7,-8.633
EH120_089,3POZ,8,-8.456
EH120_089,3POZ,9,-8.355
EH120_089,3RCD,1,-9.349
EH120_089,3RCD,2,-9.188
EH120_089,3RCD,3,-9.135
EH120_089,3RCD,4,-9.13
EH120_089,3RCD,5,-9.091
EH120_089,3RCD,6,-9.004
EH120_089,3RCD,7,-8.968
EH120_089,3RCD,8,-8.942
EH120_089,3RCD,9,-8.847
EH120_090,3POZ,1,-9.271
EH120_090,3POZ,2,-9.004
EH120_090,3POZ,3,-8.91
EH120_090,3POZ,4,-8.867
EH120_090,3POZ,5,-8.325
EH120_090,3POZ,6,-8.3
EH120_090,3POZ,7,-8.258
EH120_090,3POZ,8,-8.102
EH120_090,3POZ,9,-8.012
EH120_090,3RCD,1,-9.72
EH120_090,3RCD,2,-9.273
EH120_090,3RCD,3,-9.073
EH120_090,3RCD,4,-8.8
EH120_090,3RCD,5,-8.564
EH120_090,3RCD,6,-8.044
EH120_090,3RCD,7,-7.897
EH120_090,3RCD,8,-7.71
EH120_090,3RCD,9,-7.612
EH120_091,3POZ,1,-10.058
EH120_091,3POZ,2,-9.792
EH120_091,3POZ,3,-9.767
EH120_091,3POZ,4,-9.308
EH120_091,3POZ,5,-9.241
EH120_091,3POZ,6,-9.155
EH120_091,3POZ,7,-9.088
EH120_091,3POZ,8,-9.072
EH120_091,3POZ,9,-8.77
EH120_091,3RCD,1,-10.33
EH120_091,3RCD,2,-9.895
EH120_091,3RCD,3,-9.625
EH120_091,3RCD,4,-9.355
EH120_091,3RCD,5,-9.148
EH120_091,3RCD,6,-8.98
EH120_091,3RCD,7,-8.862
EH120_091,3RCD,8,-8.648
EH120_091,3RCD,9,-8.293
EH120_092,3POZ,1,-10.576
EH120_092,3POZ,2,-9.503
EH120_092,3POZ,3,-9.388
EH120_092,3POZ,4,-9.247
EH120_092,3POZ,5,-8.904
EH120_092,3POZ,6,-8.887
EH120_092,3POZ,7,-8.69
EH120_092,3POZ,8,-8.628
EH120_092,3POZ,9,-8.625
EH120_092,3RCD,1,-10.96
EH120_092,3RCD,2,-10.701
EH120_092,3RCD,3,-9.872
EH120_092,3RCD,4,-9.846
EH120_092,3RCD,5,-9.687
EH120_092,3RCD,6,-9.036
EH120_092,3RCD,7,-8.994
EH120_092,3RCD,8,-8.862
EH120_092,3RCD,9,-8.696
EH120_093,3POZ,1,-10.409
EH120_093,3POZ,2,-10.287
EH120_093,3POZ,3,-9.916
EH120_093,3POZ,4,-9.855
EH120_093,3POZ,5,-9.817
EH120_093,3POZ,6,-9.358
EH120_093,3POZ,7,-9.313
EH120_093,3POZ,8,-9.267
EH120_093,3POZ,9,-9.257
EH120_093,3RCD,1,-10.482
EH120_093,3RCD,2,-10.439
EH120_093,3RCD,3,-9.764
EH120_093,3RCD,4,-9.401
EH120_093,3RCD,5,-9.052
EH120_093,3RCD,6,-8.958
EH120_093,3RCD,7,-8.794
EH120_093,3RCD,8,-8.735
EH120_093,3RCD,9,-8.603
EH120_094,3POZ,1,-8.631
EH120_094,3POZ,2,-8.551
EH120_094,3POZ,3,-8.539
EH120_094,3POZ,4,-8.489
EH120_094,3POZ,5,-8.162
EH120_094,3POZ,6,-7.93
EH120_094,3POZ,7,-7.85
EH120_094,3POZ,8,-7.782
EH120_094,3POZ,9,-7.7
EH120_094,3RCD,1,-8.571
EH120_094,3RCD,2,-8.533
EH120_094,3RCD,3,-8.217
EH120_094,3RCD,4,-8.116
EH120_094,3RCD,5,-7.955
EH120_094,3RCD,6,-7.914
EH120_094,3RCD,7,-7.741
EH120_094,3RCD,8,-7.578
EH120_094,3RCD,9,-7.449
EH120_095,3POZ,1,-10.316
EH120_095,3POZ,2,-10.261
EH120_095,3POZ,3,-10.109
EH120_095,3POZ,4,-10.016
EH120_095,3POZ,5,-9.708
EH120_095,3POZ,6,-9.614
EH120_095,3POZ,7,-9.479
EH120_095,3POZ,8,-9.39
EH120_095,3POZ,9,-9.063
EH120_095,3RCD,1,-10.471
EH120_095,3RCD,2,-10.342
EH120_095,3RCD,3,-9.365
EH120_095,3RCD,4,-9.056
EH120_095,3RCD,5,-8.862
EH120_095,3RCD,6,-8.594
EH120_095,3RCD,7,-8.55
EH120_095,3RCD,8,-8.497
EH120_095,3RCD,9,-8.197
EH120_096,3POZ,1,-10.579
EH120_096,3POZ,2,-10.281
EH120_096,3POZ,3,-9.461
EH120_096,3POZ,4,-9.445
EH120_096,3POZ,5,-9.238
EH120_096,3POZ,6,-9.123
EH120_096,3POZ,7,-8.897
EH120_096,3POZ,8,-8.745
EH120_096,3POZ,9,-8.737
EH120_096,3RCD,1,-10.736
EH120_096,3RCD,2,-10.126
EH120_096,3RCD,3,-9.773
EH120_096,3RCD,4,-9.73
EH120_096,3RCD,5,-9.585
EH120_096,3RCD,6,-9.467
EH120_096,3RCD,7,-9.253
EH120_096,3RCD,8,-9.145
EH120_096,3RCD,9,-9.1
EH120_097,3POZ,1,-10.095
EH120_097,3POZ,2,-10.092
EH120_097,3POZ,3,-10.021
EH120_097,3POZ,4,-9.974
EH120_097,3POZ,5,-9.738
EH120_097,3POZ,6,-9.611
EH120_097,3POZ,7,-9.461
EH120_097,3POZ,8,-9.311
EH120_097,3POZ,9,-9.104
EH120_097,3RCD,1,-10.427
EH120_097,3RCD,2,-9.937
EH120_097,3RCD,3,-9.736
EH120_097,3RCD,4,-9.194
EH120_097,3RCD,5,-9.168
EH120_097,3RCD,6,-9.038
EH120_097,3RCD,7,-8.798
EH120_097,3RCD,8,-8.669
EH120_097,3RCD,9,-8.429
EH120_098,3POZ,1,-10.411
EH120_098,3POZ,2,-9.392
EH120_098,3POZ,3,-9.277
EH120_098,3POZ,4,-9.212
EH120_098,3POZ,5,-9.129
EH120_098,3POZ,6,-8.993
EH120_098,3POZ,7,-8.887
EH120_098,3POZ,8,-8.787
EH120_098,3POZ,9,-8.562
EH120_098,3RCD,1,-10.601
EH120_098,3RCD,2,-10.213
EH120_098,3RCD,3,-9.886
EH120_098,3RCD,4,-9.625
EH120_098,3RCD,5,-9.373
EH120_098,3RCD,6,-9.047
EH120_098,3RCD,7,-8.802
EH120_098,3RCD,8,-8.655
EH120_098,3RCD,9,-8.573
EH120_099,3POZ,1,-10.246
EH120_099,3POZ,2,-10.078
EH120_099,3POZ,3,-9.989
EH120_099,3POZ,4,-9.969
EH120_099,3POZ,5,-9.811
EH120_099,3POZ,6,-9.767
EH120_099,3POZ,7,-9.636
EH120_099,3POZ,8,-9.556
EH120_099,3POZ,9,-9.458
EH120_099,3RCD,1,-9.896
EH120_099,3RCD,2,-9.793
EH120_099,3RCD,3,-9.67
EH120_099,3RCD,4,-9.373
EH120_099,3RCD,5,-9.359
EH120_099,3RCD,6,-9.214
EH120_099,3RCD,7,-9.192
EH120_099,3RCD,8,-9.147
EH120_099,3RCD,9,-9.106
EH120_100,3POZ,1,-10.09
EH120_100,3POZ,2,-9.661
EH120_100,3POZ,3,-9.289
EH120_100,3POZ,4,-9.22
EH120_100,3POZ,5,-9.181
EH120_100,3POZ,6,-9.03
EH120_100,3POZ,7,-9.028
EH120_100,3POZ,8,-8.98
EH120_100,3POZ,9,-8.905
EH120_100,3RCD,1,-10.414
EH120_100,3RCD,2,-9.633
EH120_100,3RCD,3,-9.499
EH120_100,3RCD,4,-9.441
EH120_100,3RCD,5,-9.256
EH120_100,3RCD,6,-9.131
EH120_100,3RCD,7,-8.891
EH120_100,3RCD,8,-8.825
EH120_100,3RCD,9,-8.723
EH120_101,3POZ,1,-10.597
EH120_101,3POZ,2,-10.203
EH120_101,3POZ,3,-10.171
EH120_101,3POZ,4,-9.719
EH120_101,3POZ,5,-9.621
EH120_101,3POZ,6,-9.494
EH120_101,3POZ,7,-9.492
EH120_101,3POZ,8,-9.391
EH120_101,3POZ,9,-9.383
EH120_101,3RCD,1,-10.64
EH120_101,3RCD,2,-10.154
EH120_101,3RCD,3,-9.746
EH120_101,3RCD,4,-9.587
EH120_101,3RCD,5,-8.955
EH120_101,3RCD,6,-8.748
EH120_101,3RCD,7,-8.283
EH120_101,3RCD,8,-8.255
EH120_101,3RCD,9,-8.138
EH120_102,3POZ,1,-6.785
EH120_102,3POZ,2,-6.701
EH120_102,3POZ,3,-6.4
EH120_102,3POZ,4,-6.233
EH120_102,3POZ,5,-6.161
EH120_102,3POZ,6,-6.132
EH120_102,3POZ,7,-6.104
EH120_102,3POZ,8,-6.09
EH120_102,3POZ,9,-6.038
EH120_102,3RCD,1,-6.806
EH120_102,3RCD,2,-6.523
EH120_102,3RCD,3,-6.513
EH120_102,3RCD,4,-6.39
EH120_102,3RCD,5,-6.355
EH120_102,3RCD,6,-6.247
EH120_102,3RCD,7,-6.148
EH120_102,3RCD,8,-6.111
EH120_102,3RCD,9,-6.014
EH120_103,3POZ,1,-8.747
EH120_103,3POZ,2,-8.541
EH120_103,3POZ,3,-8.508
EH120_103,3POZ,4,-8.461
EH120_103,3POZ,5,-8.458
EH120_103,3POZ,6,-8.408
EH120_103,3POZ,7,-8.355
EH120_103,3POZ,8,-8.349
EH120_103,3POZ,9,-8.322
EH120_103,3RCD,1,-9.24
EH120_103,3RCD,2,-9.014
EH120_103,3RCD,3,-8.908
EH120_103,3RCD,4,-8.708
EH120_103,3RCD,5,-8.289
EH120_103,3RCD,6,-8.077
EH120_103,3RCD,7,-7.961
EH120_103,3RCD,8,-7.779
EH120_103,3RCD,9,-7.683
EH120_104,3POZ,1,-10.219
EH120_104,3POZ,2,-10.107
EH120_104,3POZ,3,-10.037
EH120_104,3POZ,4,-9.927
EH120_104,3POZ,5,-9.921
EH120_104,3POZ,6,-9.664
EH120_104,3POZ,7,-9.647
EH120_104,3POZ,8,-9.641
EH120_104,3POZ,9,-9.592
EH120_104,3RCD,1,-11.276
EH120_104,3RCD,2,-10.487
EH120_104,3RCD,3,-10.338
EH120_104,3RCD,4,-10.336
EH120_104,3RCD,5,-10.035
EH120_104,3RCD,6,-9.818
EH120_104,3RCD,7,-9.544
EH120_104,3RCD,8,-9.191
EH120_104,3RCD,9,-9.062
EH120_105,3POZ,1,-9.216
EH120_105,3POZ,2,-9.094
EH120_105,3POZ,3,-9.02
EH120_105,3POZ,4,-8.938
EH120_105,3POZ,5,-8.795
EH120_105,3POZ,6,-8.783
EH120_105,3POZ,7,-8.607
EH120_105,3POZ,8,-8.538
EH120_105,3POZ,9,-8.513
EH120_105,3RCD,1,-9.25
EH120_105,3RCD,2,-9.165
EH120_105,3RCD,3,-8.827
EH120_105,3RCD,4,-8.462
EH120_105,3RCD,5,-8.347
EH120_105,3RCD,6,-8.231
EH120_105,3RCD,7,-8.19
EH120_105,3RCD,8,-8.156
EH120_105,3RCD,9,-8.114
EH120_106,3POZ,1,-9.051
EH120_106,3POZ,2,-9.0
EH120_106,3POZ,3,-8.979
EH120_106,3POZ,4,-8.776
EH120_106,3POZ,5,-8.535
EH120_106,3POZ,6,-8.492
EH120_106,3POZ,7,-8.291
EH120_106,3POZ,8,-8.197
EH120_106,3POZ,9,-8.078
EH120_106,3RCD,1,-9.584
EH120_106,3RCD,2,-9.549
EH120_106,3RCD,3,-9.249
EH120_106,3RCD,4,-8.626
EH120_106,3RCD,5,-8.523
EH120_106,3RCD,6,-8.381
EH120_106,3RCD,7,-8.215
EH120_106,3RCD,8,-8.197
EH120_106,3RCD,9,-8.146
EH120_107,3POZ,1,-7.758
EH120_107,3POZ,2,-7.715
EH120_107,3POZ,3,-7.715
EH120_107,3POZ,4,-7.605
EH120_107,3POZ,5,-7.552
EH120_107,3POZ,6,-7.534
EH120_107,3POZ,7,-7.485
EH120_107,3POZ,8,-7.421
EH120_107,3POZ,9,-7.399
EH120_107,3RCD,1,-8.162
EH120_107,3RCD,2,-7.95
EH120_107,3RCD,3,-7.922
EH120_107,3RCD,4,-7.648
EH120_107,3RCD,5,-7.619
EH120_107,3RCD,6,-7.567
EH120_107,3RCD,7,-7.552
EH120_107,3RCD,8,-7.505
EH120_107,3RCD,9,-7.343
EH120_108,3POZ,1,-7.763
EH120_108,3POZ,2,-7.648
EH120_108,3POZ,3,-7.552
EH120_108,3POZ,4,-7.487
EH120_108,3POZ,5,-7.428
EH120_108,3POZ,6,-7.409
EH120_108,3POZ,7,-7.359
EH120_108,3POZ,8,-7.333
EH120_108,3POZ,9,-7.184
EH120_108,3RCD,1,-7.881
EH120_108,3RCD,2,-7.735
EH120_108,3RCD,3,-7.682
EH120_108,3RCD,4,-7.62
EH120_108,3RCD,5,-7.415
EH120_108,3RCD,6,-7.393
EH120_108,3RCD,7,-7.338
EH120_108,3RCD,8,-7.327
EH120_108,3RCD,9,-7.274
EH120_109,3POZ,1,-4.636
EH120_109,3POZ,2,-4.495
EH120_109,3POZ,3,-4.421
EH120_109,3POZ,4,-4.383
EH120_109,3POZ,5,-4.313
EH120_109,3POZ,6,-4.221
EH120_109,3POZ,7,-4.217
EH120_109,3POZ,8,-4.202
EH120_109,3POZ,9,-3.624
EH120_109,3RCD,1,-5.037
EH120_109,3RCD,2,-4.91
EH120_109,3RCD,3,-4.843
EH120_109,3RCD,4,-4.747
EH120_109,3RCD,5,-4.657
EH120_109,3RCD,6,-4.552
EH120_109,3RCD,7,-4.45
EH120_109,3RCD,8,-4.327
EH120_109,3RCD,9,-4.233
EH120_110,3POZ,1,-6.797
EH120_110,3POZ,2,-6.639
EH120_110,3POZ,3,-6.43
EH120_110,3POZ,4,-6.408
EH120_110,3POZ,5,-6.287
EH120_110,3POZ,6,-6.112
EH120_110,3POZ,7,-6.091
EH120_110,3POZ,8,-6.046
EH120_110,3POZ,9,-5.843
EH120_110,3RCD,1,-7.056
EH120_110,3RCD,2,-6.859
EH120_110,3RCD,3,-6.823
EH120_110,3RCD,4,-6.769
EH120_110,3RCD,5,-6.502
EH120_110,3RCD,6,-6.242
EH120_110,3RCD,7,-6.186
EH120_110,3RCD,8,-6.123
EH120_110,3RCD,9,-6.081
