repurposing_id,canonical_smiles,status,pdbqt,n_microspecies,selected_smiles,formal_charge,has_carboxylate,all_microspecies,mw
REP_05411,CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05411.pdbqt,2,CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)[N-]S(=O)(=O)c2ccc(C)cc2)cc1,-1,False,CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)[N-]S(=O)(=O)c2ccc(C)cc2)cc1|CCc1nc2c(C)nc(C)cc2n1-c1ccc(CC[NH2+]C(=O)[N-]S(=O)(=O)c2ccc(C)cc2)cc1,490.60900000000015
REP_05302,O=C(O)CC[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05302.pdbqt,2,O=C([O-])CC[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1,-1,True,O=C([O-])CC[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)[NH+]1CCC2(CCCC2)CC1|O=C([O-])CC[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1,440.34700000000043
REP_04246,Cc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C(=O)O)cc2)s1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_04246.pdbqt,2,Cc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C(=O)[O-])cc2)s1,-1,True,Cc1nnc([N-]S(=O)(=O)c2ccc(NC(=O)c3ccccc3C(=O)[O-])cc2)s1|Cc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C(=O)[O-])cc2)s1,417.4480000000001
REP_04975,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_04975.pdbqt,2,Cc1cc([C@@H](C)Nc2ccccc2C(=O)[O-])c2nc(N3CCOCC3)cc(=O)n2c1,-1,True,Cc1cc([C@@H](C)[NH2+]c2ccccc2C(=O)[O-])c2nc(N3CCOCC3)cc(=O)n2c1|Cc1cc([C@@H](C)Nc2ccccc2C(=O)[O-])c2nc(N3CCOCC3)cc(=O)n2c1,407.4500000000002
REP_08103,CC(C)(Cc1ccc(F)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)c1ccc(-c2ccccc2)cc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_08103.pdbqt,1,CC(C)(Cc1ccc(F)cc1)NC(=O)[C@H](CCC(=O)[O-])NC(=O)c1ccc(-c2ccccc2)cc1,-1,True,CC(C)(Cc1ccc(F)cc1)NC(=O)[C@H](CCC(=O)[O-])NC(=O)c1ccc(-c2ccccc2)cc1,475.5400000000002
REP_07338,CN(c1ncc(Cl)cn1)[C@H]1CCc2c(c3nc(F)ccc3n2CC(=O)O)C1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07338.pdbqt,2,CN(c1ncc(Cl)cn1)[C@H]1CCc2c(c3nc(F)ccc3n2CC(=O)[O-])C1,-1,True,C[NH+](c1ncc(Cl)cn1)[C@H]1CCc2c(c3nc(F)ccc3n2CC(=O)[O-])C1|CN(c1ncc(Cl)cn1)[C@H]1CCc2c(c3nc(F)ccc3n2CC(=O)[O-])C1,388.8100000000002
REP_05869,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)nc21,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05869.pdbqt,2,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CCC(N)C3)nc21,-1,True,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CCC([NH3+])C3)nc21|CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CCC(N)C3)nc21,319.31600000000003
REP_02366,CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_02366.pdbqt,1,CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)[O-],-1,True,CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)[O-],387.86800000000017
REP_05906,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05906.pdbqt,1,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-],-1,True,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-],374.3660000000001
REP_00698,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00698.pdbqt,2,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)[O-])cn3C2CC2)CC12CNC2,-1,True,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)[O-])cn3C2CC2)CC12C[NH2+]C2|CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)[O-])cn3C2CC2)CC12CNC2,400.3900000000002
REP_05784,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05784.pdbqt,1,O=C([O-])Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,-1,True,O=C([O-])Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,375.351
REP_07105,Cc1cc(OC/C=C(/c2ccc(F)cc2)c2ccc(C#CCN3CCOCC3)cc2)ccc1OCC(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07105.pdbqt,2,Cc1cc(OC/C=C(/c2ccc(F)cc2)c2ccc(C#CCN3CCOCC3)cc2)ccc1OCC(=O)[O-],-1,True,Cc1cc(OC/C=C(/c2ccc(F)cc2)c2ccc(C#CC[NH+]3CCOCC3)cc2)ccc1OCC(=O)[O-]|Cc1cc(OC/C=C(/c2ccc(F)cc2)c2ccc(C#CCN3CCOCC3)cc2)ccc1OCC(=O)[O-],514.5730000000004
REP_07126,O=C(O)c1cc2c(Cl)c(N3CCN(S(=O)(=O)c4c(Cl)cccc4Cl)CC3)ccc2o1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07126.pdbqt,2,O=C([O-])c1cc2c(Cl)c(N3CCN(S(=O)(=O)c4c(Cl)cccc4Cl)CC3)ccc2o1,-1,True,O=C([O-])c1cc2c(Cl)c(N3CC[NH+](S(=O)(=O)c4c(Cl)cccc4Cl)CC3)ccc2o1|O=C([O-])c1cc2c(Cl)c(N3CCN(S(=O)(=O)c4c(Cl)cccc4Cl)CC3)ccc2o1,488.75600000000026
REP_04990,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_04990.pdbqt,1,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)[O-])cc1,-1,True,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)[O-])cc1,477.4840000000002
REP_00207,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00207.pdbqt,1,O=C([O-])CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,-1,True,O=C([O-])CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,403.2810000000002
REP_05219,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05219.pdbqt,2,[NH3+]C1CCN(c2nc3c(cc2F)c(=O)c(C(=O)[O-])cn3-c2ccc(F)cc2F)C1,0,True,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)[O-])cn3-c2ccc(F)cc2F)C1|[NH3+]C1CCN(c2nc3c(cc2F)c(=O)c(C(=O)[O-])cn3-c2ccc(F)cc2F)C1,404.34800000000007
REP_05724,CCCCCS(=O)(=O)NC(=O)c1ccc2nc(C)n(Cc3ccc(Cl)cc3Cl)c2c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05724.pdbqt,1,CCCCCS(=O)(=O)[N-]C(=O)c1ccc2nc(C)n(Cc3ccc(Cl)cc3Cl)c2c1,-1,False,CCCCCS(=O)(=O)[N-]C(=O)c1ccc2nc(C)n(Cc3ccc(Cl)cc3Cl)c2c1,467.3980000000002
REP_07907,Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07907.pdbqt,2,Cc1cc(C)n(-c2cccc([C@H](CC(=O)[O-])C[NH+]3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,0,True,Cc1cc(C)n(-c2cccc([C@H](CC(=O)[O-])CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1|Cc1cc(C)n(-c2cccc([C@H](CC(=O)[O-])C[NH+]3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,487.6480000000004
REP_00992,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00992.pdbqt,1,O=C([O-])Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,-1,True,O=C([O-])Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,420.3520000000001
REP_04463,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_04463.pdbqt,4,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc([O-])cc3)C(=O)[NH+]2[C@H]1C(=O)[O-],-1,True,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc([O-])cc3)C(=O)N2[C@H]1C(=O)[O-]|CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)[O-]|CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc(O)cc3)C(=O)[NH+]2[C@H]1C(=O)[O-]|CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc([O-])cc3)C(=O)[NH+]2[C@H]1C(=O)[O-],442.4730000000002
REP_01274,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_01274.pdbqt,1,O=C([O-])[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,-1,True,O=C([O-])[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,360.43300000000016
REP_07015,CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07015.pdbqt,1,CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)[O-],-1,True,CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)[O-],335.40800000000013
