target_A_chembl,target_B_chembl,uniprot_A,uniprot_B,gene_A,gene_B,pref_A,pref_B,class_A,class_B,n_A,n_B,n_both_measured,theta_dual,theta_A_only,theta_B_only,theta_neither,strict_dual,strict_A_only,strict_B_only,strict_neither,strict_gray,min_strict_hardneg,directional_n10,formulation_n10,supports_strict_panel,supports_thin_panel,metal_either,metal_both,same_class
CHEMBL1981,CHEMBL2850,P06213,P49840,INSR,GSK3A,Insulin receptor,Glycogen synthase kinase-3 alpha,Tyrosine protein kinase InsR family,CMGC protein kinase GSK family,948,1617,66,28,10,18,10,12,3,3,1,47,3,1,1,0,0,0,0,0
CHEMBL267,CHEMBL3973,P12931,P22455,SRC,FGFR4,Proto-oncogene tyrosine-protein kinase Src,Fibroblast growth factor receptor 4,Tyrosine protein kinase Src family,Tyrosine protein kinase FGFR family,4027,2126,66,31,13,10,12,18,3,4,8,33,3,1,1,0,0,0,0,0
CHEMBL2431,CHEMBL5261,P31751,Q7L7X3,AKT2,TAOK1,RAC-beta serine/threonine-protein kinase,Serine/threonine-protein kinase TAO1,AGC protein kinase AKT family,STE protein kinase TAO subfamily,1142,481,66,11,10,15,30,4,3,7,16,36,3,1,1,0,0,0,0,0
CHEMBL3234,CHEMBL4852,P08631,Q9Y4K4,HCK,MAP4K5,Tyrosine-protein kinase HCK,Mitogen-activated protein kinase kinase kinase kinase 5,Tyrosine protein kinase Src family,STE protein kinase KHS subfamily,536,467,66,30,12,11,13,17,3,4,2,40,3,1,1,0,0,0,0,0
CHEMBL4897,CHEMBL5407,Q9H4B4,Q86V86,PLK3,PIM3,Serine/threonine-protein kinase PLK3,Serine/threonine-protein kinase pim-3,Other protein kinase PLK family,CAMK protein kinase PIM family,417,1671,66,12,17,13,24,4,3,4,11,44,3,1,1,0,0,0,0,0
CHEMBL1981,CHEMBL4101,P06213,P17612,INSR,PRKACA,Insulin receptor,cAMP-dependent protein kinase catalytic subunit alpha,Tyrosine protein kinase InsR family,AGC protein kinase PKA family,948,563,65,25,15,12,13,11,5,3,1,45,3,1,1,0,0,0,0,0
CHEMBL267,CHEMBL5331,P12931,Q12866,SRC,MERTK,Proto-oncogene tyrosine-protein kinase Src,Tyrosine-protein kinase Mer,Tyrosine protein kinase Src family,Tyrosine protein kinase Axl family,4027,2338,65,31,11,10,13,20,3,3,6,33,3,1,1,0,0,0,0,0
CHEMBL4816,CHEMBL4202,Q9Y243,Q9H2G2,AKT3,SLK,RAC-gamma serine/threonine-protein kinase,STE20-like serine/threonine-protein kinase,AGC protein kinase AKT family,STE protein kinase SLK subfamily,472,468,65,16,13,12,24,6,3,7,12,37,3,1,1,0,0,0,0,0
CHEMBL226,CHEMBL3712907,P30542,P0DMS9,ADORA1,TMIGD3,Adenosine receptor A1,Transmembrane domain-containing protein TMIGD3,Adenosine receptor,Unclassified protein,5133,148,64,18,12,12,22,6,4,3,12,39,3,1,1,0,0,0,0,0
CHEMBL279,CHEMBL6003,P35968,Q9BXA7,KDR,TSSK1B,Vascular endothelial growth factor receptor 2,Testis-specific serine/threonine-protein kinase 1,Tyrosine protein kinase VEGFR family,CAMK protein kinase TSSK family,10627,91,64,35,13,14,2,20,3,5,0,36,3,1,0,0,0,0,0,0
CHEMBL2828,CHEMBL3009,P48730,Q15303,CSNK1D,ERBB4,Casein kinase I isoform delta,Receptor tyrosine-protein kinase erbB-4,CK1 protein kinase CK1 family,Tyrosine protein kinase EGFR family,1468,329,63,19,13,18,13,5,3,7,0,48,3,1,1,0,0,0,0,0
CHEMBL2185,CHEMBL5319,Q96GD4,Q08345,AURKB,DDR1,Aurora kinase B,Epithelial discoidin domain-containing receptor 1,Other protein kinase AUR family,Tyrosine protein kinase DDR family,2665,1646,62,35,11,13,3,24,5,3,1,29,3,1,0,0,0,0,0,0
CHEMBL2938,CHEMBL4375,P05129,Q96SB4,PRKCG,SRPK1,Protein kinase C gamma type,SRSF protein kinase 1,AGC protein kinase PKC alpha subfamily,CMGC protein kinase SRPK family,366,376,62,12,15,11,24,4,5,3,6,44,3,1,1,0,0,0,0,0
CHEMBL2939,CHEMBL3835,O15264,P51955,MAPK13,NEK2,Mitogen-activated protein kinase 13,Serine/threonine-protein kinase Nek2,CMGC protein kinase p38 subfamily,Other protein kinase NEK family,212,438,62,19,10,17,16,4,3,4,6,45,3,1,1,0,0,0,0,0
CHEMBL3629,CHEMBL4482,P68400,O96013,CSNK2A1,PAK4,Casein kinase II subunit alpha,Serine/threonine-protein kinase PAK 4,Other protein kinase CK2 family,STE protein kinase PAKB subfamily,952,616,61,23,15,12,11,9,5,3,0,44,3,1,1,0,0,0,0,0
CHEMBL2349,CHEMBL3835,P15735,P51955,PHKG2,NEK2,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform",Serine/threonine-protein kinase Nek2,CAMK protein kinase PHk family,Other protein kinase NEK family,174,438,61,15,17,14,15,6,5,3,4,43,3,1,1,0,0,0,0,0
CHEMBL3836,CHEMBL5407,P53667,Q86V86,LIMK1,PIM3,LIM domain kinase 1,Serine/threonine-protein kinase pim-3,TKL protein kinase LIMK subfamily,CAMK protein kinase PIM family,723,1671,61,10,11,11,29,3,3,3,16,36,3,1,1,0,0,0,0,0
CHEMBL1833,CHEMBL3622,P41595,P33261,HTR2B,CYP2C19,5-hydroxytryptamine receptor 2B,Cytochrome P450 2C19,Serotonin receptor,Cytochrome P450 2C19,2163,5165,60,11,29,10,10,3,18,3,2,34,3,1,1,0,0,0,0,0
CHEMBL3032,CHEMBL4897,Q16513,Q9H4B4,PKN2,PLK3,Serine/threonine-protein kinase N2,Serine/threonine-protein kinase PLK3,AGC protein kinase PKN family,Other protein kinase PLK family,375,417,60,18,19,10,13,5,8,3,2,42,3,1,1,0,0,0,0,0
CHEMBL3835,CHEMBL4575,P51955,O43781,NEK2,DYRK3,Serine/threonine-protein kinase Nek2,Dual specificity tyrosine-phosphorylation-regulated kinase 3,Other protein kinase NEK family,CMGC protein kinase Dyrk2 subfamily,438,571,60,11,14,18,17,2,3,7,5,43,3,1,1,0,0,0,0,0
CHEMBL258,CHEMBL4527,P06239,Q9UKE5,LCK,TNIK,Tyrosine-protein kinase Lck,TRAF2 and NCK-interacting protein kinase,Tyrosine protein kinase Src family,STE protein kinase MSN subfamily,2380,534,59,27,18,12,2,16,4,3,0,36,3,1,0,0,0,0,0,0
CHEMBL4355,CHEMBL3981,O14976,O94804,GAK,STK10,Cyclin-G-associated kinase,Serine/threonine-protein kinase 10,Other protein kinase NAK family,STE protein kinase SLK subfamily,315,179,59,22,13,14,10,16,5,3,1,34,3,1,1,0,0,0,0,0
CHEMBL260,CHEMBL2595,Q16539,O94806,MAPK14,PRKD3,Mitogen-activated protein kinase 14,Serine/threonine-protein kinase D3,CMGC protein kinase p38 subfamily,CAMK protein kinase PKD family,5096,516,58,19,15,11,13,5,3,3,9,38,3,1,1,0,0,0,0,0
CHEMBL2426,CHEMBL4482,Q9HCP0,O96013,CSNK1G1,PAK4,Casein kinase I isoform gamma-1,Serine/threonine-protein kinase PAK 4,CK1 protein kinase CK1 family,STE protein kinase PAKB subfamily,223,616,58,19,13,12,14,7,3,4,3,41,3,1,1,0,0,0,0,0
CHEMBL2828,CHEMBL2431,P48730,P31751,CSNK1D,AKT2,Casein kinase I isoform delta,RAC-beta serine/threonine-protein kinase,CK1 protein kinase CK1 family,AGC protein kinase AKT family,1468,1142,58,11,19,11,17,4,9,3,5,37,3,1,1,0,0,0,0,0
CHEMBL2939,CHEMBL3886,O15264,Q9NYL2,MAPK13,MAP3K20,Mitogen-activated protein kinase 13,Mitogen-activated protein kinase kinase kinase 20,CMGC protein kinase p38 subfamily,TKL protein kinase MLK subfamily,212,310,55,14,16,11,14,6,3,4,6,36,3,1,1,0,0,0,0,0
CHEMBL3835,CHEMBL5469,P51955,Q14289,NEK2,PTK2B,Serine/threonine-protein kinase Nek2,Protein-tyrosine kinase 2-beta,Other protein kinase NEK family,Tyrosine protein kinase Fak family,438,381,55,26,10,18,1,8,3,5,0,39,3,1,0,0,0,0,0,0
CHEMBL2047,CHEMBL2409,Q96RI1,P34913,NR1H4,EPHX2,Bile acid receptor,Bifunctional epoxide hydrolase 2,Nuclear hormone receptor subfamily 1 group H member 4,Serine protease S33 family,3267,2766,54,22,11,13,8,9,3,5,2,35,3,1,0,0,0,0,0,0
CHEMBL4014,CHEMBL3981,P42684,O94804,ABL2,STK10,Tyrosine-protein kinase ABL2,Serine/threonine-protein kinase 10,Tyrosine protein kinase Abl family,STE protein kinase SLK subfamily,150,179,54,22,14,14,4,11,4,3,1,35,3,1,0,0,0,0,0,0
CHEMBL4040,CHEMBL4897,P28482,Q9H4B4,MAPK1,PLK3,Mitogen-activated protein kinase 1,Serine/threonine-protein kinase PLK3,CMGC protein kinase ERK subfamily,Other protein kinase PLK family,18719,417,53,15,13,14,11,5,4,3,8,33,3,1,1,0,0,0,0,0
CHEMBL2334,CHEMBL4884,P42574,P42575,CASP3,CASP2,Caspase-3,Caspase-2,Cysteine protease C14 family,Cysteine protease C14 family,1967,61,52,15,15,12,10,10,12,3,3,24,3,1,1,0,0,0,0,1
CHEMBL258,CHEMBL2835,P06239,P23458,LCK,JAK1,Tyrosine-protein kinase Lck,Tyrosine-protein kinase JAK1,Tyrosine protein kinase Src family,Tyrosine protein kinase JakA family,2380,10506,52,26,12,11,3,14,3,6,1,28,3,1,0,0,0,0,0,0
CHEMBL1981,CHEMBL4575,P06213,O43781,INSR,DYRK3,Insulin receptor,Dual specificity tyrosine-phosphorylation-regulated kinase 3,Tyrosine protein kinase InsR family,CMGC protein kinase Dyrk2 subfamily,948,571,51,15,11,12,13,4,3,4,3,37,3,1,1,0,0,0,0,0
CHEMBL2939,CHEMBL4282,O15264,P31749,MAPK13,AKT1,Mitogen-activated protein kinase 13,RAC-alpha serine/threonine-protein kinase,CMGC protein kinase p38 subfamily,AGC protein kinase AKT family,212,3699,51,10,11,12,18,4,3,7,5,32,3,1,1,0,0,0,0,0
CHEMBL1841,CHEMBL3981,P06241,O94804,FYN,STK10,Tyrosine-protein kinase Fyn,Serine/threonine-protein kinase 10,Tyrosine protein kinase Src family,STE protein kinase SLK subfamily,1236,179,51,25,10,11,5,11,3,4,0,33,3,1,0,0,0,0,0,0
CHEMBL267,CHEMBL4282,P12931,P31749,SRC,AKT1,Proto-oncogene tyrosine-protein kinase Src,RAC-alpha serine/threonine-protein kinase,Tyrosine protein kinase Src family,AGC protein kinase AKT family,4027,3699,49,10,17,10,12,7,9,3,8,22,3,1,1,0,0,0,0,0
CHEMBL2939,CHEMBL4482,O15264,O96013,MAPK13,PAK4,Mitogen-activated protein kinase 13,Serine/threonine-protein kinase PAK 4,CMGC protein kinase p38 subfamily,STE protein kinase PAKB subfamily,212,616,49,15,11,11,12,5,3,3,1,37,3,1,1,0,0,0,0,0
CHEMBL1991,CHEMBL301,O14920,P24941,IKBKB,CDK2,Inhibitor of nuclear factor kappa-B kinase subunit beta,Cyclin-dependent kinase 2,Other protein kinase group,CMGC protein kinase CDC2 subfamily,1146,2646,45,10,13,10,12,4,4,3,2,32,3,1,1,0,0,0,0,0
CHEMBL279,CHEMBL5310,P35968,P36896,KDR,ACVR1B,Vascular endothelial growth factor receptor 2,Activin receptor type-1B,Tyrosine protein kinase VEGFR family,TKL protein kinase STKR Type 1 subfamily,10627,171,41,15,10,12,4,7,6,3,1,24,3,1,0,0,0,0,0,0
CHEMBL2971,CHEMBL299,O60674,P17252,JAK2,PRKCA,Tyrosine-protein kinase JAK2,Protein kinase C alpha type,Tyrosine protein kinase JakA family,AGC protein kinase PKC alpha subfamily,12711,1148,40,13,12,10,5,7,3,5,1,24,3,1,0,0,0,0,0,0
CHEMBL3231,CHEMBL2973,Q13464,O75116,ROCK1,ROCK2,Rho-associated protein kinase 1,Rho-associated protein kinase 2,AGC protein kinase ROCK subfamily,AGC protein kinase ROCK subfamily,2776,5407,1827,1307,28,291,201,1001,2,61,106,657,2,1,1,0,0,0,0,1
CHEMBL3650,CHEMBL2742,P11362,P22607,FGFR1,FGFR3,Fibroblast growth factor receptor 1,Fibroblast growth factor receptor 3,Tyrosine protein kinase FGFR family,Tyrosine protein kinase FGFR family,4163,2362,1776,1628,35,58,55,1450,3,2,16,305,2,1,1,0,0,0,0,1
CHEMBL4142,CHEMBL3650,P21802,P11362,FGFR2,FGFR1,Fibroblast growth factor receptor 2,Fibroblast growth factor receptor 1,Tyrosine protein kinase FGFR family,Tyrosine protein kinase FGFR family,1807,4163,1538,1423,40,19,56,1300,2,2,26,208,2,1,1,0,0,0,0,1
CHEMBL4895,CHEMBL5331,P30530,Q12866,AXL,MERTK,Tyrosine-protein kinase receptor UFO,Tyrosine-protein kinase Mer,Tyrosine protein kinase Axl family,Tyrosine protein kinase Axl family,2894,2338,1384,943,71,151,219,689,2,48,77,568,2,1,1,0,0,0,0,1
CHEMBL280,CHEMBL333,P45452,P08253,MMP13,MMP2,Collagenase 3,72 kDa type IV collagenase,Metallo protease M10A subfamily,Metallo protease M10A subfamily,2829,3916,1253,865,128,66,194,695,53,2,128,375,2,1,1,0,0,0,0,1
CHEMBL332,CHEMBL333,P03956,P08253,MMP1,MMP2,Interstitial collagenase,72 kDa type IV collagenase,Metallo protease M10A subfamily,Metallo protease M10A subfamily,2585,3916,1118,508,17,411,182,378,2,264,120,354,2,1,1,0,0,0,0,1
CHEMBL259,CHEMBL4644,P32245,P41968,MC4R,MC3R,Melanocortin receptor 4,Melanocortin receptor 3,Melanocortin receptor,Melanocortin receptor,3258,1033,985,617,150,14,204,446,35,2,142,360,2,1,1,0,0,0,0,1
CHEMBL1983,CHEMBL1898,P28221,P28222,HTR1D,HTR1B,5-hydroxytryptamine receptor 1D,5-hydroxytryptamine receptor 1B,Serotonin receptor,Serotonin receptor,1318,1158,949,812,76,18,43,684,11,2,9,243,2,1,1,0,0,0,0,1
CHEMBL2292,CHEMBL4203,Q13627,Q9HAZ1,DYRK1A,CLK4,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Dual specificity protein kinase CLK4,CMGC protein kinase Dyrk1 subfamily,CMGC protein kinase CLK family,4088,1972,857,592,19,127,119,448,2,27,80,300,2,1,1,0,0,0,0,0
CHEMBL4225,CHEMBL4203,P49760,Q9HAZ1,CLK2,CLK4,Dual specificity protein kinase CLK2,Dual specificity protein kinase CLK4,CMGC protein kinase CLK family,CMGC protein kinase CLK family,1660,1972,846,546,13,206,81,356,2,42,33,413,2,1,1,0,0,0,0,1
CHEMBL2326,CHEMBL3729,P43166,P22748,CA7,CA4,Carbonic anhydrase 7,Carbonic anhydrase 4,Lyase,Lyase,1586,1640,839,555,196,15,73,386,102,2,60,289,2,1,1,0,0,1,1,1
CHEMBL4142,CHEMBL279,P21802,P35968,FGFR2,KDR,Fibroblast growth factor receptor 2,Vascular endothelial growth factor receptor 2,Tyrosine protein kinase FGFR family,Tyrosine protein kinase VEGFR family,1807,10627,816,742,45,16,13,619,14,2,6,175,2,1,1,0,0,0,0,0
CHEMBL301,CHEMBL308,P24941,P06493,CDK2,CDK1,Cyclin-dependent kinase 2,Cyclin-dependent kinase 1,CMGC protein kinase CDC2 subfamily,CMGC protein kinase CDC2 subfamily,2646,1500,785,547,96,40,102,401,15,2,50,317,2,1,1,0,0,0,0,1
CHEMBL4657,CHEMBL4793,Q6V1X1,Q86TI2,DPP8,DPP9,Dipeptidyl peptidase 8,Dipeptidyl peptidase 9,Serine protease S9B subfamily,Serine protease S9B subfamily,1135,797,692,203,44,57,388,127,5,2,281,277,2,1,1,0,0,0,0,1
CHEMBL6164,CHEMBL6154,O95271,Q9H2K2,TNKS,TNKS2,Poly [ADP-ribose] polymerase tankyrase-1,Poly [ADP-ribose] polymerase tankyrase-2,Transferase,Transferase,1063,887,610,521,13,39,37,467,2,2,15,124,2,1,1,0,0,0,0,1
CHEMBL3869,CHEMBL333,P50281,P08253,MMP14,MMP2,Matrix metalloproteinase-14,72 kDa type IV collagenase,Metallo protease M10A subfamily,Metallo protease M10A subfamily,858,3916,596,296,11,153,136,201,2,43,65,285,2,1,1,0,0,1,0,1
CHEMBL4644,CHEMBL3795,P41968,Q01726,MC3R,MC1R,Melanocortin receptor 3,Melanocyte-stimulating hormone receptor,Melanocortin receptor,Melanocortin receptor,1033,1065,585,402,48,48,87,283,2,9,34,257,2,1,1,0,0,0,0,1
CHEMBL1867,CHEMBL1942,P08913,P18089,ADRA2A,ADRA2B,Alpha-2A adrenergic receptor,Alpha-2B adrenergic receptor,Adrenergic receptor,Adrenergic receptor,1078,662,560,360,64,48,88,217,5,2,30,306,2,1,1,0,0,0,0,1
CHEMBL4198,CHEMBL5462,P98170,Q13490,XIAP,BIRC2,E3 ubiquitin-protein ligase XIAP,Baculoviral IAP repeat-containing protein 2,Other cytosolic protein,Enzyme,1942,665,543,411,12,70,50,316,2,13,30,182,2,1,1,0,0,0,0,0
CHEMBL4179,CHEMBL2637,P45984,P53779,MAPK9,MAPK10,Mitogen-activated protein kinase 9,Mitogen-activated protein kinase 10,CMGC protein kinase JNK subfamily,CMGC protein kinase JNK subfamily,1162,1684,535,345,10,65,115,250,2,2,74,207,2,1,1,0,0,0,0,1
CHEMBL228,CHEMBL240,P31645,Q12809,SLC6A4,KCNH2,Sodium-dependent serotonin transporter,Voltage-gated inwardly rectifying potassium channel KCNH2,SLC06 neurotransmitter transporter family,Voltage-gated potassium channel,5410,11095,528,75,418,12,23,27,295,2,9,195,2,1,1,0,0,0,0,0
CHEMBL4225,CHEMBL5543,P49760,Q9Y463,CLK2,DYRK1B,Dual specificity protein kinase CLK2,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,CMGC protein kinase CLK family,CMGC protein kinase Dyrk1 subfamily,1660,994,475,318,37,59,61,213,2,9,26,225,2,1,1,0,0,0,0,0
CHEMBL2392,CHEMBL5619,P06746,P27695,POLB,APEX1,DNA polymerase beta,DNA repair nuclease/redox regulator APEX1,Enzyme,Enzyme,23075,864,472,14,13,38,407,9,2,20,350,91,2,1,1,0,0,0,0,1
CHEMBL3379,CHEMBL3978,P78329,Q02928,CYP4F2,CYP4A11,Cytochrome P450 4F2,Cytochrome P450 4A11,Cytochrome P450 4F2,Cytochrome P450 4A11,468,472,464,239,21,177,27,132,2,93,8,229,2,1,1,0,0,0,0,0
CHEMBL301,CHEMBL331,P24941,P11802,CDK2,CDK4,Cyclin-dependent kinase 2,Cyclin-dependent kinase 4,CMGC protein kinase CDC2 subfamily,CMGC protein kinase group,2646,1427,464,328,75,23,38,260,17,2,18,167,2,1,1,0,0,0,0,0
CHEMBL3969,CHEMBL3242,Q9Y2D0,O43570,CA5B,CA12,"Carbonic anhydrase 5B, mitochondrial",Carbonic anhydrase 12,Lyase,Lyase,559,4966,463,353,15,36,59,320,2,23,49,69,2,1,1,0,0,1,1,1
CHEMBL1804,CHEMBL1792,P30874,P35346,SSTR2,SSTR5,Somatostatin receptor type 2,Somatostatin receptor type 5,Somatostatin receptor,Somatostatin receptor,942,911,456,377,23,10,46,283,2,2,23,146,2,1,1,0,0,0,0,1
CHEMBL2971,CHEMBL1974,O60674,P36888,JAK2,FLT3,Tyrosine-protein kinase JAK2,Receptor-type tyrosine-protein kinase FLT3,Tyrosine protein kinase JakA family,Tyrosine protein kinase PDGFR family,12711,4435,448,306,40,55,47,204,2,6,17,219,2,1,1,0,0,0,0,0
CHEMBL225,CHEMBL234,P28335,P35462,HTR2C,DRD3,5-hydroxytryptamine receptor 2C,D(3) dopamine receptor,Serotonin receptor,Dopamine receptor,4034,6219,446,301,32,86,27,184,2,14,2,244,2,1,1,0,0,0,0,0
CHEMBL3869,CHEMBL321,P50281,P14780,MMP14,MMP9,Matrix metalloproteinase-14,Matrix metalloproteinase-9,Metallo protease M10A subfamily,Metallo protease M10A subfamily,858,2775,440,252,12,70,106,184,2,10,71,173,2,1,1,0,0,1,1,1
CHEMBL3529,CHEMBL5408,Q14164,Q9UHD2,IKBKE,TBK1,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Serine/threonine-protein kinase TBK1,Other protein kinase group,Other protein kinase IKK family,496,2315,415,276,22,57,60,169,2,7,23,214,2,1,1,0,0,0,0,0
CHEMBL2068,CHEMBL5147,P29317,P54760,EPHA2,EPHB4,Ephrin type-A receptor 2,Ephrin type-B receptor 4,Tyrosine protein kinase Eph family,Tyrosine protein kinase Eph family,802,918,402,339,18,22,23,133,3,2,14,250,2,1,1,0,0,0,0,1
CHEMBL214,CHEMBL229,P08908,P35348,HTR1A,ADRA1A,5-hydroxytryptamine receptor 1A,Alpha-1A adrenergic receptor,Serotonin receptor,Adrenergic receptor,5848,1908,401,353,19,18,11,293,5,2,2,99,2,1,1,0,0,0,0,0
CHEMBL1865,CHEMBL3310,Q9UBN7,Q96DB2,HDAC6,HDAC11,Protein deacetylase HDAC6,Histone deacetylase 11,HDAC class IIb,HDAC class IV,6554,524,398,207,148,14,29,135,87,2,12,162,2,1,1,0,0,1,1,0
CHEMBL280,CHEMBL3869,P45452,P50281,MMP13,MMP14,Collagenase 3,Matrix metalloproteinase-14,Metallo protease M10A subfamily,Metallo protease M10A subfamily,2829,858,390,207,95,12,76,149,41,2,35,163,2,1,1,0,0,1,0,1
CHEMBL4860,CHEMBL4361,P10415,Q07820,BCL2,MCL1,Apoptosis regulator Bcl-2,Induced myeloid leukemia cell differentiation protein Mcl-1,Bcl-2 family,Other cytosolic protein,3171,3412,371,160,34,87,90,65,2,24,41,239,2,1,1,0,0,0,0,0
CHEMBL258,CHEMBL2041,P06239,P07949,LCK,RET,Tyrosine-protein kinase Lck,Proto-oncogene tyrosine-protein kinase receptor Ret,Tyrosine protein kinase Src family,Tyrosine protein kinase Ret family,2380,4425,369,235,19,74,41,139,2,13,19,196,2,1,1,0,0,0,0,0
CHEMBL3025,CHEMBL3242,P23280,O43570,CA6,CA12,Carbonic anhydrase 6,Carbonic anhydrase 12,Lyase,Lyase,417,4966,354,222,16,43,73,188,2,13,55,96,2,1,1,0,0,1,1,1
CHEMBL2431,CHEMBL4816,P31751,Q9Y243,AKT2,AKT3,RAC-beta serine/threonine-protein kinase,RAC-gamma serine/threonine-protein kinase,AGC protein kinase AKT family,AGC protein kinase AKT family,1142,472,350,220,24,19,87,167,2,3,37,141,2,1,1,0,0,0,0,1
CHEMBL3242,CHEMBL3912,O43570,Q8N1Q1,CA12,CA13,Carbonic anhydrase 12,Carbonic anhydrase 13,Lyase,Lyase,4966,394,350,261,25,20,44,223,10,2,37,78,2,1,1,0,0,1,1,1
CHEMBL2147,CHEMBL4203,P11309,Q9HAZ1,PIM1,CLK4,Serine/threonine-protein kinase pim-1,Dual specificity protein kinase CLK4,CAMK protein kinase PIM family,CMGC protein kinase CLK family,4999,1972,349,124,19,141,65,45,2,61,29,212,2,1,1,0,0,0,0,0
CHEMBL1862,CHEMBL258,P00519,P06239,ABL1,LCK,Tyrosine-protein kinase ABL1,Tyrosine-protein kinase Lck,Tyrosine protein kinase Abl family,Tyrosine protein kinase Src family,3125,2380,348,232,39,19,58,147,4,2,26,169,2,1,1,0,0,0,0,0
CHEMBL3582,CHEMBL299,Q02156,P17252,PRKCE,PRKCA,Protein kinase C epsilon type,Protein kinase C alpha type,AGC protein kinase PKC eta subfamily,AGC protein kinase PKC alpha subfamily,442,1148,338,240,15,26,57,184,2,2,35,115,2,1,1,0,0,0,0,0
CHEMBL222,CHEMBL240,P23975,Q12809,SLC6A2,KCNH2,Sodium-dependent noradrenaline transporter,Voltage-gated inwardly rectifying potassium channel KCNH2,SLC06 neurotransmitter transporter family,Voltage-gated potassium channel,3740,11095,337,23,253,19,42,8,187,2,18,122,2,1,1,0,0,0,0,0
CHEMBL2742,CHEMBL1974,P22607,P36888,FGFR3,FLT3,Fibroblast growth factor receptor 3,Receptor-type tyrosine-protein kinase FLT3,Tyrosine protein kinase FGFR family,Tyrosine protein kinase PDGFR family,2362,4435,337,119,185,20,13,78,160,2,5,92,2,1,1,0,0,0,0,0
CHEMBL3025,CHEMBL3729,P23280,P22748,CA6,CA4,Carbonic anhydrase 6,Carbonic anhydrase 4,Lyase,Lyase,417,1640,330,190,27,26,87,152,5,2,67,104,2,1,1,0,0,1,1,1
CHEMBL3650,CHEMBL2041,P11362,P07949,FGFR1,RET,Fibroblast growth factor receptor 1,Proto-oncogene tyrosine-protein kinase receptor Ret,Tyrosine protein kinase FGFR family,Tyrosine protein kinase Ret family,4163,4425,328,187,10,76,55,125,2,22,34,145,2,1,1,0,0,0,0,0
CHEMBL267,CHEMBL1841,P12931,P06241,SRC,FYN,Proto-oncogene tyrosine-protein kinase Src,Tyrosine-protein kinase Fyn,Tyrosine protein kinase Src family,Tyrosine protein kinase Src family,4027,1236,328,235,29,20,44,143,4,2,23,156,2,1,1,0,0,0,0,1
CHEMBL3510,CHEMBL3729,Q9ULX7,P22748,CA14,CA4,Carbonic anhydrase 14,Carbonic anhydrase 4,Lyase,Lyase,748,1640,323,188,60,13,62,142,35,2,50,94,2,1,1,0,0,1,1,1
CHEMBL238,CHEMBL240,Q01959,Q12809,SLC6A3,KCNH2,Sodium-dependent dopamine transporter,Voltage-gated inwardly rectifying potassium channel KCNH2,SLC06 neurotransmitter transporter family,Voltage-gated potassium channel,3459,11095,315,22,201,14,78,8,153,2,29,123,2,1,1,0,0,0,0,0
CHEMBL2815,CHEMBL1844,P04629,P07333,NTRK1,CSF1R,High affinity nerve growth factor receptor,Macrophage colony-stimulating factor 1 receptor,Tyrosine protein kinase Trk family,Tyrosine protein kinase PDGFR family,4940,2639,314,222,22,46,24,162,5,2,15,130,2,1,1,0,0,0,0,0
CHEMBL3650,CHEMBL2007,P11362,P16234,FGFR1,PDGFRA,Fibroblast growth factor receptor 1,Platelet-derived growth factor receptor alpha,Tyrosine protein kinase FGFR family,Tyrosine protein kinase PDGFR family,4163,938,311,233,12,26,40,198,2,9,22,80,2,1,1,0,0,0,0,0
CHEMBL4224,CHEMBL4376,P49759,Q92630,CLK1,DYRK2,Dual specificity protein kinase CLK1,Dual specificity tyrosine-phosphorylation-regulated kinase 2,CMGC protein kinase CLK family,CMGC protein kinase Dyrk2 subfamily,857,576,306,183,96,14,13,99,23,2,4,178,2,1,1,0,0,0,0,0
CHEMBL2185,CHEMBL4852,Q96GD4,Q9Y4K4,AURKB,MAP4K5,Aurora kinase B,Mitogen-activated protein kinase kinase kinase kinase 5,Other protein kinase AUR family,STE protein kinase KHS subfamily,2665,467,297,157,59,41,40,88,11,2,9,187,2,1,1,0,0,0,0,0
CHEMBL225,CHEMBL231,P28335,P35367,HTR2C,HRH1,5-hydroxytryptamine receptor 2C,Histamine H1 receptor,Serotonin receptor,Histamine receptor,4034,1746,295,223,18,34,20,159,2,6,3,125,2,1,1,0,0,0,0,0
CHEMBL231,CHEMBL234,P35367,P35462,HRH1,DRD3,Histamine H1 receptor,D(3) dopamine receptor,Histamine receptor,Dopamine receptor,1746,6219,295,197,17,65,16,113,2,16,3,161,2,1,1,0,0,0,0,0
CHEMBL2185,CHEMBL2971,Q96GD4,O60674,AURKB,JAK2,Aurora kinase B,Tyrosine-protein kinase JAK2,Other protein kinase AUR family,Tyrosine protein kinase JakA family,2665,12711,291,164,35,62,30,103,2,26,18,142,2,1,1,0,0,0,0,0
CHEMBL1862,CHEMBL3650,P00519,P11362,ABL1,FGFR1,Tyrosine-protein kinase ABL1,Fibroblast growth factor receptor 1,Tyrosine protein kinase Abl family,Tyrosine protein kinase FGFR family,3125,4163,289,176,41,11,61,120,11,2,41,115,2,1,1,0,0,0,0,0
