target_A_chembl,target_B_chembl,uniprot_A,uniprot_B,gene_A,gene_B,pref_A,pref_B,class_A,class_B,n_A,n_B,n_both_measured,theta_dual,theta_A_only,theta_B_only,theta_neither,strict_dual,strict_A_only,strict_B_only,strict_neither,strict_gray,min_strict_hardneg,directional_n10,formulation_n10,supports_strict_panel,supports_thin_panel,metal_either,metal_both,same_class
CHEMBL3024,CHEMBL4525,P53350,Q9UEE5,PLK1,STK17A,Serine/threonine-protein kinase PLK1,Serine/threonine-protein kinase 17A,Other protein kinase PLK family,CAMK protein kinase DAPK family,1550,425,42,13,4,16,9,6,2,10,2,22,2,0,0,0,0,0,0,0
CHEMBL2553,CHEMBL4040,Q15418,P28482,RPS6KA1,MAPK1,Ribosomal protein S6 kinase alpha-1,Mitogen-activated protein kinase 1,AGC protein kinase RSK subfamily,CMGC protein kinase ERK subfamily,208,18719,42,23,8,3,8,16,4,2,5,15,2,0,0,0,0,0,0,0
CHEMBL3587,CHEMBL3357,Q02750,P51617,MAP2K1,IRAK1,Dual specificity mitogen-activated protein kinase kinase 1,Interleukin-1 receptor-associated kinase 1,STE protein kinase STE7 family,TKL protein kinase IRAK family,1100,682,42,24,8,6,4,15,3,2,1,21,2,0,0,0,0,0,0,0
CHEMBL3717,CHEMBL5014,P08581,O43353,MET,RIPK2,Hepatocyte growth factor receptor,Receptor-interacting serine/threonine-protein kinase 2,Tyrosine protein kinase Met family,TKL protein kinase RIPK family,4658,712,42,20,9,8,5,6,2,4,1,29,2,0,0,0,0,0,0,0
CHEMBL4331,CHEMBL5514,P68871,P42858,HBB,HTT,Hemoglobin subunit beta,Huntingtin,Secreted protein,Unclassified protein,255,18767,42,1,4,3,34,0,2,2,30,8,2,0,0,0,0,0,0,0
CHEMBL3116,CHEMBL3829,P50750,Q13555,CDK9,CAMK2G,Cyclin-dependent kinase 9,Calcium/calmodulin-dependent protein kinase type II subunit gamma,CMGC protein kinase CDK9 subfamily,CAMK protein kinase CAMK2 family,1781,257,42,21,14,3,4,11,3,2,1,25,2,0,0,0,0,0,0,0
CHEMBL3116,CHEMBL4376,P50750,Q92630,CDK9,DYRK2,Cyclin-dependent kinase 9,Dual specificity tyrosine-phosphorylation-regulated kinase 2,CMGC protein kinase CDK9 subfamily,CMGC protein kinase Dyrk2 subfamily,1781,576,42,18,4,18,2,9,2,6,0,25,2,0,0,0,0,0,0,0
CHEMBL1955,CHEMBL1075115,P35916,Q9NR20,FLT4,DYRK4,Vascular endothelial growth factor receptor 3,Dual specificity tyrosine-phosphorylation-regulated kinase 4,Tyrosine protein kinase VEGFR family,CMGC protein kinase DYRK family,813,316,42,8,17,8,9,1,7,2,2,30,2,0,0,0,0,0,0,0
CHEMBL3234,CHEMBL2276,P08631,P45983,HCK,MAPK8,Tyrosine-protein kinase HCK,Mitogen-activated protein kinase 8,Tyrosine protein kinase Src family,CMGC protein kinase JNK subfamily,536,1917,42,18,10,9,5,10,5,2,0,25,2,0,0,0,0,0,0,0
CHEMBL3234,CHEMBL3055,P08631,P50613,HCK,CDK7,Tyrosine-protein kinase HCK,Cyclin-dependent kinase 7,Tyrosine protein kinase Src family,CMGC protein kinase CDK7 subfamily,536,630,42,23,5,9,5,16,2,3,2,19,2,0,0,0,0,0,0,0
CHEMBL4175,CHEMBL4501,P42679,P23443,MATK,RPS6KB1,Megakaryocyte-associated tyrosine-protein kinase,Ribosomal protein S6 kinase beta-1,Tyrosine protein kinase Csk family,AGC protein kinase p70 subfamily,57,1918,42,18,5,17,2,9,2,2,0,29,2,0,0,0,0,0,0,0
CHEMBL308,CHEMBL5683,P06493,O15075,CDK1,DCLK1,Cyclin-dependent kinase 1,Serine/threonine-protein kinase DCLK1,CMGC protein kinase CDC2 subfamily,CAMK protein kinase DCAMK1 family,1500,109,42,8,22,2,10,3,11,2,3,23,2,0,0,0,0,0,0,0
CHEMBL1974,CHEMBL5047,P36888,Q6PHR2,FLT3,ULK3,Receptor-type tyrosine-protein kinase FLT3,Serine/threonine-protein kinase ULK3,Tyrosine protein kinase PDGFR family,Other protein kinase ULK family,4435,55,42,29,9,3,1,16,2,2,1,21,2,0,0,0,0,0,0,0
CHEMBL3009,CHEMBL4576,Q15303,Q9H2X6,ERBB4,HIPK2,Receptor tyrosine-protein kinase erbB-4,Homeodomain-interacting protein kinase 2,Tyrosine protein kinase EGFR family,CMGC protein kinase HIPK subfamily,329,373,42,20,7,9,6,8,2,2,1,29,2,0,0,0,0,0,0,0
CHEMBL4501,CHEMBL5719,P23443,P49336,RPS6KB1,CDK8,Ribosomal protein S6 kinase beta-1,Cyclin-dependent kinase 8,AGC protein kinase p70 subfamily,CMGC protein kinase CDK8 subfamily,1918,678,42,23,6,9,4,13,2,3,3,21,2,0,0,0,0,0,0,0
CHEMBL5023,CHEMBL1293232,Q00987,Q16637,MDM2,SMN1,E3 ubiquitin-protein ligase Mdm2,Survival motor neuron protein,Other nuclear protein,Tudor domain,4930,33450,42,6,11,2,23,4,4,2,10,22,2,0,0,0,0,0,0,0
CHEMBL5023,CHEMBL1293235,Q00987,P02545,MDM2,LMNA,E3 ubiquitin-protein ligase Mdm2,Prelamin-A/C,Other nuclear protein,Structural protein,4930,36154,42,3,12,5,22,2,5,2,13,20,2,0,0,0,0,0,0,0
CHEMBL3830,CHEMBL5284,Q2M2I8,Q96RR4,AAK1,CAMKK2,AP2-associated protein kinase 1,Calcium/calmodulin-dependent protein kinase kinase 2,Other protein kinase NAK family,Other protein kinase Meta subfamily,1018,179,42,16,12,4,10,9,4,2,1,26,2,0,0,0,0,0,0,0
CHEMBL3981,CHEMBL4454,O94804,P09769,STK10,FGR,Serine/threonine-protein kinase 10,Tyrosine-protein kinase Fgr,STE protein kinase SLK subfamily,Tyrosine protein kinase Src family,179,129,42,20,12,9,1,12,2,2,0,26,2,0,0,0,0,0,0,0
CHEMBL5145,CHEMBL5147,P15056,P54760,BRAF,EPHB4,Serine/threonine-protein kinase B-raf,Ephrin type-B receptor 4,TKL protein kinase RAF family,Tyrosine protein kinase Eph family,5753,918,42,19,4,5,14,10,2,3,6,21,2,0,0,0,0,0,0,0
CHEMBL219,CHEMBL1821,P21917,P08173,DRD4,CHRM4,D(4) dopamine receptor,Muscarinic acetylcholine receptor M4,Dopamine receptor,Acetylcholine receptor,3016,1937,41,22,8,8,3,11,3,2,0,25,2,0,0,0,0,0,0,0
CHEMBL222,CHEMBL2842,P23975,P42345,SLC6A2,MTOR,Sodium-dependent noradrenaline transporter,Serine/threonine-protein kinase mTOR,SLC06 neurotransmitter transporter family,Atypical protein kinase FRAP subfamily,3740,5209,41,1,22,3,15,0,15,2,3,21,2,0,0,0,0,0,0,0
CHEMBL2039,CHEMBL3969,P27338,Q9Y2D0,MAOB,CA5B,Amine oxidase [flavin-containing] B,"Carbonic anhydrase 5B, mitochondrial",Oxidoreductase,Lyase,4938,559,41,24,2,11,4,15,2,7,2,15,2,0,0,0,0,1,0,0
CHEMBL1913,CHEMBL4598,P09619,Q13043,PDGFRB,STK4,Platelet-derived growth factor receptor beta,Serine/threonine-protein kinase 4,Tyrosine protein kinase PDGFR family,STE protein kinase MST subfamily,1995,242,41,25,11,2,3,14,4,2,2,19,2,0,0,0,0,0,0,0
CHEMBL1833,CHEMBL2842,P41595,P42345,HTR2B,MTOR,5-hydroxytryptamine receptor 2B,Serine/threonine-protein kinase mTOR,Serotonin receptor,Atypical protein kinase FRAP subfamily,2163,5209,41,2,30,3,6,0,27,2,0,12,2,0,0,0,0,0,0,0
CHEMBL1957,CHEMBL2801,P08069,Q13557,IGF1R,CAMK2D,Insulin-like growth factor 1 receptor,Calcium/calmodulin-dependent protein kinase type II subunit delta,Tyrosine protein kinase InsR family,CAMK protein kinase CAMK2 family,2522,426,41,16,13,8,4,9,4,2,0,26,2,0,0,0,0,0,0,0
CHEMBL256,CHEMBL1293235,P0DMS8,P02545,ADORA3,LMNA,Adenosine receptor A3,Prelamin-A/C,Adenosine receptor,Structural protein,4922,36154,41,2,11,9,19,1,5,2,11,22,2,0,0,0,0,0,0,0
CHEMBL3438,CHEMBL4674,Q05513,P53778,PRKCZ,MAPK12,Protein kinase C zeta type,Mitogen-activated protein kinase 12,AGC protein kinase PKC iota subfamily,CMGC protein kinase p38 subfamily,285,252,41,13,9,6,13,3,2,3,6,27,2,0,0,0,0,0,0,0
CHEMBL2428,CHEMBL1974,Q15746,P36888,MYLK,FLT3,"Myosin light chain kinase, smooth muscle",Receptor-type tyrosine-protein kinase FLT3,CAMK protein kinase MLCK family,Tyrosine protein kinase PDGFR family,137,4435,41,24,5,9,3,11,2,5,0,23,2,0,0,0,0,0,0,0
CHEMBL267,CHEMBL4598,P12931,Q13043,SRC,STK4,Proto-oncogene tyrosine-protein kinase Src,Serine/threonine-protein kinase 4,Tyrosine protein kinase Src family,STE protein kinase MST subfamily,4027,242,41,15,14,8,4,7,8,2,1,23,2,0,0,0,0,0,0,0
CHEMBL267,CHEMBL5274,P12931,P35590,SRC,TIE1,Proto-oncogene tyrosine-protein kinase Src,Tyrosine-protein kinase receptor Tie-1,Tyrosine protein kinase Src family,Tyrosine protein kinase Tie family,4027,51,41,15,10,8,8,8,3,2,4,24,2,0,0,0,0,0,0,0
CHEMBL2185,CHEMBL5014,Q96GD4,O43353,AURKB,RIPK2,Aurora kinase B,Receptor-interacting serine/threonine-protein kinase 2,Other protein kinase AUR family,TKL protein kinase RIPK family,2665,712,41,17,9,11,4,7,4,2,1,27,2,0,0,0,0,0,0,0
CHEMBL3125,CHEMBL6166,O75676,O95819,RPS6KA4,MAP4K4,Ribosomal protein S6 kinase alpha-4,Mitogen-activated protein kinase kinase kinase kinase 4,AGC protein kinase MSK subfamily,STE protein kinase MSN subfamily,78,1278,41,22,10,9,0,9,2,5,0,25,2,0,0,0,0,0,0,0
CHEMBL4937,CHEMBL1974,P49674,P36888,CSNK1E,FLT3,Casein kinase I isoform epsilon,Receptor-type tyrosine-protein kinase FLT3,CK1 protein kinase CK1 family,Tyrosine protein kinase PDGFR family,1168,4435,41,19,7,9,6,4,2,3,1,31,2,0,0,0,0,0,0,0
CHEMBL3094,CHEMBL2345,Q8IW41,P51812,MAPKAPK5,RPS6KA3,MAP kinase-activated protein kinase 5,Ribosomal protein S6 kinase alpha-3,CAMK protein kinase MAPKAPK subfamily,AGC protein kinase RSK subfamily,97,868,41,13,14,9,5,3,3,2,0,33,2,0,0,0,0,0,0,0
CHEMBL2973,CHEMBL4522,O75116,Q9NSY1,ROCK2,BMP2K,Rho-associated protein kinase 2,BMP-2-inducible protein kinase,AGC protein kinase ROCK subfamily,Other protein kinase NAK family,5407,123,41,22,6,11,2,13,2,3,1,22,2,0,0,0,0,0,0,0
CHEMBL2047,CHEMBL3401,Q96RI1,O75469,NR1H4,NR1I2,Bile acid receptor,Nuclear receptor subfamily 1 group I member 2,Nuclear hormone receptor subfamily 1 group H member 4,Nuclear hormone receptor subfamily 1 group I member 2,3267,764,41,5,14,8,14,1,10,2,4,24,2,0,0,0,0,0,0,0
CHEMBL2637,CHEMBL5469,P53779,Q14289,MAPK10,PTK2B,Mitogen-activated protein kinase 10,Protein-tyrosine kinase 2-beta,CMGC protein kinase JNK subfamily,Tyrosine protein kinase Fak family,1684,381,41,22,2,7,10,14,2,3,6,16,2,0,0,0,0,0,0,0
CHEMBL3251,CHEMBL5619,P19838,P27695,NFKB1,APEX1,Nuclear factor NF-kappa-B p105 subunit,DNA repair nuclease/redox regulator APEX1,Other cytosolic protein,Enzyme,603,864,41,0,10,3,28,0,7,2,21,11,2,0,0,0,0,0,0,0
CHEMBL3384,CHEMBL4202,Q16512,Q9H2G2,PKN1,SLK,Serine/threonine-protein kinase N1,STE20-like serine/threonine-protein kinase,AGC protein kinase PKN family,STE protein kinase SLK subfamily,123,468,41,21,2,12,6,10,2,3,1,25,2,0,0,0,0,0,0,0
CHEMBL1841,CHEMBL5145,P06241,P15056,FYN,BRAF,Tyrosine-protein kinase Fyn,Serine/threonine-protein kinase B-raf,Tyrosine protein kinase Src family,TKL protein kinase RAF family,1236,5753,41,17,10,8,6,13,5,2,0,21,2,0,0,0,0,0,0,0
CHEMBL3234,CHEMBL2708,P08631,Q16584,HCK,MAP3K11,Tyrosine-protein kinase HCK,Mitogen-activated protein kinase kinase kinase 11,Tyrosine protein kinase Src family,TKL protein kinase MLK subfamily,536,214,41,18,9,8,6,8,2,2,1,28,2,0,0,0,0,0,0,0
CHEMBL3234,CHEMBL3553,P08631,P29597,HCK,TYK2,Tyrosine-protein kinase HCK,Non-receptor tyrosine-protein kinase TYK2,Tyrosine protein kinase Src family,Tyrosine protein kinase JakA family,536,6175,41,22,4,10,5,13,2,6,3,17,2,0,0,0,0,0,0,0
CHEMBL3234,CHEMBL3529,P08631,Q14164,HCK,IKBKE,Tyrosine-protein kinase HCK,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Tyrosine protein kinase Src family,Other protein kinase group,536,496,41,22,4,9,6,10,2,4,0,25,2,0,0,0,0,0,0,0
CHEMBL3234,CHEMBL3988,P08631,P54764,HCK,EPHA4,Tyrosine-protein kinase HCK,Ephrin type-A receptor 4,Tyrosine protein kinase Src family,Tyrosine protein kinase Eph family,536,141,41,20,7,6,8,11,2,3,4,21,2,0,0,0,0,0,0,0
CHEMBL3905,CHEMBL3987,P07948,P54756,LYN,EPHA5,Tyrosine-protein kinase Lyn,Ephrin type-A receptor 5,Tyrosine protein kinase Src family,Tyrosine protein kinase Eph family,670,52,41,24,9,6,2,11,2,2,0,26,2,0,0,0,0,0,0,0
CHEMBL3905,CHEMBL5274,P07948,P35590,LYN,TIE1,Tyrosine-protein kinase Lyn,Tyrosine-protein kinase receptor Tie-1,Tyrosine protein kinase Src family,Tyrosine protein kinase Tie family,670,51,41,20,11,3,7,8,3,2,6,22,2,0,0,0,0,0,0,0
CHEMBL4175,CHEMBL4852,P42679,Q9Y4K4,MATK,MAP4K5,Megakaryocyte-associated tyrosine-protein kinase,Mitogen-activated protein kinase kinase kinase kinase 5,Tyrosine protein kinase Csk family,STE protein kinase KHS subfamily,57,467,41,19,6,16,0,6,2,3,0,30,2,0,0,0,0,0,0,0
CHEMBL3920,CHEMBL5749,Q04759,Q92918,PRKCQ,MAP4K1,Protein kinase C theta type,Mitogen-activated protein kinase kinase kinase kinase 1,AGC protein kinase PKC delta subfamily,STE protein kinase KHS subfamily,1061,3228,41,26,7,8,0,18,2,6,0,15,2,0,0,0,0,0,0,0
CHEMBL4128,CHEMBL3981,Q02763,O94804,TEK,STK10,Angiopoietin-1 receptor,Serine/threonine-protein kinase 10,Tyrosine protein kinase Tie family,STE protein kinase SLK subfamily,966,179,41,21,5,11,4,12,2,2,1,24,2,0,0,0,0,0,0,0
CHEMBL4128,CHEMBL5122,Q02763,Q16832,TEK,DDR2,Angiopoietin-1 receptor,Discoidin domain-containing receptor 2,Tyrosine protein kinase Tie family,Tyrosine protein kinase DDR family,966,350,41,24,4,7,6,15,3,2,3,18,2,0,0,0,0,0,0,0
CHEMBL340,CHEMBL1697668,P08684,Q9Y6L6,CYP3A4,SLCO1B1,Cytochrome P450 3A4,Solute carrier organic anion transporter family member 1B1,Cytochrome P450 3A4,SLC21/SLCO family of organic anion transporting polypeptides,12030,177,41,3,3,13,22,2,2,2,11,24,2,0,0,0,0,0,0,0
CHEMBL4597,CHEMBL4202,Q00536,Q9H2G2,CDK16,SLK,Cyclin-dependent kinase 16,STE20-like serine/threonine-protein kinase,CMGC protein kinase TAIRE subfamily,STE protein kinase SLK subfamily,68,468,41,19,3,15,4,8,2,3,0,28,2,0,0,0,0,0,0,0
CHEMBL4202,CHEMBL5147,Q9H2G2,P54760,SLK,EPHB4,STE20-like serine/threonine-protein kinase,Ephrin type-B receptor 4,STE protein kinase SLK subfamily,Tyrosine protein kinase Eph family,468,918,41,19,16,3,3,7,2,2,2,28,2,0,0,0,0,0,0,0
CHEMBL4482,CHEMBL5683,O96013,O15075,PAK4,DCLK1,Serine/threonine-protein kinase PAK 4,Serine/threonine-protein kinase DCLK1,STE protein kinase PAKB subfamily,CAMK protein kinase DCAMK1 family,616,109,41,9,14,6,12,3,6,2,2,28,2,0,0,0,0,0,0,0
CHEMBL4662,CHEMBL3317334,P28074,P40306,PSMB5,PSMB10,Proteasome Macropain subunit MB1,Proteasome subunit beta type-10,Threonine protease T1A subfamily,Threonine protease T1A subfamily,1236,91,41,11,10,8,12,5,6,2,9,19,2,0,0,0,0,0,0,1
CHEMBL5319,CHEMBL5518,Q08345,Q8N4C8,DDR1,MINK1,Epithelial discoidin domain-containing receptor 1,Misshapen-like kinase 1,Tyrosine protein kinase DDR family,STE protein kinase MSN subfamily,1646,418,41,21,14,4,2,11,4,2,0,24,2,0,0,0,0,0,0,0
CHEMBL5857,CHEMBL1293232,Q96RJ0,Q16637,TAAR1,SMN1,Trace amine-associated receptor 1,Survival motor neuron protein,Trace amine receptor,Tudor domain,720,33450,41,3,12,5,21,0,5,2,9,25,2,0,0,0,0,0,0,0
CHEMBL217,CHEMBL3577,P14416,P00352,DRD2,ALDH1A1,D(2) dopamine receptor,Aldehyde dehydrogenase 1A1,Dopamine receptor,Oxidoreductase,9316,75664,40,3,27,3,7,0,23,2,4,11,2,0,0,0,0,0,0,0
CHEMBL1963,CHEMBL222,P16473,P23975,TSHR,SLC6A2,Thyrotropin receptor,Sodium-dependent noradrenaline transporter,Glycohormone receptor,SLC06 neurotransmitter transporter family,16315,3740,40,3,3,14,20,1,2,8,11,18,2,0,0,0,0,0,0,0
CHEMBL222,CHEMBL3356,P23975,P05177,SLC6A2,CYP1A2,Sodium-dependent noradrenaline transporter,Cytochrome P450 1A2,SLC06 neurotransmitter transporter family,Cytochrome P450 1A2,3740,1617,40,4,19,7,10,0,12,2,3,23,2,0,0,0,0,0,0,0
CHEMBL228,CHEMBL3356,P31645,P05177,SLC6A4,CYP1A2,Sodium-dependent serotonin transporter,Cytochrome P450 1A2,SLC06 neurotransmitter transporter family,Cytochrome P450 1A2,5410,1617,40,7,25,5,3,2,21,2,0,15,2,0,0,0,0,0,0,0
CHEMBL1881,CHEMBL1995,P43116,P43119,PTGER2,PTGIR,Prostaglandin E2 receptor EP2 subtype,Prostacyclin receptor,Prostanoid receptor,Prostanoid receptor,661,391,40,10,10,8,12,6,7,2,10,15,2,0,0,0,0,0,0,1
CHEMBL2016,CHEMBL3991,P00740,P08709,F9,F7,Coagulation factor IX,Coagulation factor VII,Serine protease S1A subfamily,Serine protease S1A subfamily,938,493,40,12,7,6,15,10,4,2,13,11,2,0,0,0,0,0,0,1
CHEMBL1913,CHEMBL1906,P09619,P04049,PDGFRB,RAF1,Platelet-derived growth factor receptor beta,RAF proto-oncogene serine/threonine-protein kinase,Tyrosine protein kinase PDGFR family,TKL protein kinase RAF family,1995,2812,40,25,6,5,4,16,2,2,1,19,2,0,0,0,0,0,0,0
CHEMBL1913,CHEMBL5146,P09619,P11274,PDGFRB,BCR,Platelet-derived growth factor receptor beta,Breakpoint cluster region protein,Tyrosine protein kinase PDGFR family,Atypical protein kinase BCR family,1995,60,40,23,7,7,3,15,2,3,0,20,2,0,0,0,0,0,0,0
CHEMBL258,CHEMBL5941,P06239,Q9P289,LCK,STK26,Tyrosine-protein kinase Lck,Serine/threonine-protein kinase 26,Tyrosine protein kinase Src family,STE protein kinase YSK subfamily,2380,105,40,19,14,4,3,7,7,2,1,23,2,0,0,0,0,0,0,0
CHEMBL260,CHEMBL2208,Q16539,P49137,MAPK14,MAPKAPK2,Mitogen-activated protein kinase 14,MAP kinase-activated protein kinase 2,CMGC protein kinase p38 subfamily,CAMK protein kinase MAPKAPK subfamily,5096,1084,40,21,4,4,11,11,2,2,8,17,2,0,0,0,0,0,0,0
CHEMBL3650,CHEMBL3125,P11362,O75676,FGFR1,RPS6KA4,Fibroblast growth factor receptor 1,Ribosomal protein S6 kinase alpha-4,Tyrosine protein kinase FGFR family,AGC protein kinase MSK subfamily,4163,78,40,18,8,8,6,12,2,2,2,22,2,0,0,0,0,0,0,0
CHEMBL4708,CHEMBL4224,Q13188,P49759,STK3,CLK1,Serine/threonine-protein kinase 3,Dual specificity protein kinase CLK1,STE protein kinase MST subfamily,CMGC protein kinase CLK family,525,857,40,22,3,8,7,10,2,3,3,22,2,0,0,0,0,0,0,0
CHEMBL4948,CHEMBL1868,Q13163,P17948,MAP2K5,FLT1,Dual specificity mitogen-activated protein kinase kinase 5,Vascular endothelial growth factor receptor 1,STE protein kinase STE7 family,Tyrosine protein kinase VEGFR family,114,1483,40,21,6,12,1,20,2,3,0,15,2,0,0,0,0,0,0,0
CHEMBL267,CHEMBL4816,P12931,Q9Y243,SRC,AKT3,Proto-oncogene tyrosine-protein kinase Src,RAC-gamma serine/threonine-protein kinase,Tyrosine protein kinase Src family,AGC protein kinase AKT family,4027,472,40,17,10,7,6,8,4,2,1,25,2,0,0,0,0,0,0,0
CHEMBL267,CHEMBL5284,P12931,Q96RR4,SRC,CAMKK2,Proto-oncogene tyrosine-protein kinase Src,Calcium/calmodulin-dependent protein kinase kinase 2,Tyrosine protein kinase Src family,Other protein kinase Meta subfamily,4027,179,40,17,11,7,5,7,4,2,0,27,2,0,0,0,0,0,0,0
CHEMBL3125,CHEMBL279,O75676,P35968,RPS6KA4,KDR,Ribosomal protein S6 kinase alpha-4,Vascular endothelial growth factor receptor 2,AGC protein kinase MSK subfamily,Tyrosine protein kinase VEGFR family,78,10627,40,24,3,11,2,18,2,3,2,15,2,0,0,0,0,0,0,0
CHEMBL2595,CHEMBL3384,O94806,Q16512,PRKD3,PKN1,Serine/threonine-protein kinase D3,Serine/threonine-protein kinase N1,CAMK protein kinase PKD family,AGC protein kinase PKN family,516,123,40,18,8,8,6,5,2,2,0,31,2,0,0,0,0,0,0,0
CHEMBL2595,CHEMBL3830,O94806,Q2M2I8,PRKD3,AAK1,Serine/threonine-protein kinase D3,AP2-associated protein kinase 1,CAMK protein kinase PKD family,Other protein kinase NAK family,516,1018,40,19,9,11,1,8,3,2,0,27,2,0,0,0,0,0,0,0
CHEMBL2598,CHEMBL279,P41743,P35968,PRKCI,KDR,Protein kinase C iota type,Vascular endothelial growth factor receptor 2,AGC protein kinase PKC iota subfamily,Tyrosine protein kinase VEGFR family,621,10627,40,9,7,18,6,4,2,6,1,27,2,0,0,0,0,0,0,0
CHEMBL2493,CHEMBL2939,Q14012,O15264,CAMK1,MAPK13,Calcium/calmodulin-dependent protein kinase type 1,Mitogen-activated protein kinase 13,CAMK protein kinase CAMK1 family,CMGC protein kinase p38 subfamily,104,212,40,9,8,7,16,4,4,2,6,24,2,0,0,0,0,0,0,0
CHEMBL279,CHEMBL3983,P35968,P33981,KDR,TTK,Vascular endothelial growth factor receptor 2,Dual specificity protein kinase TTK,Tyrosine protein kinase VEGFR family,Other protein kinase TTK family,10627,1369,40,18,13,8,1,13,7,2,0,18,2,0,0,0,0,0,0,0
CHEMBL286,CHEMBL4822,P00797,P56817,REN,BACE1,Renin,Beta-secretase 1,Aspartic protease A1A subfamily,Aspartic protease A1A subfamily,2982,10023,40,3,4,27,6,3,2,25,3,7,2,0,0,0,0,0,0,1
CHEMBL2689,CHEMBL301,Q04912,P24941,MST1R,CDK2,Macrophage-stimulating protein receptor,Cyclin-dependent kinase 2,Tyrosine protein kinase Met family,CMGC protein kinase CDC2 subfamily,319,2646,40,24,6,7,3,15,5,2,0,18,2,0,0,0,0,0,0,0
CHEMBL2689,CHEMBL3778,Q04912,Q9NWZ3,MST1R,IRAK4,Macrophage-stimulating protein receptor,Interleukin-1 receptor-associated kinase 4,Tyrosine protein kinase Met family,TKL protein kinase IRAK family,319,7494,40,22,9,4,5,11,3,2,0,24,2,0,0,0,0,0,0,0
CHEMBL4179,CHEMBL1075115,P45984,Q9NR20,MAPK9,DYRK4,Mitogen-activated protein kinase 9,Dual specificity tyrosine-phosphorylation-regulated kinase 4,CMGC protein kinase JNK subfamily,CMGC protein kinase DYRK family,1162,316,40,11,12,7,10,1,4,2,1,32,2,0,0,0,0,0,0,0
CHEMBL2637,CHEMBL2250,P53779,P51451,MAPK10,BLK,Mitogen-activated protein kinase 10,Tyrosine-protein kinase Blk,CMGC protein kinase JNK subfamily,Tyrosine protein kinase Src family,1684,482,40,25,2,11,2,12,2,4,0,22,2,0,0,0,0,0,0,0
CHEMBL2637,CHEMBL2345,P53779,P51812,MAPK10,RPS6KA3,Mitogen-activated protein kinase 10,Ribosomal protein S6 kinase alpha-3,CMGC protein kinase JNK subfamily,AGC protein kinase RSK subfamily,1684,868,40,23,9,4,4,14,5,2,1,18,2,0,0,0,0,0,0,0
CHEMBL2637,CHEMBL3357,P53779,P51617,MAPK10,IRAK1,Mitogen-activated protein kinase 10,Interleukin-1 receptor-associated kinase 1,CMGC protein kinase JNK subfamily,TKL protein kinase IRAK family,1684,682,40,21,4,6,9,13,2,2,2,21,2,0,0,0,0,0,0,0
CHEMBL2637,CHEMBL5261,P53779,Q7L7X3,MAPK10,TAOK1,Mitogen-activated protein kinase 10,Serine/threonine-protein kinase TAO1,CMGC protein kinase JNK subfamily,STE protein kinase TAO subfamily,1684,481,40,15,13,8,4,11,4,2,2,21,2,0,0,0,0,0,0,0
CHEMBL3587,CHEMBL4522,Q02750,Q9NSY1,MAP2K1,BMP2K,Dual specificity mitogen-activated protein kinase kinase 1,BMP-2-inducible protein kinase,STE protein kinase STE7 family,Other protein kinase NAK family,1100,123,40,19,6,14,1,10,2,3,0,25,2,0,0,0,0,0,0,0
CHEMBL3717,CHEMBL5122,P08581,Q16832,MET,DDR2,Hepatocyte growth factor receptor,Discoidin domain-containing receptor 2,Tyrosine protein kinase Met family,Tyrosine protein kinase DDR family,4658,350,40,22,6,8,4,10,2,2,3,23,2,0,0,0,0,0,0,0
CHEMBL2801,CHEMBL5719,Q13557,P49336,CAMK2D,CDK8,Calcium/calmodulin-dependent protein kinase type II subunit delta,Cyclin-dependent kinase 8,CAMK protein kinase CAMK2 family,CMGC protein kinase CDK8 subfamily,426,678,40,21,5,13,1,9,2,3,0,26,2,0,0,0,0,0,0,0
CHEMBL1974,CHEMBL3987,P36888,P54756,FLT3,EPHA5,Receptor-type tyrosine-protein kinase FLT3,Ephrin type-A receptor 5,Tyrosine protein kinase PDGFR family,Tyrosine protein kinase Eph family,4435,52,40,25,9,3,3,11,3,2,1,23,2,0,0,0,0,0,0,0
CHEMBL4070,CHEMBL3981,P19784,O94804,CSNK2A2,STK10,Casein kinase II subunit alpha',Serine/threonine-protein kinase 10,Other protein kinase CK2 family,STE protein kinase SLK subfamily,332,179,40,16,5,11,8,10,2,4,1,23,2,0,0,0,0,0,0,0
CHEMBL1844,CHEMBL3834,P07333,P51813,CSF1R,BMX,Macrophage colony-stimulating factor 1 receptor,Cytoplasmic tyrosine-protein kinase BMX,Tyrosine protein kinase PDGFR family,Tyrosine protein kinase Tec family,2639,319,40,20,9,3,8,10,2,2,5,21,2,0,0,0,0,0,0,0
CHEMBL3981,CHEMBL5469,O94804,Q14289,STK10,PTK2B,Serine/threonine-protein kinase 10,Protein-tyrosine kinase 2-beta,STE protein kinase SLK subfamily,Tyrosine protein kinase Fak family,179,381,40,24,5,7,4,14,2,2,1,21,2,0,0,0,0,0,0,0
CHEMBL4598,CHEMBL5469,Q13043,Q14289,STK4,PTK2B,Serine/threonine-protein kinase 4,Protein-tyrosine kinase 2-beta,STE protein kinase MST subfamily,Tyrosine protein kinase Fak family,242,381,40,22,6,8,4,10,2,3,2,23,2,0,0,0,0,0,0,0
