id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason,react2,react2_reason,stepA_keep
CHEMBL1457353_ACR0,CHEMBL1457353,chembl,C=CC(=O)N1C(S)=NC(C)(C)CC12CC(c1ccccc1)Oc1cc(OC(C)=O)ccc12,VBJBYIAJYXJPAL-UHFFFAOYSA-N,CC(=O)Oc1ccc2c(c1)OC(c1ccccc1)CC21CC(C)(C)N=C(S)N1,450.56,4.81,3,4.481,ok,0,1,0.1415,0.1308,56d,YL5084,0.7791,YL5084,C1=NCCC2(CC(c3ccccc3)Oc3ccccc32)N1,,0,0.127,0.1308,0.7791,0.1371,0.1226,0.7791,0.1017,0.1089,0.6686,0.1415,0.099,0.6523,novel,novel,,ok,,unsure
CHEMBL1203361_ACR1,CHEMBL1203361,chembl,C=CC(=O)N1CCN=C1NCCNS(=O)(=O)c1cccc2cnccc12,JPVQSVRYJJWHGZ-UHFFFAOYSA-N,O=S(=O)(NCCNC1=NCCN1)c1cccc2cnccc12,373.44,0.49,6,2.922,ok,0,1,0.2151,0.1591,56d,JNK-IN-8,0.779,JNK-IN-8,O=S(=O)(NCCNC1=NCCN1)c1cccc2cnccc12,,1,0.1453,0.099,0.7174,0.1565,0.101,0.7174,0.1731,0.1591,0.779,0.2151,0.1477,0.7336,novel,novel,,ok,,unsure
CHEMBL1822793_ACR0,CHEMBL1822793,chembl,C=CC(=O)N1CCN(C2=CC3=[N+](S(=O)(=O)c4c(Cl)nc5sccn45)C=CC3N=C2)CC1,OJDXWOOVZHHOSB-UHFFFAOYSA-N,O=S(=O)(c1c(Cl)nc2sccn12)[N+]1=C2C=C(N3CCNCC3)C=NC2C=C1,477.98,1.39,4,4.499,ok,0,1,0.1301,0.1121,YL2056,YL2056,0.7789,YL5084,O=S(=O)(c1cnc2sccn12)[N+]1=C2C=C(N3CCNCC3)C=NC2C=C1,,0,0.12,0.1,0.7789,0.1301,0.1121,0.7789,0.0667,0.0566,0.6345,0.1121,0.0673,0.4779,novel,novel,,ok,,unsure
CHEMBL4081451_ACR0,CHEMBL4081451,chembl,C=CC(=O)N1CCN(C(=O)OCc2ccc(-c3ccnc(C)c3)c3cc(NC(=O)NCC)ncc23)CC1,WZLQKFKPSOYQKP-UHFFFAOYSA-N,CCNC(=O)Nc1cc2c(-c3ccnc(C)c3)ccc(COC(=O)N3CCNCC3)c2cn1,502.58,3.71,6,2.856,ok,0,1,0.1803,0.165,YL2056,JNK-IN-8,0.7788,YL5084,O=C(OCc1ccc(-c2ccncc2)c2ccncc12)N1CCNCC1,,1,0.1694,0.1518,0.7788,0.1803,0.1545,0.7788,0.1667,0.165,0.7153,0.1698,0.1333,0.6814,novel,novel,,ok,,unsure
CHEMBL4160434_ACR0,CHEMBL4160434,chembl,C=CC(=O)N1CC[C@H](C(=O)N[C@H]2c3ccccc3C[C@@H]2NC(=O)c2cc3cc(F)ccc3[nH]2)C1,RMCLHKJZKIZYKB-SWDVRCMSSA-N,O=C(N[C@H]1Cc2ccccc2[C@@H]1NC(=O)[C@H]1CCNC1)c1cc2cc(F)ccc2[nH]1,460.51,2.85,5,3.649,ok,0,1,0.1707,0.1429,YL2056,YL2056,0.7788,56d,O=C(N[C@H]1Cc2ccccc2[C@@H]1NC(=O)[C@H]1CCNC1)c1cc2ccccc2[nH]1,,1,0.16,0.1402,0.5952,0.1707,0.1429,0.5952,0.1083,0.1078,0.6573,0.1698,0.1313,0.7788,novel,novel,,ok,,unsure
CHEMBL384915_ACR0,CHEMBL384915,chembl,C=CC(=O)N[C@@H](Cc1c(C)cc(O)cc1C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCC(=O)O,KUAFZZOFGKUMFP-GOTSBHOMSA-N,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCC(=O)O,493.56,1.77,9,3.451,ok,0,1,0.1748,0.1415,56d,YL5084,0.7788,56d,O=C(CCc1ccccc1)N1CCc2ccccc2C1,,0,0.1545,0.1415,0.6173,0.1557,0.1333,0.6173,0.1504,0.1313,0.7178,0.1748,0.1212,0.7788,novel,novel,,ok,,unsure
CHEMBL3915982_ACR0,CHEMBL3915982,chembl,C=CC(=O)N1CCC(CCOc2ccncc2-c2cc3c(-c4ccccc4F)n[nH]c3cn2)CC1,YJKUFQMNRWGBQU-UHFFFAOYSA-N,Fc1ccccc1-c1n[nH]c2cnc(-c3cnccc3OCCC3CCNCC3)cc12,471.54,5.02,7,2.896,ok,0,1,0.1951,0.1308,YL2056,YL2056,0.7787,YL5084,c1ccc(-c2n[nH]c3cnc(-c4cnccc4OCCC4CCNCC4)cc23)cc1,,1,0.1746,0.1182,0.7787,0.1951,0.1308,0.7787,0.1525,0.1176,0.6756,0.1545,0.0865,0.6314,novel,novel,,ok,,unsure
CHEMBL404305_ACR0,CHEMBL404305,chembl,C=CC(=O)NC(=N)c1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,UGSKWXSIGCKDAU-UHFFFAOYSA-N,N=C(N)c1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,479.54,3.87,3,3.713,ok,0,1,0.1923,0.1635,56d,YL2056,0.7786,YL5084,O=C(c1ccc(C#Cc2ccccc2)o1)N1CCC2(CC1)COc1ccccc12,,0,0.1417,0.1495,0.7786,0.152,0.1635,0.7786,0.1083,0.1068,0.6345,0.1923,0.1414,0.7338,novel,novel,,ok,,unsure
CHEMBL2323193_ACR0,CHEMBL2323193,chembl,C=CC(=O)NC[C@@H]1OC(=O)N2c3ccc(-c4ccc(C#N)nc4)cc3OC[C@@H]12,QVHUIOFKGWZTTE-WMZOPIPTSA-N,N#Cc1ccc(-c2ccc3c(c2)OC[C@H]2[C@H](CN)OC(=O)N32)cn1,376.37,2.01,4,3.707,ok,0,1,0.1667,0.1176,56d,YL2056,0.7785,YL5084,O=C1OC[C@@H]2COc3cc(-c4cccnc4)ccc3N12,,1,0.1475,0.1154,0.7785,0.1488,0.1176,0.7785,0.1532,0.1146,0.7205,0.1667,0.0928,0.6999,novel,novel,,ok,,unsure
CHEMBL546010_ACR0,CHEMBL546010,chembl,C=CC(=O)N(CCc1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)Cc1ccccc1,PUNWSKOVETWPAD-UHFFFAOYSA-N,O=C(Nc1ccc(CCNCc2ccccc2)cc1)Nc1ccc(OC(F)(F)F)cc1,483.49,5.99,9,2.291,ok,0,1,0.2,0.1707,56d,56d,0.7784,56d,O=C(Nc1ccccc1)Nc1ccc(CCNCc2ccccc2)cc1,,0,0.1518,0.1042,0.6216,0.1636,0.1064,0.6216,0.1359,0.1279,0.6837,0.2,0.1707,0.7784,novel,novel,,ok,,unsure
CHEMBL2220227_ACR0,CHEMBL2220227,chembl,C=CC(=O)NCC(=O)NCC(=O)Nc1ccc2nc3n(C)c4ccccc4c(C)c-3c2c1,ODMTYRPTGVLBJW-UHFFFAOYSA-N,Cc1c2c3cc(NC(=O)CNC(=O)CN)ccc3nc-2n(C)c2ccccc12,429.48,2.5,6,2.544,ok,0,1,0.2809,0.2159,56d,56d,0.7783,56d,c1ccc2[nH]c3nc4ccccc4c-3cc2c1,,2,0.2162,0.1818,0.6989,0.2182,0.1735,0.6989,0.2059,0.2,0.7661,0.2809,0.2159,0.7783,novel,novel,,ok,,unsure
CHEMBL3672384_ACR0,CHEMBL3672384,chembl,C=CC(=O)NCCN(C)c1ccc(-c2c(O)cc(C)c3[nH]c(=O)c4sccc4c23)cc1,QIIRJNPJYRHIRP-UHFFFAOYSA-N,Cc1cc(O)c(-c2ccc(N(C)CCN)cc2)c2c1[nH]c(=O)c1sccc12,433.53,4.16,6,2.861,ok,0,1,0.1545,0.1134,JNK-IN-8,JNK-IN-8,0.7783,56d,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12,,2,0.1301,0.0935,0.6913,0.1311,0.0849,0.6913,0.1545,0.1134,0.734,0.1456,0.0808,0.7783,novel,novel,,ok,,unsure
CHEMBL122786_ACR0,CHEMBL122786,chembl,C=CC(=O)N(C)CC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,RZAMJLBTBBZFSC-UHFFFAOYSA-N,CNCC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,460.52,-0.43,8,2.637,ok,0,1,0.1681,0.1609,YL5084,JNK-IN-8,0.7783,JNK-IN-8,O=S(=O)(Nc1nncs1)c1ccccc1,,0,0.1681,0.1224,0.6999,0.1593,0.102,0.6999,0.165,0.1609,0.7783,0.1443,0.1236,0.7173,novel,novel,,ok,,unsure
CHEMBL3355688_ACR0,CHEMBL3355688,chembl,C=CC(=O)NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nn(-c3ccccc3)c(=O)[nH]2)CC1,YITXHYAPQKKENP-FUDKSRODSA-N,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nn(-c3ccccc3)c(=O)[nH]2)CC1,473.58,3.07,9,3.128,ok,0,1,0.2041,0.1837,56d,YL2056,0.7783,56d,O=C(N[C@@H](Cc1ccccc1)c1nn(-c2ccccc2)c(=O)[nH]1)C1CCCCC1,,0,0.1681,0.18,0.7236,0.1695,0.1837,0.7236,0.114,0.1122,0.7178,0.2041,0.1739,0.7783,novel,novel,,ok,,unsure
CHEMBL196602_ACR0,CHEMBL196602,chembl,C=CC(=O)N/C(S)=N/C[C@H]1CN(c2ccc(-n3nnc4cc(C(=O)OC)ccc43)c(F)c2)C(=O)O1,JGMYGYQLTWTXRG-AWEZNQCLSA-N,COC(=O)c1ccc2c(c1)nnn2-c1ccc(N2C[C@H](C/N=C(/N)S)OC2=O)cc1F,498.5,2.26,6,3.641,ok,0,1,0.1565,0.1667,56d,YL5084,0.7783,YL5084,O=C1OCCN1c1ccc(-n2nnc3ccccc32)cc1,,0,0.1493,0.1667,0.7783,0.1504,0.1593,0.7783,0.1181,0.1273,0.7635,0.1565,0.1284,0.7046,novel,novel,,ok,,unsure
CHEMBL3703307_ACR0,CHEMBL3703307,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(-c3cccnc3C#N)ccc1OC1(CCC1)C21COC1,ZGHZWUBDXXFLGB-UHFFFAOYSA-N,N#Cc1ncccc1-c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C1(CCC1)O2,442.48,2.84,2,5.028,ok,0,1,0.1759,0.14,56d,JNK-IN-8,0.7782,YL5084,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1(CCC1)C21COC1,,1,0.1298,0.1081,0.7782,0.1308,0.1101,0.7782,0.1624,0.14,0.6266,0.1759,0.0865,0.5949,novel,novel,,ok,,unsure
CHEMBL1378870_ACR0,CHEMBL1378870,chembl,C=CC(=O)NCc1cccc(CNc2ccc([N+](=O)[O-])cc2C(N)=O)c1,RYUAFLOAKBGNSB-UHFFFAOYSA-N,NCc1cccc(CNc2ccc([N+](=O)[O-])cc2C(N)=O)c1,354.37,2.11,8,2.244,ok,0,1,0.2209,0.1566,56d,56d,0.7782,JNK-IN-8,c1ccc(CNc2ccccc2)cc1,,0,0.0957,0.0928,0.6132,0.0965,0.0947,0.6132,0.1515,0.1548,0.7782,0.2209,0.1566,0.6151,novel,novel,,ok,,unsure
CHEMBL3604784_ACR0,CHEMBL3604784,chembl,C=CC(=O)NCCOc1cccc(-c2ccncc2-c2cc(F)c(O)c(F)c2)c1,GIHCVUHONGGQDN-UHFFFAOYSA-N,NCCOc1cccc(-c2ccncc2-c2cc(F)c(O)c(F)c2)c1,396.39,4.08,7,2.52,ok,0,1,0.2222,0.1928,JNK-IN-8,JNK-IN-8,0.7781,56d,c1ccc(-c2ccncc2-c2ccccc2)cc1,,1,0.1466,0.1134,0.753,0.1478,0.1158,0.753,0.2222,0.1928,0.7173,0.1915,0.1136,0.7781,novel,novel,,ok,,unsure
CHEMBL3703271_ACR0,CHEMBL3703271,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(-c3cncc(OC)c3)ccc1OC1(CCC1)C21COC1,PWCBFVZUQRJEGL-UHFFFAOYSA-N,COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1,447.49,2.97,3,4.885,ok,0,1,0.1792,0.1429,56d,JNK-IN-8,0.7779,YL5084,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1(CCC1)C21COC1,,1,0.1145,0.0901,0.7779,0.1154,0.0818,0.7779,0.1652,0.1429,0.6247,0.1792,0.0882,0.5926,novel,novel,,ok,,unsure
CHEMBL1224664_ACR0,CHEMBL1224664,chembl,C=CC(=O)NCCCOc1ccc2nc(-c3ccccc3)n(CC(=O)NCC3CC3)c(=O)c2c1,IFYUPGCTPJOJKF-UHFFFAOYSA-N,NCCCOc1ccc2nc(-c3ccccc3)n(CC(=O)NCC3CC3)c(=O)c2c1,460.53,2.66,11,2.425,ok,0,1,0.2222,0.198,56d,YL2056,0.7779,YL5084,O=C(Cn1c(-c2ccccc2)nc2ccccc2c1=O)NCC1CC1,,0,0.2034,0.1942,0.7779,0.2051,0.198,0.7779,0.1818,0.1633,0.6905,0.2222,0.1771,0.6705,novel,novel,,ok,,unsure
CHEMBL1243263_ACR0,CHEMBL1243263,chembl,C=CC(=O)N1CN(NC(=O)c2ccccc2C(=O)O)C(=O)C1Cc1ccccc1,QQWHUAWPPLPRHF-UHFFFAOYSA-N,O=C(O)c1ccccc1C(=O)NN1CNC(Cc2ccccc2)C1=O,393.4,1.46,6,3.131,ok,0,1,0.1798,0.1556,56d,YL2056,0.7779,56d,O=C(NN1CNC(Cc2ccccc2)C1=O)c1ccccc1,,0,0.1351,0.1398,0.6785,0.1364,0.1556,0.6785,0.1287,0.1149,0.7125,0.1798,0.1294,0.7779,novel,novel,,ok,,unsure
CHEMBL3688680_ACR0,CHEMBL3688680,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)[C@@H](C)c3ccc(Cl)cc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,BGGLPCFKLJIACF-KECIOTTKSA-N,C[C@H](C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1)c1ccc(Cl)cc1,491.9,4.76,6,4.338,ok,0,1,0.1942,0.1735,56d,JNK-IN-8,0.7779,56d,O=C(Cc1ccccc1)Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1,,0,0.1429,0.1376,0.6927,0.144,0.1296,0.6927,0.1478,0.1735,0.7193,0.1942,0.1515,0.7779,novel,novel,,ok,,unsure
CHEMBL3947901_ACR0,CHEMBL3947901,chembl,C=CC(=O)N[C@@H]1CCCN([C@H]2Cc3c(Cl)cc(Cl)cc3[C@@H]2Oc2ccc(-n3ccnc3)cc2)C1,BGUUXQTWYHBVIQ-VAQLEPBLSA-N,N[C@@H]1CCCN([C@H]2Cc3c(Cl)cc(Cl)cc3[C@@H]2Oc2ccc(-n3ccnc3)cc2)C1,497.43,4.99,6,3.798,ok,0,1,0.1746,0.1402,YL2056,YL2056,0.7778,YL5084,c1ccc2c(c1)C[C@H](N1CCCCC1)[C@H]2Oc1ccc(-n2ccnc2)cc1,,0,0.1462,0.1171,0.7778,0.1746,0.1402,0.7778,0.123,0.0952,0.7272,0.1532,0.0755,0.6266,novel,novel,,ok,,unsure
CHEMBL302544_ACR0,CHEMBL302544,chembl,C=CC(=O)NCCCCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,IUNFGSRBIKMAPH-UHFFFAOYSA-N,NCCCCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,476.58,2.4,9,2.683,ok,0,1,0.1748,0.1456,56d,YL2056,0.7777,YL5084,O=C1Nc2cccnc2N(C(=O)CN2CCNCC2)c2ccccc21,,1,0.136,0.1321,0.7777,0.1463,0.1456,0.7777,0.1304,0.1212,0.7038,0.1748,0.1224,0.5697,novel,novel,,ok,,unsure
CHEMBL3673292_ACR0,CHEMBL3673292,chembl,C=CC(=O)NC1CCc2ccc(CNS(=O)(=O)c3ccccc3)cc2C1Cc1ccccc1,PRIVPHVWKDQRKQ-UHFFFAOYSA-N,NC1CCc2ccc(CNS(=O)(=O)c3ccccc3)cc2C1Cc1ccccc1,460.6,4.11,8,3.156,ok,0,1,0.1771,0.1443,56d,YL5084,0.7777,56d,O=S(=O)(NCc1ccc2c(c1)C(Cc1ccccc1)CCC2)c1ccccc1,,0,0.1652,0.1443,0.5982,0.1466,0.1354,0.5982,0.1193,0.0968,0.588,0.1771,0.1222,0.7777,novel,novel,,ok,,unsure
CHEMBL3673301_ACR0,CHEMBL3673301,chembl,C=CC(=O)NC1CCc2ccc(CNS(=O)(=O)c3cccc(C)c3)cc2C1Cc1ccccc1,LECWDXZJNQWCOF-UHFFFAOYSA-N,Cc1cccc(S(=O)(=O)NCc2ccc3c(c2)C(Cc2ccccc2)C(N)CC3)c1,474.63,4.42,8,3.24,ok,0,1,0.1765,0.1456,56d,YL5084,0.7777,56d,O=S(=O)(NCc1ccc2c(c1)C(Cc1ccccc1)CCC2)c1ccccc1,,0,0.1653,0.1456,0.5982,0.1475,0.1262,0.5982,0.1416,0.1237,0.588,0.1765,0.125,0.7777,novel,novel,,ok,,unsure
CHEMBL3688676_ACR0,CHEMBL3688676,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3ccc(=O)n(C)c3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,CFHAAZITZDNRJI-GZWGPKMKSA-N,Cn1cc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)ccc1=O,460.41,2.31,5,4.299,ok,0,1,0.2475,0.2165,56d,JNK-IN-8,0.7776,JNK-IN-8,O=C(Nc1cccc(C2N=CO[C@@H]3C[C@H]23)c1)c1ccc(=O)[nH]c1,,1,0.1575,0.1545,0.7718,0.1587,0.1468,0.7718,0.1842,0.2165,0.7776,0.2475,0.2062,0.7768,novel,novel,,ok,,unsure
CHEMBL1974248_ACR0,CHEMBL1974248,chembl,C=CC(=O)NC1=NC(c2ccc(OC)cc2)CC(c2cc(C)ccc2O)=N1,RCEUMMUCKDTGBF-UHFFFAOYSA-N,COc1ccc(C2CC(c3cc(C)ccc3O)=NC(N)=N2)cc1,363.42,3.3,4,3.323,ok,0,1,0.1789,0.1236,56d,JNK-IN-8,0.7776,56d,C1=NC(c2ccccc2)CC(c2ccccc2)=N1,,0,0.1176,0.101,0.6922,0.1186,0.0918,0.6922,0.1308,0.1236,0.7301,0.1789,0.1,0.7776,novel,novel,,ok,,unsure
XARC000007453121_ACR0,XARC000007453121,taosu,C=CC(=O)N1CCCC1=NS(=O)(=O)c1cccc(NC(=O)CSc2cccc[n+]2[O-])c1,YKBKGZRCPUJDHD-UHFFFAOYSA-N,O=C(CSc1cccc[n+]1[O-])Nc1cccc(S(=O)(=O)N=C2CCCN2)c1,460.54,1.95,7,3.082,ok,0,1,0.2178,0.1649,56d,56d,0.7775,JNK-IN-8,O=C(CSc1cccc[nH+]1)Nc1cccc(S(=O)(=O)N=C2CCCN2)c1,,1,0.1163,0.0982,0.7476,0.126,0.1,0.7476,0.1379,0.14,0.7775,0.2178,0.1649,0.6616,novel,novel,,ok,,unsure
CHEMBL3977126_ACR0,CHEMBL3977126,chembl,C=CC(=O)NC1=NC2(C(=O)N1C)c1cc(-c3cccnc3)ccc1CC21CCC(OC)CC1,LKOJTNFFUSSWQF-UHFFFAOYSA-N,COC1CCC2(CC1)Cc1ccc(-c3cccnc3)cc1C21N=C(N)N(C)C1=O,444.54,3.21,3,4.361,ok,0,1,0.2182,0.2174,JNK-IN-8,JNK-IN-8,0.7774,YL5084,O=C1NC=NC12c1cc(-c3cccnc3)ccc1CC21CCCCC1,,1,0.1587,0.1524,0.7774,0.1694,0.1553,0.7774,0.2182,0.2174,0.6389,0.1905,0.11,0.6646,novel,novel,,ok,,unsure
CHEMBL3975565_ACR0,CHEMBL3975565,chembl,C=CC(=O)NC1=NC2(C(=O)N1C)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC(OC)CC1,GQPRISJAJVAMNT-UHFFFAOYSA-N,COC1CCC2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1C21N=C(N)N(C)C1=O,478.98,3.86,3,4.46,ok,0,1,0.1792,0.1429,56d,JNK-IN-8,0.7774,YL5084,O=C1NC=NC12c1cc(-c3cccnc3)ccc1CC21CCCCC1,,1,0.1318,0.1204,0.7774,0.1417,0.1226,0.7774,0.1552,0.1429,0.6389,0.1792,0.099,0.6646,novel,novel,,ok,,unsure
CHEMBL3968709_ACR0,CHEMBL3968709,chembl,C=CC(=O)NC1=NC2(C(=O)N1C)c1cc(-c3cccnc3F)ccc1CC21CCC(OC)CC1,JQDHSTUMEPUEIZ-UHFFFAOYSA-N,COC1CCC2(CC1)Cc1ccc(-c3cccnc3F)cc1C21N=C(N)N(C)C1=O,462.53,3.34,3,4.467,ok,0,1,0.1746,0.1509,YL2056,YL2056,0.7774,YL5084,O=C1NC=NC12c1cc(-c3cccnc3)ccc1CC21CCCCC1,,1,0.1641,0.1481,0.7774,0.1746,0.1509,0.7774,0.1709,0.15,0.6389,0.1743,0.0962,0.6646,novel,novel,,ok,,unsure
CHEMBL3938174_ACR0,CHEMBL3938174,chembl,C=CC(=O)NC1=NC2(C(=O)N1C)c1cc(-c3cncc(F)c3)ccc1CC21CCC(OC)CC1,IBEJZWGWNBEVMI-UHFFFAOYSA-N,COC1CCC2(CC1)Cc1ccc(-c3cncc(F)c3)cc1C21N=C(N)N(C)C1=O,462.53,3.34,3,4.467,ok,0,1,0.1776,0.1414,56d,JNK-IN-8,0.7774,YL5084,O=C1NC=NC12c1cc(-c3cccnc3)ccc1CC21CCCCC1,,1,0.1308,0.1193,0.7774,0.1406,0.1215,0.7774,0.1538,0.1414,0.6389,0.1776,0.098,0.6646,novel,novel,,ok,,unsure
CHEMBL3971649_ACR0,CHEMBL3971649,chembl,C=CC(=O)NC1=NC2(C(=O)N1C)c1cc(-c3cncc(C#CC)c3)ccc1CC21CCC(OC)CC1,HFNLTFBBWHMHOI-UHFFFAOYSA-N,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C2(CCC(OC)CC2)C3)c1,482.58,3.58,3,4.652,ok,0,1,0.1712,0.1471,56d,JNK-IN-8,0.7774,YL5084,O=C1NC=NC12c1cc(-c3cccnc3)ccc1CC21CCCCC1,,1,0.1269,0.125,0.7774,0.1364,0.1273,0.7774,0.1488,0.1471,0.6389,0.1712,0.1048,0.6646,novel,novel,,ok,,unsure
CHEMBL3663731_ACR0,CHEMBL3663731,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3ccn(-c4cnc(C#N)cn4)n3)cc2)C1,PUYAXPNQUWCHGE-LJQANCHMSA-N,N#Cc1cnc(-n2ccc(C(=O)Nc3ccc([C@H]4CNCCO4)cc3)n2)cn1,429.44,1.87,5,3.323,ok,0,1,0.1917,0.1515,YL2056,56d,0.7774,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccn(-c2cnccn2)n1,,0,0.1803,0.1273,0.7774,0.1917,0.1296,0.7774,0.1379,0.15,0.6882,0.1827,0.1515,0.5851,novel,novel,,ok,,unsure
CHEMBL4116294_ACR0,CHEMBL4116294,chembl,C=CC(=O)NC1=N[C@@]2(CO1)c1cc(-c3cncc(C)c3)ccc1C[C@]21CC[C@@H](OC)CC1,QZCDQXIVYBYNNR-MZBJOSPHSA-N,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C)c3)cc1[C@@]21COC(N)=N1,431.54,4.07,3,4.574,ok,0,1,0.1827,0.1579,56d,JNK-IN-8,0.7771,YL5084,C1=N[C@@]2(CO1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,,1,0.125,0.1019,0.7771,0.1349,0.1038,0.7771,0.1786,0.1579,0.6387,0.1827,0.09,0.6569,novel,novel,,ok,,unsure
CHEMBL4074071_ACR0,CHEMBL4074071,chembl,[2H]C1([2H])OC(NC(=O)C=C)=N[C@]12c1cc(-c3cccnc3)ccc1C[C@]21CC[C@@H](OC)CC1,FSLZMUBEFFNUSV-RGOZOBDBSA-N,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cccnc3)ccc1C[C@]21CC[C@@H](OC)CC1,419.52,3.76,3,4.946,ok,0,1,0.2407,0.2174,JNK-IN-8,JNK-IN-8,0.7771,YL5084,C1=N[C@@]2(CO1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,,1,0.1587,0.1415,0.7771,0.1694,0.1442,0.7771,0.2407,0.2174,0.6387,0.1792,0.0882,0.6569,novel,novel,,ok,,unsure
CHEMBL4093123_ACR0,CHEMBL4093123,chembl,[2H]C1([2H])OC(NC(=O)C=C)=N[C@]12c1cc(-c3cncc(C)c3)ccc1C[C@]21CC[C@@H](OC)CC1,QZCDQXIVYBYNNR-MWPTWMAHSA-N,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncc(C)c3)ccc1C[C@]21CC[C@@H](OC)CC1,433.55,4.07,3,5.023,ok,0,1,0.1858,0.1546,JNK-IN-8,JNK-IN-8,0.7771,YL5084,C1=N[C@@]2(CO1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,,1,0.1318,0.1101,0.7771,0.1417,0.1121,0.7771,0.1858,0.1546,0.6387,0.1682,0.0777,0.6569,novel,novel,,ok,,unsure
CHEMBL401476_ACR0,CHEMBL401476,chembl,C=CC(=O)N1CCN(CCC[C@]2(c3ccccc3)C(C(C)=O)=NN3c4cc(F)ccc4OC[C@H]32)CC1,ZMAJMDJMJAELSD-LBNVMWSVSA-N,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCNCC1)c1ccccc1,490.58,3.4,7,3.759,ok,0,1,0.1508,0.1327,YL2056,YL5084,0.7771,YL5084,C1=NN2c3ccccc3OC[C@H]2[C@@]1(CCCN1CCNCC1)c1ccccc1,,0,0.1496,0.1327,0.7771,0.1508,0.125,0.7771,0.0984,0.0917,0.5839,0.1468,0.1132,0.4458,novel,novel,,ok,,unsure
CHEMBL3951517_ACR0,CHEMBL3951517,chembl,C=CC(=O)N(CCOC)Cc1ccc(C(=O)Nc2sc(-c3ccncc3)nc2C(N)=O)cc1,DTPCZYQYOJTMGY-UHFFFAOYSA-N,COCCNCc1ccc(C(=O)Nc2sc(-c3ccncc3)nc2C(N)=O)cc1,465.54,2.72,10,2.659,ok,0,1,0.1869,0.2,JNK-IN-8,JNK-IN-8,0.777,JNK-IN-8,O=C(Nc1cnc(-c2ccncc2)s1)c1ccccc1,,1,0.1488,0.1471,0.7539,0.1597,0.1386,0.7539,0.1869,0.2,0.777,0.1683,0.163,0.7614,novel,novel,,ok,,unsure
