repurposing_id,canonical_smiles,dock_score,docking_status,pdb_id,docking_engine,pose_file,log_file
REP_00925,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,-6.857,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00925_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00925_out.log
REP_00929,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,-6.167,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00929_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00929_out.log
REP_00940,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,-6.437,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00940_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00940_out.log
REP_05883,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,-4.772,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05883_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05883_out.log
REP_07310,CNc1cc(Nc2cc(F)cc3c2OCCO3)nc2c(NC(=O)N[C@@H]3C[C@@H]3F)cnn12,-4.728,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07310_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07310_out.log
REP_03103,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,-6.446,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03103_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03103_out.log
REP_05697,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1,-6.928,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05697_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05697_out.log
REP_05677,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,-6.296,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05677_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05677_out.log
REP_07981,Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1,-6.661,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07981_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07981_out.log
REP_08001,C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl.O=C(O)c1ccc(O)cc1,-7.009,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_08001_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_08001_out.log
REP_08102,N#Cc1ncc(N2C(=O)C3(CCC3)N(c3ccc(OC4CCNCC4)nc3)C2=S)cc1C(F)(F)F,-5.74,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_08102_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_08102_out.log
REP_05113,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1,-6.829,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05113_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05113_out.log
REP_05141,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,-7.114,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05141_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05141_out.log
REP_04999,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,-4.922,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04999_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04999_out.log
REP_05881,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,-7.122,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05881_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05881_out.log
REP_05635,COc1ccc(S(=O)(=O)Nc2cc(-c3c(O)ccc4ccccc34)c(O)c3ccccc23)cc1,-5.185,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05635_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05635_out.log
REP_05585,Cc1nc(NNC(=O)[C@H](CC2CCCC2)CN(O)C=O)c(F)c(N2CCN3CCOC[C@@H]3C2)n1,-6.27,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05585_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05585_out.log
REP_00336,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,-5.589,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00336_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00336_out.log
REP_07934,CCCS(=O)(=O)N1CCN(Cc2ccc(NC(=O)c3ccc(-c4cc(NC(=O)C5CC5)ccc4OC(F)(F)F)cc3)cc2)CC1,-5.711,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07934_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07934_out.log
REP_05847,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(-c4csc(-c5ccccc5)n4)cc32)c1C,-7.0,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05847_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05847_out.log
REP_00623,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,-6.848,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00623_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00623_out.log
REP_05588,Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1.Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,-6.522,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05588_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05588_out.log
REP_05589,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,-5.922,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05589_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05589_out.log
REP_07607,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,-7.111,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07607_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07607_out.log
REP_07616,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,-6.479,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07616_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07616_out.log
REP_06434,CC(=O)Oc1ccccc1C(=O)OC1=CC[C@H]2[C@H]3Cc4ccc(OC(=O)c5ccccc5OC(C)=O)c5c4[C@@]2(CCN3C)[C@H]1O5,-6.164,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06434_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06434_out.log
REP_00970,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,-7.38,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00970_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00970_out.log
REP_01601,COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-5.968,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01601_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01601_out.log
REP_04262,CCCC[C@H](C)C[C@H](O)/C=C/[C@@H]1[C@H]2C[C@H](CCOCC(=O)OC)C[C@H]2C[C@H]1O,-5.949,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04262_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04262_out.log
REP_04303,CC[n+]1c(-c2ccc(-c3ccccc3)cc2)csc1/C=C/c1ccc(N2CCCC2)cc1,-6.752,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04303_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04303_out.log
REP_07948,NS(=O)(=O)OC[C@H]1C[C@@H](Nc2ccnc3cc(-c4cccc(SC(F)(F)F)c4)nn23)[C@H](O)[C@@H]1O,-7.347,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07948_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07948_out.log
REP_02545,CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F,-6.564,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02545_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02545_out.log
REP_02565,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)[C@@H]1OC,-6.776,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02565_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02565_out.log
REP_02353,Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12,-5.374,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02353_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02353_out.log
REP_06416,CCCCCCCCCCCCCCCCCC(=O)NCCCCOn1c(CCCC)nc2c(N)nc3ccccc3c21,-6.76,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06416_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06416_out.log
REP_06430,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1,-6.757,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06430_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06430_out.log
REP_00864,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,-6.685,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00864_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00864_out.log
REP_06304,CCCCCCCCCCCCNCC(O)CCCCCCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,-6.121,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06304_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06304_out.log
REP_06298,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H]([C@H](C)CCCC(C)C)[C@@]5(C)CC[C@@H]43)C2)c1Cl,-7.801,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06298_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06298_out.log
REP_06924,C[C@@H]1COCCN1c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(-c3cc[nH]n3)c2n1,-6.135,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06924_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06924_out.log
REP_03553,COc1ccc(NS(=O)(=O)c2ccc(/N=N/c3ccc(O)c(C(=O)O)c3)cc2)nn1,-5.402,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03553_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03553_out.log
REP_01310,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,-6.466,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01310_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01310_out.log
REP_01314,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2,-6.843,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01314_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01314_out.log
REP_06831,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3c2cc(C(F)(F)F)ncn2)(C(C)C)C1,-7.426,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06831_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06831_out.log
REP_06838,COc1ccc(Cl)c(C(=O)N2C3CCC2CN(Cc2c(-c4ccc(C(C)C)cc4)nc4ncccn24)C3)n1,-7.372,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06838_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06838_out.log
REP_06327,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OCCCCC(=O)O,-6.488,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06327_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06327_out.log
REP_06331,CCOC(=O)[C@H](Cc1ccc(Nc2nccc3ccncc23)cc1)NC1=C(Br)C(=O)C12CCCCC2,-7.527,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06331_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06331_out.log
REP_07869,CC(C)(O)c1cn(-c2ccc(-c3cc(F)c(CO)c(S(C)(=O)=O)c3)cc2F)c(C(C)(C)c2c(Cl)cccc2Cl)n1,-6.466,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07869_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07869_out.log
REP_02158,CCOC(=O)NC(=N)c1ccc(OCc2cccc(COc3ccc(C(C)(C)c4ccc(O)cc4)cc3)c2)cc1,-6.896,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02158_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02158_out.log
REP_07971,COc1ccc([C@@H](O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,-7.032,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07971_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07971_out.log
REP_07958,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,-6.775,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07958_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07958_out.log
REP_00246,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-6.709,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00246_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00246_out.log
REP_03809,CC1=C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2C[C@@H](C)[C@]3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)O)c2)[C@@]2(C)Cc3cnn(-c4ccccc4)c3C=C12,-6.89,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03809_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03809_out.log
REP_03867,CC(O/N=C1\c2ncncc2-c2cc(Br)cc(Br)c21)C(=O)NCCN(C)C,-6.64,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03867_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03867_out.log
REP_03648,Cc1ccccc1C(=O)NC(c1ccncc1)C(NC(=O)c1ccccc1C)c1ccncc1,-6.041,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03648_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03648_out.log
REP_03638,CCOCC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,-5.509,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03638_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03638_out.log
REP_05242,Cc1cc(/N=C(\Nc2nccs2)NC2CCCCC2)c2ccccc2n1,-5.124,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05242_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05242_out.log
REP_05280,CN(C)C(=O)CCS[C@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,-7.19,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05280_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05280_out.log
REP_07846,CNC(=O)c1cc2c(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)ccnc2cc1OC,-6.536,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07846_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07846_out.log
REP_07874,COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,-6.94,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07874_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07874_out.log
REP_00315,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,-6.544,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00315_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00315_out.log
REP_00745,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,-6.628,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00745_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00745_out.log
REP_00711,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,-5.936,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00711_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00711_out.log
REP_05434,CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,-7.581,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05434_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05434_out.log
REP_05414,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,-6.791,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05414_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05414_out.log
REP_05505,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)c(Cl)c1)[C@H](O)C(C)(C)O2,-5.898,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05505_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05505_out.log
REP_05543,CCCCCCC(C)(C)c1cc(O)c([C@H]2CC(=O)[C@H]3C[C@@H]2C3(C)C)c(OC(=O)/C=C/C(=O)O)c1,-6.855,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05543_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05543_out.log
REP_00427,C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2,-6.889,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00427_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00427_out.log
REP_01494,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,-5.7,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01494_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01494_out.log
REP_07656,Cc1c(NCCN2CCCC2)cc(C(=O)CCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,-7.536,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07656_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07656_out.log
REP_05577,CCN(CC)c1ccc2cc(C(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(OC(=O)Nc5ccccc5)c5[nH]cc(C)c65)cc4c3)oc2c1,-6.814,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05577_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05577_out.log
REP_01702,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,-6.608,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01702_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01702_out.log
REP_00748,CCCC[C@]1(CC)CS(=O)(=O)c2cc(CNC(CC(=O)O)CC(=O)O)c(OC)cc2[C@@H](c2ccccc2)N1,-6.427,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00748_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00748_out.log
REP_00690,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O,-6.168,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00690_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00690_out.log
REP_02808,CCOC(=O)COC(=O)c1c(I)c(NC(C)=O)c(I)c(NC(C)=O)c1I,-6.636,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02808_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02808_out.log
REP_05490,CC[C@@H](COC(=O)c1cc(OC)c(OC)c(OC)c1)N(C)CCN(C)[C@@H](CC)COC(=O)c1cc(OC)c(OC)c(OC)c1,-5.681,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05490_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05490_out.log
REP_02709,Cc1c([N+](=O)[O-])cc(C(C)(C)C)c(O)c1C(=O)Nc1ccc(Br)cc1C(F)(F)F,-6.7,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02709_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02709_out.log
REP_07089,C=CC(=O)N1C[C@@H](n2nc(C#Cc3c(F)cc4c(ncn4C4CC4)c3F)c(C(N)=O)c2NC)C[C@@H]1COC,-7.367,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07089_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07089_out.log
REP_07081,C[C@]1(O)CC[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)c(C#N)c3)cc2)CC1,-6.229,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07081_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07081_out.log
REP_01493,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(N[C@@H](C)C(=O)OCC(C)(C)C)Oc2cccc3ccccc23)[C@@H](O)[C@@]1(C)O,-6.569,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01493_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01493_out.log
REP_03974,O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13,-5.992,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03974_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03974_out.log
REP_06973,CC[C@H]1O[C@@H](/C(C)=C/[C@H](C)/C=C/[C@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)O)C[C@H](O)[C@H]2O)CC=C1C,-6.554,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06973_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06973_out.log
REP_00692,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,-6.699,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00692_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00692_out.log
REP_07156,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,-6.194,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07156_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07156_out.log
REP_07258,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,-6.234,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07258_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07258_out.log
REP_04516,O=C(CC1C2C=CC=CC2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,-7.393,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04516_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04516_out.log
REP_05498,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,-5.939,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05498_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05498_out.log
REP_00659,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,-6.096,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00659_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00659_out.log
REP_05947,CC(C)(O)[C@H]1CC[C@H](Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,-6.159,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05947_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05947_out.log
REP_05971,COC(=O)c1cc([C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](COC(=O)c2cccnc2)OC(=O)c2cccnc2)oc1C,-5.795,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05971_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05971_out.log
