set,pc1,pc2,name
dual_docked_pool,-0.4594,-0.3208,
dual_docked_pool,0.1946,-0.2351,
dual_docked_pool,-0.6333,0.3168,
dual_docked_pool,0.4737,-0.2313,
dual_docked_pool,0.5373,-0.1304,
dual_docked_pool,0.0261,-0.286,
dual_docked_pool,0.1324,0.0365,
dual_docked_pool,0.5698,-0.3743,
dual_docked_pool,0.3396,0.1817,
dual_docked_pool,0.3069,0.0246,
dual_docked_pool,0.12,-0.9705,
dual_docked_pool,-0.8705,-0.7832,
dual_docked_pool,-0.5895,0.4817,
dual_docked_pool,-0.4869,-0.3007,
dual_docked_pool,-0.5855,-0.3266,
dual_docked_pool,-0.6761,-0.2445,
dual_docked_pool,-0.9205,-0.4249,
dual_docked_pool,-0.0472,-0.1256,
dual_docked_pool,-0.8911,0.2525,
dual_docked_pool,-1.0103,0.3237,
dual_docked_pool,-0.6323,0.1061,
dual_docked_pool,-0.8357,0.8369,
dual_docked_pool,-0.1432,-0.9808,
dual_docked_pool,-0.7479,0.1301,
dual_docked_pool,-0.5336,-0.8136,
dual_docked_pool,-0.8253,0.0393,
dual_docked_pool,0.0319,-0.3811,
dual_docked_pool,0.0104,0.5645,
dual_docked_pool,-0.7491,0.0248,
dual_docked_pool,-0.6013,-0.7679,
dual_docked_pool,0.3584,-0.6179,
dual_docked_pool,-0.3301,0.3183,
dual_docked_pool,0.4819,-0.0232,
dual_docked_pool,-0.1988,0.4625,
dual_docked_pool,-0.0407,-0.4436,
dual_docked_pool,-0.2244,-0.1246,
dual_docked_pool,-1.3607,0.0477,
dual_docked_pool,-1.3026,-0.7024,
dual_docked_pool,0.0405,-0.829,
dual_docked_pool,-0.2316,-0.1127,
dual_docked_pool,-0.5701,0.4342,
dual_docked_pool,-0.3795,0.0078,
dual_docked_pool,-0.4197,-0.5139,
dual_docked_pool,-1.0785,0.4553,
dual_docked_pool,-0.4555,0.4645,
dual_docked_pool,-0.3322,0.5078,
dual_docked_pool,-0.5187,0.6707,
dual_docked_pool,-1.038,-0.3384,
dual_docked_pool,-1.3238,-0.0469,
dual_docked_pool,0.5919,0.1343,
dual_docked_pool,-0.5945,0.3556,
dual_docked_pool,-1.1957,0.26,
dual_docked_pool,-1.4319,-0.6068,
dual_docked_pool,0.8018,0.0354,
dual_docked_pool,-1.3739,-0.0281,
dual_docked_pool,-0.5841,-0.4597,
dual_docked_pool,-0.1167,-0.711,
dual_docked_pool,-0.8087,0.5668,
dual_docked_pool,-0.2391,0.7449,
dual_docked_pool,0.0427,-0.2585,
dual_docked_pool,0.1003,0.0529,
dual_docked_pool,-0.6916,-0.5264,
dual_docked_pool,1.1018,0.6712,
dual_docked_pool,-1.2554,0.521,
dual_docked_pool,-0.2277,0.585,
dual_docked_pool,-0.5572,0.0786,
dual_docked_pool,-1.2062,0.3993,
dual_docked_pool,-0.3587,-0.6166,
dual_docked_pool,-1.0325,-0.0389,
dual_docked_pool,0.4117,-0.7997,
dual_docked_pool,-0.4686,-0.4734,
dual_docked_pool,-0.2748,0.6924,
dual_docked_pool,-1.2111,0.3909,
dual_docked_pool,-0.8048,0.3914,
dual_docked_pool,0.7452,-0.1171,
dual_docked_pool,-0.7166,-0.8866,
dual_docked_pool,-0.6357,0.6551,
dual_docked_pool,0.0741,-0.4356,
dual_docked_pool,-0.8992,-0.4804,
dual_docked_pool,-0.5021,-0.3289,
dual_docked_pool,-1.0215,0.2563,
dual_docked_pool,-0.6354,-0.0707,
dual_docked_pool,-0.0832,0.2775,
dual_docked_pool,-0.3054,0.03,
dual_docked_pool,0.8323,0.9257,
dual_docked_pool,-0.065,-0.5147,
dual_docked_pool,-1.0633,-0.0286,
dual_docked_pool,0.0214,1.1942,
dual_docked_pool,-0.3933,-0.127,
dual_docked_pool,-0.622,0.5332,
dual_docked_pool,-0.9825,-0.214,
dual_docked_pool,0.6833,-0.1154,
dual_docked_pool,-0.14,-0.1151,
dual_docked_pool,-0.3782,0.4027,
dual_docked_pool,-0.2978,-0.0145,
dual_docked_pool,-0.4973,-0.8656,
dual_docked_pool,-1.1637,0.0818,
dual_docked_pool,-0.9438,0.2347,
dual_docked_pool,0.644,-0.4553,
dual_docked_pool,-0.5981,0.0111,
dual_docked_pool,-0.9369,-0.4013,
dual_docked_pool,-0.9583,0.3092,
dual_docked_pool,-0.3416,-0.1968,
dual_docked_pool,-0.1724,-0.0524,
dual_docked_pool,-1.486,-0.3952,
dual_docked_pool,0.0168,-0.1069,
dual_docked_pool,-0.517,0.1045,
dual_docked_pool,-0.9643,-0.2441,
dual_docked_pool,-0.491,-0.4229,
dual_docked_pool,-0.7835,-0.3504,
dual_docked_pool,-0.4222,0.2656,
dual_docked_pool,-1.2009,0.5209,
dual_docked_pool,-0.2054,0.1289,
dual_docked_pool,0.137,0.4248,
dual_docked_pool,-1.2008,0.4515,
dual_docked_pool,-0.3655,-0.3942,
dual_docked_pool,-0.6009,-0.2368,
dual_docked_pool,-0.8342,-0.7611,
dual_docked_pool,-0.6179,0.14,
dual_docked_pool,0.1645,0.4276,
dual_docked_pool,-0.3547,0.2688,
dual_docked_pool,-0.4741,-0.7925,
dual_docked_pool,-1.0036,0.1318,
dual_docked_pool,-0.1809,0.7862,
dual_docked_pool,-0.875,-0.5371,
dual_docked_pool,-1.1039,-0.1475,
dual_docked_pool,-0.8456,-0.4357,
dual_docked_pool,-0.1303,-0.5193,
dual_docked_pool,-0.2466,-0.5771,
dual_docked_pool,0.9858,0.236,
dual_docked_pool,1.1859,0.5563,
dual_docked_pool,0.1399,-0.0533,
dual_docked_pool,-0.7323,0.0876,
dual_docked_pool,-0.5699,0.2966,
dual_docked_pool,-1.0971,0.3952,
dual_docked_pool,-0.139,-0.0102,
dual_docked_pool,-0.216,-0.0727,
dual_docked_pool,-0.4781,0.1292,
dual_docked_pool,-1.1433,-0.4914,
dual_docked_pool,0.0005,-0.0598,
dual_docked_pool,-1.1548,0.1733,
dual_docked_pool,-0.5826,0.091,
dual_docked_pool,-1.2705,0.1282,
dual_docked_pool,-0.9958,0.2895,
dual_docked_pool,0.5812,0.2356,
dual_docked_pool,-0.7583,-0.1847,
dual_docked_pool,-0.7411,0.2593,
dual_docked_pool,-0.4871,-0.3964,
dual_docked_pool,-1.2212,0.1975,
dual_docked_pool,-1.1314,-0.6639,
dual_docked_pool,-1.3555,-0.4335,
dual_docked_pool,-0.2204,1.2709,
dual_docked_pool,0.3574,-0.1385,
dual_docked_pool,0.5375,0.1876,
dual_docked_pool,0.2799,-0.0136,
dual_docked_pool,-0.7001,0.2208,
dual_docked_pool,-0.8737,0.3261,
dual_docked_pool,0.6873,-0.4632,
dual_docked_pool,-0.0546,0.5215,
dual_docked_pool,-0.088,-0.3351,
dual_docked_pool,-0.1168,-0.1533,
dual_docked_pool,-0.7975,-0.0036,
dual_docked_pool,0.089,0.0467,
dual_docked_pool,0.228,0.4002,
dual_docked_pool,-0.6774,0.4653,
dual_docked_pool,-0.4279,0.1395,
dual_docked_pool,-1.3817,0.275,
dual_docked_pool,-0.4053,-0.5476,
dual_docked_pool,-0.4712,0.4408,
dual_docked_pool,-0.6098,-0.2045,
dual_docked_pool,-1.2213,-0.306,
dual_docked_pool,-0.2484,0.4115,
dual_docked_pool,-0.9951,0.0317,
dual_docked_pool,0.3572,-0.1217,
dual_docked_pool,-0.3116,-0.2055,
dual_docked_pool,-0.3665,-0.3895,
dual_docked_pool,-1.0019,0.1045,
dual_docked_pool,-1.0974,0.2619,
dual_docked_pool,-0.7805,-0.3074,
dual_docked_pool,-1.0584,-0.3426,
dual_docked_pool,-0.3641,-0.8707,
dual_docked_pool,0.524,-0.6678,
dual_docked_pool,1.588,-0.0602,
dual_docked_pool,-0.4107,0.5188,
dual_docked_pool,-0.2022,-0.2829,
dual_docked_pool,-0.7883,0.1291,
dual_docked_pool,-0.7066,0.031,
dual_docked_pool,-1.0546,-0.1852,
dual_docked_pool,-0.4574,-0.3165,
dual_docked_pool,-0.3116,-0.5781,
dual_docked_pool,-0.2631,0.6887,
dual_docked_pool,-0.1934,0.6272,
dual_docked_pool,-0.3993,-0.065,
dual_docked_pool,0.4451,-0.2208,
dual_docked_pool,-0.7326,-0.5909,
dual_docked_pool,-0.1745,-0.3302,
dual_docked_pool,-0.5505,-0.5557,
dual_docked_pool,-0.9756,0.4277,
dual_docked_pool,-0.0714,-0.3329,
dual_docked_pool,-0.476,-0.2388,
dual_docked_pool,-0.6732,0.4142,
dual_docked_pool,-1.0141,-0.566,
dual_docked_pool,-0.0446,-0.3334,
dual_docked_pool,1.3606,0.4824,
dual_docked_pool,-0.9274,0.0052,
dual_docked_pool,-0.7099,-0.5283,
dual_docked_pool,-0.8295,0.069,
dual_docked_pool,-0.7632,0.1889,
dual_docked_pool,-0.8036,-0.5119,
dual_docked_pool,1.2794,0.3174,
dual_docked_pool,-0.9288,0.6856,
dual_docked_pool,0.9269,-0.5399,
dual_docked_pool,-1.3659,0.1689,
dual_docked_pool,-0.6306,0.2868,
dual_docked_pool,-0.7329,-0.127,
dual_docked_pool,-0.8773,-0.4459,
dual_docked_pool,0.3717,0.3936,
dual_docked_pool,-0.9087,-0.1005,
dual_docked_pool,-1.3623,0.3803,
dual_docked_pool,-1.2431,0.2999,
dual_docked_pool,-1.3427,-0.1341,
dual_docked_pool,-1.1792,0.3972,
dual_docked_pool,-0.4481,0.3915,
dual_docked_pool,-1.35,-0.1859,
dual_docked_pool,0.77,-0.2927,
dual_docked_pool,-0.4648,0.0483,
dual_docked_pool,0.5613,0.2811,
dual_docked_pool,-0.2014,0.0458,
dual_docked_pool,-0.872,-0.2839,
dual_docked_pool,-1.4211,-0.0915,
dual_docked_pool,0.1111,-0.6057,
dual_docked_pool,0.5224,-0.5548,
dual_docked_pool,-0.3968,-0.891,
dual_docked_pool,0.0454,0.7516,
dual_docked_pool,-0.6196,0.35,
dual_docked_pool,-0.2762,0.4749,
dual_docked_pool,-0.6083,-0.5703,
dual_docked_pool,-0.7713,0.5561,
dual_docked_pool,-0.814,0.7417,
dual_docked_pool,-0.6969,0.0755,
dual_docked_pool,0.1445,0.8951,
dual_docked_pool,-1.3295,0.0091,
dual_docked_pool,0.2701,-0.3004,
dual_docked_pool,-0.442,0.1047,
dual_docked_pool,-0.3591,-0.3972,
dual_docked_pool,0.0733,-0.0883,
dual_docked_pool,0.0734,-0.4935,
dual_docked_pool,-0.5603,-0.5148,
dual_docked_pool,0.1682,0.0556,
dual_docked_pool,-0.8368,0.3506,
dual_docked_pool,-0.428,-0.0791,
dual_docked_pool,-0.4646,0.218,
dual_docked_pool,-0.917,0.1326,
dual_docked_pool,-0.8697,-0.0091,
dual_docked_pool,-0.8336,0.0435,
dual_docked_pool,-0.725,0.1653,
dual_docked_pool,-0.7241,0.4668,
dual_docked_pool,-0.7872,1.0605,
dual_docked_pool,-0.7968,-0.5709,
dual_docked_pool,0.965,-0.0418,
dual_docked_pool,-0.7941,0.3812,
dual_docked_pool,-0.5294,-0.386,
dual_docked_pool,-1.0975,0.5433,
dual_docked_pool,1.1185,-0.5107,
dual_docked_pool,-0.8274,0.4947,
dual_docked_pool,1.5429,0.3946,
dual_docked_pool,-0.9478,-0.0632,
dual_docked_pool,-0.2949,1.2049,
dual_docked_pool,-0.0878,0.0961,
dual_docked_pool,-0.2863,-0.2756,
dual_docked_pool,-1.2763,0.2464,
dual_docked_pool,-0.6359,-0.2778,
dual_docked_pool,-1.6382,0.1734,
dual_docked_pool,-0.775,0.2096,
dual_docked_pool,-0.4249,0.1191,
dual_docked_pool,-0.5139,-0.4873,
dual_docked_pool,0.6628,-0.0533,
dual_docked_pool,-0.9699,0.6427,
dual_docked_pool,-0.5509,0.1125,
dual_docked_pool,0.1219,-0.2806,
dual_docked_pool,-0.3404,0.1629,
dual_docked_pool,-1.1479,0.7387,
dual_docked_pool,-0.955,0.3154,
dual_docked_pool,-0.3166,0.0951,
dual_docked_pool,-0.1163,-0.0,
dual_docked_pool,-1.1985,0.4392,
dual_docked_pool,-0.4567,-0.0891,
dual_docked_pool,-0.411,0.1835,
dual_docked_pool,-0.2545,-0.2156,
dual_docked_pool,-0.501,-0.2071,
dual_docked_pool,-0.7771,-0.1062,
dual_docked_pool,-0.3723,-0.1919,
dual_docked_pool,-0.6243,0.0373,
dual_docked_pool,-0.5058,-0.617,
dual_docked_pool,-1.0295,0.3045,
dual_docked_pool,-0.399,0.1011,
dual_docked_pool,-0.0769,0.2078,
dual_docked_pool,-1.0066,-0.257,
dual_docked_pool,0.322,0.4728,
dual_docked_pool,-0.5058,-0.1157,
dual_docked_pool,-1.2365,0.444,
dual_docked_pool,-0.6464,-0.2343,
dual_docked_pool,-0.3434,0.0988,
dual_docked_pool,-0.6413,-0.5652,
dual_docked_pool,-0.8127,0.1786,
dual_docked_pool,-0.2652,-0.5159,
dual_docked_pool,-0.5161,-0.4798,
dual_docked_pool,-0.3804,0.2629,
dual_docked_pool,-0.5257,0.0951,
dual_docked_pool,-0.505,-0.1282,
dual_docked_pool,-1.4262,0.3119,
dual_docked_pool,-0.1698,0.0982,
dual_docked_pool,0.3865,-0.1995,
dual_docked_pool,-0.2217,-0.2266,
dual_docked_pool,0.607,0.214,
dual_docked_pool,-0.4531,0.046,
dual_docked_pool,0.1216,-0.2199,
dual_docked_pool,-0.8087,0.5668,
dual_docked_pool,-0.6564,0.2908,
dual_docked_pool,-0.1276,-0.1275,
dual_docked_pool,-0.1622,0.0009,
dual_docked_pool,-0.4397,-0.6178,
dual_docked_pool,-0.908,-0.1032,
dual_docked_pool,0.1943,-0.0047,
dual_docked_pool,-0.8761,0.4714,
dual_docked_pool,-0.2075,-0.4082,
dual_docked_pool,-0.5098,-0.5414,
dual_docked_pool,-1.2999,0.136,
dual_docked_pool,-0.5301,-0.6175,
dual_docked_pool,-0.8731,-0.2312,
dual_docked_pool,-0.7682,-0.0372,
dual_docked_pool,-0.9536,0.12,
dual_docked_pool,-0.1924,-0.1216,
dual_docked_pool,-0.2369,0.3872,
dual_docked_pool,-0.7024,-0.1461,
dual_docked_pool,-0.6252,-0.728,
dual_docked_pool,-0.9703,-0.1333,
dual_docked_pool,-1.1064,-0.2868,
dual_docked_pool,0.3109,0.0189,
dual_docked_pool,-0.8299,0.0789,
dual_docked_pool,-0.7403,0.4432,
dual_docked_pool,-1.0103,-0.0092,
dual_docked_pool,0.1143,0.3418,
dual_docked_pool,-0.1148,0.2629,
dual_docked_pool,-0.748,-0.2592,
dual_docked_pool,0.3034,-0.5631,
dual_docked_pool,-1.1953,0.1558,
dual_docked_pool,-0.3449,0.0641,
dual_docked_pool,-0.3537,-0.1661,
dual_docked_pool,-0.8299,0.5602,
dual_docked_pool,-1.3181,-0.3819,
dual_docked_pool,0.0207,0.0708,
dual_docked_pool,-1.0336,-0.0844,
dual_docked_pool,0.4005,0.7354,
dual_docked_pool,-0.0994,0.4327,
dual_docked_pool,1.0414,-0.1447,
dual_docked_pool,-0.161,1.0328,
dual_docked_pool,-0.8033,-0.0042,
dual_docked_pool,-0.5535,0.3866,
dual_docked_pool,-0.5196,0.5567,
dual_docked_pool,0.11,-0.492,
dual_docked_pool,-0.6384,-0.6763,
dual_docked_pool,-1.2281,-0.5787,
dual_docked_pool,-1.0654,-0.3572,
dual_docked_pool,-1.2594,0.2927,
dual_docked_pool,0.0346,-0.463,
dual_docked_pool,-0.7223,-0.3657,
dual_docked_pool,1.411,-0.3398,
dual_docked_pool,-0.9843,0.124,
dual_docked_pool,-1.2378,-0.2604,
dual_docked_pool,-0.7815,0.2513,
dual_docked_pool,0.2426,-0.9146,
dual_docked_pool,-0.4329,0.4725,
dual_docked_pool,-0.2673,0.6851,
dual_docked_pool,-0.4463,0.134,
dual_docked_pool,-0.7282,0.5264,
dual_docked_pool,-1.3007,-0.2116,
dual_docked_pool,-0.207,0.1835,
dual_docked_pool,-0.4385,-0.3774,
dual_docked_pool,-0.8575,-0.0847,
dual_docked_pool,-1.0744,0.1428,
dual_docked_pool,-1.5968,0.3684,
dual_docked_pool,-0.5357,-0.4528,
dual_docked_pool,-0.3189,-0.2057,
dual_docked_pool,-0.7991,0.2407,
dual_docked_pool,-0.8251,0.3036,
dual_docked_pool,-0.8348,0.2587,
dual_docked_pool,-0.0992,0.0119,
dual_docked_pool,-0.9452,0.2564,
dual_docked_pool,-0.7301,-1.1065,
dual_docked_pool,-0.3091,-0.3654,
dual_docked_pool,-0.9785,0.3473,
dual_docked_pool,-0.0603,-0.5243,
dual_docked_pool,0.0624,-0.1456,
dual_docked_pool,-0.4583,-0.879,
dual_docked_pool,0.3755,0.244,
dual_docked_pool,1.5042,0.5611,
dual_docked_pool,0.2715,-0.0447,
dual_docked_pool,-0.4521,0.5625,
dual_docked_pool,-0.9235,0.2852,
dual_docked_pool,-0.7482,0.032,
dual_docked_pool,-0.9122,-0.312,
dual_docked_pool,0.0599,0.526,
dual_docked_pool,0.3681,0.1937,
dual_docked_pool,-1.1902,-0.1723,
dual_docked_pool,0.4275,0.3673,
dual_docked_pool,-0.4795,-0.4099,
dual_docked_pool,-0.3747,-0.0858,
dual_docked_pool,-0.5182,0.1487,
dual_docked_pool,-1.3071,-0.2793,
dual_docked_pool,-0.2959,-0.2042,
dual_docked_pool,1.525,0.2811,
dual_docked_pool,-0.7745,-0.1538,
dual_docked_pool,-1.1342,-0.2089,
dual_docked_pool,0.1448,-0.0847,
dual_docked_pool,-0.7144,0.1192,
dual_docked_pool,-0.3294,-0.0678,
dual_docked_pool,-0.5683,-0.3597,
dual_docked_pool,-0.582,0.3508,
dual_docked_pool,-0.9727,-0.298,
dual_docked_pool,-0.6358,-0.898,
dual_docked_pool,-0.9506,-0.4367,
dual_docked_pool,-0.6141,-0.2855,
dual_docked_pool,-0.064,0.0851,
dual_docked_pool,0.3848,-0.4079,
dual_docked_pool,-0.3837,-0.2153,
dual_docked_pool,-0.1608,0.0381,
dual_docked_pool,0.016,-0.9648,
dual_docked_pool,0.0319,0.2028,
dual_docked_pool,-0.7193,0.1672,
dual_docked_pool,-0.7671,0.3176,
dual_docked_pool,0.6986,-0.1574,
dual_docked_pool,-1.2373,0.481,
dual_docked_pool,-0.2533,0.2125,
dual_docked_pool,-1.0491,0.4496,
dual_docked_pool,-0.6821,-0.2551,
dual_docked_pool,0.295,-0.6307,
dual_docked_pool,-1.0296,0.496,
dual_docked_pool,-0.7088,-0.194,
dual_docked_pool,0.1906,-0.2724,
dual_docked_pool,-0.4563,0.3938,
dual_docked_pool,-0.7835,0.2227,
dual_docked_pool,0.8997,-0.3334,
dual_docked_pool,0.3242,0.6085,
dual_docked_pool,-0.6202,-0.1197,
dual_docked_pool,-1.0251,-0.2267,
dual_docked_pool,-1.3935,-0.1884,
dual_docked_pool,-1.3935,-0.1884,
dual_docked_pool,-0.3824,-0.6118,
dual_docked_pool,0.0948,0.582,
dual_docked_pool,-0.6604,-0.2734,
dual_docked_pool,-1.0037,0.4338,
dual_docked_pool,-1.2689,0.2077,
dual_docked_pool,0.0834,0.5469,
dual_docked_pool,-1.2047,-0.4685,
dual_docked_pool,-0.9328,0.6575,
dual_docked_pool,-1.6669,0.5525,
dual_docked_pool,-1.0153,0.3706,
dual_docked_pool,-0.5936,0.0245,
dual_docked_pool,-0.6617,0.1438,
dual_docked_pool,-0.869,0.2917,
dual_docked_pool,-0.5036,0.0191,
dual_docked_pool,-0.6855,0.1014,
dual_docked_pool,-0.5624,0.3657,
dual_docked_pool,-0.787,0.7172,
dual_docked_pool,-0.3099,-0.3737,
dual_docked_pool,0.1823,0.4216,
dual_docked_pool,-0.9837,0.2477,
dual_docked_pool,-0.9365,-0.127,
dual_docked_pool,-0.6891,0.1453,
dual_docked_pool,-1.2553,0.6462,
dual_docked_pool,1.4245,0.3907,
dual_docked_pool,1.16,0.5761,
dual_docked_pool,-0.8304,-0.2615,
dual_docked_pool,-1.0244,-0.7279,
dual_docked_pool,-0.4104,-0.7402,
dual_docked_pool,-0.9503,0.1988,
dual_docked_pool,0.1,-0.6457,
dual_docked_pool,-0.3667,-0.0966,
dual_docked_pool,0.534,0.0616,
dual_docked_pool,-0.34,0.3545,
dual_docked_pool,-0.3057,0.5905,
dual_docked_pool,-0.3201,0.0274,
dual_docked_pool,-1.0054,-0.0458,
dual_docked_pool,-0.9777,0.1927,
dual_docked_pool,0.0099,-0.3165,
dual_docked_pool,-1.2253,-0.1523,
dual_docked_pool,-0.7303,0.4627,
dual_docked_pool,-0.2016,-0.1984,
dual_docked_pool,-0.8047,-0.4443,
dual_docked_pool,-0.2242,0.9874,
dual_docked_pool,-0.8919,-0.3858,
dual_docked_pool,0.868,-0.2532,
dual_docked_pool,-0.9627,0.4124,
dual_docked_pool,0.2636,-0.8333,
dual_docked_pool,-0.5696,0.0446,
dual_docked_pool,-0.3524,-0.1275,
dual_docked_pool,-0.8011,-0.0497,
dual_docked_pool,-0.8154,-0.065,
dual_docked_pool,-1.2507,-0.2323,
dual_docked_pool,-0.1277,1.1162,
dual_docked_pool,-0.2825,-0.3838,
dual_docked_pool,-1.0093,-0.2927,
dual_docked_pool,-1.1533,0.6957,
dual_docked_pool,-1.1826,-0.5828,
dual_docked_pool,-0.5061,0.3032,
dual_docked_pool,-0.7239,-0.0559,
dual_docked_pool,-1.0979,-0.0967,
dual_docked_pool,-0.3226,-0.3358,
dual_docked_pool,-0.7424,-0.3905,
dual_docked_pool,-0.3041,0.281,
pareto_shortlist,-1.578,-0.2026,SLV-334
pareto_shortlist,-0.652,-0.7603,LANPROSTON
pareto_shortlist,-1.3323,0.0065,LASALOCID
pareto_shortlist,-0.6773,0.1841,EPIGALOCATECHIN GALLATE
pareto_shortlist,0.1134,-0.0674,FOSIGOTIFATOR
pareto_shortlist,0.5186,-0.786,FOSRAVUCONAZOLE
