id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason,react2,react2_reason
CHEMBL1390010_ACR0,CHEMBL1390010,chembl,C=CC(=O)N(c1ccc(C)c(C)c1)C1CCCN(C(=O)c2cc(C(C)C)n[nH]2)C1,FILUGVFYDKJCES-UHFFFAOYSA-N,Cc1ccc(NC2CCCN(C(=O)c3cc(C(C)C)n[nH]3)C2)cc1C,394.52,3.97,5,3.316,watch,0,1,0.1624,0.2234,YL2056,YL2056,0.471,YL5084,O=C(c1ccn[nH]1)N1CCCC(Nc2ccccc2)C1,,0,0.1322,0.1584,0.471,0.1624,0.2234,0.471,0.1161,0.1613,0.4105,0.1373,0.1263,0.4244,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3685321_ACR0,CHEMBL3685321,chembl,C=CC(=O)N(c1ncnc2c(C(N)=O)cc(-c3ccccc3)cc12)[C@H]1CCCNC1,BHMCSRTWLCZABL-KRWDZBQOSA-N,NC(=O)c1cc(-c2ccccc2)cc2c(N[C@H]3CCCNC3)ncnc12,401.47,2.67,5,3.32,watch,0,1,0.161,0.2234,YL2056,YL2056,0.7821,YL5084,c1ccc(-c2ccc3ncnc(N[C@H]4CCCNC4)c3c2)cc1,,0,0.15,0.1939,0.7821,0.161,0.2234,0.7821,0.125,0.1489,0.6726,0.1471,0.1383,0.6185,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL174518_ACR0,CHEMBL174518,chembl,C=CC(=O)Nc1ccc(C2=NN(C(=O)NC)CC(C)c3cc4c(cc32)OCO4)cc1,MZTAXOFPFRBOOR-UHFFFAOYSA-N,CNC(=O)N1CC(C)c2cc3c(cc2C(c2ccc(N)cc2)=N1)OCO3,406.44,3.05,3,3.332,watch,0,1,0.2105,0.2234,56d,YL5084,0.7592,YL5084,c1ccc(C2=NNCCc3cc4c(cc32)OCO4)cc1,,0,0.2035,0.2234,0.7592,0.1947,0.2021,0.7592,0.1589,0.1522,0.7109,0.2105,0.1413,0.7174,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL323867_ACR0,CHEMBL323867,chembl,C=CC(=O)Nc1ccc(C2=NN(C(=O)NC(C)(C)C)C(C)c3cc4c(cc32)OCO4)cc1,PDGNXSGLQNVGDG-UHFFFAOYSA-N,CC1c2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)NC(C)(C)C)OCO3,434.5,4.18,3,3.361,watch,0,1,0.2105,0.2234,56d,YL5084,0.7882,YL5084,c1ccc(C2=NNCc3cc4c(cc32)OCO4)cc1,,0,0.2035,0.2234,0.7882,0.1947,0.2021,0.7882,0.1698,0.1648,0.6822,0.2105,0.1413,0.6884,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3492205_ACR0,CHEMBL3492205,chembl,C=CC(=O)N(CCCC(=O)N1CCCC(n2nc(C)nc2C)C1)c1ncccn1,LXELAEVMVVFUAF-UHFFFAOYSA-N,Cc1nc(C)n(C2CCCN(C(=O)CCCNc3ncccn3)C2)n1,397.48,1.85,7,3.454,watch,0,1,0.193,0.2234,YL2056,YL2056,0.6271,YL5084,O=C(CCCNc1ncccn1)N1CCCC(n2cncn2)C1,,0,0.181,0.2062,0.6271,0.193,0.2234,0.6271,0.1468,0.1739,0.4284,0.1485,0.1263,0.3354,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3908051_ACR1,CHEMBL3908051,chembl,C=CC(=O)N(c1cc(N)ncn1)[C@@H](C)c1nn2cccc2c(=O)n1-c1ccccc1,QNIDPUHOZONSKL-AWEZNQCLSA-N,C[C@H](Nc1cc(N)ncn1)c1nn2cccc2c(=O)n1-c1ccccc1,401.43,2.14,5,3.503,watch,0,1,0.2124,0.2234,YL2056,YL5084,0.7431,YL5084,O=c1c2cccn2nc(CNc2ccncn2)n1-c1ccccc1,,1,0.2105,0.2234,0.7431,0.2124,0.2151,0.7431,0.1455,0.1277,0.6874,0.1818,0.1538,0.5894,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3674022_ACR0,CHEMBL3674022,chembl,C=CC(=O)N(c1ncc(Cl)cn1)C1CCc2c(CC(=O)O)c3ccc(Cl)cc3n2C1,WYMXWAIMAWUWKC-UHFFFAOYSA-N,O=C(O)Cc1c2n(c3cc(Cl)ccc13)CC(Nc1ncc(Cl)cn1)CC2,445.31,3.9,5,3.573,watch,1,1,0.1624,0.2234,YL2056,YL2056,0.6781,YL5084,c1cnc(NC2CCc3cc4ccccc4n3C2)nc1,,0,0.161,0.17,0.6781,0.1624,0.2234,0.6781,0.1161,0.125,0.5735,0.1485,0.1263,0.5925,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3447681_ACR0,CHEMBL3447681,chembl,C=CC(=O)N(C)c1nccc(C2CCCCN2Cc2cnn3cccnc23)n1,GORVSKQQFDOHCF-UHFFFAOYSA-N,CNc1nccc(C2CCCCN2Cc2cnn3cccnc23)n1,377.45,2.4,5,3.584,watch,0,1,0.2301,0.2234,YL2056,YL2056,0.6314,YL5084,c1cnc2c(CN3CCCCC3c3ccncn3)cnn2c1,,0,0.2174,0.2062,0.6314,0.2301,0.2234,0.6314,0.1743,0.1613,0.5054,0.1782,0.1263,0.4285,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL2036513_ACR0,CHEMBL2036513,chembl,C=CC(=O)N(C[C@H]1CCN(C(=O)OCc2ccc(C)cc2)C[C@H]1[18F])c1ncccn1,HRCIOFLBMHOYPB-OVIJSCAMSA-N,Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H]([18F])C2)cc1,411.47,3.3,6,3.589,watch,0,1,0.193,0.2234,YL2056,YL2056,0.4611,YL5084,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,,0,0.181,0.1939,0.4611,0.193,0.2234,0.4611,0.1468,0.1613,0.4094,0.1262,0.1031,0.2816,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL2068840_ACR0,CHEMBL2068840,chembl,C=CC(=O)N(C[C@@H]1CCN(C(=O)OCc2ccc(C)cc2)C[C@H]1F)c1ncccn1,HRCIOFLBMHOYPB-RBUKOAKNSA-N,Cc1ccc(COC(=O)N2CC[C@@H](CNc3ncccn3)[C@H](F)C2)cc1,412.47,3.3,6,3.589,watch,0,1,0.193,0.2234,YL2056,YL2056,0.4611,YL5084,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,,0,0.181,0.1939,0.4611,0.193,0.2234,0.4611,0.1468,0.1613,0.4094,0.1262,0.1031,0.2816,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL2036514_ACR0,CHEMBL2036514,chembl,C=CC(=O)N(C[C@@H]1CCN(C(=O)OCc2ccc(C)cc2)C[C@H]1[18F])c1ncccn1,HRCIOFLBMHOYPB-OGSGXCGESA-N,Cc1ccc(COC(=O)N2CC[C@@H](CNc3ncccn3)[C@H]([18F])C2)cc1,411.47,3.3,6,3.589,watch,0,1,0.193,0.2234,YL2056,YL2056,0.4611,YL5084,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,,0,0.181,0.1939,0.4611,0.193,0.2234,0.4611,0.1468,0.1613,0.4094,0.1262,0.1031,0.2816,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL2068839_ACR0,CHEMBL2068839,chembl,C=CC(=O)N(C[C@H]1CCN(C(=O)OCc2ccc(C)cc2)C[C@H]1F)c1ncccn1,HRCIOFLBMHOYPB-RTBURBONSA-N,Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,412.47,3.3,6,3.589,watch,0,1,0.193,0.2234,YL2056,YL2056,0.4611,YL5084,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,,0,0.181,0.1939,0.4611,0.193,0.2234,0.4611,0.1468,0.1613,0.4094,0.1262,0.1031,0.2816,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3674019_ACR0,CHEMBL3674019,chembl,C=CC(=O)N(c1ncc(F)cn1)C1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1,JWODVKOJEDBYEP-UHFFFAOYSA-N,O=C(O)Cc1c2n(c3cc(F)ccc13)CC(Nc1ncc(F)cn1)CC2,412.4,2.87,5,3.603,watch,1,1,0.1624,0.2234,YL2056,YL2056,0.6781,YL5084,c1cnc(NC2CCc3cc4ccccc4n3C2)nc1,,0,0.161,0.17,0.6781,0.1624,0.2234,0.6781,0.1161,0.125,0.5735,0.1485,0.1263,0.5925,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3473212_ACR0,CHEMBL3473212,chembl,C=CC(=O)N(c1ccnc(C)n1)[C@H]1CN(C(=O)CCSC)C[C@@H]1C(C)C,LGOFCBLDZDWXBV-CVEARBPZSA-N,CSCCC(=O)N1C[C@H](Nc2ccnc(C)n2)[C@@H](C(C)C)C1,376.53,2.54,7,3.935,watch,0,1,0.1842,0.2234,YL2056,YL5084,0.3834,YL5084,c1cc(N[C@@H]2CCNC2)ncn1,,0,0.1826,0.2234,0.3834,0.1842,0.1895,0.3834,0.1589,0.1522,0.2281,0.1386,0.1053,0.1819,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3655125_ACR0,CHEMBL3655125,chembl,C=CC(=O)Nc1nccn2c1c(-c1ccc(C(=O)c3ccccc3)cc1OC)nc2[C@H]1C[C@@](C)(O)C1,LQMHKIZPXOGZJZ-GCSLNTQSSA-N,COc1cc(C(=O)c2ccccc2)ccc1-c1nc([C@H]2C[C@@](C)(O)C2)n2ccnc(N)c12,482.54,4.39,7,2.973,watch,0,1,0.233,0.2233,56d,YL5084,0.8393,YL5084,O=C(c1ccccc1)c1ccc(-c2nc(C3CCC3)n3ccncc23)cc1,,1,0.2033,0.2233,0.8393,0.2049,0.2157,0.8393,0.1724,0.1818,0.7411,0.233,0.1717,0.7244,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3673525_ACR0,CHEMBL3673525,chembl,C=CC(=O)N(Cc1ccccc1)c1cncc(-c2ccnc3[nH]c(C4CCN(C(=O)NC)CC4)cc23)n1,PSFNTGTTWDBCDG-UHFFFAOYSA-N,CNC(=O)N1CCC(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,495.59,4.26,6,3.11,watch,0,1,0.2397,0.2233,YL2056,YL2056,0.8101,YL5084,c1ccc(CNc2cncc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)cc1,,1,0.2177,0.1963,0.8101,0.2397,0.2233,0.8101,0.2193,0.19,0.7565,0.1927,0.1456,0.7091,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3895954_ACR0,CHEMBL3895954,chembl,C=CC(=O)N(c1ncc2c(n1)CN(C(=O)NCc1cc3ccccc3[nH]1)CC2)C1CCOCC1,NFDWWRZVUMBQQH-UHFFFAOYSA-N,O=C(NCc1cc2ccccc2[nH]1)N1CCc2cnc(NC3CCOCC3)nc2C1,460.54,2.92,5,3.136,watch,0,1,0.1835,0.2233,56d,YL2056,0.7518,YL5084,O=C(NCc1cc2ccccc2[nH]1)N1CCc2cnc(NC3CCOCC3)nc2C1,,1,0.1628,0.1743,0.7518,0.1732,0.2233,0.7518,0.1311,0.1333,0.6854,0.1835,0.1569,0.7215,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3656748_ACR0,CHEMBL3656748,chembl,C=CC(=O)N(c1ccn(CC(=O)N(C)C)n1)c1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,CUZPBHXGUKBTIJ-UHFFFAOYSA-N,CN(C)C(=O)Cn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)n1,482.55,2.78,6,3.359,watch,0,1,0.2373,0.2233,YL5084,YL5084,0.7017,YL5084,c1ccc(-c2[nH]nc3c2-c2nc(Nc4cc[nH]n4)ncc2CC3)cc1,,0,0.2373,0.2233,0.7017,0.2288,0.2157,0.7017,0.1964,0.1818,0.6361,0.1574,0.1262,0.5306,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL4226800_ACR0,CHEMBL4226800,chembl,C=CC(=O)N(c1ncnc2ccc(-c3cnc(OC)c(C#N)c3)cc12)[C@H]1CCN(C(=O)C2CC2)C1,MYIMPYLZVVQLOQ-FQEVSTJZSA-N,COc1ncc(-c2ccc3ncnc(N[C@H]4CCN(C(=O)C5CC5)C4)c3c2)cc1C#N,468.52,3.1,6,3.515,watch,0,1,0.1654,0.2233,YL2056,YL2056,0.7202,YL5084,O=C(C1CC1)N1CC[C@H](Nc2ncnc3ccc(-c4cccnc4)cc23)C1,,1,0.1462,0.1636,0.7202,0.1654,0.2233,0.7202,0.1417,0.1333,0.5357,0.1327,0.1132,0.4639,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL570231_ACR0,CHEMBL570231,chembl,C=CC(=O)Nc1nn2cccnc2c1-c1cc(N2CCC(C(=O)N(CC)CCC)C2)ncn1,WDUHUZDZZVSCLX-UHFFFAOYSA-N,CCCN(CC)C(=O)C1CCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,448.53,2.4,8,3.518,watch,0,1,0.2333,0.2233,YL2056,YL2056,0.7653,YL5084,c1cnc2c(-c3cc(N4CCCC4)ncn3)cnn2c1,,0,0.2114,0.2075,0.7653,0.2333,0.2233,0.7653,0.1513,0.1333,0.643,0.1743,0.1132,0.5456,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL569091_ACR0,CHEMBL569091,chembl,C=CC(=O)Nc1nn2cccnc2c1-c1cc(N2CCCC(C(=O)N(CCC)CCC)C2)ncn1,LXWNQGSMIBOTNC-UHFFFAOYSA-N,CCCN(CCC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,476.59,3.18,9,3.539,watch,0,1,0.2333,0.2233,YL2056,YL2056,0.7653,YL5084,c1cnc2c(-c3cc(N4CCCCC4)ncn3)cnn2c1,,0,0.2114,0.2075,0.7653,0.2333,0.2233,0.7653,0.1513,0.1333,0.643,0.1743,0.1132,0.5456,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL4215249_ACR0,CHEMBL4215249,chembl,C=CC(=O)Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c1n2C[C@H](NC(=O)C#CC)C1=C,XZWFARAIJHLYPE-QFIPXVFZSA-N,C=C1c2c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc3n2C[C@@H]1NC(=O)C#CC,489.54,4.55,6,3.751,watch,0,1,0.2019,0.2233,56d,YL5084,0.7932,56d,C=C1CCn2c1c(-c1ccc(Oc3ccccc3)cc1)c1cncnc12,,1,0.1774,0.2233,0.7886,0.1885,0.2157,0.7886,0.1356,0.1584,0.7554,0.2019,0.16,0.7932,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL4209773_ACR0,CHEMBL4209773,chembl,C=CC(=O)Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c1n2CC(NC(=O)C#CC)C1=C,XZWFARAIJHLYPE-UHFFFAOYSA-N,C=C1c2c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc3n2CC1NC(=O)C#CC,489.54,4.55,6,3.751,watch,0,1,0.2019,0.2233,56d,YL5084,0.7932,56d,C=C1CCn2c1c(-c1ccc(Oc3ccccc3)cc1)c1cncnc12,,1,0.1774,0.2233,0.7886,0.1885,0.2157,0.7886,0.1356,0.1584,0.7554,0.2019,0.16,0.7932,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL4214532_ACR0,CHEMBL4214532,chembl,C=CC(=O)Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c1n2C[C@@H](NC(=O)C#CC)C1=C,XZWFARAIJHLYPE-JOCHJYFZSA-N,C=C1c2c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc3n2C[C@H]1NC(=O)C#CC,489.54,4.55,6,3.751,watch,0,1,0.2019,0.2233,56d,YL5084,0.7932,56d,C=C1CCn2c1c(-c1ccc(Oc3ccccc3)cc1)c1cncnc12,,1,0.1774,0.2233,0.7886,0.1885,0.2157,0.7886,0.1356,0.1584,0.7554,0.2019,0.16,0.7932,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3681211_ACR0,CHEMBL3681211,chembl,C=CC(=O)Nc1ncnn2c(-c3ccncc3)cc(C(=O)N3CCC(C(OC(N)=O)C(C)(C)C)C3)c12,MZWMVKSUAKAOLL-UHFFFAOYSA-N,CC(C)(C)C(OC(N)=O)C1CCN(C(=O)c2cc(-c3ccncc3)n3ncnc(N)c23)C1,491.55,2.89,6,4.006,watch,0,1,0.2114,0.2233,YL2056,YL2056,0.7857,YL5084,O=C(c1cc(-c2ccncc2)n2ncncc12)N1CCCC1,,1,0.1811,0.1852,0.7857,0.2114,0.2233,0.7857,0.1597,0.1553,0.6993,0.1835,0.1238,0.6165,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL1517505_ACR0,CHEMBL1517505,chembl,C=CC(=O)Nc1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,MJYOHWKMHHUQMV-UHFFFAOYSA-N,Nc1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,351.41,5.09,4,2.025,watch,0,1,0.3239,0.2222,56d,YL2056,0.6555,JNK-IN-8,c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,,0,0.25,0.2162,0.6452,0.2527,0.2222,0.6452,0.2561,0.1912,0.6555,0.3239,0.1765,0.6115,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3664054_ACR0,CHEMBL3664054,chembl,C=CC(=O)Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)C2CC2)cc1,KXLKGRKUISCTNC-UHFFFAOYSA-N,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)C2CC2)cc1,439.52,4.76,8,2.113,watch,0,1,0.2644,0.2222,56d,YL2056,0.7923,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1ccc(CNC(=O)C2CC2)cc1,,0,0.1909,0.2043,0.5757,0.2037,0.2222,0.5757,0.202,0.2118,0.7132,0.2644,0.2143,0.7923,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3199623_ACR0,CHEMBL3199623,chembl,C=CC(=O)Nc1ccc(C(=O)N/N=C/c2ccc3c(c2)c2ccccc2n3C)cc1,RRXIMIRUVSLEMG-MFKUBSTISA-N,Cn1c2ccccc2c2cc(/C=N/NC(=O)c3ccc(N)cc3)ccc21,396.45,4.22,5,2.271,watch,0,1,0.2976,0.2222,56d,YL5084,0.7915,JNK-IN-8,O=C(N/N=C/c1ccc2[nH]c3ccccc3c2c1)c1ccccc1,,0,0.2037,0.2222,0.6834,0.2056,0.2135,0.6834,0.18,0.1744,0.7915,0.2976,0.2195,0.7567,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL87544_ACR0,CHEMBL87544,chembl,C=CC(=O)Nc1cccc(-c2ccc(CCN3CCN(C(=O)Cc4ccccc4)CC3)cc2)n1,KRNWGJMWBIKRFW-UHFFFAOYSA-N,Nc1cccc(-c2ccc(CCN3CCN(C(=O)Cc4ccccc4)CC3)cc2)n1,454.57,3.8,8,2.273,watch,0,1,0.2418,0.2222,56d,YL2056,0.7494,YL5084,O=C(Cc1ccccc1)N1CCN(CCc2ccc(-c3ccccn3)cc2)CC1,,1,0.1964,0.2043,0.7494,0.2091,0.2222,0.7494,0.1731,0.1705,0.6229,0.2418,0.1591,0.6217,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL1887997_ACR0,CHEMBL1887997,chembl,C=CC(=O)Nc1ccc(-c2nnc(SCC(=O)NC3CCCCC3)n2C)cc1,ZSWHEAAZJKTSHN-UHFFFAOYSA-N,Cn1c(SCC(=O)NC2CCCCC2)nnc1-c1ccc(N)cc1,399.52,3.15,7,2.276,watch,0,1,0.2222,0.2222,YL2056,YL2056,0.7247,YL5084,O=C(CSc1nnc(-c2ccccc2)[nH]1)NC1CCCCC1,,0,0.1982,0.2043,0.7247,0.2222,0.2222,0.7247,0.1748,0.1573,0.7247,0.2043,0.1333,0.6587,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL413342_ACR0,CHEMBL413342,chembl,C=CC(=O)Nc1ccc(-c2nc3c(C(=O)NCCN(C)C)cccc3c3ccccc23)cc1,OKMNIKBVPOMESL-UHFFFAOYSA-N,CN(C)CCNC(=O)c1cccc2c1nc(-c1ccc(N)cc1)c1ccccc12,438.53,4.47,7,2.341,watch,0,1,0.2874,0.2222,56d,YL2056,0.7528,56d,c1ccc(-c2nc3ccccc3c3ccccc23)cc1,,2,0.243,0.2174,0.7101,0.2453,0.2222,0.7101,0.2474,0.1977,0.7258,0.2874,0.2143,0.7528,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3823178_ACR0,CHEMBL3823178,chembl,C=CC(=O)Nc1ccc(-c2nc3cc(OCCC)ccc3n3cccc23)cc1,OCABVCOTUCTPBM-UHFFFAOYSA-N,CCCOc1ccc2c(c1)nc(-c1ccc(N)cc1)c1cccn12,371.44,5.07,6,2.347,watch,0,1,0.2523,0.2222,YL2056,YL5084,0.7311,YL5084,c1ccc(-c2nc3ccccc3n3cccc23)cc1,,0,0.25,0.2222,0.7311,0.2523,0.2135,0.7311,0.2059,0.1477,0.7123,0.2391,0.1236,0.6622,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL374916_ACR0,CHEMBL374916,chembl,C=CC(=O)Nc1ccc(S(=O)(=O)NC2CCN(C(=O)OCC)CC2)c2ccccc12,RCSYFOPJHGIFBJ-UHFFFAOYSA-N,CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(N)c3ccccc23)CC1,431.51,2.86,6,2.378,watch,0,1,0.2444,0.2222,56d,YL2056,0.6663,JNK-IN-8,O=S(=O)(NC1CCNCC1)c1cccc2ccccc12,,0,0.1667,0.1789,0.605,0.211,0.2222,0.605,0.1635,0.1319,0.6663,0.2444,0.1591,0.6517,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3450395_ACR0,CHEMBL3450395,chembl,C=CC(=O)Nc1ncc(C)cc1C(=O)C1CCN(C(=O)c2ccccc2F)CC1,LEMIBHAEXYUZQA-UHFFFAOYSA-N,Cc1cnc(N)c(C(=O)C2CCN(C(=O)c3ccccc3F)CC2)c1,395.43,3.39,5,2.462,watch,0,1,0.2418,0.2222,56d,YL2056,0.6474,YL5084,O=C(c1cccnc1)C1CCN(C(=O)c2ccccc2)CC1,,1,0.1858,0.1915,0.6474,0.2091,0.2222,0.6474,0.1731,0.1705,0.5838,0.2418,0.1591,0.5985,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL343229_ACR0,CHEMBL343229,chembl,C=CC(=O)N(c1ccc(C(=O)OC(C)(C)C)cc1)C1CCN(c2cccc3ccccc23)CC1,ABFQQTAWXWWNNG-UHFFFAOYSA-N,CC(C)(C)OC(=O)c1ccc(NC2CCN(c3cccc4ccccc34)CC2)cc1,456.59,5.98,5,2.502,watch,0,1,0.2174,0.2222,56d,YL2056,0.5545,YL5084,c1ccc(NC2CCN(c3cccc4ccccc34)CC2)cc1,,0,0.1565,0.2043,0.5545,0.1681,0.2222,0.5545,0.1204,0.1573,0.4307,0.2174,0.2143,0.3722,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL1328896_ACR0,CHEMBL1328896,chembl,C=CC(=O)Nc1c(C#N)cnc2c(-c3ccccc3)c(-c3ccccc3)nn12,HBTUYTVQFLTXKR-UHFFFAOYSA-N,N#Cc1cnc2c(-c3ccccc3)c(-c3ccccc3)nn2c1N,365.4,4.06,4,2.524,watch,0,1,0.2471,0.2222,56d,YL2056,0.7323,YL5084,c1ccc(-c2nn3cccnc3c2-c2ccccc2)cc1,,1,0.2212,0.2169,0.7323,0.2233,0.2222,0.7323,0.1616,0.1358,0.6841,0.2471,0.1375,0.6462,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL4161652_ACR0,CHEMBL4161652,chembl,C=CC(=O)Nc1nc(N2CCN(C(=O)c3ccncc3)CC2)nc2cc(OC)c(OC)cc12,UOERVWTUVYWTHA-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)c4ccncc4)CC3)nc(N)c2cc1OC,448.48,2.13,6,2.524,watch,0,1,0.2283,0.2222,56d,YL2056,0.7743,YL5084,O=C(c1ccncc1)N1CCN(c2ncc3ccccc3n2)CC1,,2,0.1964,0.2174,0.7743,0.2091,0.2222,0.7743,0.1619,0.1705,0.676,0.2283,0.1591,0.6021,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3409478_ACR0,CHEMBL3409478,chembl,C=CC(=O)N(CCC)c1ccc(C(=O)N2CCC(N3CCCCC3)CC2)cc1Cl,ZDLQPMHSASWHBQ-UHFFFAOYSA-N,CCCNc1ccc(C(=O)N2CCC(N3CCCCC3)CC2)cc1Cl,417.98,4.36,6,2.53,watch,0,1,0.1892,0.2222,YL2056,YL2056,0.5497,YL5084,O=C(c1ccccc1)N1CCC(N2CCCCC2)CC1,,0,0.1667,0.1789,0.5497,0.1892,0.2222,0.5497,0.1204,0.1444,0.3282,0.1313,0.1333,0.2374,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL2030561_ACR0,CHEMBL2030561,chembl,C=CC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2n1CC1CCNCC1,GIWNDTNWVSKBMG-UHFFFAOYSA-N,Nc1nc2ccc(C(=O)c3ccccc3)cc2n1CC1CCNCC1,388.47,3.39,6,2.549,watch,0,1,0.2584,0.2222,56d,YL2056,0.7472,YL5084,O=C(c1ccccc1)c1ccc2ncn(CC3CCNCC3)c2c1,,0,0.2091,0.2043,0.7472,0.2222,0.2222,0.7472,0.1748,0.1573,0.6485,0.2584,0.186,0.5799,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL1366358_ACR0,CHEMBL1366358,chembl,C=CC(=O)Nc1c(C(=O)OC)sc2nc(-c3ccccc3)c3c(c12)CCCC3,JAAKQVVBICRHFN-UHFFFAOYSA-N,COC(=O)c1sc2nc(-c3ccccc3)c3c(c2c1N)CCCC3,392.48,4.75,4,2.574,watch,0,1,0.2088,0.2222,56d,YL5084,0.6962,YL5084,c1ccc(-c2nc3sccc3c3c2CCCC3)cc1,,1,0.1909,0.2222,0.6962,0.1927,0.2135,0.6962,0.1667,0.1882,0.6233,0.2088,0.1494,0.6687,sim,sim_yl,,soft_watch,aromatic_acrylamide
CHEMBL3477438_ACR0,CHEMBL3477438,chembl,C=CC(=O)Nc1nc2cc(C(=O)N3Cc4ccccc4C3)cnc2n1CC,AGGMOWJZNPFUNS-UHFFFAOYSA-N,CCn1c(N)nc2cc(C(=O)N3Cc4ccccc4C3)cnc21,361.41,2.73,4,2.607,watch,0,1,0.2976,0.2222,56d,YL5084,0.7308,YL5084,O=C(c1cnc2[nH]cnc2c1)N1Cc2ccccc2C1,,1,0.215,0.2222,0.7308,0.217,0.2135,0.7308,0.2041,0.2024,0.6514,0.2976,0.2195,0.641,sim,sim_yl,,soft_watch,aromatic_acrylamide
