ligand_id,target,seed,n_poses,selected_mode,CNNscore,CNNaffinity,C1_P2star,C1_VS,acid_arg477_min_A,has_carboxylate_oxy_in_pose,pass_arg_A1,centroid_to_crystal_lig_A,pass_pocket_centroid,sdf,keep_urat1_acid,keep_nlrp3_pose
REP_03974,urat1_9dkb,42,9,1,0.910861254,6.16003847,6.16003847,5.610940365472441,14.28520146865279,True,False,2.0588706110151778,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03974_out.sdf,False,
REP_03974,nlrp3_7alv,42,9,1,0.932242334,6.11595678,6.11595678,5.7015538232303244,,,,1.2698014996258582,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03974_out.sdf,,True
REP_06973,urat1_9dkb,42,9,1,0.697641194,7.28380442,7.28380442,5.081482012431278,2.905891257428589,True,True,3.1204805543156535,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06973_out.sdf,True,
REP_06973,nlrp3_7alv,42,9,1,0.374109417,6.12090826,6.12090826,2.2898894206590845,,,,3.784015321557779,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06973_out.sdf,,False
REP_04229,urat1_9dkb,42,9,1,0.884238422,7.48988867,7.48988867,6.622847338516479,11.965863445652381,True,False,1.2399169670340482,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04229_out.sdf,False,
REP_04229,nlrp3_7alv,42,9,1,0.665367663,6.33042097,6.33042097,4.212057406615093,,,,7.039173488342788,False,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04229_out.sdf,,False
REP_00944,urat1_9dkb,42,9,1,0.785558641,6.70516205,6.70516205,5.267297987682774,14.33713297699369,True,False,2.8778929639562887,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00944_out.sdf,False,
REP_00944,nlrp3_7alv,42,9,1,0.79643327,6.63690042,6.63690042,5.285848304164973,,,,2.3798196988172067,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00944_out.sdf,,True
REP_07055,urat1_9dkb,42,9,1,0.781469524,7.21058512,7.21058512,5.6348525214878835,,False,False,2.8290903732004136,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07055_out.sdf,False,
REP_07055,nlrp3_7alv,42,9,1,0.543581307,7.03746653,7.03746653,3.825435254346154,,,,0.6134649550326444,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07055_out.sdf,,True
REP_07880,urat1_9dkb,42,9,1,0.861608744,7.85063553,7.85063553,6.7641762186050745,11.57034359904665,True,False,1.0353011936957295,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07880_out.sdf,False,
REP_07880,nlrp3_7alv,42,9,1,0.357533246,6.5976758,6.5976758,2.358888444829647,,,,1.3730011383385146,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07880_out.sdf,,False
REP_00308,urat1_9dkb,42,9,1,0.712694943,7.46712446,7.46712446,5.321781841393606,,False,False,0.9119617036388177,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00308_out.sdf,False,
REP_00308,nlrp3_7alv,42,9,1,0.326112002,6.28456497,6.28456497,2.04947206406577,,,,2.268927311703895,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00308_out.sdf,,False
REP_05466,urat1_9dkb,42,9,1,0.504287302,7.08116674,7.08116674,3.5709424703267354,2.9376939935942907,True,True,1.750008032719663,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05466_out.sdf,True,
REP_05466,nlrp3_7alv,42,9,1,0.463675052,6.17202616,6.17202616,2.86181455068336,,,,5.790882714433209,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05466_out.sdf,,False
REP_06668,urat1_9dkb,42,9,1,0.861408472,8.09088039,8.09088039,6.969552913884665,12.76710495766366,True,False,1.466151204755801,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06668_out.sdf,False,
REP_06668,nlrp3_7alv,42,9,1,0.230996236,6.80938196,6.80938196,1.5729416022463025,,,,2.1956516131711177,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06668_out.sdf,,False
REP_00092,urat1_9dkb,42,9,1,0.872856021,7.25596666,7.25596666,6.333414187356261,10.028720057913668,True,False,0.9498568362264983,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00092_out.sdf,False,
REP_00092,nlrp3_7alv,42,9,1,0.382178217,6.5029335,6.5029335,2.4852795302995694,,,,3.1041474285347017,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00092_out.sdf,,False
REP_08014,urat1_9dkb,42,9,1,0.674474418,6.94076681,6.94076681,4.681369654648466,7.150813799841244,True,True,4.121915031895363,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08014_out.sdf,True,
REP_08014,nlrp3_7alv,42,9,1,0.519792855,7.13025331,7.13025331,3.7062547248781,,,,2.375425058168161,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08014_out.sdf,,True
REP_00325,urat1_9dkb,42,9,1,0.896390319,5.77548361,5.77548361,5.177087595547172,14.9888413828421,True,False,3.1277573204013307,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00325_out.sdf,False,
REP_00325,nlrp3_7alv,42,9,1,0.826880455,5.47009087,5.47009087,4.523111227476946,,,,3.092108027363773,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00325_out.sdf,,True
REP_00300,urat1_9dkb,42,9,1,0.881186545,5.63488436,5.63488436,4.965384280662937,14.773323458179608,True,False,2.958949911293916,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00300_out.sdf,False,
REP_00300,nlrp3_7alv,42,9,1,0.822667181,5.49476814,5.49476814,4.520365415982413,,,,3.1332309109528844,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00300_out.sdf,,True
REP_00572,urat1_9dkb,42,9,1,0.871561766,5.6056447,5.6056447,4.885665594300541,14.189749434010452,True,False,2.8018406764681876,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00572_out.sdf,False,
REP_00572,nlrp3_7alv,42,9,1,0.821804643,5.57700348,5.57700348,4.583207353891158,,,,2.591993289732809,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00572_out.sdf,,True
REP_05440,urat1_9dkb,42,9,1,0.766999304,6.49202585,6.49202585,4.979379308500008,,False,False,3.5859385851487064,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05440_out.sdf,False,
REP_05440,nlrp3_7alv,42,9,1,0.925873041,6.83837748,6.83837748,6.331469352913516,,,,0.5742200892922477,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05440_out.sdf,,True
REP_05567,urat1_9dkb,42,9,1,0.756268322,7.64485168,7.64485168,5.781559151972481,,False,False,1.2092991313783754,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05567_out.sdf,False,
REP_05567,nlrp3_7alv,42,9,1,0.234632626,5.72127914,5.72127914,1.3423987486972218,,,,3.39840313618113,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05567_out.sdf,,False
REP_01595,urat1_9dkb,42,9,1,0.703858018,7.44675016,7.44675016,5.241454808158783,2.951533330321713,True,True,1.8755342083007653,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01595_out.sdf,True,
REP_01595,nlrp3_7alv,42,9,1,0.386399657,7.05568695,7.05568695,2.726315017379376,,,,2.128724838786554,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01595_out.sdf,,False
REP_00476,urat1_9dkb,42,9,1,0.757336855,7.311728,7.311728,5.53744108813544,14.150245262892087,True,False,1.2483682606758844,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00476_out.sdf,False,
REP_00476,nlrp3_7alv,42,9,1,0.394173265,5.48952055,5.48952055,2.1638222384780956,,,,4.642471956749276,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00476_out.sdf,,False
REP_03855,urat1_9dkb,42,9,1,0.589636266,6.79883814,6.79883814,4.008841534007985,12.916461357508094,True,False,1.454187346608073,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03855_out.sdf,False,
REP_03855,nlrp3_7alv,42,9,1,0.595998049,5.84221125,5.84221125,3.4819465068458513,,,,4.581821537518101,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03855_out.sdf,,True
REP_05411,urat1_9dkb,42,9,1,0.462907672,7.6310792,7.6310792,3.5324851073196224,,False,False,1.4395202663080846,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05411_out.sdf,False,
REP_05411,nlrp3_7alv,42,9,1,0.353814423,6.77430868,6.77430868,2.3968481168380915,,,,3.272047526101073,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05411_out.sdf,,False
REP_05302,urat1_9dkb,42,9,1,0.762060285,6.75742722,6.75742722,5.1495669131399575,6.267380712865613,True,True,1.7571436969734435,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05302_out.sdf,True,
REP_05302,nlrp3_7alv,42,9,1,0.664981306,6.91635466,6.91635466,4.599246554565986,,,,0.803490202398745,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05302_out.sdf,,True
REP_04246,urat1_9dkb,42,9,1,0.735167503,5.91163015,5.91163015,4.346038376035016,5.234835718530237,True,True,4.430238208522698,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04246_out.sdf,True,
REP_04246,nlrp3_7alv,42,9,1,0.390871167,6.23026085,6.23026085,2.4352293291539118,,,,2.364638867497512,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04246_out.sdf,,False
REP_04975,urat1_9dkb,42,9,1,0.740926802,6.90604734,6.90604734,5.1168755700868065,3.0949688205214567,True,True,1.3600856527868623,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04975_out.sdf,True,
REP_04975,nlrp3_7alv,42,9,1,0.19570902,5.7759881,5.7759881,1.130412970582662,,,,3.8111821272754587,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04975_out.sdf,,False
REP_08103,urat1_9dkb,42,9,1,0.667267144,6.96211672,6.96211672,4.645591739949047,10.04335008849138,True,False,3.256374833861761,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08103_out.sdf,False,
REP_08103,nlrp3_7alv,42,9,1,0.755845249,7.10162878,7.10162878,5.3677323735246665,,,,2.005110004764398,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08103_out.sdf,,True
REP_07338,urat1_9dkb,42,9,1,0.634065151,7.37666845,7.37666845,4.677288394626187,2.965731275756447,True,True,1.0739295930322679,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07338_out.sdf,True,
REP_07338,nlrp3_7alv,42,9,1,0.606778383,5.86193419,5.86193419,3.5568949490606148,,,,4.847305414880085,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07338_out.sdf,,True
REP_05869,urat1_9dkb,42,9,1,0.643165529,5.53835154,5.53835154,3.5620767980120647,5.459151857202728,True,True,2.6617191908849054,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05869_out.sdf,True,
REP_05869,nlrp3_7alv,42,9,1,0.473964483,5.58089209,5.58089209,2.6451446341156393,,,,1.9389670985441967,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05869_out.sdf,,False
REP_02366,urat1_9dkb,42,9,1,0.936816156,7.58680582,7.58680582,7.107442264610828,11.93323648470942,True,False,1.203441213135158,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02366_out.sdf,False,
REP_02366,nlrp3_7alv,42,9,1,0.479330152,5.94176245,5.94176245,2.8480658983063925,,,,2.7342794297516635,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02366_out.sdf,,False
REP_05906,urat1_9dkb,42,9,1,0.574770033,6.24042368,6.24042368,3.5868085244875814,11.003009270195125,True,False,3.834610159941585,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05906_out.sdf,False,
REP_05906,nlrp3_7alv,42,9,1,0.457505614,5.64777994,5.64777994,2.5838910291865833,,,,4.65472418873609,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05906_out.sdf,,False
REP_00698,urat1_9dkb,42,9,1,0.431617171,6.60145903,6.60145903,2.849303071001004,14.509066131216027,True,False,1.0703065159586749,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00698_out.sdf,False,
REP_00698,nlrp3_7alv,42,9,1,0.630557179,5.72430611,5.72430611,3.6095023124540635,,,,5.775081700756811,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00698_out.sdf,,True
REP_05784,urat1_9dkb,42,9,1,0.788487792,7.18958282,7.18958282,5.6688982831429335,13.399580291934514,True,False,2.541901266879361,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05784_out.sdf,False,
REP_05784,nlrp3_7alv,42,9,1,0.575728238,6.68412542,6.68412542,3.84823975062761,,,,1.53146081098483,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05784_out.sdf,,True
REP_07105,urat1_9dkb,42,9,1,0.752117574,7.61779642,7.61779642,5.729478562636285,14.966329509936624,True,False,1.858861918313921,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07105_out.sdf,False,
REP_07105,nlrp3_7alv,42,9,1,0.315462172,6.11728668,6.11728668,1.929772542819469,,,,2.801446837396816,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07105_out.sdf,,False
REP_07126,urat1_9dkb,42,9,1,0.743476152,7.61450958,7.61450958,5.661206281905535,15.614608032224181,True,False,1.2802979959650789,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07126_out.sdf,False,
REP_07126,nlrp3_7alv,42,9,1,0.693882883,6.92829752,6.92829752,4.80742705745935,,,,2.317552992682624,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07126_out.sdf,,True
REP_04990,urat1_9dkb,42,9,1,0.709889054,7.02807617,7.02807617,4.989154343761244,14.708247380296527,True,False,3.6431899831230026,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04990_out.sdf,False,
REP_04990,nlrp3_7alv,42,9,1,0.573177993,6.20117617,6.20117617,3.554377711360027,,,,2.9018049661982763,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04990_out.sdf,,True
REP_00207,urat1_9dkb,42,9,1,0.940526247,7.34828377,7.34828377,6.911253756089111,14.107409436179271,True,False,1.6288144594774308,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00207_out.sdf,False,
REP_00207,nlrp3_7alv,42,9,1,0.939515471,6.63356161,6.63356161,6.232333760426668,,,,1.627820473477658,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00207_out.sdf,,True
REP_05219,urat1_9dkb,42,9,1,0.782812178,7.2998538,7.2998538,5.714414452259577,3.1468563678693617,True,True,1.4112387146842953,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05219_out.sdf,True,
REP_05219,nlrp3_7alv,42,9,1,0.157497615,5.34319305,5.34319305,0.8415401618595758,,,,4.509515895961943,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05219_out.sdf,,False
REP_05724,urat1_9dkb,42,9,1,0.832910538,7.55734491,7.55734491,6.294592214839662,,False,False,1.10518450929395,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05724_out.sdf,False,
REP_05724,nlrp3_7alv,42,9,1,0.246025294,6.27808237,6.27808237,1.5445670608354667,,,,2.711020684527913,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05724_out.sdf,,False
REP_07907,urat1_9dkb,42,9,1,0.77425468,8.45892715,8.45892715,6.549363933666561,2.9761972380875505,True,True,0.6519931422067065,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07907_out.sdf,True,
REP_07907,nlrp3_7alv,42,9,1,0.673051298,7.35968065,7.35968065,4.953442614347983,,,,2.5901105187374323,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07907_out.sdf,,True
REP_00992,urat1_9dkb,42,9,1,0.673511803,6.54150391,6.54150391,4.40578009275565,3.0243510047611752,True,True,4.426704597999853,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00992_out.sdf,True,
REP_00992,nlrp3_7alv,42,9,1,0.933082283,7.05069494,7.05069494,6.578878531351747,,,,0.1292009744370389,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00992_out.sdf,,True
REP_04463,urat1_9dkb,42,9,1,0.775819957,7.0207715,7.0207715,5.446854643236826,3.2058310934919865,True,True,0.8275440495102183,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04463_out.sdf,True,
REP_04463,nlrp3_7alv,42,9,1,0.473585188,5.24849749,5.24849749,2.4856106705191783,,,,6.623715520504976,False,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04463_out.sdf,,False
REP_01274,urat1_9dkb,42,9,1,0.703618824,6.94439459,6.94439459,4.886206754807762,13.10143522672229,True,False,1.9234506935495181,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01274_out.sdf,False,
REP_01274,nlrp3_7alv,42,9,1,0.422647417,5.83697176,5.83697176,2.466981037465944,,,,2.7989863976168263,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01274_out.sdf,,False
REP_07015,urat1_9dkb,42,9,1,0.857720435,7.58629084,7.58629084,6.506916679321315,14.545111687436439,True,False,1.6243072011416464,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07015_out.sdf,False,
REP_07015,nlrp3_7alv,42,9,1,0.751993716,6.47951269,6.47951269,4.872552825622256,,,,0.4652961627572052,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07015_out.sdf,,True
