patent_id,compound_number,smiles,activity_raw,activity_score,murcko_scaffold,mw,logp,tpsa,hbd,hba
WO2024064655,072,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cc(C#N)cs1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,479.5,4.42,115.1,2,7
WO2024064655,073,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1cc(C#N)cs1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,465.5,3.86,115.1,2,7
WO2024064655,074,CCOc1nc(C(=O)N(C)[C@@H](C)c2ccc(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,450.5,5.47,71.1,1,4
WO2024064655,075,CCOc1nc(C(=O)N(C)[C@H](C)c2ccc(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,450.5,5.47,71.1,1,4
WO2024064655,076,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cc(F)cc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,491.5,4.5,115.1,2,6
WO2024064655,077,CCOc1cc(C(=O)N(C)Cc2c(COC)ncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.58,80.3,1,5
WO2024064655,078,Cc1nc(CO)c2cn[nH]c2c1CN(C)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,467.5,4.11,115.1,2,6
WO2024064655,079,CCOc1cc(C(=O)N(C)Cc2c(C)nc(C(C)O)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,462.5,4.8,91.3,2,5
WO2024064655,080,CC(O)c1ncc(CN(C)C(=O)c2ccc(-c3cccc(C#N)c3)c(OC3CC3)c2)c2[nH]ncc12,+,1.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,467.5,4.36,115.1,2,6
WO2024064655,081,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cc(F)cs1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,472.5,4.69,91.3,2,6
WO2024064655,082,CCN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1,+,1.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,467.5,4.19,115.1,2,6
WO2024064655,083,CC(O)c1ncc(CN(C)C(=O)c2ccc(-c3cccs3)c(OC3CC3)c2)c2[nH]ncc12,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)c(OC2CC2)c1,448.5,4.55,91.3,2,6
WO2024064655,084,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(Cl)c2)c(OC2CCC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CCC2)c1,477.0,4.97,91.3,2,5
WO2024064655,085,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccs2)c(OC2CC2)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)c(OC2CC2)c1,434.5,3.99,91.3,2,6
WO2024064655,086,[2H]C([2H])(O)c1ncc(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OCC)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,436.5,3.93,91.3,2,5
WO2024064655,087,CCN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,485.5,4.33,115.1,2,6
WO2024064655,088,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1ccsc1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccsc2)cc1,454.5,4.55,91.3,2,6
WO2024064655,089,CCOc1cc(C(=O)N(CC)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,469.5,4.61,115.1,2,6
WO2024064655,090,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cccc(C#N)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,473.5,4.36,115.1,2,6
WO2024064655,091,CC(O)c1ncc(CN(C)C(=O)c2cc(F)c(-c3cccc(C#N)c3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,485.5,4.5,115.1,2,6
WO2024064655,092,CCN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,495.0,5.11,91.3,2,5
WO2024064655,093,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1cc(F)cs1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,458.5,4.13,91.3,2,6
WO2024064655,094,CCOc1cc(C(=O)N(C)Cc2cnc([C@@H](C)O)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.49,91.3,2,5
WO2024064655,095,CCOc1cc(C(=O)N(C)Cc2cnc([C@H](C)O)c3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.49,91.3,2,5
WO2024064655,096,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cc(F)cc(Cl)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,500.9,5.28,91.3,2,5
WO2024064655,097,CCOc1cc(C(=O)N(CC)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.32,91.3,2,5
WO2024064655,098,CCOc1cc(C(=O)N(C)Cc2cc(O)cc3cn[nH]c23)cc(F)c1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,437.4,4.88,78.4,2,4
WO2024064655,099,CN(Cc1cc(O)cc2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,449.5,5.03,78.5,2,4
WO2024064655,100,CCN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,460.5,4.46,91.3,2,5
WO2024064655,101,CC(O)c1ncc(CN(C)C(=O)c2ccc(-c3cccc(Cl)c3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,477.0,5.15,91.3,2,5
WO2024064655,102,CC(O)c1ncc(CN(C)C(=O)c2ccc(-c3cc(F)cc(Cl)c3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,495.0,5.28,91.3,2,5
WO2024064655,103,CCOc1cc(C(=O)N(CC)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,455.5,4.05,115.1,2,6
WO2024064655,104,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1cc(F)cc(C#N)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,477.5,3.94,115.1,2,6
WO2024064655,105,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccs2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)c(OC2CC2)c1,454.5,5.11,71.1,1,5
WO2024064655,106,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1cccs1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,440.5,3.99,91.3,2,6
WO2024064655,107,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1ccsc1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccsc2)cc1,440.5,3.99,91.3,2,6
WO2024064655,108,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(Cl)c2)c(OC2COC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,478.9,3.82,100.6,2,6
WO2024064655,109,CCC(c1cncc2cn[nH]c12)N(C)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,444.5,5.53,71.1,1,4
WO2024064655,110,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2ccsc2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccsc2)c(OC2CC2)c1,454.5,5.11,71.1,1,5
WO2024064655,111,CN(Cc1cc(O)cc2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,456.5,4.76,102.2,2,5
WO2024064655,112,CCOc1cc(C(=O)N(C)Cc2cc(O)cc3cn[nH]c23)cc(F)c1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,419.5,4.75,78.4,2,4
WO2024064655,113,CN(Cc1cc(O)cc2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,465.9,5.54,78.5,2,4
WO2024064655,114,CN(Cc1cc(O)cc2cn[nH]c12)C(=O)c1cc(F)c(-c2ccccc2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,431.5,4.89,78.5,2,4
WO2024064655,115,CC(O)c1ncc(CN(C)C(=O)c2cc(F)c(-c3cccc(Cl)c3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,495.0,5.28,91.3,2,5
WO2024064655,116,CCOc1cc(C(=O)N(C)C(C)c2ccc(F)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,435.5,5.74,58.2,1,3
WO2024064655,117,CCOc1cc(C(=O)N(C)C(CC)c2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,432.5,5.39,71.1,1,4
WO2024064655,118,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,466.5,4.63,91.3,2,5
WO2024064655,119,Cc1nc(C)c2cn[nH]c2c1CN(C)C(=O)c1cc(F)c(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,462.5,5.33,71.1,1,4
WO2024064655,120,Cc1nc(C)c2cn[nH]c2c1CN(C)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,479.0,5.85,71.1,1,4
WO2024064655,121,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)sc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)s1,409.5,5.1,58.2,1,4
WO2024064655,122,Cc1ncc(CNC(=O)c2cc(F)c(-c3cccc(Cl)c3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,450.9,5.2,79.9,2,4
WO2024064655,123,CCOc1nc(C(=O)N(C)[C@@H](C)c2cnc(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,433.5,4.7,84.0,1,5
WO2024064655,124,CCOc1nc(C(=O)N(C)[C@H](C)c2cnc(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,433.5,4.7,84.0,1,5
WO2024064655,125,CCOc1cc(C(=O)N(C)Cc2cnc(C)c3cn[nH]c23)cc(CF)c1-c1cccc(F)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,450.5,5.21,71.1,1,4
WO2024064655,126,CCOc1cc(C(=O)N(C)Cc2cccc3[nH]ncc23)ccc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cccc2[nH]ncc12)c1ccc(-c2ccccc2)cc1,410.5,4.77,82.0,1,4
WO2024064655,128,CCOc1nc(C(=O)N(C)Cc2cc(O)cc3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,420.4,4.14,91.3,2,5
WO2024064655,129,CCOc1cc(C(=O)N(C)Cc2cccc3[nH]ncc23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cccc2[nH]ncc12)c1ccc(-c2ccccc2)cc1,403.5,5.04,58.2,1,3
WO2024064655,130,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1ccccc1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,3.93,91.3,2,5
WO2024064655,131,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,470.5,4.21,91.3,2,5
WO2024064655,132,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,459.5,3.8,115.1,2,6
WO2024064655,133,CCOc1c(-c2cc(F)cc(F)c2)ccc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)c1F,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,470.5,4.21,91.3,2,5
WO2024064655,134,CC(C)Oc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.32,91.3,2,5
WO2024064655,135,CCOc1cc(C(=O)N(C)Cc2c(C(C)O)ncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.49,91.3,2,5
WO2024064655,136,CCCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,484.5,4.6,91.3,2,5
WO2024064655,137,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CCC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CCC2)c1,460.5,4.46,91.3,2,5
WO2024064655,138,CCCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(F)c1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,466.5,4.46,91.3,2,5
WO2024064655,139,CN(Cc1c(CO)ncc2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,464.5,4.21,91.3,2,5
WO2024064655,140,CCOc1cc(C(=O)N(C)Cc2cnc(C)c3cn[nH]c23)ccc1-c1cc(F)cs1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,424.5,4.8,71.1,1,5
WO2024064655,141,CC(C)Oc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,479.0,5.39,91.3,2,5
WO2024064655,142,CC(C)Oc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,466.5,4.45,91.3,2,5
WO2024064655,143,CC(C)Oc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,465.0,4.83,91.3,2,5
WO2024064655,144,CN(Cc1c(CO)ncc2cn[nH]c12)C(=O)c1ccc(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,462.9,4.58,91.3,2,5
WO2024064655,145,CN(Cc1c(CO)ncc2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,480.9,4.72,91.3,2,5
WO2024064655,146,CC(C)Oc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,480.5,5.02,91.3,2,5
WO2024064655,147,CCCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.32,91.3,2,5
WO2024064655,148,CCOc1cc(C(=O)N(C)Cc2c(F)c(O)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,437.4,4.88,78.4,2,4
WO2024064655,149,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1nccs1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2nccs2)cc1,437.5,3.81,104.2,2,7
WO2024064655,150,CCOc1cc(C(=O)NCc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,420.4,3.59,100.1,3,5
WO2024064655,151,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2COC2)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,462.5,3.31,100.6,2,6
WO2024064655,152,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cc(F)cc(Cl)c2)c(OC2COC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,496.9,3.96,100.6,2,6
WO2024064655,153,CCOc1cc(C(=O)N(C)Cc2cnc(C)c3cn[nH]c23)ccc1-c1cc(C#N)cs1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,431.5,4.54,94.9,1,6
WO2024064655,154,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cccs1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,454.5,4.55,91.3,2,6
WO2024064655,155,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cc(F)cc(F)c2)c(OC2COC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,480.5,3.45,100.6,2,6
WO2024064655,156,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(Cl)c1-c1cccc(F)c1,+,1.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,482.9,5.14,91.3,2,5
WO2024064655,157,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1nc(Cl)cs1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2nccs2)cc1,457.9,3.9,104.2,2,7
WO2024064655,158,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1nc(Cl)cs1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2nccs2)cc1,472.0,4.46,104.2,2,7
WO2024064655,159,CCOc1cc(C(=O)N(C)[C@H](C)c2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.49,91.3,2,5
WO2024064655,160,CCOc1cc(C(=O)N(C)[C@@H](C)c2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.49,91.3,2,5
WO2024064655,161,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1cc(Cl)c(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,497.4,5.24,91.3,2,5
WO2024064655,162,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1cc(Cl)c(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,480.9,4.72,91.3,2,5
WO2024064655,163,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1ccc(Cl)s1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,471.0,5.06,91.3,2,6
WO2024064655,164,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1ccc(Cl)s1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,457.0,4.5,91.3,2,6
WO2024064655,165,CCN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cc(F)cc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,496.5,4.74,91.3,2,5
WO2024064655,166,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)cc(Cl)c1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,499.4,5.66,91.3,2,5
WO2024064655,167,CCOc1cc(C(=O)N(C)Cc2c(C)c(OC)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,447.5,5.36,67.4,1,4
WO2024064655,168,CC(O)c1ncc(CN(C)C(=O)c2ccc(-c3ccc(Cl)s3)c(OC3CC3)c2)c2[nH]ncc12,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)c(OC2CC2)c1,483.0,5.21,91.3,2,6
WO2024064655,169,CCOc1cc(C(=O)N(C)[C@H](C)c2ccc(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,449.5,6.07,58.2,1,3
WO2024064655,170,CCOc1cc(C(=O)N(C)Cc2cnc(C)c3cn[nH]c23)ccc1-c1cccs1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,406.5,4.67,71.1,1,5
WO2024064655,171,CCOc1cc(C(=O)N(C)Cc2cnc(C(O)C(F)(F)F)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,502.5,5.03,91.3,2,5
WO2024064655,172,CCOc1cc(C(=O)N(CC)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,497.0,5.53,91.3,2,5
WO2024064655,173,CCOc1cc(C(=O)N(C)Cc2c(C)nc(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,450.5,5.21,71.1,1,4
WO2024064655,174,CCOc1cc(C(=O)N(CC)Cc2cnc(C(C)O)c3cn[nH]c23)cc(F)c1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,480.5,5.02,91.3,2,5
WO2024064655,175,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)cc(Cl)c1-c1cccc(F)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,468.9,4.58,91.3,2,5
