ligand,target,vina_mode,rtmscore
PAB_071,PIK3CA,5,27.760663420387893
PAB_033,PIK3CA,3,27.735571418509775
PAB_031,PIK3CA,1,27.722348410286223
PAB_021,PIK3CA,9,27.693185123295244
PAB_058,PIK3CA,2,27.684063035415956
PAB_014,PIK3CA,8,27.680883249316103
PAB_040,PIK3CA,1,27.66599612687184
PAB_074,PIK3CA,6,27.655980418414835
PAB_041,PIK3CA,7,27.61889482060353
PAB_016,PIK3CA,9,27.610267744538447
PAB_100,PIK3CA,1,27.588401328483798
PAB_049,PIK3CA,8,27.570973582567014
PAB_044,PIK3CA,5,27.565565031397718
PAB_008,PIK3CA,6,27.559521275785663
PAB_005,PIK3CA,5,27.51094285611403
PAB_003,PIK3CA,6,27.5089905068914
PAB_010,PIK3CA,5,27.50235528760955
PAB_031,PIK3CA,8,27.470546169571083
PAB_090,PIK3CA,5,27.452024077485344
PAB_017,PIK3CA,6,27.45005582342824
PAB_071,PIK3CA,3,27.4073466268538
PAB_051,PIK3CA,7,27.403819613753864
PAB_064,PIK3CA,3,27.36987826197684
PAB_031,PIK3CA,2,27.32352841610449
PAB_029,PIK3CA,5,27.30508000497179
PAB_004,PIK3CA,2,27.283067399303864
PAB_077,PIK3CA,8,27.27259139460761
PAB_036,PIK3CA,5,27.23698705540145
PAB_025,PIK3CA,5,27.195155509958543
PAB_036,PIK3CA,7,27.16521280927995
PAB_048,PIK3CA,8,27.14864314527835
PAB_012,PIK3CA,6,27.14421487127501
PAB_084,PIK3CA,7,27.132092607583875
PAB_081,PIK3CA,1,27.12603564851351
PAB_088,PIK3CA,9,27.062199082687865
PAB_014,PIK3CA,9,27.02497954853428
PAB_100,PIK3CA,2,27.010447379009868
PAB_006,PIK3CA,4,27.006780165324347
PAB_084,PIK3CA,9,26.99470034565809
PAB_009,PIK3CA,6,26.98053793325419
PAB_033,PIK3CA,7,26.92745250516961
PAB_043,PIK3CA,2,26.899956265171557
PAB_068,PIK3CA,9,26.86735571790922
PAB_071,PIK3CA,4,26.85603976607604
PAB_074,PIK3CA,7,26.830351946925123
PAB_044,PIK3CA,1,26.77449220435464
PAB_074,PIK3CA,1,26.75760625988726
PAB_058,PIK3CA,5,26.755098805749608
PAB_013,PIK3CA,1,26.71207324812428
PAB_077,PIK3CA,1,26.65783389430372
PAB_026,PIK3CA,5,26.648463920219942
PAB_023,PIK3CA,1,26.619788533470405
PAB_094,PIK3CA,8,26.59840306792718
PAB_092,PIK3CA,1,26.591098041222125
PAB_044,PIK3CA,3,26.564102220948797
PAB_017,PIK3CA,4,26.558690838304877
PAB_091,PIK3CA,1,26.5554635102159
PAB_076,PIK3CA,2,26.50808718123837
PAB_055,PIK3CA,5,26.50201165302001
PAB_033,PIK3CA,6,26.416966696703668
PAB_026,PIK3CA,6,26.39672197189188
PAB_039,PIK3CA,1,26.359194957289755
PAB_081,PIK3CA,8,26.3383658013785
PAB_033,PIK3CA,9,26.32976408948224
PAB_073,PIK3CA,3,26.303758290112874
PAB_032,PIK3CA,7,26.300309386006543
PAB_005,PIK3CA,8,26.292838234558676
PAB_092,PIK3CA,3,26.27937562862964
PAB_009,PIK3CA,8,26.247296728494216
PAB_071,PIK3CA,1,26.24513000938342
PAB_011,PIK3CA,7,26.20293494442265
PAB_099,PIK3CA,4,26.19783756950965
PAB_083,PIK3CA,8,26.18572831077574
PAB_065,PIK3CA,8,26.17263322785756
PAB_066,PIK3CA,4,26.16127655835453
PAB_094,PIK3CA,5,26.146717456486414
PAB_082,PIK3CA,6,26.13218129175544
PAB_029,PIK3CA,4,26.05276946100891
PAB_040,PIK3CA,6,25.985167917395664
PAB_005,PIK3CA,7,25.95204432165057
PAB_030,PIK3CA,2,25.898921381256876
PAB_040,PIK3CA,9,25.89866388809248
PAB_064,PIK3CA,4,25.838359160050462
PAB_043,PIK3CA,1,25.82626071302132
PAB_084,PIK3CA,5,25.821219428557896
PAB_094,PIK3CA,6,25.80372870409711
PAB_078,PIK3CA,5,25.78262637474578
PAB_074,PIK3CA,9,25.76035507173491
PAB_035,PIK3CA,4,25.753784302513598
PAB_067,PIK3CA,5,25.749973568291388
PAB_048,PIK3CA,7,25.60635713457651
PAB_030,PIK3CA,4,25.60584983896432
