pair,seed,ligand,class,pocket,pdb,status,vina_mode1,reason
PIK3CA/PIK3CB,20260814,PAB_062,B_only,B,2WXF,ok,-9.272,elapsed_s=45.5
PIK3CA/PIK3CB,20260811,PAB_063,B_only,B,2WXF,ok,-8.462,elapsed_s=68.9
PIK3CA/PIK3CB,20260811,PAB_063,B_only,A,4L23,ok,-8.192,elapsed_s=77.7
PIK3CA/PIK3CB,20260812,PAB_063,B_only,B,2WXF,ok,-8.457,elapsed_s=67.6
PIK3CA/PIK3CB,20260813,PAB_063,B_only,B,2WXF,ok,-8.446,elapsed_s=67.2
PIK3CA/PIK3CB,20260812,PAB_063,B_only,A,4L23,ok,-8.184,elapsed_s=74.2
PIK3CA/PIK3CB,20260813,PAB_063,B_only,A,4L23,ok,-8.13,elapsed_s=70.2
PIK3CA/PIK3CB,20260811,PAB_064,B_only,B,2WXF,ok,-8.857,elapsed_s=28.9
PIK3CA/PIK3CB,20260811,PAB_064,B_only,A,4L23,ok,-8.81,elapsed_s=34.5
PIK3CA/PIK3CB,20260812,PAB_064,B_only,B,2WXF,ok,-8.854,elapsed_s=29.1
PIK3CA/PIK3CB,20260814,PAB_063,B_only,A,4L23,ok,-8.234,elapsed_s=69.3
PIK3CA/PIK3CB,20260812,PAB_064,B_only,A,4L23,ok,-8.837,elapsed_s=34.3
PIK3CA/PIK3CB,20260814,PAB_063,B_only,B,2WXF,ok,-8.451,elapsed_s=66.6
PIK3CA/PIK3CB,20260813,PAB_064,B_only,B,2WXF,ok,-9.163,elapsed_s=28.8
PIK3CA/PIK3CB,20260813,PAB_064,B_only,A,4L23,ok,-8.8,elapsed_s=33.4
PIK3CA/PIK3CB,20260814,PAB_064,B_only,B,2WXF,ok,-8.83,elapsed_s=29.4
PIK3CA/PIK3CB,20260811,PAB_065,B_only,B,2WXF,ok,-7.988,elapsed_s=28.7
PIK3CA/PIK3CB,20260814,PAB_064,B_only,A,4L23,ok,-8.841,elapsed_s=34.7
PIK3CA/PIK3CB,20260811,PAB_065,B_only,A,4L23,ok,-7.475,elapsed_s=32.3
PIK3CA/PIK3CB,20260812,PAB_065,B_only,B,2WXF,ok,-7.797,elapsed_s=28.0
PIK3CA/PIK3CB,20260812,PAB_065,B_only,A,4L23,ok,-7.492,elapsed_s=31.6
PIK3CA/PIK3CB,20260813,PAB_065,B_only,A,4L23,ok,-7.497,elapsed_s=30.1
PIK3CA/PIK3CB,20260813,PAB_065,B_only,B,2WXF,ok,-7.782,elapsed_s=28.1
PIK3CA/PIK3CB,20260814,PAB_065,B_only,B,2WXF,ok,-7.817,elapsed_s=28.4
PIK3CA/PIK3CB,20260814,PAB_065,B_only,A,4L23,ok,-7.476,elapsed_s=30.6
PIK3CA/PIK3CB,20260811,PAB_066,B_only,B,2WXF,ok,-8.927,elapsed_s=30.1
PIK3CA/PIK3CB,20260812,PAB_066,B_only,B,2WXF,ok,-8.929,elapsed_s=29.5
PIK3CA/PIK3CB,20260811,PAB_066,B_only,A,4L23,ok,-8.823,elapsed_s=32.9
PIK3CA/PIK3CB,20260812,PAB_066,B_only,A,4L23,ok,-8.811,elapsed_s=33.7
PIK3CA/PIK3CB,20260813,PAB_066,B_only,B,2WXF,ok,-8.95,elapsed_s=30.0
PIK3CA/PIK3CB,20260813,PAB_066,B_only,A,4L23,ok,-8.806,elapsed_s=33.0
PIK3CA/PIK3CB,20260814,PAB_066,B_only,B,2WXF,ok,-8.932,elapsed_s=29.9
PIK3CA/PIK3CB,20260811,PAB_067,B_only,A,4L23,ok,-8.611,elapsed_s=31.6
PIK3CA/PIK3CB,20260811,PAB_067,B_only,B,2WXF,ok,-9.699,elapsed_s=28.7
PIK3CA/PIK3CB,20260814,PAB_066,B_only,A,4L23,ok,-8.773,elapsed_s=33.6
PIK3CA/PIK3CB,20260812,PAB_067,B_only,B,2WXF,ok,-9.699,elapsed_s=29.2
PIK3CA/PIK3CB,20260812,PAB_067,B_only,A,4L23,ok,-8.58,elapsed_s=31.3
PIK3CA/PIK3CB,20260811,PAB_068,B_only,A,4L23,ok,-8.35,elapsed_s=23.9
PIK3CA/PIK3CB,20260811,PAB_068,B_only,B,2WXF,ok,-9.15,elapsed_s=23.4
PIK3CA/PIK3CB,20260813,PAB_067,B_only,A,4L23,ok,-8.625,elapsed_s=30.6
PIK3CA/PIK3CB,20260813,PAB_067,B_only,B,2WXF,ok,-9.771,elapsed_s=29.2
PIK3CA/PIK3CB,20260814,PAB_067,B_only,B,2WXF,ok,-9.63,elapsed_s=29.2
PIK3CA/PIK3CB,20260814,PAB_067,B_only,A,4L23,ok,-8.654,elapsed_s=31.5
PIK3CA/PIK3CB,20260812,PAB_068,B_only,A,4L23,ok,-8.378,elapsed_s=23.1
PIK3CA/PIK3CB,20260812,PAB_068,B_only,B,2WXF,ok,-9.153,elapsed_s=22.9
PIK3CA/PIK3CB,20260813,PAB_068,B_only,A,4L23,ok,-8.343,elapsed_s=23.1
PIK3CA/PIK3CB,20260813,PAB_068,B_only,B,2WXF,ok,-9.156,elapsed_s=23.1
PIK3CA/PIK3CB,20260814,PAB_068,B_only,A,4L23,ok,-8.36,elapsed_s=23.3
PIK3CA/PIK3CB,20260814,PAB_068,B_only,B,2WXF,ok,-9.172,elapsed_s=23.2
PIK3CA/PIK3CB,20260811,PAB_069,B_only,B,2WXF,ok,-8.71,elapsed_s=16.7
PIK3CA/PIK3CB,20260811,PAB_069,B_only,A,4L23,ok,-7.842,elapsed_s=18.8
PIK3CA/PIK3CB,20260812,PAB_069,B_only,B,2WXF,ok,-8.692,elapsed_s=16.8
PIK3CA/PIK3CB,20260812,PAB_069,B_only,A,4L23,ok,-8.001,elapsed_s=18.9
PIK3CA/PIK3CB,20260813,PAB_069,B_only,B,2WXF,ok,-8.771,elapsed_s=16.7
PIK3CA/PIK3CB,20260813,PAB_069,B_only,A,4L23,ok,-8.032,elapsed_s=19.2
PIK3CA/PIK3CB,20260814,PAB_069,B_only,B,2WXF,ok,-8.703,elapsed_s=17.8
PIK3CA/PIK3CB,20260814,PAB_069,B_only,A,4L23,ok,-7.998,elapsed_s=20.0
PIK3CA/PIK3CB,20260811,PAB_070,B_only,B,2WXF,ok,-9.146,elapsed_s=83.8
PIK3CA/PIK3CB,20260812,PAB_070,B_only,B,2WXF,ok,-9.063,elapsed_s=84.9
PIK3CA/PIK3CB,20260813,PAB_070,B_only,B,2WXF,ok,-9.086,elapsed_s=85.5
PIK3CA/PIK3CB,20260811,PAB_070,B_only,A,4L23,ok,-8.527,elapsed_s=103.6
PIK3CA/PIK3CB,20260812,PAB_070,B_only,A,4L23,ok,-8.519,elapsed_s=102.5
PIK3CA/PIK3CB,20260813,PAB_070,B_only,A,4L23,ok,-8.483,elapsed_s=105.2
PIK3CA/PIK3CB,20260811,PAB_071,B_only,B,2WXF,ok,-9.631,elapsed_s=37.2
PIK3CA/PIK3CB,20260811,PAB_071,B_only,A,4L23,ok,-7.915,elapsed_s=46.3
PIK3CA/PIK3CB,20260812,PAB_071,B_only,A,4L23,ok,-7.846,elapsed_s=47.7
PIK3CA/PIK3CB,20260812,PAB_071,B_only,B,2WXF,ok,-9.665,elapsed_s=37.3
PIK3CA/PIK3CB,20260814,PAB_070,B_only,B,2WXF,ok,-9.112,elapsed_s=84.1
PIK3CA/PIK3CB,20260813,PAB_071,B_only,B,2WXF,ok,-9.645,elapsed_s=36.8
PIK3CA/PIK3CB,20260813,PAB_071,B_only,A,4L23,ok,-7.871,elapsed_s=47.4
PIK3CA/PIK3CB,20260814,PAB_070,B_only,A,4L23,ok,-8.483,elapsed_s=104.8
PIK3CA/PIK3CB,20260814,PAB_071,B_only,B,2WXF,ok,-9.653,elapsed_s=37.7
PIK3CA/PIK3CB,20260814,PAB_071,B_only,A,4L23,ok,-7.871,elapsed_s=48.2
PIK3CA/PIK3CB,20260811,PAB_072,B_only,B,2WXF,ok,-9.796,elapsed_s=101.0
PIK3CA/PIK3CB,20260812,PAB_072,B_only,B,2WXF,ok,-9.796,elapsed_s=100.3
PIK3CA/PIK3CB,20260813,PAB_072,B_only,B,2WXF,ok,-9.794,elapsed_s=105.4
PIK3CA/PIK3CB,20260812,PAB_072,B_only,A,4L23,ok,-9.742,elapsed_s=127.6
PIK3CA/PIK3CB,20260811,PAB_072,B_only,A,4L23,ok,-9.691,elapsed_s=143.5
PIK3CA/PIK3CB,20260813,PAB_072,B_only,A,4L23,ok,-9.648,elapsed_s=128.3
PIK3CA/PIK3CB,20260811,PAB_073,B_only,A,4L23,ok,-7.945,elapsed_s=32.9
PIK3CA/PIK3CB,20260811,PAB_073,B_only,B,2WXF,ok,-9.26,elapsed_s=27.3
PIK3CA/PIK3CB,20260812,PAB_073,B_only,A,4L23,ok,-7.971,elapsed_s=32.5
PIK3CA/PIK3CB,20260812,PAB_073,B_only,B,2WXF,ok,-9.283,elapsed_s=28.1
PIK3CA/PIK3CB,20260813,PAB_073,B_only,B,2WXF,ok,-9.252,elapsed_s=27.6
PIK3CA/PIK3CB,20260813,PAB_073,B_only,A,4L23,ok,-7.949,elapsed_s=32.6
PIK3CA/PIK3CB,20260814,PAB_073,B_only,A,4L23,ok,-7.976,elapsed_s=32.3
PIK3CA/PIK3CB,20260814,PAB_073,B_only,B,2WXF,ok,-9.294,elapsed_s=27.5
PIK3CA/PIK3CB,20260814,PAB_072,B_only,B,2WXF,ok,-9.838,elapsed_s=98.4
PIK3CA/PIK3CB,20260811,PAB_074,B_only,B,2WXF,ok,-8.552,elapsed_s=29.9
PIK3CA/PIK3CB,20260811,PAB_074,B_only,A,4L23,ok,-9.075,elapsed_s=32.7
PIK3CA/PIK3CB,20260812,PAB_074,B_only,B,2WXF,ok,-9.002,elapsed_s=29.3
PIK3CA/PIK3CB,20260814,PAB_072,B_only,A,4L23,ok,-9.729,elapsed_s=126.5
PIK3CA/PIK3CB,20260812,PAB_074,B_only,A,4L23,ok,-8.418,elapsed_s=33.2
PIK3CA/PIK3CB,20260813,PAB_074,B_only,A,4L23,ok,-8.506,elapsed_s=33.5
PIK3CA/PIK3CB,20260813,PAB_074,B_only,B,2WXF,ok,-8.541,elapsed_s=29.3
PIK3CA/PIK3CB,20260814,PAB_074,B_only,A,4L23,ok,-8.455,elapsed_s=32.0
PIK3CA/PIK3CB,20260814,PAB_074,B_only,B,2WXF,ok,-9.012,elapsed_s=29.5
PIK3CA/PIK3CB,20260811,PAB_075,B_only,B,2WXF,ok,-8.948,elapsed_s=26.7
PIK3CA/PIK3CB,20260811,PAB_075,B_only,A,4L23,ok,-7.432,elapsed_s=32.8
PIK3CA/PIK3CB,20260812,PAB_075,B_only,A,4L23,ok,-7.48,elapsed_s=31.3
PIK3CA/PIK3CB,20260812,PAB_075,B_only,B,2WXF,ok,-8.958,elapsed_s=27.4
PIK3CA/PIK3CB,20260813,PAB_075,B_only,B,2WXF,ok,-8.943,elapsed_s=27.0
PIK3CA/PIK3CB,20260813,PAB_075,B_only,A,4L23,ok,-7.478,elapsed_s=32.0
PIK3CA/PIK3CB,20260814,PAB_075,B_only,A,4L23,ok,-7.473,elapsed_s=31.7
PIK3CA/PIK3CB,20260814,PAB_075,B_only,B,2WXF,ok,-8.956,elapsed_s=26.6
PIK3CA/PIK3CB,20260811,PAB_076,B_only,A,4L23,ok,-8.193,elapsed_s=31.8
PIK3CA/PIK3CB,20260811,PAB_076,B_only,B,2WXF,ok,-9.171,elapsed_s=30.8
PIK3CA/PIK3CB,20260812,PAB_076,B_only,B,2WXF,ok,-8.964,elapsed_s=30.8
PIK3CA/PIK3CB,20260812,PAB_076,B_only,A,4L23,ok,-8.145,elapsed_s=31.8
PIK3CA/PIK3CB,20260813,PAB_076,B_only,B,2WXF,ok,-8.982,elapsed_s=30.6
PIK3CA/PIK3CB,20260813,PAB_076,B_only,A,4L23,ok,-8.23,elapsed_s=31.9
PIK3CA/PIK3CB,20260814,PAB_076,B_only,A,4L23,ok,-8.207,elapsed_s=31.7
PIK3CA/PIK3CB,20260814,PAB_076,B_only,B,2WXF,ok,-8.979,elapsed_s=30.6
PIK3CA/PIK3CB,20260811,PAB_077,B_only,B,2WXF,ok,-8.484,elapsed_s=26.7
PIK3CA/PIK3CB,20260811,PAB_077,B_only,A,4L23,ok,-7.624,elapsed_s=29.1
PIK3CA/PIK3CB,20260812,PAB_077,B_only,B,2WXF,ok,-8.562,elapsed_s=25.9
PIK3CA/PIK3CB,20260812,PAB_077,B_only,A,4L23,ok,-7.624,elapsed_s=28.0
PIK3CA/PIK3CB,20260813,PAB_077,B_only,A,4L23,ok,-7.672,elapsed_s=28.8
PIK3CA/PIK3CB,20260813,PAB_077,B_only,B,2WXF,ok,-8.353,elapsed_s=26.3
PIK3CA/PIK3CB,20260811,PAB_078,B_only,A,4L23,ok,-8.937,elapsed_s=20.9
PIK3CA/PIK3CB,20260811,PAB_078,B_only,B,2WXF,ok,-8.896,elapsed_s=19.7
PIK3CA/PIK3CB,20260814,PAB_077,B_only,B,2WXF,ok,-8.427,elapsed_s=26.4
PIK3CA/PIK3CB,20260814,PAB_077,B_only,A,4L23,ok,-7.717,elapsed_s=28.5
PIK3CA/PIK3CB,20260812,PAB_078,B_only,B,2WXF,ok,-9.022,elapsed_s=19.4
PIK3CA/PIK3CB,20260812,PAB_078,B_only,A,4L23,ok,-8.918,elapsed_s=20.6
PIK3CA/PIK3CB,20260813,PAB_078,B_only,B,2WXF,ok,-8.877,elapsed_s=19.6
PIK3CA/PIK3CB,20260813,PAB_078,B_only,A,4L23,ok,-8.94,elapsed_s=21.0
PIK3CA/PIK3CB,20260814,PAB_078,B_only,B,2WXF,ok,-9.019,elapsed_s=19.5
PIK3CA/PIK3CB,20260814,PAB_078,B_only,A,4L23,ok,-8.942,elapsed_s=20.5
PIK3CA/PIK3CB,20260811,PAB_079,B_only,A,4L23,ok,-8.256,elapsed_s=59.9
PIK3CA/PIK3CB,20260811,PAB_079,B_only,B,2WXF,ok,-8.006,elapsed_s=59.5
PIK3CA/PIK3CB,20260812,PAB_079,B_only,A,4L23,ok,-8.115,elapsed_s=58.3
PIK3CA/PIK3CB,20260813,PAB_079,B_only,A,4L23,ok,-8.244,elapsed_s=56.6
PIK3CA/PIK3CB,20260812,PAB_079,B_only,B,2WXF,ok,-8.155,elapsed_s=58.5
PIK3CA/PIK3CB,20260813,PAB_079,B_only,B,2WXF,ok,-8.039,elapsed_s=60.6
PIK3CA/PIK3CB,20260814,PAB_079,B_only,A,4L23,ok,-8.088,elapsed_s=58.6
PIK3CA/PIK3CB,20260814,PAB_079,B_only,B,2WXF,ok,-7.952,elapsed_s=61.7
PIK3CA/PIK3CB,20260811,PAB_080,B_only,B,2WXF,ok,-8.71,elapsed_s=71.7
PIK3CA/PIK3CB,20260812,PAB_080,B_only,B,2WXF,ok,-8.731,elapsed_s=69.8
PIK3CA/PIK3CB,20260812,PAB_080,B_only,A,4L23,ok,-8.04,elapsed_s=96.2
PIK3CA/PIK3CB,20260811,PAB_080,B_only,A,4L23,ok,-8.059,elapsed_s=103.0
PIK3CA/PIK3CB,20260813,PAB_080,B_only,B,2WXF,ok,-8.708,elapsed_s=72.8
PIK3CA/PIK3CB,20260811,PAB_081,B_only,A,4L23,ok,-7.721,elapsed_s=33.3
PIK3CA/PIK3CB,20260811,PAB_081,B_only,B,2WXF,ok,-8.221,elapsed_s=30.9
PIK3CA/PIK3CB,20260814,PAB_080,B_only,B,2WXF,ok,-8.709,elapsed_s=73.2
PIK3CA/PIK3CB,20260813,PAB_080,B_only,A,4L23,ok,-8.063,elapsed_s=98.6
PIK3CA/PIK3CB,20260812,PAB_081,B_only,B,2WXF,ok,-8.049,elapsed_s=29.4
PIK3CA/PIK3CB,20260812,PAB_081,B_only,A,4L23,ok,-7.793,elapsed_s=30.3
PIK3CA/PIK3CB,20260813,PAB_081,B_only,A,4L23,ok,-7.815,elapsed_s=31.0
PIK3CA/PIK3CB,20260814,PAB_080,B_only,A,4L23,ok,-8.017,elapsed_s=93.1
PIK3CA/PIK3CB,20260813,PAB_081,B_only,B,2WXF,ok,-8.004,elapsed_s=29.0
PIK3CA/PIK3CB,20260814,PAB_081,B_only,A,4L23,ok,-7.833,elapsed_s=30.1
PIK3CA/PIK3CB,20260811,PAB_082,B_only,A,4L23,ok,-8.12,elapsed_s=25.2
PIK3CA/PIK3CB,20260811,PAB_082,B_only,B,2WXF,ok,-8.842,elapsed_s=23.9
PIK3CA/PIK3CB,20260814,PAB_081,B_only,B,2WXF,ok,-8.02,elapsed_s=28.9
PIK3CA/PIK3CB,20260812,PAB_082,B_only,A,4L23,ok,-8.126,elapsed_s=25.2
PIK3CA/PIK3CB,20260812,PAB_082,B_only,B,2WXF,ok,-8.83,elapsed_s=24.4
PIK3CA/PIK3CB,20260813,PAB_082,B_only,A,4L23,ok,-8.135,elapsed_s=26.2
PIK3CA/PIK3CB,20260813,PAB_082,B_only,B,2WXF,ok,-8.807,elapsed_s=24.4
PIK3CA/PIK3CB,20260814,PAB_082,B_only,B,2WXF,ok,-8.828,elapsed_s=24.6
PIK3CA/PIK3CB,20260814,PAB_082,B_only,A,4L23,ok,-8.085,elapsed_s=26.3
PIK3CA/PIK3CB,20260811,PAB_083,B_only,A,4L23,ok,-8.545,elapsed_s=50.5
PIK3CA/PIK3CB,20260811,PAB_083,B_only,B,2WXF,ok,-9.15,elapsed_s=44.1
PIK3CA/PIK3CB,20260812,PAB_083,B_only,B,2WXF,ok,-9.209,elapsed_s=43.7
PIK3CA/PIK3CB,20260813,PAB_083,B_only,B,2WXF,ok,-9.209,elapsed_s=45.0
PIK3CA/PIK3CB,20260812,PAB_083,B_only,A,4L23,ok,-8.518,elapsed_s=52.0
PIK3CA/PIK3CB,20260813,PAB_083,B_only,A,4L23,ok,-8.517,elapsed_s=54.0
PIK3CA/PIK3CB,20260814,PAB_083,B_only,B,2WXF,ok,-9.138,elapsed_s=44.8
PIK3CA/PIK3CB,20260814,PAB_083,B_only,A,4L23,ok,-8.539,elapsed_s=54.8
PIK3CA/PIK3CB,20260811,PAB_084,B_only,B,2WXF,ok,-8.341,elapsed_s=86.4
PIK3CA/PIK3CB,20260812,PAB_084,B_only,B,2WXF,ok,-8.323,elapsed_s=82.7
PIK3CA/PIK3CB,20260811,PAB_084,B_only,A,4L23,ok,-8.426,elapsed_s=116.5
PIK3CA/PIK3CB,20260813,PAB_084,B_only,B,2WXF,ok,-8.338,elapsed_s=85.7
PIK3CA/PIK3CB,20260812,PAB_084,B_only,A,4L23,ok,-8.428,elapsed_s=122.6
PIK3CA/PIK3CB,20260811,PAB_085,neither,A,4L23,ok,-8.544,elapsed_s=16.4
PIK3CA/PIK3CB,20260811,PAB_085,neither,B,2WXF,ok,-8.222,elapsed_s=15.4
PIK3CA/PIK3CB,20260812,PAB_085,neither,A,4L23,ok,-8.332,elapsed_s=15.7
PIK3CA/PIK3CB,20260813,PAB_084,B_only,A,4L23,ok,-8.45,elapsed_s=111.8
PIK3CA/PIK3CB,20260812,PAB_085,neither,B,2WXF,ok,-8.224,elapsed_s=15.4
PIK3CA/PIK3CB,20260813,PAB_085,neither,A,4L23,ok,-8.547,elapsed_s=15.8
PIK3CA/PIK3CB,20260813,PAB_085,neither,B,2WXF,ok,-8.215,elapsed_s=15.3
PIK3CA/PIK3CB,20260814,PAB_085,neither,A,4L23,ok,-8.558,elapsed_s=15.3
PIK3CA/PIK3CB,20260814,PAB_085,neither,B,2WXF,ok,-8.139,elapsed_s=15.2
PIK3CA/PIK3CB,20260811,PAB_086,neither,A,4L23,ok,-6.782,elapsed_s=6.1
PIK3CA/PIK3CB,20260811,PAB_086,neither,B,2WXF,ok,-7.291,elapsed_s=6.1
PIK3CA/PIK3CB,20260812,PAB_086,neither,A,4L23,ok,-6.774,elapsed_s=6.2
PIK3CA/PIK3CB,20260812,PAB_086,neither,B,2WXF,ok,-7.271,elapsed_s=6.3
PIK3CA/PIK3CB,20260813,PAB_086,neither,A,4L23,ok,-6.801,elapsed_s=6.2
PIK3CA/PIK3CB,20260813,PAB_086,neither,B,2WXF,ok,-7.233,elapsed_s=6.5
PIK3CA/PIK3CB,20260814,PAB_086,neither,A,4L23,ok,-6.776,elapsed_s=6.4
PIK3CA/PIK3CB,20260814,PAB_086,neither,B,2WXF,ok,-7.303,elapsed_s=6.5
PIK3CA/PIK3CB,20260814,PAB_084,B_only,B,2WXF,ok,-8.33,elapsed_s=81.3
PIK3CA/PIK3CB,20260814,PAB_084,B_only,A,4L23,ok,-8.472,elapsed_s=108.0
PIK3CA/PIK3CB,20260811,PAB_087,neither,B,2WXF,ok,-8.365,elapsed_s=66.0
PIK3CA/PIK3CB,20260812,PAB_087,neither,B,2WXF,ok,-8.287,elapsed_s=64.9
PIK3CA/PIK3CB,20260811,PAB_087,neither,A,4L23,ok,-7.019,elapsed_s=90.7
PIK3CA/PIK3CB,20260813,PAB_087,neither,B,2WXF,ok,-8.279,elapsed_s=64.9
PIK3CA/PIK3CB,20260813,PAB_087,neither,A,4L23,ok,-6.989,elapsed_s=88.0
PIK3CA/PIK3CB,20260812,PAB_087,neither,A,4L23,ok,-6.999,elapsed_s=91.3
PIK3CA/PIK3CB,20260811,PAB_088,neither,A,4L23,ok,-7.324,elapsed_s=8.5
PIK3CA/PIK3CB,20260811,PAB_088,neither,B,2WXF,ok,-7.437,elapsed_s=8.2
PIK3CA/PIK3CB,20260812,PAB_088,neither,A,4L23,ok,-7.316,elapsed_s=8.3
PIK3CA/PIK3CB,20260812,PAB_088,neither,B,2WXF,ok,-7.476,elapsed_s=8.3
PIK3CA/PIK3CB,20260813,PAB_088,neither,A,4L23,ok,-7.311,elapsed_s=8.4
PIK3CA/PIK3CB,20260813,PAB_088,neither,B,2WXF,ok,-7.461,elapsed_s=8.3
PIK3CA/PIK3CB,20260814,PAB_088,neither,A,4L23,ok,-7.325,elapsed_s=8.3
PIK3CA/PIK3CB,20260814,PAB_088,neither,B,2WXF,ok,-6.95,elapsed_s=8.3
PIK3CA/PIK3CB,20260814,PAB_087,neither,B,2WXF,ok,-8.291,elapsed_s=62.9
PIK3CA/PIK3CB,20260814,PAB_087,neither,A,4L23,ok,-7.06,elapsed_s=88.3
PIK3CA/PIK3CB,20260811,PAB_089,neither,B,2WXF,ok,-8.302,elapsed_s=82.7
PIK3CA/PIK3CB,20260811,PAB_089,neither,A,4L23,ok,-7.72,elapsed_s=85.9
PIK3CA/PIK3CB,20260812,PAB_089,neither,B,2WXF,ok,-8.53,elapsed_s=83.5
PIK3CA/PIK3CB,20260812,PAB_089,neither,A,4L23,ok,-7.584,elapsed_s=85.9
PIK3CA/PIK3CB,20260813,PAB_089,neither,A,4L23,ok,-7.577,elapsed_s=82.1
PIK3CA/PIK3CB,20260811,PAB_090,neither,A,4L23,ok,-8.504,elapsed_s=25.8
PIK3CA/PIK3CB,20260811,PAB_090,neither,B,2WXF,ok,-9.077,elapsed_s=26.0
PIK3CA/PIK3CB,20260813,PAB_089,neither,B,2WXF,ok,-8.2,elapsed_s=84.1
PIK3CA/PIK3CB,20260812,PAB_090,neither,A,4L23,ok,-8.522,elapsed_s=26.1
PIK3CA/PIK3CB,20260812,PAB_090,neither,B,2WXF,ok,-9.066,elapsed_s=25.9
PIK3CA/PIK3CB,20260813,PAB_090,neither,A,4L23,ok,-8.516,elapsed_s=26.4
PIK3CA/PIK3CB,20260811,PAB_091,neither,A,4L23,ok,-8.84,elapsed_s=15.2
PIK3CA/PIK3CB,20260813,PAB_090,neither,B,2WXF,ok,-9.075,elapsed_s=25.6
PIK3CA/PIK3CB,20260814,PAB_090,neither,A,4L23,ok,-8.531,elapsed_s=26.0
PIK3CA/PIK3CB,20260814,PAB_090,neither,B,2WXF,ok,-9.032,elapsed_s=26.0
PIK3CA/PIK3CB,20260814,PAB_089,neither,B,2WXF,ok,-8.498,elapsed_s=81.9
PIK3CA/PIK3CB,20260814,PAB_089,neither,A,4L23,ok,-7.563,elapsed_s=83.7
PIK3CA/PIK3CB,20260811,PAB_091,neither,B,2WXF,ok,-8.888,elapsed_s=15.1
PIK3CA/PIK3CB,20260812,PAB_091,neither,A,4L23,ok,-8.882,elapsed_s=15.0
PIK3CA/PIK3CB,20260812,PAB_091,neither,B,2WXF,ok,-8.861,elapsed_s=14.6
PIK3CA/PIK3CB,20260813,PAB_091,neither,A,4L23,ok,-8.887,elapsed_s=14.9
PIK3CA/PIK3CB,20260813,PAB_091,neither,B,2WXF,ok,-8.867,elapsed_s=14.6
PIK3CA/PIK3CB,20260814,PAB_091,neither,A,4L23,ok,-8.886,elapsed_s=14.9
PIK3CA/PIK3CB,20260814,PAB_091,neither,B,2WXF,ok,-8.898,elapsed_s=14.8
PIK3CA/PIK3CB,20260811,PAB_092,neither,B,2WXF,ok,-9.474,elapsed_s=63.7
PIK3CA/PIK3CB,20260812,PAB_092,neither,B,2WXF,ok,-9.494,elapsed_s=63.4
PIK3CA/PIK3CB,20260813,PAB_092,neither,B,2WXF,ok,-9.478,elapsed_s=62.8
PIK3CA/PIK3CB,20260811,PAB_092,neither,A,4L23,ok,-8.003,elapsed_s=96.5
PIK3CA/PIK3CB,20260812,PAB_092,neither,A,4L23,ok,-7.568,elapsed_s=90.7
PIK3CA/PIK3CB,20260813,PAB_092,neither,A,4L23,ok,-7.601,elapsed_s=88.2
PIK3CA/PIK3CB,20260811,PAB_093,neither,A,4L23,ok,-8.157,elapsed_s=58.1
PIK3CA/PIK3CB,20260814,PAB_092,neither,B,2WXF,ok,-9.479,elapsed_s=64.4
PIK3CA/PIK3CB,20260811,PAB_093,neither,B,2WXF,ok,-9.01,elapsed_s=51.4
PIK3CA/PIK3CB,20260812,PAB_093,neither,B,2WXF,ok,-8.983,elapsed_s=54.3
PIK3CA/PIK3CB,20260812,PAB_093,neither,A,4L23,ok,-8.141,elapsed_s=57.6
PIK3CA/PIK3CB,20260814,PAB_092,neither,A,4L23,ok,-8.006,elapsed_s=102.5
PIK3CA/PIK3CB,20260811,PAB_094,neither,A,4L23,ok,-7.38,elapsed_s=20.5
PIK3CA/PIK3CB,20260811,PAB_094,neither,B,2WXF,ok,-7.105,elapsed_s=20.1
PIK3CA/PIK3CB,20260813,PAB_093,neither,A,4L23,ok,-8.108,elapsed_s=55.9
PIK3CA/PIK3CB,20260813,PAB_093,neither,B,2WXF,ok,-9.011,elapsed_s=53.8
PIK3CA/PIK3CB,20260812,PAB_094,neither,A,4L23,ok,-7.425,elapsed_s=20.1
PIK3CA/PIK3CB,20260814,PAB_093,neither,B,2WXF,ok,-8.983,elapsed_s=49.0
PIK3CA/PIK3CB,20260814,PAB_093,neither,A,4L23,ok,-8.099,elapsed_s=54.7
PIK3CA/PIK3CB,20260812,PAB_094,neither,B,2WXF,ok,-7.036,elapsed_s=19.8
PIK3CA/PIK3CB,20260813,PAB_094,neither,A,4L23,ok,-7.385,elapsed_s=19.4
PIK3CA/PIK3CB,20260813,PAB_094,neither,B,2WXF,ok,-7.069,elapsed_s=19.8
PIK3CA/PIK3CB,20260814,PAB_094,neither,A,4L23,ok,-7.392,elapsed_s=19.4
PIK3CA/PIK3CB,20260814,PAB_094,neither,B,2WXF,ok,-7.046,elapsed_s=19.9
PIK3CA/PIK3CB,20260811,PAB_095,neither,B,2WXF,ok,-9.983,elapsed_s=106.2
PIK3CA/PIK3CB,20260812,PAB_095,neither,B,2WXF,ok,-9.95,elapsed_s=107.1
PIK3CA/PIK3CB,20260811,PAB_095,neither,A,4L23,ok,-8.788,elapsed_s=114.9
PIK3CA/PIK3CB,20260812,PAB_095,neither,A,4L23,ok,-8.328,elapsed_s=116.0
PIK3CA/PIK3CB,20260813,PAB_095,neither,B,2WXF,ok,-9.772,elapsed_s=111.1
