set,pc1,pc2,name
dual_docked_pool,-0.5922,-1.073,
dual_docked_pool,-0.5988,-0.4653,
dual_docked_pool,-0.1693,0.8338,
dual_docked_pool,-0.5522,0.5114,
dual_docked_pool,-0.5197,-0.6018,
dual_docked_pool,-0.1311,-0.3051,
dual_docked_pool,-0.6011,-0.9642,
dual_docked_pool,-0.7991,0.0383,
dual_docked_pool,-0.4301,-0.3157,
dual_docked_pool,-0.9001,0.2161,
dual_docked_pool,-0.9594,-0.912,
dual_docked_pool,-1.073,0.3935,
dual_docked_pool,0.2002,-0.0321,
dual_docked_pool,-0.1952,-0.3694,
dual_docked_pool,-0.6404,0.1104,
dual_docked_pool,-0.4375,0.1845,
dual_docked_pool,-0.5521,-0.3649,
dual_docked_pool,-0.9559,0.3006,
dual_docked_pool,-0.1562,0.5871,
dual_docked_pool,0.1793,0.423,
dual_docked_pool,-0.5415,0.5038,
dual_docked_pool,1.2096,0.0433,
dual_docked_pool,-1.4583,-0.0857,
dual_docked_pool,-0.5462,-0.3417,
dual_docked_pool,-1.3166,0.4046,
dual_docked_pool,-0.2305,-0.9357,
dual_docked_pool,-0.3474,-0.8548,
dual_docked_pool,-0.031,-0.3891,
dual_docked_pool,-0.9928,-0.3233,
dual_docked_pool,-0.5318,-0.5883,
dual_docked_pool,-0.133,0.058,
dual_docked_pool,0.1212,-0.5833,
dual_docked_pool,0.5719,-0.0888,
dual_docked_pool,1.3299,0.3286,
dual_docked_pool,-0.2584,0.4681,
dual_docked_pool,-0.9808,0.4998,
dual_docked_pool,0.8088,-0.2886,
dual_docked_pool,-0.907,-0.5669,
dual_docked_pool,-0.6473,-0.0801,
dual_docked_pool,-0.9547,0.1621,
dual_docked_pool,-0.6951,-0.5353,
dual_docked_pool,-0.8273,-0.6541,
dual_docked_pool,-0.5781,-0.5614,
dual_docked_pool,-1.1648,0.4455,
dual_docked_pool,-0.5633,-1.0228,
dual_docked_pool,0.1343,-0.2131,
dual_docked_pool,-0.7496,-0.3716,
dual_docked_pool,-0.1402,-0.209,
dual_docked_pool,-0.1696,-0.4019,
dual_docked_pool,-1.0257,0.6325,
dual_docked_pool,-0.6568,0.0354,
dual_docked_pool,-0.5181,-0.7883,
dual_docked_pool,0.143,-0.1249,
dual_docked_pool,-0.3175,0.3707,
dual_docked_pool,-0.5231,-0.8237,
dual_docked_pool,-1.1603,0.2644,
dual_docked_pool,-0.4064,0.2634,
dual_docked_pool,-0.3811,-0.3365,
dual_docked_pool,-1.0185,0.4126,
dual_docked_pool,-1.1869,-0.186,
dual_docked_pool,-1.0437,0.3952,
dual_docked_pool,-0.6133,0.6668,
dual_docked_pool,0.0279,-0.0383,
dual_docked_pool,-0.8473,-0.1925,
dual_docked_pool,0.0055,-0.9601,
dual_docked_pool,-0.8954,-0.1647,
dual_docked_pool,-0.5135,-0.2316,
dual_docked_pool,0.8463,0.0089,
dual_docked_pool,-0.7763,0.1313,
dual_docked_pool,-0.2418,-0.4081,
dual_docked_pool,0.1168,-0.3978,
dual_docked_pool,-0.442,0.5272,
dual_docked_pool,-0.6698,0.3387,
dual_docked_pool,-0.519,0.1718,
dual_docked_pool,-0.4326,0.0357,
dual_docked_pool,0.0088,0.7999,
dual_docked_pool,-1.4056,-0.0401,
dual_docked_pool,-0.5272,0.799,
dual_docked_pool,-0.8037,0.1425,
dual_docked_pool,-0.4982,-0.2567,
dual_docked_pool,-0.7498,0.2313,
dual_docked_pool,0.3513,-0.3275,
dual_docked_pool,-0.8397,0.3803,
dual_docked_pool,0.4864,-0.2595,
dual_docked_pool,-0.7488,-1.0503,
dual_docked_pool,-0.5553,-0.6373,
dual_docked_pool,-0.4665,0.0971,
dual_docked_pool,-0.1347,0.0652,
dual_docked_pool,-0.4428,0.5372,
dual_docked_pool,-0.0273,0.4732,
dual_docked_pool,-0.5797,-0.6391,
dual_docked_pool,-0.9921,-0.3223,
dual_docked_pool,1.6797,0.0142,
dual_docked_pool,-0.1866,-0.3544,
dual_docked_pool,-0.3965,0.1081,
dual_docked_pool,-0.0754,-0.1691,
dual_docked_pool,-0.3891,-0.2173,
dual_docked_pool,-0.3814,0.5686,
dual_docked_pool,-1.0713,0.3312,
dual_docked_pool,-0.9847,0.3073,
dual_docked_pool,0.157,-0.9936,
dual_docked_pool,-0.5359,-0.5176,
dual_docked_pool,-1.0972,-0.1316,
dual_docked_pool,-0.7959,-0.0377,
dual_docked_pool,0.0529,-0.6986,
dual_docked_pool,-0.9801,0.4438,
dual_docked_pool,-0.3537,-0.4444,
dual_docked_pool,-1.1364,0.3191,
dual_docked_pool,-1.3372,-0.4606,
dual_docked_pool,0.5896,-0.1305,
dual_docked_pool,-0.4673,-0.3098,
dual_docked_pool,-0.4271,0.4654,
dual_docked_pool,-1.3459,0.0779,
dual_docked_pool,-0.4,-0.7578,
dual_docked_pool,-1.162,1.4431,
dual_docked_pool,-1.1781,-0.1043,
dual_docked_pool,0.6604,0.2217,
dual_docked_pool,-0.2193,0.1589,
dual_docked_pool,-1.1946,0.7166,
dual_docked_pool,-0.2124,0.7795,
dual_docked_pool,-0.0299,0.1124,
dual_docked_pool,1.2143,0.5758,
dual_docked_pool,-0.6782,0.5997,
dual_docked_pool,0.5138,1.0884,
dual_docked_pool,0.7839,-0.1185,
dual_docked_pool,0.0,-0.6926,
dual_docked_pool,-1.1714,-0.3162,
dual_docked_pool,-0.3021,0.6621,
dual_docked_pool,-1.236,-0.2075,
dual_docked_pool,-0.8063,-0.7168,
dual_docked_pool,-0.7451,0.2657,
dual_docked_pool,-0.5514,-0.4006,
dual_docked_pool,-0.4478,-0.0734,
dual_docked_pool,0.1288,0.0719,
dual_docked_pool,0.0298,-0.6114,
dual_docked_pool,0.1499,0.1939,
dual_docked_pool,-0.8141,0.0811,
dual_docked_pool,0.1259,0.3371,
dual_docked_pool,0.4431,0.4564,
dual_docked_pool,0.3544,-0.0732,
dual_docked_pool,0.1295,-0.4528,
dual_docked_pool,-1.2409,0.4637,
dual_docked_pool,-0.9512,-0.5837,
dual_docked_pool,-0.109,-0.2292,
dual_docked_pool,-0.7178,-0.7622,
dual_docked_pool,-1.5755,-0.2006,
dual_docked_pool,-0.944,-0.2406,
dual_docked_pool,1.2353,0.1266,
dual_docked_pool,-0.5487,-0.4474,
dual_docked_pool,1.27,0.9975,
dual_docked_pool,0.0575,-0.1755,
dual_docked_pool,-1.1014,0.646,
dual_docked_pool,0.7331,-1.007,
dual_docked_pool,0.5479,0.1663,
dual_docked_pool,-0.0944,-0.2883,
dual_docked_pool,-0.5534,-0.2692,
dual_docked_pool,-0.74,0.4794,
dual_docked_pool,-0.7705,-0.0589,
dual_docked_pool,-0.8756,0.2079,
dual_docked_pool,-0.3515,-0.4055,
dual_docked_pool,-0.6919,-0.7788,
dual_docked_pool,-0.7526,0.1972,
dual_docked_pool,-0.7718,-0.4707,
dual_docked_pool,0.9127,-0.3028,
dual_docked_pool,-0.2497,0.5118,
dual_docked_pool,-0.4863,-0.4989,
dual_docked_pool,-0.7737,-0.4978,
dual_docked_pool,-0.7799,0.7628,
dual_docked_pool,-0.5716,-0.1288,
dual_docked_pool,-1.3023,0.1501,
dual_docked_pool,-1.1486,0.7616,
dual_docked_pool,-0.7381,-0.0387,
dual_docked_pool,-0.7231,-0.0183,
dual_docked_pool,-0.5579,0.4704,
dual_docked_pool,-1.0674,-0.3284,
dual_docked_pool,-0.2352,-0.9495,
dual_docked_pool,-0.3723,0.0857,
dual_docked_pool,-0.5542,0.6084,
dual_docked_pool,0.3223,0.5327,
dual_docked_pool,-0.9185,0.2871,
dual_docked_pool,-0.868,0.4033,
dual_docked_pool,0.7641,-0.4487,
dual_docked_pool,-0.9742,0.2749,
dual_docked_pool,-0.2817,-1.0109,
dual_docked_pool,0.7534,-0.2895,
dual_docked_pool,-0.1923,-0.0003,
dual_docked_pool,-1.0362,-0.2117,
dual_docked_pool,-1.0917,-0.6872,
dual_docked_pool,-0.1171,1.1338,
dual_docked_pool,-0.7127,0.2727,
dual_docked_pool,-0.4522,0.1877,
dual_docked_pool,-0.9347,0.4207,
dual_docked_pool,-0.658,-0.1837,
dual_docked_pool,-0.7092,-0.6264,
dual_docked_pool,-0.2726,-0.3799,
dual_docked_pool,-0.4809,-0.0673,
dual_docked_pool,0.1168,-0.3978,
dual_docked_pool,-0.483,-1.1266,
dual_docked_pool,-0.7528,0.267,
dual_docked_pool,-0.9366,-0.4248,
dual_docked_pool,-1.3623,-0.369,
dual_docked_pool,-0.1435,0.1168,
dual_docked_pool,-0.7448,-0.4162,
dual_docked_pool,-0.1287,-0.2167,
dual_docked_pool,-0.4391,-0.3362,
dual_docked_pool,0.9688,0.559,
dual_docked_pool,-0.059,0.0372,
dual_docked_pool,1.3893,0.495,
dual_docked_pool,-0.0828,-1.0617,
dual_docked_pool,2.0541,0.3522,
dual_docked_pool,-1.0414,-0.4039,
dual_docked_pool,-1.0591,0.4337,
dual_docked_pool,0.4299,0.256,
dual_docked_pool,-0.6104,0.1049,
dual_docked_pool,1.1613,0.6754,
dual_docked_pool,0.1874,0.8847,
dual_docked_pool,-1.1942,0.5305,
dual_docked_pool,-0.4685,-0.3472,
dual_docked_pool,-0.6963,-0.0123,
dual_docked_pool,-0.3262,-0.8694,
dual_docked_pool,-0.7143,0.2236,
dual_docked_pool,-0.578,-0.1059,
dual_docked_pool,-0.7666,0.2788,
dual_docked_pool,0.9731,0.0165,
dual_docked_pool,-0.7781,-0.7941,
dual_docked_pool,-0.3914,-0.3448,
dual_docked_pool,-0.9634,0.3669,
dual_docked_pool,-0.8786,-0.3226,
dual_docked_pool,-0.437,0.5151,
dual_docked_pool,-0.7334,-0.0201,
dual_docked_pool,-0.4617,0.482,
dual_docked_pool,-0.7686,0.2803,
dual_docked_pool,0.0344,-0.0321,
dual_docked_pool,-0.7421,0.0861,
dual_docked_pool,0.2086,-0.1922,
dual_docked_pool,-0.416,-0.2499,
dual_docked_pool,-1.3797,0.583,
dual_docked_pool,-0.1711,-0.034,
dual_docked_pool,-0.7953,-0.7608,
dual_docked_pool,-0.5959,0.4494,
dual_docked_pool,-0.2205,-0.0198,
dual_docked_pool,-0.9175,-0.0087,
dual_docked_pool,0.311,-1.1648,
dual_docked_pool,1.0847,-0.1656,
dual_docked_pool,-0.3578,0.1838,
dual_docked_pool,-0.0685,-0.087,
dual_docked_pool,0.1875,-0.7213,
dual_docked_pool,0.3305,0.5587,
dual_docked_pool,0.0861,-0.612,
dual_docked_pool,-0.0213,0.1322,
dual_docked_pool,0.3218,0.0638,
dual_docked_pool,-0.8497,0.0241,
dual_docked_pool,-0.495,0.5599,
dual_docked_pool,-1.5354,-0.2366,
dual_docked_pool,0.8468,-0.2238,
dual_docked_pool,-0.6689,-0.0057,
dual_docked_pool,-0.4498,0.1739,
dual_docked_pool,-1.1638,-0.1575,
dual_docked_pool,-0.9354,0.2158,
dual_docked_pool,-1.3239,0.0071,
dual_docked_pool,2.2665,0.3306,
dual_docked_pool,-0.0681,-0.5168,
dual_docked_pool,-0.3317,-0.794,
dual_docked_pool,-0.1792,-0.3326,
dual_docked_pool,-0.9285,-0.0388,
dual_docked_pool,-0.2208,-0.2429,
dual_docked_pool,-0.613,0.3518,
dual_docked_pool,-0.7779,-0.1852,
dual_docked_pool,-1.4128,0.4066,
dual_docked_pool,0.0937,-0.0663,
dual_docked_pool,-0.6697,-0.4579,
dual_docked_pool,-0.6635,0.4801,
dual_docked_pool,-0.3131,0.1702,
dual_docked_pool,-0.9983,0.8874,
dual_docked_pool,-0.1703,-0.208,
dual_docked_pool,0.4377,-0.7961,
dual_docked_pool,-0.3187,0.611,
dual_docked_pool,-0.5248,0.3416,
dual_docked_pool,-0.0556,-0.0966,
dual_docked_pool,0.5537,-0.0299,
dual_docked_pool,-0.4294,-0.48,
dual_docked_pool,-0.5424,-0.4917,
dual_docked_pool,-1.1478,0.1496,
dual_docked_pool,-1.1537,-0.4762,
dual_docked_pool,-0.8394,0.3979,
dual_docked_pool,-0.1304,-0.0301,
dual_docked_pool,-0.0729,-0.1575,
dual_docked_pool,-0.0627,-0.3777,
dual_docked_pool,-1.1883,0.6139,
dual_docked_pool,0.604,-0.2861,
dual_docked_pool,0.165,-0.3836,
dual_docked_pool,-0.2586,-0.2628,
dual_docked_pool,-0.6414,0.2229,
dual_docked_pool,-0.4843,0.1661,
dual_docked_pool,-0.3477,-0.1442,
dual_docked_pool,-0.3557,0.6448,
dual_docked_pool,-1.2486,0.5063,
dual_docked_pool,0.3111,-0.3056,
dual_docked_pool,-1.1211,-0.1819,
dual_docked_pool,-0.1576,0.0033,
dual_docked_pool,-0.8232,-0.3798,
dual_docked_pool,0.1538,0.7785,
dual_docked_pool,-0.4879,0.2022,
dual_docked_pool,-0.6865,0.1985,
dual_docked_pool,-0.282,0.2349,
dual_docked_pool,0.1168,0.2081,
dual_docked_pool,-0.8337,0.4934,
dual_docked_pool,-0.3919,-0.5404,
dual_docked_pool,-0.6197,0.5641,
dual_docked_pool,-0.3842,0.0126,
dual_docked_pool,-0.7179,0.1689,
dual_docked_pool,-0.9595,0.4937,
dual_docked_pool,-0.8741,-0.174,
dual_docked_pool,-0.861,0.2194,
dual_docked_pool,-0.7996,-0.3321,
dual_docked_pool,-0.9401,-0.5203,
dual_docked_pool,-0.4655,-0.2979,
dual_docked_pool,0.5542,-0.81,
dual_docked_pool,0.1152,0.0879,
dual_docked_pool,-0.3534,-0.2076,
dual_docked_pool,-1.3051,-0.2104,
dual_docked_pool,-0.6767,-0.997,
dual_docked_pool,-1.0018,0.7975,
dual_docked_pool,-0.7616,0.3606,
dual_docked_pool,-1.0637,-0.1147,
dual_docked_pool,-0.3019,0.0265,
dual_docked_pool,-0.7608,0.3059,
dual_docked_pool,1.4091,0.1232,
dual_docked_pool,-0.3657,-0.3115,
dual_docked_pool,-0.5694,0.0158,
dual_docked_pool,-0.1819,0.963,
dual_docked_pool,-1.2203,0.2879,
dual_docked_pool,0.3041,0.7394,
dual_docked_pool,-0.8554,-0.2572,
dual_docked_pool,-0.9969,0.8152,
dual_docked_pool,-0.9424,0.3348,
dual_docked_pool,-0.5816,0.0901,
dual_docked_pool,-0.8977,-0.2859,
dual_docked_pool,-1.3377,-0.0234,
dual_docked_pool,-0.808,0.6667,
dual_docked_pool,-1.2445,0.3365,
dual_docked_pool,-0.6907,-0.3656,
dual_docked_pool,-0.8414,0.11,
dual_docked_pool,0.0481,-0.0295,
dual_docked_pool,-1.3674,-0.5155,
dual_docked_pool,-0.2802,3.3841,
dual_docked_pool,-1.2818,-0.4478,
dual_docked_pool,-0.688,0.0469,
dual_docked_pool,0.789,-0.2462,
dual_docked_pool,-1.1792,0.2231,
dual_docked_pool,-0.7417,0.5373,
dual_docked_pool,-0.5274,0.5454,
dual_docked_pool,-0.548,-0.3304,
dual_docked_pool,0.9199,0.1948,
dual_docked_pool,-0.8088,-0.8288,
dual_docked_pool,-0.737,0.125,
dual_docked_pool,-0.7204,0.3053,
dual_docked_pool,-0.4721,-0.3578,
dual_docked_pool,0.9733,-0.2858,
dual_docked_pool,-1.1052,0.1374,
dual_docked_pool,-0.4271,0.1356,
dual_docked_pool,0.3747,-0.5906,
dual_docked_pool,-0.7555,-0.6053,
dual_docked_pool,0.1893,-0.3548,
dual_docked_pool,-0.3799,-0.0134,
dual_docked_pool,-0.4288,0.1647,
dual_docked_pool,-0.8089,0.82,
dual_docked_pool,-0.6427,-0.0839,
dual_docked_pool,-0.6032,0.8314,
dual_docked_pool,-1.0117,0.764,
dual_docked_pool,-0.5249,-1.0019,
dual_docked_pool,-0.5228,-0.05,
dual_docked_pool,-0.3205,-0.0735,
dual_docked_pool,-0.9302,0.2258,
dual_docked_pool,-1.0717,-0.4005,
dual_docked_pool,-0.593,0.0303,
dual_docked_pool,-1.2054,-0.2587,
dual_docked_pool,0.4092,-0.3589,
dual_docked_pool,-0.7947,0.049,
dual_docked_pool,-0.6118,0.2758,
dual_docked_pool,0.5272,-0.4677,
dual_docked_pool,-1.0076,0.3588,
dual_docked_pool,0.6255,0.1706,
dual_docked_pool,-0.5149,-0.0489,
dual_docked_pool,0.1269,0.025,
dual_docked_pool,1.1536,0.6799,
dual_docked_pool,-0.0872,0.0847,
dual_docked_pool,-0.3659,-0.5434,
dual_docked_pool,-1.0876,0.3961,
dual_docked_pool,-0.5247,0.2373,
dual_docked_pool,0.9502,0.4088,
dual_docked_pool,0.146,0.5032,
dual_docked_pool,-0.9039,-0.5548,
dual_docked_pool,1.4584,0.3595,
dual_docked_pool,-0.9595,0.325,
dual_docked_pool,-0.6437,-0.2166,
dual_docked_pool,-0.1462,3.667,
dual_docked_pool,-0.6902,-1.169,
dual_docked_pool,-0.6237,-0.0291,
dual_docked_pool,-0.4228,-0.4567,
dual_docked_pool,-1.2198,-0.2527,
dual_docked_pool,0.3495,-0.5516,
dual_docked_pool,-0.8069,0.8103,
dual_docked_pool,-0.808,0.6667,
dual_docked_pool,-0.9442,0.3779,
dual_docked_pool,-0.8203,-0.29,
dual_docked_pool,0.1242,0.0279,
dual_docked_pool,-0.768,-1.1205,
dual_docked_pool,-1.0281,-0.486,
dual_docked_pool,0.0734,-0.204,
dual_docked_pool,-0.5045,0.6355,
dual_docked_pool,0.3513,-0.3275,
dual_docked_pool,-1.3487,-0.1033,
dual_docked_pool,-1.1677,0.4718,
dual_docked_pool,-0.4044,-0.2861,
dual_docked_pool,0.7487,0.4043,
dual_docked_pool,-0.7316,-0.7675,
dual_docked_pool,0.946,-0.2738,
dual_docked_pool,-0.9626,-0.5121,
dual_docked_pool,-0.6906,-0.1735,
dual_docked_pool,-0.5501,-0.7579,
dual_docked_pool,-1.2422,0.547,
dual_docked_pool,-0.2146,-0.1582,
dual_docked_pool,-0.7636,-0.14,
dual_docked_pool,0.4784,-0.2681,
dual_docked_pool,-1.341,-0.0402,
dual_docked_pool,-0.7973,0.4881,
dual_docked_pool,-0.9717,0.4461,
dual_docked_pool,-0.3741,0.0471,
dual_docked_pool,0.2985,-0.8184,
dual_docked_pool,-0.8615,-0.1623,
dual_docked_pool,-0.5992,-0.4827,
dual_docked_pool,0.1225,0.1489,
dual_docked_pool,-0.5955,0.1447,
dual_docked_pool,-0.1573,0.0098,
dual_docked_pool,-0.7333,-0.0945,
dual_docked_pool,-0.3524,-0.0951,
dual_docked_pool,0.5801,0.3191,
dual_docked_pool,-0.2175,-0.0578,
dual_docked_pool,-0.7169,-0.4217,
dual_docked_pool,-0.7659,0.1799,
dual_docked_pool,1.2843,-0.3248,
dual_docked_pool,-0.31,-0.6675,
dual_docked_pool,-1.0053,0.0338,
dual_docked_pool,-0.4773,-0.424,
dual_docked_pool,-0.9451,0.2401,
dual_docked_pool,-0.305,-0.5497,
dual_docked_pool,0.1702,0.8789,
dual_docked_pool,0.7982,-0.3463,
dual_docked_pool,0.579,-0.0918,
dual_docked_pool,0.5063,0.3523,
dual_docked_pool,-0.7502,-0.1172,
dual_docked_pool,-1.3547,-0.7527,
dual_docked_pool,0.032,0.1688,
dual_docked_pool,-0.43,0.7269,
dual_docked_pool,-0.6795,-0.7591,
dual_docked_pool,-0.3543,-0.5834,
dual_docked_pool,-0.4222,-0.3346,
dual_docked_pool,-0.9121,-0.1642,
dual_docked_pool,0.1193,0.0853,
dual_docked_pool,0.1223,0.5013,
dual_docked_pool,0.5133,1.7986,
dual_docked_pool,-0.6811,-0.1472,
dual_docked_pool,0.0595,-1.0131,
dual_docked_pool,-0.3658,0.2855,
dual_docked_pool,-0.3862,-0.3417,
dual_docked_pool,0.2268,-0.2715,
dual_docked_pool,0.0223,0.1634,
dual_docked_pool,-0.9774,-0.932,
dual_docked_pool,-1.1454,-0.154,
dual_docked_pool,-0.7632,0.2477,
dual_docked_pool,-0.0877,0.3343,
dual_docked_pool,-1.1287,-0.2561,
dual_docked_pool,-1.2708,-0.0108,
dual_docked_pool,-0.1831,0.6974,
dual_docked_pool,-0.3472,0.1905,
dual_docked_pool,-0.5202,0.1698,
dual_docked_pool,-1.2486,0.1282,
dual_docked_pool,-0.8037,0.5078,
dual_docked_pool,-0.8506,-0.4554,
dual_docked_pool,-0.2505,0.7185,
dual_docked_pool,0.077,-0.1323,
dual_docked_pool,-0.9363,-0.8311,
dual_docked_pool,0.2902,-0.9046,
dual_docked_pool,-0.3325,0.2936,
dual_docked_pool,-0.963,-0.1511,
dual_docked_pool,-0.6503,0.0072,
dual_docked_pool,-1.0951,-0.2898,
dual_docked_pool,-1.3893,0.118,
dual_docked_pool,-0.4398,-0.2871,
dual_docked_pool,-0.7419,-0.5177,
dual_docked_pool,-0.1979,0.2043,
dual_docked_pool,-0.8515,-0.0552,
dual_docked_pool,-0.1283,0.0104,
dual_docked_pool,-0.0088,-0.155,
dual_docked_pool,-0.8374,-0.2439,
dual_docked_pool,-0.3542,-0.3475,
dual_docked_pool,-1.0669,-0.1651,
dual_docked_pool,-0.646,-0.8659,
dual_docked_pool,-0.4465,-0.9157,
dual_docked_pool,-0.8201,-0.7099,
dual_docked_pool,-0.3194,0.3686,
dual_docked_pool,-0.4341,0.1821,
dual_docked_pool,-0.955,-0.5732,
dual_docked_pool,-0.2317,0.7089,
dual_docked_pool,-0.6531,-0.1867,
dual_docked_pool,-0.3064,0.3621,
dual_docked_pool,-0.611,-0.2313,
dual_docked_pool,-0.2826,-0.7686,
dual_docked_pool,-0.3525,-0.3441,
dual_docked_pool,-0.303,-0.2284,
dual_docked_pool,-0.1713,-0.3826,
dual_docked_pool,-0.6719,-0.5707,
dual_docked_pool,-0.4326,-0.6966,
dual_docked_pool,-0.3573,-0.7178,
dual_docked_pool,-0.8376,-0.0503,
dual_docked_pool,-1.1744,0.6611,
dual_docked_pool,-0.3925,0.2281,
dual_docked_pool,0.4004,0.4185,
dual_docked_pool,-0.0264,-0.3538,
dual_docked_pool,-1.0322,-0.3655,
dual_docked_pool,0.6828,0.0289,
dual_docked_pool,-0.1539,-0.0885,
dual_docked_pool,-0.5608,0.9206,
dual_docked_pool,-0.1662,-0.7532,
dual_docked_pool,-1.3869,-0.6345,
dual_docked_pool,1.5038,0.5843,
dual_docked_pool,-0.4804,-0.0431,
dual_docked_pool,-0.5096,-0.5176,
dual_docked_pool,-0.6629,0.0245,
dual_docked_pool,-0.6974,0.0195,
dual_docked_pool,-0.1851,0.0642,
dual_docked_pool,-0.9862,-0.2428,
dual_docked_pool,-0.5234,0.0977,
dual_docked_pool,-1.1417,0.3609,
dual_docked_pool,0.1621,-0.2558,
dual_docked_pool,-0.9265,0.1901,
dual_docked_pool,-0.3501,-0.1546,
dual_docked_pool,1.3731,-0.069,
dual_docked_pool,0.065,-0.0762,
dual_docked_pool,-0.6548,-1.0062,
dual_docked_pool,-0.1101,0.3502,
dual_docked_pool,-0.8419,-0.149,
dual_docked_pool,0.0223,0.1634,
dual_docked_pool,-0.7076,-0.4326,
dual_docked_pool,0.0994,-0.0871,
dual_docked_pool,-0.9137,-0.1504,
dual_docked_pool,-0.786,0.2014,
dual_docked_pool,-1.0605,0.282,
dual_docked_pool,-0.4955,-0.5514,
dual_docked_pool,-0.6671,0.992,
dual_docked_pool,-0.3312,0.3153,
dual_docked_pool,-0.4846,-0.3199,
dual_docked_pool,-0.5805,-0.3021,
dual_docked_pool,-0.744,0.0846,
dual_docked_pool,0.0035,-0.6281,
dual_docked_pool,-0.5153,0.0092,
dual_docked_pool,-0.7266,0.475,
dual_docked_pool,-0.6797,0.4807,
dual_docked_pool,1.6296,-0.0749,
dual_docked_pool,-1.0105,0.1463,
dual_docked_pool,-0.7755,0.0299,
dual_docked_pool,-0.7384,-0.8831,
dual_docked_pool,-0.4015,-0.0748,
dual_docked_pool,-0.3293,-0.0671,
dual_docked_pool,1.3862,-0.2165,
dual_docked_pool,0.0744,-0.85,
dual_docked_pool,-1.104,0.1259,
dual_docked_pool,0.8533,0.9198,
dual_docked_pool,-0.0494,0.4304,
dual_docked_pool,-0.53,0.1767,
dual_docked_pool,-0.0949,0.6843,
dual_docked_pool,-0.2774,0.3042,
dual_docked_pool,-0.6656,-0.7557,
dual_docked_pool,-0.4675,-0.7198,
dual_docked_pool,-0.2189,-0.0277,
dual_docked_pool,-0.838,-0.3119,
dual_docked_pool,-0.7251,-0.2433,
dual_docked_pool,-0.7182,0.0442,
dual_docked_pool,0.7997,-1.8993,
dual_docked_pool,-0.7512,0.3384,
dual_docked_pool,0.5006,-0.5376,
dual_docked_pool,-0.6552,0.1727,
dual_docked_pool,-0.6207,0.5258,
dual_docked_pool,-0.4675,-0.7198,
dual_docked_pool,-1.2608,-0.7408,
dual_docked_pool,0.1108,-0.5249,
dual_docked_pool,-0.5957,-0.2572,
dual_docked_pool,-0.2841,-0.1685,
dual_docked_pool,-1.3094,-0.1067,
dual_docked_pool,-1.0459,-0.2774,
dual_docked_pool,-0.2888,0.0205,
dual_docked_pool,-0.9987,0.5263,
dual_docked_pool,-0.6606,-0.5481,
dual_docked_pool,-0.0458,-1.0138,
dual_docked_pool,-0.4287,-0.3086,
dual_docked_pool,-0.4675,-0.7198,
dual_docked_pool,-0.8215,0.3893,
dual_docked_pool,-0.5728,-0.0217,
dual_docked_pool,-1.1099,-0.2177,
dual_docked_pool,-0.6441,-0.2211,
dual_docked_pool,-0.5737,-0.5569,
dual_docked_pool,-0.1497,-0.3697,
dual_docked_pool,-0.5221,-0.5157,
dual_docked_pool,-0.2315,-0.1396,
dual_docked_pool,-0.5476,0.1986,
dual_docked_pool,-0.5924,0.3183,
dual_docked_pool,-0.2906,1.2018,
dual_docked_pool,-0.7597,-0.6195,
dual_docked_pool,-0.7375,-0.5147,
dual_docked_pool,-0.3924,-0.4105,
dual_docked_pool,-0.5843,-0.8473,
dual_docked_pool,0.4254,0.1116,
dual_docked_pool,0.6244,0.178,
dual_docked_pool,0.4746,-0.318,
dual_docked_pool,-0.5887,-0.1478,
dual_docked_pool,-0.0513,-0.7382,
dual_docked_pool,-0.3288,-0.4417,
dual_docked_pool,-0.733,-0.0068,
dual_docked_pool,-0.639,0.7361,
dual_docked_pool,-0.7382,0.2069,
dual_docked_pool,-0.7027,0.5512,
dual_docked_pool,0.0205,1.2015,
dual_docked_pool,-0.9947,-0.5542,
dual_docked_pool,-0.5355,0.0128,
dual_docked_pool,-0.32,-0.4177,
dual_docked_pool,-0.2869,0.016,
dual_docked_pool,-0.5466,-0.7289,
dual_docked_pool,-0.1576,0.1452,
dual_docked_pool,-0.5025,-0.1946,
dual_docked_pool,1.5794,0.3855,
dual_docked_pool,-0.4174,0.5206,
dual_docked_pool,-0.4139,-0.1204,
dual_docked_pool,-0.9707,0.7788,
pareto_shortlist,-1.0645,0.4599,IDREMCINAL
pareto_shortlist,-1.0656,0.9739,ZAMZETOCLAX
pareto_shortlist,-0.9517,0.1684,ALEMCINAL
pareto_shortlist,-0.7856,-0.4714,CETHROMYCIN
