repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type
REP_06506,CHEMBL4461070,SAR-125844,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,ODIUNTQOXRXOIV-UHFFFAOYSA-N,550.65,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06507,CHEMBL446209,ACEGLATONE,CC(=O)O[C@@H]1C(=O)O[C@H]2[C@@H]1OC(=O)[C@@H]2OC(C)=O,ZOZKYEHVNDEUCO-DKXJUACHSA-N,258.18,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06508,CHEMBL4462530,ZEMIRCICLIB,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,AVIWDYSJSPOOAR-LSDHHAIUSA-N,429.95,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06509,CHEMBL446373,ELISARTAN,CCCCc1nc(Cl)c(C(=O)OC(C)OC(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,IDAWWPOAHPVPMY-UHFFFAOYSA-N,553.02,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06510,CHEMBL4466233,PEMRAMETOSTAT,CC(=O)N1CCC(Nc2cc(C(=O)NC[C@H](O)CN3CCc4ccccc4C3)ncn2)CC1,JLCCNYVTIWRPIZ-NRFANRHFSA-N,452.56,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06511,CHEMBL4466522,ZERENCOTREP,Cn1c(=O)n(CCCO)c(=O)c2c1nc(Oc1cccc(OC(F)(F)F)c1)n2Cc1ccc(Cl)cc1,PRJHEJGMSOBHTO-UHFFFAOYSA-N,524.88,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06512,CHEMBL4467168,DAPOLSERTIB,CC(C)n1c(C2CCNCC2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,UOUBCIJIWDLRGM-UHFFFAOYSA-N,446.14,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06513,CHEMBL446918,CLOPIDOL,Cc1nc(C)c(Cl)c(O)c1Cl,ZDPIZLCVJAAHHR-UHFFFAOYSA-N,192.04,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06514,CHEMBL4469414,LUVIXASERTIB,Cc1cc(-c2cnn3c(NC[C@H]4C[C@@](C)(O)C4)cc(Oc4cccnc4)nc23)ccc1C(=O)NC1CC1,PMQUGSPFUBGJCZ-CHOKWEPUSA-N,498.59,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06515,CHEMBL4470585,GSK2798745,CC(C)(O)c1cnc(N2C[C@@]3(CCC[C@](C)(Cn4cnc5ccc(C#N)cc54)C3)OC2=O)cn1,URCMKDJBULWNAI-DQEYMECFSA-N,460.54,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06516,CHEMBL4471306,QUEMLICLUSTAT,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,MFYLCAMJNGIULC-KCVUFLITSA-N,580.83,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06517,CHEMBL44746,KHELLIN,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,HSMPDPBYAYSOBC-UHFFFAOYSA-N,260.24,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06518,CHEMBL4475481,ZELICAPAVIR,O=C1Nc2ccccc2C(c2ccccc2)=N[C@@H]1Nc1nnc(-c2ncc(C(F)(F)F)cc2N2CCOCC2)o1,VGGNPZNYTJXPEW-HSZRJFAPSA-N,549.51,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06519,CHEMBL447629,MITOBRONITOL,O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr,VFKZTMPDYBFSTM-KVTDHHQDSA-N,307.97,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06520,CHEMBL447664,VIPADENANT,Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,HQSBCDPYXDGTCL-UHFFFAOYSA-N,321.34,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06521,CHEMBL447686,GOSSYPOL ACETIC ACID,CC(=O)Oc1c(OC(C)=O)c(C=O)c2c(OC(C)=O)c(-c3c(C)cc4c(C(C)C)c(OC(C)=O)c(OC(C)=O)c(C=O)c4c3OC(C)=O)c(C)cc2c1C(C)C,LJKDPUCDUDLUOM-UHFFFAOYSA-N,770.78,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06522,CHEMBL447692,DICLONIXIN,O=C(O)c1cccnc1Nc1cccc(Cl)c1Cl,IFMIBXMJNXNGHQ-UHFFFAOYSA-N,283.11,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06523,CHEMBL447878,N-ACETYLGLUCOSAMINE,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,OVRNDRQMDRJTHS-FMDGEEDCSA-N,221.21,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06524,CHEMBL44793,GAVESTINEL,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,WZBNEZWCNKUOSM-VOTSOKGWSA-N,375.21,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06525,CHEMBL448399,HYDROXYTOLUIC ACID,Cc1cccc(C(=O)O)c1O,WHSXTWFYRGOBGO-UHFFFAOYSA-N,152.15,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06526,CHEMBL448416,LIDAMIDINE,CNC(=N)NC(=O)Nc1c(C)cccc1C,RRHJHSBDJDZUGL-UHFFFAOYSA-N,220.28,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06527,CHEMBL448570,CARBUTAMIDE,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,VDTNNGKXZGSZIP-UHFFFAOYSA-N,271.34,2.0,,True,True,True,atc_only,,Small molecule,MOL
REP_06528,CHEMBL44955,CLOPIPAZAN,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,QUXRAOQDUJFWIA-UHFFFAOYSA-N,311.81,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06529,CHEMBL449782,CEPHARANTHINE,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,YVPXVXANRNDGTA-WDYNHAJCSA-N,606.72,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06530,CHEMBL450044,SERGLIFLOZIN ETABONATE,CCOC(=O)OC[C@H]1O[C@@H](Oc2ccccc2Cc2ccc(OC)cc2)[C@H](O)[C@@H](O)[C@@H]1O,QLXKHBNJTPICNF-QMCAAQAGSA-N,448.47,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06531,CHEMBL450117,GLYPROTHIAZOL,CC(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,OPIGMRDAPFQALU-UHFFFAOYSA-N,298.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06532,CHEMBL450613,ZERANOL,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,DWTTZBARDOXEAM-GXTWGEPZSA-N,322.4,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06533,CHEMBL450940,PRINABEREL,C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12,MQIMZDXIAHJKQP-UHFFFAOYSA-N,271.25,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06534,CHEMBL4514636,FISOGATINIB,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,MGZKYOAQVGSSGC-DLBZAZTESA-N,503.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06535,CHEMBL451770,DPA-714 F-18,CCN(CC)C(=O)Cc1c(-c2ccc(OCC[18F])cc2)nn2c(C)cc(C)nc12,FLZZFWBNYJNHMY-VNRZBHCFSA-N,397.48,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06536,CHEMBL4518483,DANUGLIPRON,N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,HYBAKUMPISVZQP-DEOSSOPVSA-N,555.61,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06537,CHEMBL451901,DEFOSFAMIDE,O=P(NCCCO)(OCCCl)N(CCCl)CCCl,FQWNGSKQHPNIQG-UHFFFAOYSA-N,341.6,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06538,CHEMBL452329,TRESTOLONE ACETATE,CC(=O)O[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@H]1CCC(=O)C=C1C[C@H]3C,IVCRCPJOLWECJU-XQVQQVTHSA-N,330.47,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06539,CHEMBL452461,PERZINFOTEL,O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2,BDABGOLMYNHHTR-UHFFFAOYSA-N,260.19,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06540,CHEMBL452859,BUTOCTAMIDE,CCCCC(CC)CNC(=O)CC(C)O,WTBQLHRVRKXSPX-UHFFFAOYSA-N,215.34,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06541,CHEMBL452861,LEVOPROPRANOLOL,CC(C)NC[C@H](O)COc1cccc2ccccc12,AQHHHDLHHXJYJD-AWEZNQCLSA-N,259.35,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06542,CHEMBL452866,CARBOFENOTION,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,VEDTXTNSFWUXGQ-UHFFFAOYSA-N,342.88,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06543,CHEMBL452867,RIBOPRINE,CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,USVMJSALORZVDV-SDBHATRESA-N,335.36,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06544,CHEMBL45305,BEFIRADOL,Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,PKZXLMVXBZICTF-UHFFFAOYSA-N,393.87,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06545,CHEMBL453863,TEROXIRONE,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,OUPZKGBUJRBPGC-UHFFFAOYSA-N,297.27,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06546,CHEMBL454095,ABECARNIL,COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12,RLFKILXOLJVUNF-UHFFFAOYSA-N,404.47,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06547,CHEMBL454138,TUROFEXORATE ISOPROPYL,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,INASOKQDNHHMRE-UHFFFAOYSA-N,438.47,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06548,CHEMBL4544478,DENFIVONTINIB,CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1,SXWMIXPJPNCXQQ-UHFFFAOYSA-N,521.42,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06549,CHEMBL454450,BUTIBUFEN,CCC(C(=O)O)c1ccc(CC(C)C)cc1,UULSXYSSHHRCQK-UHFFFAOYSA-N,220.31,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06550,CHEMBL4549658,PF-06835919,C[C@H]1CCN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)n1,MDUYWDNWFXSMJJ-XWLWVQCSSA-N,356.35,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06551,CHEMBL4553146,TBAJ-876,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cc(OC)nc(OC)c2OC)cc(OC)n1,HHDDKDPLFXIPBX-DLFZDVPBSA-N,657.56,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06552,CHEMBL455461,RADEZOLID,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4cnn[nH]4)cc3)c(F)c2)C(=O)O1,BTTNOGHPGJANSW-IBGZPJMESA-N,438.46,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06553,CHEMBL455706,CALUSTERONE,C[C@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12,IVFYLRMMHVYGJH-PVPPCFLZSA-N,316.49,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06554,CHEMBL4558527,AZD-8154,Cc1nc(Nc2cccc(N3CCCC3=O)n2)sc1-c1cc2c(c(S(C)(=O)=O)c1)C(=O)N([C@@H](C)C1CC1)C2,XOMFDZJQLSPGGV-INIZCTEOSA-N,551.69,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06555,CHEMBL456071,HALOFENATE,CC(=O)NCCOC(=O)C(Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,BJBCSGQLZQGGIQ-UHFFFAOYSA-N,415.8,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06556,CHEMBL4567446,CLESACOSTAT,COc1cc(C(=O)N2CCC3(CC2)CC(=O)c2c(cnn2C(C)C)C3)cc(-c2ccc(C(=O)O)cc2)n1,LXZMHBHEXAELHH-UHFFFAOYSA-N,502.57,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06557,CHEMBL45686,PANAMESINE,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,NINYZUDVKTUKIA-IBGZPJMESA-N,426.47,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06558,CHEMBL4571518,IBEZAPOLSTAT,O=c1[nH]c(NCc2ccc(Cl)c(Cl)c2)nc2ncn(CCN3CCOCC3)c12,DEGSGBKTODESHH-UHFFFAOYSA-N,423.3,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06559,CHEMBL457157,UREDEPA,CCOC(=O)NP(=O)(N1CC1)N1CC1,SPDZFJLQFWSJGA-UHFFFAOYSA-N,219.18,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06560,CHEMBL4574601,LINPERLISIB,COc1ncc(-c2nc(N3CCOCC3)nc3c(CN4CCC(C(C)(C)O)CC4)cc(F)cc23)cc1NS(C)(=O)=O,NVWKNQGHVMMAJW-UHFFFAOYSA-N,588.71,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06561,CHEMBL4577523,GOLIDOCITINIB,COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,CVCVOSPZEVINRM-MRXNPFEDSA-N,489.58,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06562,CHEMBL458336,MEDORUBICIN,C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@@H]1O,XVXGYZFARCOVHS-BINOZUKVSA-N,513.5,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06563,CHEMBL4584965,AMMONIUM TRICHLOROTELLURATE,Cl[TeH]1(Cl)(Cl)OCCO1,NTCZXUFXVRQSMX-UHFFFAOYSA-N,295.02,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06564,CHEMBL458876,AMDOXOVIR,Nc1nc(N)c2ncn([C@H]3CO[C@@H](CO)O3)c2n1,RLAHNGKRJJEIJL-RFZPGFLSSA-N,252.23,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06565,CHEMBL4594219,AMBUSIDE,C=CCNS(=O)(=O)c1cc(S(N)(=O)=O)c(Cl)cc1N=CC=C(C)O,SGYBHNVEILSSGC-UHFFFAOYSA-N,393.87,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06566,CHEMBL4594221,TOCAMPHYL,Cc1ccc(C(C)OC(=O)[C@]2(C)CC[C@H](C(=O)O)C2(C)C)cc1.OCCNCCO,WSEQDEFUEFCRLT-MULMSPGLSA-N,423.55,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06567,CHEMBL4594225,VINTIAMOL,CC(=C(CCO)SC=CC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,IYLXFMHBICTCPI-UHFFFAOYSA-N,412.52,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06568,CHEMBL4594227,HEPTAVERINE,CN(C)CCC(=C1CC2CCC1C2)c1ccccc1,YZIDXWNNAXTCQH-UHFFFAOYSA-N,255.4,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06569,CHEMBL4594228,NITROMIFENE,COc1ccc(C(=C(c2ccccc2)[N+](=O)[O-])c2ccc(OCCN3CCCC3)cc2)cc1,MFKMXUFMHOCZHP-UHFFFAOYSA-N,444.53,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06570,CHEMBL4594229,PROPIKACIN,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](NC(CO)CO)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,ZEFUFVWPRPISAD-FLUPTLLOSA-N,557.6,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06571,CHEMBL4594235,TEMATROPIUM METHYLSULFATE,CCOC(=O)C(C(=O)OC1CC2CCC(C1)[N+]2(C)C)c1ccccc1.COS(=O)(=O)[O-],YLMCBOIUJONUGH-UHFFFAOYSA-M,457.55,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06572,CHEMBL4594236,IPRAGRATINE,CC(C)N1C2CCCC1CC(OC(=O)C(CO)c1ccccc1)C2,ANNPRBHGSWBYLD-UHFFFAOYSA-N,331.46,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06573,CHEMBL4594239,CIPRAFAMIDE,O=C(CN1CCCC1)NC1C(c2ccccc2)C1c1ccccc1,OZAREULYFHAGNW-UHFFFAOYSA-N,320.44,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06574,CHEMBL4594243,VOXERGOLIDE,CSCC1CN(C)C2Cc3c[nH]c4cccc(c34)C2O1,GYUHVILBXXBZDS-UHFFFAOYSA-N,288.42,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06575,CHEMBL4594245,RODOCAINE,Cc1cccc(Cl)c1NC(=O)CCN1CCCC2CCCC21,ICLIXBRUSBYXEV-UHFFFAOYSA-N,320.86,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06576,CHEMBL4594253,MIVAVOTINIB CITRATE,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,ZVPYVZMKBQYKQG-ZVWHLABXSA-N,536.52,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06577,CHEMBL4594254,SIMPINICLINE,C(=C/[C@H]1CCNC1)\c1cncnc1,FNEHSHNEXMPCLJ-VWCDRPFISA-N,175.24,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06578,CHEMBL4594255,NICEVERINE,COc1cc2ccnc(Cc3ccc(OC(=O)c4cccnc4)c(OC(=O)c4cccnc4)c3)c2cc1OC,AVZWZMHQQAPZNA-UHFFFAOYSA-N,521.53,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06579,CHEMBL4594257,ROVAFOVIR ETALAFENAMIDE,CCOC(=O)[C@H](C)N[P@](=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1,OCJRRXHWPBXZSU-BNCZGPJRSA-N,506.43,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06580,CHEMBL4594258,SELGANTOLIMOD,CCCC[C@](C)(CO)Nc1nc(N)nc2cc(F)cnc12,HTCJUBZBSJQWBW-CQSZACIVSA-N,293.35,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06581,CHEMBL4594267,TASIPIMIDINE,COc1cccc2c1CCOC2C1=NCCN1,GHIKYGQWBRHEGU-UHFFFAOYSA-N,232.28,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06582,CHEMBL4594270,VENGLUSTAT MALATE,CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1.O=C(O)CC(O)C(=O)O,SQXUKOJKIWCALK-PKLMIRHRSA-N,523.58,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06583,CHEMBL4594274,POSENACAFTOR,Cc1c(-c2cc(C(=O)O)c3c(O[C@H](C)C4CCOCC4)ccc(C)c3n2)oc2ccccc12,QUDOHCFOJCNKPK-QGZVFWFLSA-N,445.52,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06584,CHEMBL4594275,GUSACITINIB,N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1,NLFLXLJXEIUQDL-UHFFFAOYSA-N,460.54,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06585,CHEMBL4594294,VOCACAPSAICIN,CNCC1CCCCN1C(=O)Oc1ccc(CNC(=O)CCCC/C=C/C(C)C)cc1OC,BXAQOVOOXOHMFY-YRNVUSSQSA-N,459.63,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06586,CHEMBL4594304,DANICAMTIV,Cn1cc(S(=O)(=O)[C@@](C)(F)C2CCN(C(=O)Nc3ccon3)CC2)c(C(F)F)n1,NREKKBAMVWQRES-MRXNPFEDSA-N,435.43,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06587,CHEMBL4594348,ELSUBRUTINIB,C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1,UNHZLHSLZZWMNP-LLVKDONJSA-N,297.36,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06588,CHEMBL4594351,TAK-071,Cc1c(Cc2ccc(-n3cccn3)cc2)cc2c(c1F)CN([C@H]1COCC[C@@H]1O)C2=O,WFSARWQASFQZMG-VXKWHMMOSA-N,421.47,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06589,CHEMBL4594353,UNESBULIN,Cc1nc2ccc(F)cc2n1-c1nc(N)c(F)c(Nc2ccc(C(F)(F)F)cc2)n1,TWLWOOPCEXYVBE-UHFFFAOYSA-N,420.34,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06590,CHEMBL4594376,RALMITARONT,CCc1[nH]nc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)c1C,XHHXGKRFUPEPFM-OAHLLOKOSA-N,314.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06591,CHEMBL4594380,DEUDOMPERIDONE,[2H]c1c([2H])c([2H])c2c([nH]c(=O)n2CCCN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c1[2H],FGXWKSZFVQUSTL-GYABSUSNSA-N,429.94,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06592,CHEMBL4594400,GUMARONTINIB,Cn1cc(-c2cnc3cnn(S(=O)(=O)c4cnc5ccc(-c6cnn(C)c6)cn45)c3c2)cn1,RYBLECYFLJXEJX-UHFFFAOYSA-N,459.5,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06593,CHEMBL4594403,OSAVAMPATOR,CC1=CN2CCS(=O)(=O)N=C2C(c2ccc(OC3CCCCC3)cc2)=N1,PXJBHEHFVQVDDS-UHFFFAOYSA-N,373.48,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06594,CHEMBL4594405,VALEMETOSTAT TOSYLATE,Cc1cc(C)c(CNC(=O)c2cc(Cl)c3c(c2C)O[C@@](C)([C@H]2CC[C@H](N(C)C)CC2)O3)c(=O)[nH]1,SSDRNUPMYCFXGM-UYPAYLBCSA-N,488.03,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06595,CHEMBL4594413,JBPOS-0101,C[C@H](OC(N)=O)[C@@H](O)c1ccccc1Cl,TZOWVYPYWJLZTK-IMTBSYHQSA-N,229.66,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06596,CHEMBL4594414,MITOQUINOL CATION,COc1c(O)c(C)c(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(O)c1OC,SIRZPOBKMRMKDI-UHFFFAOYSA-O,585.75,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06597,CHEMBL4594418,SURLORIAN,COc1ccc2c(c1)CN(Cc1ccc(C(=O)O)cc1)CCS2,JIGDAUOKKYKRKO-UHFFFAOYSA-N,329.42,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06598,CHEMBL4594419,BMS-813160,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,CMVHFGNTABZQJU-HCXYKTFWSA-N,484.65,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06599,CHEMBL4594422,LB-102,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(NC)cc1OC,NXKXZXNNWRYXRE-UHFFFAOYSA-N,383.51,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06600,CHEMBL4594430,NAPAZIMONE,CC(C)c1nc2c([nH]1)-c1ccccc1C(=O)C2=O,AJFWITSBVLLDCC-UHFFFAOYSA-N,240.26,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06601,CHEMBL4594434,MOL-4239,C[C@H](NC(=O)/C(C#N)=C/C=C/c1cccc(Br)n1)c1ccccc1,IVAUEQVCSQZMGV-QIUCFAMLSA-N,382.26,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06602,CHEMBL4594436,ALOFANIB,Cc1cc([N+](=O)[O-])c(NS(=O)(=O)c2cccc(C(=O)O)c2)cc1-c1cccnc1,QUQGQIASFYWKAB-UHFFFAOYSA-N,413.41,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06603,CHEMBL4594439,UDONITRECTAG,O=C(O)[C@H]1O[C@H]2O[C@@H]1C(=O)N(Cc1ccccc1)[C@@H]2Cc1ccccc1,SEKGLVUAECPQQM-NHAYFPRASA-N,353.37,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06604,CHEMBL4594440,ZAMICASTAT,Fc1cc(F)c2c(c1)C[C@@H](n1c(CCNCc3ccccc3)c[nH]c1=S)CO2,ZSSLCFLHEFXANG-GOSISDBHSA-N,401.48,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06605,CHEMBL4594441,IFIDANCITINIB,COc1cc(Nc2ncc(C)c(Nc3ccc4oc(=O)[nH]c4c3)n2)cc(C)c1F,OYFMQDVLFYKOPZ-UHFFFAOYSA-N,395.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_06606,CHEMBL4594442,IMARADENANT,Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(Cl)n1,NCWQLHHDGDXIJN-UHFFFAOYSA-N,315.74,2.0,,True,False,False,phase_only,,Small molecule,MOL
