pair,bindingdb_monomerid,inchikey,frozen_class_theta6_mixed,pA_mixed,pB_mixed,in_scored_panel_structure,in_chembl_map_structure,panel_pmid_overlap,unichem_status,n_pmids,independent_structure_and_literature,affinity_types
EGFR/HER2,28522,NKOJMDRKLJSOJR-GMAHTHKFSA-N,dual,7.3979,7.4949,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,28523,IYINYGZMZPUBOK-CTNGQTDRSA-N,dual,6.9031,7.2007,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,28524,YEIAMNOHYKXSFB-CTNGQTDRSA-N,dual,7.1024,7.2007,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,28525,NKOJMDRKLJSOJR-GGAORHGYSA-N,dual,7.1024,7.3979,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,28526,IYINYGZMZPUBOK-PZJWPPBQSA-N,dual,7.4949,7.699,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,28527,YEIAMNOHYKXSFB-PZJWPPBQSA-N,dual,7.1024,7.2007,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,28528,NKOJMDRKLJSOJR-JTHBVZDNSA-N,dual,7.301,7.2007,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,3032,LSPANGZZENHZNJ-UHFFFAOYSA-N,dual,11.2218,6.8447,1,0,1,unichem_skipped_bulk,33,0,IC50;KI
EGFR/HER2,31090,WVUNYSQLFKLYNI-AATRIKPKSA-N,dual,9.6383,7.1135,0,0,1,unichem_skipped_bulk,19,0,IC50;KD
EGFR/HER2,31340,LLVZBTWPGQVVLW-SNAWJCMRSA-N,dual,8.0,8.0,1,0,0,unichem_skipped_bulk,9,0,IC50;KD
EGFR/HER2,32368,BCFGMOOMADDAQU-UHFFFAOYSA-N,dual,8.5229,7.8239,1,0,0,unichem_skipped_bulk,2,0,EC50;IC50
EGFR/HER2,3294,IZQHULBHKPGOAP-UHFFFAOYSA-N,dual,9.1079,6.1739,0,0,1,unichem_skipped_bulk,11,0,IC50
EGFR/HER2,332536,ASJKJRLGRZGMDR-GQCTYLIASA-N,dual,9.1192,7.4089,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,332537,UHGKHVDHBHYHFY-LLYBFZRZSA-N,dual,9.0269,6.8297,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,332538,UHGKHVDHBHYHFY-NFAHFFEMSA-N,dual,8.5686,6.317,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,332539,DBDXRFYGZAEXEW-AATRIKPKSA-N,dual,9.1612,7.3768,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,332540,HFSSHOGNUBJRFO-AATRIKPKSA-N,dual,8.5528,6.8794,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,332541,WCHJBACVJHXLGX-AATRIKPKSA-N,dual,8.8239,7.0757,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,332542,IFUPZYWAOYZTHS-DHZHZOJOSA-N,dual,9.1129,8.4401,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,332543,DEKAVWSCKVKTIM-RMKNXTFCSA-N,dual,6.8125,6.5817,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,332544,XPZGTHUXSPUGHN-VQHVLOKHSA-N,dual,9.0,7.2676,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,332545,NJHDYUHKGOBVKW-WAYWQWQTSA-N,dual,8.8268,7.9586,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,333446,JGSKJUYVTDKFKT-UHFFFAOYSA-N,dual,9.0,8.1487,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,333447,JFUDQORFBVGLMB-UHFFFAOYSA-N,dual,9.0315,8.3665,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,333448,UAXLMFNKXDVZKH-XGWQRUHWSA-N,dual,9.1805,8.1871,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,333449,FGYHOZIXSUEJDM-UHFFFAOYSA-N,dual,9.0969,7.9208,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,333465,YAPFODKXVWEFPW-UHFFFAOYSA-N,dual,9.4089,8.585,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,333466,KJBZQIKLKWQVLL-UHFFFAOYSA-N,dual,9.0,8.1871,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,333467,KTOOFDBYBSZFDL-UHFFFAOYSA-N,dual,9.2518,8.5086,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,351311,VENHPOQTVRCHJV-JXBRRONGSA-N,A_only,6.2798,4.9788,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,351312,XUCWVTDFYWWXFG-DIUUEDGKSA-N,A_only,6.2798,4.9788,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,351314,QTWKCJAINLFWKV-ZMQOCNJZSA-N,dual,6.2798,6.2798,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,351317,VXJCKEGWFQFYGD-YVEFUNNKSA-N,dual,6.2798,6.2798,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,351321,RFGYFZFUMBQSCW-GICMACPYSA-N,dual,6.2798,6.2798,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,351358,OUEOJFCFMCXADD-PLACYPQZSA-N,dual,6.2798,6.2798,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,3535,KFBKCZIAECRELC-UHFFFAOYSA-N,dual,8.3979,6.7696,0,0,1,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,3556,YXOXHAUUTIOBDA-UHFFFAOYSA-N,dual,11.2218,6.6676,0,0,1,unichem_skipped_bulk,4,0,IC50
EGFR/HER2,36409,MFAQYJIYDMLAIM-UHFFFAOYSA-N,A_only,6.6576,5.5376,0,0,0,unichem_skipped_bulk,1,0,KD
EGFR/HER2,371593,VSPSGFZLFJPOQU-LJQANCHMSA-N,dual,8.284,6.4976,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,371610,UYSGXFWENHROKH-UHFFFAOYSA-N,dual,9.301,8.3372,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,373698,BTIIVZRTAZXKHX-UHFFFAOYSA-N,dual,7.7959,6.2596,0,0,0,unichem_skipped_bulk,1,0,IC50;KD
EGFR/HER2,373700,UTVGMDHMDAFOBZ-UHFFFAOYSA-N,dual,7.7447,6.2596,0,0,0,unichem_skipped_bulk,1,0,IC50;KD
EGFR/HER2,373704,KVMBBUXCOHWOBJ-DHIUTWEWSA-N,dual,7.301,6.2596,0,0,0,unichem_skipped_bulk,0,0,IC50;KD
EGFR/HER2,373705,KVMBBUXCOHWOBJ-WTQRLHSKSA-N,dual,7.301,6.2596,0,0,0,unichem_skipped_bulk,0,0,IC50;KD
EGFR/HER2,373708,KVMBBUXCOHWOBJ-GOTSBHOMSA-N,dual,7.301,6.2596,0,0,0,unichem_skipped_bulk,0,0,IC50;KD
EGFR/HER2,373709,KVMBBUXCOHWOBJ-XZOQPEGZSA-N,dual,7.301,6.2596,0,0,0,unichem_skipped_bulk,0,0,IC50;KD
EGFR/HER2,373711,QCVAULIYZATFDX-UHFFFAOYSA-N,dual,8.3188,6.7959,0,0,0,unichem_skipped_bulk,1,0,IC50;KD
EGFR/HER2,373712,UVWRRZRGHPHHLL-QHCPKHFHSA-N,dual,8.6198,6.9508,0,0,0,unichem_skipped_bulk,1,0,IC50;KD
EGFR/HER2,373714,CNTYSAQKPONNER-UHFFFAOYSA-N,dual,6.6596,6.2596,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,373717,ZPSWYIUCRQOXDP-UHFFFAOYSA-N,dual,6.3768,6.2596,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,373722,FCVXPCQHDKWFDB-UHFFFAOYSA-N,dual,7.4437,6.1367,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,373723,UVWRRZRGHPHHLL-HSZRJFAPSA-N,dual,8.699,6.983,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,373725,CRSYKTDYLTZPGM-QFIPXVFZSA-N,dual,9.1549,6.7773,0,0,0,unichem_skipped_bulk,2,0,IC50;KD
EGFR/HER2,373726,MWYCHGNJEPIBLU-UHFFFAOYSA-N,dual,6.384,6.2596,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,373727,FAGAHRRIHCAACY-UHFFFAOYSA-N,dual,7.3188,7.301,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,376919,JCCIICHPRAAMGK-GOSISDBHSA-N,dual,7.1871,7.8861,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,378885,YHVHYWYQEFELOW-HZCBDIJESA-N,dual,8.0969,6.7825,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4078,AFSDNFLWKVMVRB-UHFFFAOYSA-N,A_only,6.1612,5.451,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4293,CANOJKGQDCJDOX-VZUCSPMQSA-N,A_only,6.4318,4.77,0,0,1,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,4294,ALUHXQXQTNRXQL-KPKJPENVSA-N,A_only,6.2518,4.89,0,0,1,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,4295,ZALNJTCOAIAQFA-RIYZIHGNSA-N,A_only,6.0555,5.0,0,0,1,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,4296,QBKFKKGORMOFFU-MDWZMJQESA-N,A_only,6.0,4.74,0,0,1,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,4297,JVRJGQNWQLITMA-YRNVUSSQSA-N,neither,5.8125,4.92,0,0,1,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,4298,WSDDCSPJUMHQSE-KPKJPENVSA-N,neither,5.699,5.52,0,0,1,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,4299,CPXCUSISXFTYFB-UXBLZVDNSA-N,neither,5.5086,4.46,0,0,1,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,4300,CVJUVNFCJFFASS-UHFFFAOYSA-N,neither,4.9706,4.3,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4301,USOXQZNJFMKTKJ-XVNBXDOJSA-N,neither,5.4559,5.19,0,0,1,unichem_skipped_bulk,4,0,IC50;KI
EGFR/HER2,4302,UMGQVUWXNOJOSJ-KMHUVPDISA-N,A_only,6.3979,4.43,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4303,GSQOBTOAOGXIFL-LFIBNONCSA-N,A_only,6.1549,4.46,0,0,1,unichem_skipped_bulk,4,0,IC50
EGFR/HER2,4304,HKHOVJYOELRGMV-XYOKQWHBSA-N,A_only,6.1549,4.38,1,0,1,unichem_skipped_bulk,5,0,IC50
EGFR/HER2,4306,ZZQHNBGRWRQWFI-XNTDXEJSSA-N,A_only,6.2097,4.64,0,0,1,unichem_skipped_bulk,4,0,IC50
EGFR/HER2,4307,NJPHTBIXEKQNKZ-YRNVUSSQSA-N,neither,5.9586,4.24,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4308,GWCNJMUSWLTSCW-SFQUDFHCSA-N,neither,5.9586,3.3,0,0,1,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,4309,IZNDRNBAQQZJSB-MHWRWJLKSA-N,neither,5.8153,3.48,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4310,XMFXBOGXTNAKKW-XYOKQWHBSA-N,neither,5.7959,4.77,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4312,CSHGVUBBAZPQSJ-KPKJPENVSA-N,neither,5.7696,3.78,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4313,TUCIOBMMDDOEMM-RIYZIHGNSA-N,A_only,7.0,4.87,1,0,1,unichem_skipped_bulk,6,0,IC50
EGFR/HER2,4314,MYKCTDWWIWGLHW-NTEUORMPSA-N,neither,5.6778,5.31,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4316,FDFVLFGLUAPMGB-RIYZIHGNSA-N,neither,5.2924,4.47,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4363,ZGHQGWOETPXKLY-XVNBXDOJSA-N,A_only,6.0706,5.2441,0,0,1,unichem_skipped_bulk,5,0,IC50;KI
EGFR/HER2,4552,UBPYILGKFZZVDX-UHFFFAOYSA-N,A_only,7.7447,5.6021,1,0,0,unichem_skipped_bulk,3,0,IC50;KD
EGFR/HER2,4566,BTYYWOYVBXILOJ-UHFFFAOYSA-N,dual,9.699,7.7696,0,0,1,unichem_skipped_bulk,7,0,EC50;IC50
EGFR/HER2,4567,HTUBKQUPEREOGA-UHFFFAOYSA-N,dual,10.0969,8.2441,0,0,1,unichem_skipped_bulk,14,0,IC50
EGFR/HER2,4568,OTMPOVZNMVTURI-UHFFFAOYSA-N,dual,8.2218,7.8539,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4569,RWRYVPUMPZVZSS-UHFFFAOYSA-N,dual,7.9208,7.4202,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4570,HYIYITLSLFGRPG-UHFFFAOYSA-N,dual,7.2076,6.752,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4571,INNDLQJCKYFJTJ-UHFFFAOYSA-N,dual,7.0706,6.9469,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4572,OZIQEFLVKCIGLR-UHFFFAOYSA-N,dual,7.0132,6.7905,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4573,BFXGHOJOXUBCTO-UHFFFAOYSA-N,dual,7.1487,7.0706,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4574,BQMMBUOYOGSCCG-UHFFFAOYSA-N,dual,7.2441,7.1367,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4575,GGHZBUPPNLNXED-UHFFFAOYSA-N,dual,7.699,7.2757,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4576,MXFUQFIEHKHLRL-UHFFFAOYSA-N,dual,7.0223,6.9066,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4577,RLNZIWVIDMGNEN-FQEVSTJZSA-N,dual,7.1871,6.9318,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4578,JEZCURNCWCILAV-UHFFFAOYSA-N,dual,7.1871,6.7375,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4579,VKFHLVGNIPONMR-UHFFFAOYSA-N,dual,8.0458,7.4815,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4580,WGYDIWMVEHEUEZ-UHFFFAOYSA-N,dual,7.1871,6.9355,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4581,UCKKZOCKASQMFK-UHFFFAOYSA-N,dual,7.2291,8.0458,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4582,IHZHFIKEGVXLHF-UHFFFAOYSA-N,dual,8.699,7.7959,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4583,ZCIXBBSRVLSRJQ-UHFFFAOYSA-N,dual,9.6576,6.5214,0,0,1,unichem_skipped_bulk,5,0,IC50
EGFR/HER2,4584,PJDCIIPPRINIGB-RMKNXTFCSA-N,A_only,7.1367,5.934,1,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4585,BLCWDFQAJUMTGJ-RMKNXTFCSA-N,A_only,7.0458,5.8453,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4586,XDNJRZIUYRZKNY-VMPITWQZSA-N,A_only,6.9747,5.8072,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4587,OWNBJKMTBSDGLB-GORDUTHDSA-N,A_only,7.1308,5.5566,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4588,WFWOGZGJIURUFA-GORDUTHDSA-N,A_only,6.6925,5.5516,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4589,RHVQWSMLJGXEQH-BFSLETRISA-N,A_only,6.8827,5.7185,1,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4590,RHVQWSMLJGXEQH-BTZGUFSASA-N,dual,7.0706,6.1349,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4591,BDNLTOXSGSRVFC-QPJJXVBHSA-N,dual,7.2076,6.1979,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4592,UFLUWNRWPWDTEF-ZZXKWVIFSA-N,dual,7.8539,6.383,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4593,SSRSEBNRBASBBM-VMPITWQZSA-N,A_only,7.1675,5.7981,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4594,UOQUXSNSYHWJQN-QHHAFSJGSA-N,neither,5.9492,4.8062,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4595,YBGIIBLAQDXGRC-UHFFFAOYSA-N,A_only,8.9208,4.8171,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4596,JPHUTKJINPEEPQ-DUXPYHPUSA-N,A_only,9.2596,4.0394,1,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4597,VHGGLPYMJXZJFI-ZZXKWVIFSA-N,neither,5.9462,5.0539,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4598,QHSKAAHDPBBIMT-UHFFFAOYSA-N,A_only,6.9393,5.2974,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4599,VANCZLKVOHARGS-UHFFFAOYSA-N,dual,6.9706,6.3391,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4600,FSGPEDYXNUKDAG-CMDGGOBGSA-N,A_only,6.6021,4.5899,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4601,AGTPOONMTANNPL-VOTSOKGWSA-N,A_only,6.6676,5.3786,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4602,JPHUTKJINPEEPQ-RQOWECAXSA-N,A_only,6.5702,4.6644,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4603,RHVQWSMLJGXEQH-CWWFIGIMSA-N,A_only,6.7122,5.5345,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,4626,VOPNWXZDJKCCRE-UHFFFAOYSA-N,dual,9.0,7.6198,0,0,0,unichem_skipped_bulk,8,0,IC50
EGFR/HER2,471594,IDQNCHCNBVCUHC-DEOSSOPVSA-N,B_only,5.8371,8.3565,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,471596,YZQDBWXUDUMPDB-UHFFFAOYSA-N,B_only,5.7445,8.1599,1,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,471597,FXWPQOUICUZLQL-UHFFFAOYSA-N,B_only,5.9859,7.7959,1,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,471602,UVCRUPLTNLNJDD-DEOSSOPVSA-N,B_only,5.8576,7.699,1,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,471604,MGBJUGCCYZJVGR-QHCPKHFHSA-N,B_only,5.5143,7.9586,1,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,471606,AQJDDFRQEZZVKP-UHFFFAOYSA-N,dual,6.2882,7.8861,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,471610,KHOPHRHAXOWMRK-UHFFFAOYSA-N,B_only,5.5349,7.9208,1,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,471615,IDQNCHCNBVCUHC-UHFFFAOYSA-N,B_only,5.2897,8.0,1,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,471616,IDQNCHCNBVCUHC-DEOSSOPVSA-N,B_only,5.2822,7.6576,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,471617,SDEAXTCZPQIFQM-UHFFFAOYSA-N,dual,6.3478,8.699,0,0,0,unichem_skipped_bulk,5,0,IC50
EGFR/HER2,47167,CZGMEOAMQWAJOY-UHFFFAOYSA-N,neither,4.9943,4.8827,0,0,0,unichem_skipped_bulk,3,0,IC50
EGFR/HER2,4777,OLYVUTGQXNIQQG-UHFFFAOYSA-N,dual,9.041,8.4089,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,4779,OMZCMEYTWSXEPZ-UHFFFAOYSA-N,dual,10.0,9.9586,0,0,1,unichem_skipped_bulk,22,0,IC50;KD;KI
EGFR/HER2,482158,QQWUGDVOUVUTOY-UHFFFAOYSA-N,dual,8.4685,6.2676,0,0,0,unichem_skipped_bulk,1,0,KD
EGFR/HER2,494867,PEYWIHVWMGEOFW-QBHCBTQHSA-N,A_only,8.6778,5.9208,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494868,ODDMTZVDIAKWIN-HMCICPHWSA-N,A_only,8.3979,5.6383,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494869,SBKTVZNLFAAILZ-QOJCBFJTSA-N,A_only,8.2596,5.8239,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494870,IZZYWNAHAZOWJY-UJGSORPVSA-N,A_only,8.3768,5.7447,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494871,FDNWOXUOCJTGRK-CENKHQFISA-N,A_only,8.3872,5.8239,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494872,QUHBWELWQHISGN-UHFFFAOYSA-N,dual,8.5376,6.284,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494873,AZYKVBYABJWTNN-UHFFFAOYSA-N,dual,9.0,6.5229,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494874,IWNRQWVSRJPEDL-UHFFFAOYSA-N,A_only,8.7696,5.9208,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494875,PAQSVWSJPJUALL-UHFFFAOYSA-N,dual,8.7212,6.2291,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494876,MQIKSXPITSPAOQ-UHFFFAOYSA-N,neither,5.7696,5.4318,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494877,GONZJBXMEAMLKR-UHFFFAOYSA-N,dual,9.8539,6.7212,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494923,BFHYJHQUWJEKPR-YVIJQUOOSA-N,A_only,6.7696,4.9586,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494924,DJDIVDUVTYANJI-ZQUIRIFSSA-N,A_only,6.8539,4.7212,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494928,FOWVKXOXROLYJL-UHFFFAOYSA-N,neither,4.9586,4.7212,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494929,CADMKEBIGGDKHU-UHFFFAOYSA-N,A_only,7.0177,4.8861,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,494931,NCCHRYUZOJGBMG-YUFWERKHSA-N,neither,5.1675,5.4685,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,50007744,CQZRHVILVDPGCV-UHFFFAOYSA-N,dual,7.7959,7.3979,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50007745,WDQXCAKHPJSZET-OWOJBTEDSA-N,dual,9.0458,7.5229,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50020471,BTWVWABAWDKQNJ-UHFFFAOYSA-N,dual,7.9586,7.7212,0,0,0,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,50020476,SMOPKEHQPPXRSH-UHFFFAOYSA-N,dual,8.1549,8.1549,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029658,ZYZAJOCFJDOSLF-UHFFFAOYSA-N,dual,7.6021,6.0458,0,0,0,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,50029661,DCVITXJMCYHCFL-UHFFFAOYSA-N,neither,5.699,5.699,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029664,SUPQPCQJBYPRPC-UHFFFAOYSA-N,dual,6.699,6.699,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029667,IZHDXWHHMHQBQI-SOFGYWHQSA-N,dual,7.041,7.041,0,0,0,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,50029668,DUYJMQONPNNFPI-UHFFFAOYSA-N,dual,11.699,8.6576,0,0,0,unichem_skipped_bulk,100,0,EC50;IC50;KI
EGFR/HER2,50029669,ARSLABFLEJRETK-UHFFFAOYSA-N,dual,7.8239,7.8239,0,0,0,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,50029670,SOSWXMRNLZWISK-UHFFFAOYSA-N,dual,7.7212,7.7212,0,0,0,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,50029673,DADQYYJOCGTFOL-UHFFFAOYSA-N,neither,4.7959,4.7959,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029674,WUPOJRLONGGROF-KRWDZBQOSA-N,neither,4.7212,4.7212,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029676,RYKMWJWUJDVQOB-QFIPXVFZSA-N,neither,4.5086,4.5086,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029677,RYKMWJWUJDVQOB-JOCHJYFZSA-N,neither,4.2441,4.2441,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029680,SIKCGJIZDJHPPU-UHFFFAOYSA-N,neither,4.1805,4.1805,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029681,VEDKPNPRFKDNNC-KRWDZBQOSA-N,neither,4.1249,4.1249,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029682,ASGIZNPFTVRSID-UHFFFAOYSA-N,neither,3.8697,3.8697,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029683,WUPOJRLONGGROF-QGZVFWFLSA-N,neither,3.752,3.752,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029684,NBRHHKSETRXRCP-QGZVFWFLSA-N,neither,5.699,5.699,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029685,IEPKZTQXMCCRFJ-UHFFFAOYSA-N,dual,7.0223,6.2218,0,0,0,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,50029686,RFZOHHKCEHQQBE-UHFFFAOYSA-N,A_only,6.5229,5.3979,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029687,ZROCWKZRGJYPTG-UHFFFAOYSA-N,dual,7.585,7.585,0,0,0,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,50029688,FCHHBDZWKNCHCB-UHFFFAOYSA-N,dual,6.0,6.0,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50029689,IQNVEOMHJHBNHC-UHFFFAOYSA-N,dual,8.699,8.699,0,0,0,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,50030375,PILNXPUSWCNKOU-UHFFFAOYSA-N,dual,7.5376,7.284,0,0,0,unichem_skipped_bulk,1,0,IC50
