molecule_chembl_id,molecule_name,canonical_smiles,pActivity,n_measurements,scaffold
CHEMBL4560122,,Brc1ccc(Cn2c(Br)nnc2SCc2nnn[n-]2)c2ccccc12.[Na+],5.49,1,c1ccc2c(Cn3cnnc3SCc3nnn[n-]3)cccc2c1
CHEMBL4749075,,C#Cc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1O,5.5,1,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21
CHEMBL5818637,,C/C(=C\C(=O)O)Sc1ccc2ccccc2c1-c1ccc(C#N)cc1,7.6,1,c1ccc(-c2cccc3ccccc23)cc1
CHEMBL5927386,,C/C(=C\C(=O)O)c1ccc2cncc(-c3ccc([N+](=O)[O-])cc3)c2c1,6.72,1,c1ccc(-c2cncc3ccccc23)cc1
CHEMBL5620069,,C/C(=C\Cc1c(O)ccc2c1OC(c1ccc(Br)c3ccccc13)CC2=O)C(=O)O,6.72,1,O=C1CC(c2cccc3ccccc23)Oc2ccccc21
CHEMBL5619569,,C/C(=C\Cc1c(O)ccc2c1OC(c1ccc(Br)cc1)CC2=O)C(=O)O,6.08,1,O=C1CC(c2ccccc2)Oc2ccccc21
CHEMBL5619622,,C/C(=C\Cc1c(O)ccc2c1OC(c1ccc(Cl)cc1)CC2=O)C(=O)O,5.54,1,O=C1CC(c2ccccc2)Oc2ccccc21
CHEMBL5620074,,C/C(=C\Cc1c(O)ccc2c1OC(c1ccc(O)cc1)CC2=O)C(=O)O,5.68,1,O=C1CC(c2ccccc2)Oc2ccccc21
CHEMBL5618500,,C/C(=C\Cc1c(O)ccc2c1OC(c1cccs1)CC2=O)C(=O)O,6.44,1,O=C1CC(c2cccs2)Oc2ccccc21
CHEMBL5620318,,C/C(=C\Cc1c(O)ccc2c1OC(c1ccsc1)CC2=O)C(=O)O,6.19,1,O=C1CC(c2ccsc2)Oc2ccccc21
CHEMBL5618313,,C/C(=C\Cc1c(O)ccc2c1OC(c1csc3ccccc13)CC2=O)C(=O)O,6.64,1,O=C1CC(c2csc3ccccc23)Oc2ccccc21
CHEMBL5619047,,C/C(=C\Cc1cccc2c1OC(c1cc(Br)cs1)CC2=O)C(=O)O,6.01,1,O=C1CC(c2cccs2)Oc2ccccc21
CHEMBL5620313,,C/C(=C\Cc1cccc2c1OC(c1cc3ccccc3s1)CC2=O)C(=O)O,5.79,1,O=C1CC(c2cc3ccccc3s2)Oc2ccccc21
CHEMBL5618375,,C/C(=C\Cc1cccc2c1OC(c1ccc(Br)c3ccccc13)CC2=O)C(=O)O,6.8,1,O=C1CC(c2cccc3ccccc23)Oc2ccccc21
CHEMBL5618751,,C/C(=C\Cc1cccc2c1OC(c1ccc(O)cc1)CC2=O)C(=O)O,5.57,1,O=C1CC(c2ccccc2)Oc2ccccc21
CHEMBL5618194,,C/C(=C\Cc1cccc2c1OC(c1cccs1)CC2=O)C(=O)O,6.07,1,O=C1CC(c2cccs2)Oc2ccccc21
CHEMBL5618197,,C/C(=C\Cc1cccc2c1OC(c1ccsc1)CC2=O)C(=O)O,5.66,1,O=C1CC(c2ccsc2)Oc2ccccc21
CHEMBL5619241,,C/C(=C\Cc1cccc2c1OC(c1csc3ccccc13)CC2=O)C(=O)O,6.02,1,O=C1CC(c2csc3ccccc23)Oc2ccccc21
CHEMBL5921218,,CC(C)(C(=O)O)c1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1,6.94,1,c1ccc2c(-c3cncc4ccccc34)cccc2c1
CHEMBL5874013,,CC(C)(C)C(Sc1ccc2cnsc2c1-c1ccc(C#N)cc1)C(=O)O,6.32,1,c1ccc(-c2cccc3cnsc23)cc1
CHEMBL5285786,,CC(C)(C)S(=O)(=O)NC(=O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,4.95,1,O=c1c2ccsc2ncn1-c1ccc(C2CC2)c2ccccc12
CHEMBL4753182,,CC(C)(C)c1cc(C(=O)N2CCc3ccccc32)cc(C#N)c1O,4.5,1,O=C(c1ccccc1)N1CCc2ccccc21
CHEMBL5564048,,CC(C)(C)c1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1,4.15,1,c1ccc(Nc2cncc(-c3ccccc3)c2)cc1
CHEMBL5272958,,CC(C)(C)c1ccc(S(=O)(=O)NC(=O)CSc2nc3sccc3c(=O)n2-c2ccc(C3CC3)c3ccccc23)cc1,4.87,1,O=C(CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12)NS(=O)(=O)c1ccccc1
CHEMBL6035788,,CC(C)(Cc1cc2c(-c3ccc(C#N)c4ccccc34)cccc2s1)C(=O)O,6.68,1,c1ccc2c(-c3cccc4sccc34)cccc2c1
CHEMBL5874127,,CC(C)(Cc1cc2c(-c3ccc(C#N)c4ccccc34)cncc2s1)C(=O)O,7.75,1,c1ccc2c(-c3cncc4sccc34)cccc2c1
CHEMBL5314438,PULIGINURAD,CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,7.92,1,c1ccc(-c2cncc3sccc23)cc1
CHEMBL5924634,,CC(C)(Cc1cc2c(Cc3c(Cl)cccc3Cl)cccc2s1)C(=O)O,5.46,1,c1ccc(Cc2cccc3sccc23)cc1
CHEMBL5953598,,CC(C)(Cc1cc2cncc(-c3ccc(C#N)c4ccccc34)c2s1)C(=O)O,6.86,1,c1ccc2c(-c3cncc4ccsc34)cccc2c1
CHEMBL5749863,,CC(C)(Cc1cc2cncc(-c3ccc(C#N)cc3)c2s1)C(=O)O,7.38,1,c1ccc(-c2cncc3ccsc23)cc1
CHEMBL6049501,,CC(C)(Cc1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,7.92,1,c1ccc2c(-c3cncc4ccccc34)cccc2c1
CHEMBL5960864,,CC(C)(Cc1ccc2cncc(-c3ccc(C#N)cc3)c2c1)C(=O)O,7.72,1,c1ccc(-c2cncc3ccccc23)cc1
CHEMBL3688187,,CC(C)(O)c1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1,5.94,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL981,FENOFIBRIC ACID,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,4.96,1,O=C(c1ccccc1)c1ccccc1
CHEMBL5876700,,CC(C)(Oc1ccc2ccccc2c1-c1ccc(C#N)c2ccccc12)C(=O)O,5.69,1,c1ccc2c(-c3cccc4ccccc34)cccc2c1
CHEMBL6000020,,CC(C)(Oc1ccc2cncc(-c3ccc(C#N)cc3)c2c1)C(=O)O,6.67,1,c1ccc(-c2cncc3ccccc23)cc1
CHEMBL5200839,,CC(C)(Oc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,5.51,1,c1ccc2c(-n3cnc4ncccc43)ccc(C3CC3)c2c1
CHEMBL6045251,,CC(C)(Sc1c(-c2ccc(C#N)cc2)cnc2ccccc12)C(=O)O,5.8,1,c1ccc(-c2cnc3ccccc3c2)cc1
CHEMBL5938260,,CC(C)(Sc1cc(F)c2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,6.9,1,c1ccc2c(-c3cncc4ccccc34)cccc2c1
CHEMBL5756831,,CC(C)(Sc1ccc2ccccc2c1-c1ccc(C#N)c2ccccc12)C(=O)O,6.1,1,c1ccc2c(-c3cccc4ccccc34)cccc2c1
CHEMBL5856878,,CC(C)(Sc1ccc2cncc(-c3ccc(C#N)c(Cl)c3)c2c1)C(=O)O,7.26,1,c1ccc(-c2cncc3ccccc23)cc1
CHEMBL5920428,,CC(C)(Sc1ccc2cncc(-c3ccc(C#N)c4c3OCCO4)c2c1)C(=O)O,7.21,1,c1cc2c(c(-c3cncc4ccccc34)c1)OCCO2
CHEMBL5812692,,CC(C)(Sc1ccc2cncc(-c3ccc(C#N)c4ccc(F)cc34)c2c1)C(=O)O,7.15,1,c1ccc2c(-c3cncc4ccccc34)cccc2c1
CHEMBL5759161,,CC(C)(Sc1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,8.1,1,c1ccc2c(-c3cncc4ccccc34)cccc2c1
CHEMBL5791883,,CC(C)(Sc1ccc2cncc(-c3ccc(C#N)cc3)c2c1)C(=O)O,7.82,1,c1ccc(-c2cncc3ccccc23)cc1
CHEMBL5793003,,CC(C)(Sc1ccc2cncc(-c3ccc(C#N)cc3Cl)c2c1)C(=O)O,7.75,1,c1ccc(-c2cncc3ccccc23)cc1
CHEMBL5907979,,CC(C)(Sc1ccc2cncc(-c3ccc(C#N)cc3F)c2c1)C(=O)O,7.24,1,c1ccc(-c2cncc3ccccc23)cc1
CHEMBL5786822,,CC(C)(Sc1ccc2cncc(-c3cccc4c(C#N)cccc34)c2c1)C(=O)O,7.72,1,c1ccc2c(-c3cncc4ccccc34)cccc2c1
CHEMBL5916178,,CC(C)(Sc1ccc2cnnc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,6.01,1,c1ccc2c(-c3nncc4ccccc34)cccc2c1
CHEMBL5868805,,CC(C)(Sc1ccc2cnsc2c1-c1ccc(C#N)c(F)c1)C(=O)O,6.79,1,c1ccc(-c2cccc3cnsc23)cc1
CHEMBL5834607,,CC(C)(Sc1ccc2cnsc2c1-c1ccc(C(F)(F)F)cc1)C(=O)O,6.98,1,c1ccc(-c2cccc3cnsc23)cc1
CHEMBL6025735,,CC(C)(Sc1ccc2cnsc2c1-c1ccc(Cl)cc1)C(=O)O,6.97,1,c1ccc(-c2cccc3cnsc23)cc1
CHEMBL5962505,,CC(C)(Sc1ccc2cnsc2c1-c1ccc([N+](=O)[O-])cc1)C(=O)O,7.92,1,c1ccc(-c2cccc3cnsc23)cc1
CHEMBL5870641,,CC(C)(Sc1ccc2cnsc2c1-c1cccc(C#N)c1)C(=O)O,6.69,1,c1ccc(-c2cccc3cnsc23)cc1
CHEMBL5930761,,CC(C)(Sc1ccc2nccn2c1-c1ccc(C#N)cc1)C(=O)O,5.76,1,c1ccc(-c2cccc3nccn23)cc1
CHEMBL5918231,,CC(C)(Sc1ccc2ncsc2c1-c1ccc(C#N)cc1)C(=O)O,6.77,1,c1ccc(-c2cccc3ncsc23)cc1
CHEMBL6003588,,CC(C)(Sc1ccncc1-c1ccc(C#N)c2c(Cl)ccn12)C(=O)O,7.17,1,c1cncc(-c2cccc3cccn23)c1
CHEMBL5824346,,CC(C)(Sc1ccncc1-c1ccc(C#N)c2cc(Cl)cn12)C(=O)O,7.52,1,c1cncc(-c2cccc3cccn23)c1
CHEMBL5823711,,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccc(Cl)n12)C(=O)O,6.55,1,c1cncc(-c2cccc3cccn23)c1
CHEMBL3707347,VERINURAD,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,7.6,8,c1cncc(-c2cccc3ccccc23)c1
CHEMBL5170470,,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)[O-].[Na+],6.77,1,c1cncc(-c2cccc3ccccc23)c1
CHEMBL6020788,,CC(C)(Sc1ccncc1-c1ccc(C#N)c2cccn12)C(=O)O,7.18,1,c1cncc(-c2cccc3cccn23)c1
CHEMBL6039548,,CC(C)(Sc1ccncc1-c1ccc(C2(O)CC2)cc1)C(=O)O,6.26,1,c1cncc(-c2ccc(C3CC3)cc2)c1
CHEMBL5902299,,CC(C)(Sc1ccncc1-c1ccc(C2(O)COC2)cc1)C(=O)O,6.26,1,c1cncc(-c2ccc(C3COC3)cc2)c1
CHEMBL5272326,,CC(C)(Sc1ccncc1C(=O)N1CCOc2ccccc21)C(=O)O,4.81,1,O=C(c1cccnc1)N1CCOc2ccccc21
CHEMBL5278304,,CC(C)(Sc1ccncc1C(=O)N1CCc2ccccc2C1)C(=O)O,4.86,1,O=C(c1cccnc1)N1CCc2ccccc2C1
CHEMBL5620242,,CC(C)(Sc1ccncc1Cc1ccc(C#N)c2ccccc12)C(=O)O,5.68,1,c1cncc(Cc2cccc3ccccc23)c1
CHEMBL5179446,,CC(C)(Sc1ccncc1Oc1ccc(C#N)c2ccccc12)C(=O)[O-].[Na+],5.28,1,c1cncc(Oc2cccc3ccccc23)c1
CHEMBL5555561,,CC(C)(Sc1nc(Nc2ccc(C3CC3)c3ccccc23)c2ccccc2n1)C(=O)O,5.36,1,c1ccc2c(Nc3ccc(C4CC4)c4ccccc34)ncnc2c1
CHEMBL5565332,,CC(C)(Sc1nc2c(c(Nc3ccc(C4CC4)c4ccccc34)n1)CCC2)C(=O)O,5.4,1,c1ccc2c(C3CC3)ccc(Nc3ncnc4c3CCC4)c2c1
CHEMBL5936124,,CC(C)(Sc1nc2cc(Br)ccc2n1-c1ccc(C#N)c2ccccc12)C(=O)O,5.1,1,c1ccc2c(-n3cnc4ccccc43)cccc2c1
CHEMBL5831831,,CC(C)(Sc1nc2ccccc2n1-c1ccc(Br)cc1F)C(=O)O,4.65,1,c1ccc(-n2cnc3ccccc32)cc1
CHEMBL5791080,,CC(C)(Sc1nc2ccccc2n1-c1ccc(C#N)c2ccccc12)C(=O)O,5.1,1,c1ccc2c(-n3cnc4ccccc43)cccc2c1
CHEMBL5778357,,CC(C)(Sc1nc2ccccc2n1-c1ccc(C#N)cc1)C(=O)O,5.1,1,c1ccc(-n2cnc3ccccc32)cc1
CHEMBL5755878,,CC(C)(Sc1nc2ccccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,4.65,1,c1ccc2c(c1)ncn2-c1ccc(C2CC2)c2ccccc12
CHEMBL6013382,,CC(C)(Sc1nc2ccccc2n1-c1ccc(Cl)cc1F)C(=O)O,4.65,1,c1ccc(-n2cnc3ccccc32)cc1
CHEMBL5859094,,CC(C)(Sc1nc2ccccc2n1-c1ccc([N+](=O)[O-])cc1F)C(=O)O,4.19,1,c1ccc(-n2cnc3ccccc32)cc1
CHEMBL6010800,,CC(C)(Sc1nc2ccccc2n1-c1ccccc1)C(=O)O,4.19,1,c1ccc(-n2cnc3ccccc32)cc1
CHEMBL5788558,,CC(C)(Sc1nc2ccccc2n1-c1ccccc1F)C(=O)O,4.65,1,c1ccc(-n2cnc3ccccc32)cc1
CHEMBL5175653,,CC(C)(Sc1nc2cnccc2n1Cc1ccc(Br)c2ccccc12)C(=O)O,5.59,1,c1ccc2c(Cn3cnc4cnccc43)cccc2c1
CHEMBL5199889,,CC(C)(Sc1nc2ncccc2n1Cc1ccc(Br)c2ccccc12)C(=O)O,5.87,1,c1ccc2c(Cn3cnc4ncccc43)cccc2c1
CHEMBL5542414,,CC(C)(Sc1nccc(Nc2ccc(C3CC3)c3ccccc23)n1)C(=O)O,5.6,1,c1ccc2c(C3CC3)ccc(Nc3ccncn3)c2c1
CHEMBL5739748,,CC(C)(Sc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,5.67,1,c1ccc2c(-n3cnnc3)ccc(C3CC3)c2c1
CHEMBL5811943,,CC(C)(Sc1nnc(Br)n1-c1sc(-c2ccc(C(F)(F)F)cc2)c2c1CCCC2)C(=O)O,5.56,1,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1
CHEMBL5823219,,CC(C)(Sc1nnc(Br)n1-c1sc(C2CC2)c2c1CCC2)C(=O)NO,5.56,1,c1nncn1-c1sc(C2CC2)c2c1CCC2
CHEMBL5794161,,CC(C)(Sc1nnc(Br)n1Cc1ccc(C2CC2)c2ccccc12)C(=O)O,5.99,1,c1ccc2c(C3CC3)ccc(Cn3cnnc3)c2c1
CHEMBL5753394,,CC(C)(Sc1nnc(Cl)n1Cc1ccc(C2CC2)c2ccccc12)C(=O)O,6.05,1,c1ccc2c(C3CC3)ccc(Cn3cnnc3)c2c1
CHEMBL5618175,,CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)cc1)CC2=O,6.640000000000001,2,O=C1CC(c2ccccc2)Oc2ccccc21
CHEMBL491534,ISOBAVACHIN,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)cc1)CC2=O,6.62,1,O=C1CC(c2ccccc2)Oc2ccccc21
CHEMBL5590748,,CC(C)COc1ccc(-c2ccc(C(=O)O)c(O)c2)cc1C#N,5.08,1,c1ccc(-c2ccccc2)cc1
CHEMBL4094280,,CC(C)CS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,6.22,1,c1cncc(-c2cccc3ccccc23)c1
CHEMBL5753958,,CC(C)CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2)c(=O)[nH]1,4.85,1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O
CHEMBL5269373,,CC(C)S(=O)(=O)NC(=O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,5.03,1,O=c1c2ccsc2ncn1-c1ccc(C2CC2)c2ccccc12
CHEMBL5933429,,CC(C)Sc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2)c(=O)[nH]1,5.97,1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O
CHEMBL5968055,,CC(C)Sc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2F)c(=O)[nH]1,4.73,1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O
CHEMBL4781818,,CC(C)c1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1O,4.08,1,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21
CHEMBL3683448,,CC(C)c1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)ccc1Cl,5.21,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL6038572,,CC(C)c1ccc(Cn2c(Br)nnc2CC(C)(C)C(=O)O)c2ccccc12,6.31,1,c1ccc2c(Cn3cnnc3)cccc2c1
CHEMBL5740830,,CC(C)c1ccc(Cn2c(Br)nnc2CCC(=O)O)c2ccccc12,6.42,1,c1ccc2c(Cn3cnnc3)cccc2c1
CHEMBL5904704,,CC(C)c1ccc(Cn2c(Br)nnc2SCC(=O)O)c2ccccc12,6.32,1,c1ccc2c(Cn3cnnc3)cccc2c1
CHEMBL5866005,,CC(CC(=O)O)c1cc2cncc(-c3ccc(C#N)c4ccccc34)c2s1,7.43,1,c1ccc2c(-c3cncc4ccsc34)cccc2c1
CHEMBL5898112,,CC(CC(=O)O)c1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1,7.62,1,c1ccc2c(-c3cncc4ccccc34)cccc2c1
CHEMBL5926965,,CC(Cc1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,7.82,1,c1ccc2c(-c3cncc4ccccc34)cccc2c1
CHEMBL5998528,,CC(Cl)(CC(=O)O)c1cc2c(-c3ccc(C#N)c4ccccc34)cncc2s1,7.62,1,c1ccc2c(-c3cncc4sccc34)cccc2c1
CHEMBL5881831,,CC(NC(=O)Cc1c(Cl)cccc1Cl)c1ccc(CCC(=O)O)cn1,6.54,1,O=C(Cc1ccccc1)NCc1ccccn1
CHEMBL5961188,,CC(O)(CC(=O)O)c1cc2c(-c3ccc(C#N)c4ccccc34)cncc2s1,6.03,1,c1ccc2c(-c3cncc4sccc34)cccc2c1
CHEMBL5191410,,CC(Oc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,5.43,1,c1ccc2c(-n3cnc4ncccc43)ccc(C3CC3)c2c1
CHEMBL5897167,,CC(Sc1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,7.0,1,c1ccc2c(-c3cncc4ccccc34)cccc2c1
CHEMBL5267727,,CC(Sc1ccncc1C(=O)N1CCOc2ccccc21)C(=O)O,4.95,1,O=C(c1cccnc1)N1CCOc2ccccc21
CHEMBL5289441,,CC(Sc1ccncc1C(=O)N1CCc2ccccc2C1)C(=O)O,5.01,1,O=C(c1cccnc1)N1CCc2ccccc2C1
CHEMBL4750462,,CC(Sc1nc2cnccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,5.21,1,c1ccc2c(-n3cnc4cnccc43)ccc(C3CC3)c2c1
CHEMBL4759016,,CC(Sc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,5.8,1,c1ccc2c(-n3cnc4ncccc43)ccc(C3CC3)c2c1
CHEMBL5818250,,CC(Sc1nnc(Br)n1-c1cc(Cl)c(C2CC2)s1)C(=O)O,5.56,1,c1cc(-n2cnnc2)sc1C1CC1
CHEMBL5923780,,CC(Sc1nnc(Br)n1-c1sc(-c2ccc(Cl)c(Cl)c2)c2c1CCCC2)C(=O)O,5.56,1,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1
CHEMBL5891705,,CC(Sc1nnc(Br)n1-c1sc(-c2ccccc2)c2c1CCCC2)C(=O)O,5.56,1,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1
CHEMBL5429502,,CC1Cc2ccccc2N1C(=O)c1cc(Cl)c(O)c(Cl)c1,5.8,1,O=C(c1ccccc1)N1CCc2ccccc21
CHEMBL5937449,,CCC(CC)(Sc1ccc2cnsc2c1-c1ccc(C#N)cc1)C(=O)O,7.68,1,c1ccc(-c2cccc3cnsc23)cc1
CHEMBL897,PROBENECID,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,4.3,3,c1ccccc1
CHEMBL4066753,,CCCS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,5.96,1,c1cncc(-c2cccc3ccccc23)c1
CHEMBL5818613,,CCCc1ccc(Cn2c(Br)nnc2CC(C)(C)C(=O)O)c2ccccc12,6.29,1,c1ccc2c(Cn3cnnc3)cccc2c1
CHEMBL5829713,,CCCc1ccc(Cn2c(Br)nnc2CCC(=O)O)c2ccccc12,6.97,1,c1ccc2c(Cn3cnnc3)cccc2c1
CHEMBL5913980,,CCCc1ccc(Cn2c(Br)nnc2SC(C)(C)C(=O)O)c2ccccc12,6.0,1,c1ccc2c(Cn3cnnc3)cccc2c1
CHEMBL5859976,,CCCc1ccc(Cn2c(Br)nnc2SCC(=O)O)c2ccccc12,7.03,1,c1ccc2c(Cn3cnnc3)cccc2c1
CHEMBL6134496,,CCCc1ccc(Cn2c(Br)nnc2SCC(=O)[O-])c2ccccc12.[Na+],7.04,1,c1ccc2c(Cn3cnnc3)cccc2c1
CHEMBL5839147,,CCOC(=O)C(C)(C)Sc1nncn1-c1cc(Br)c(C2CC2)s1,5.56,1,c1cc(-n2cnnc2)sc1C1CC1
CHEMBL5744299,,CCOC(=O)C(C)(C)Sc1nncn1-c1sc(C(=O)NC(O)CCBr)c2c1CCCC2,5.56,1,c1sc(-n2cnnc2)c2c1CCCC2
CHEMBL3683422,,CCOc1cc(C)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,5.04,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683394,,CCOc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,6.91,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683409,,CCOc1ncc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,6.62,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccnc2)cc1
CHEMBL5289202,,CCS(=O)(=O)NC(=O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,5.1,1,O=c1c2ccsc2ncn1-c1ccc(C2CC2)c2ccccc12
CHEMBL4067774,,CCS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,6.15,1,c1cncc(-c2cccc3ccccc23)c1
CHEMBL5802156,,CCSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2)c(=O)[nH]1,5.61,1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O
CHEMBL3683342,,CCc1cc(F)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,6.74,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL1767109,,CCc1cc2c(C(=O)c3cc(Br)c(O)c(Br)c3)c(O)ccc2o1,7.08,1,O=C(c1ccccc1)c1cccc2occc12
CHEMBL1767108,,CCc1cc2c(C(=O)c3cc(Br)c(O)c(Br)c3)c(OC)ccc2o1,6.45,1,O=C(c1ccccc1)c1cccc2occc12
CHEMBL1767114,,CCc1cc2c(C(=O)c3cc(Br)c(O)c(Br)c3)cc(Br)c(O)c2o1,6.75,1,O=C(c1ccccc1)c1cccc2occc12
CHEMBL1767091,,CCc1cc2c(C(=O)c3ccc(O)cc3)c(OC)ccc2o1,5.17,1,O=C(c1ccccc1)c1cccc2occc12
CHEMBL1767100,,CCc1cc2c(C(=O)c3ccc(O)cc3)cc(OC)cc2o1,4.71,1,O=C(c1ccccc1)c1cccc2occc12
CHEMBL1767105,,CCc1cc2c(C(=O)c3ccc(O)cc3)ccc(O)c2o1,5.41,1,O=C(c1ccccc1)c1cccc2occc12
CHEMBL1767117,,CCc1cc2c(C(=O)c3ccc(OC)cc3)cc(Br)c(O)c2o1,6.11,1,O=C(c1ccccc1)c1cccc2occc12
CHEMBL1767111,,CCc1cc2cc(O)cc(C(=O)c3cc(Br)c(O)c(Br)c3)c2o1,6.54,1,O=C(c1ccccc1)c1cccc2ccoc12
CHEMBL1767110,,CCc1cc2cc(OC)cc(C(=O)c3cc(Br)c(O)c(Br)c3)c2o1,5.84,1,O=C(c1ccccc1)c1cccc2ccoc12
CHEMBL1767094,,CCc1cc2cc(OC)cc(C(=O)c3ccc(O)cc3)c2o1,4.47,1,O=C(c1ccccc1)c1cccc2ccoc12
CHEMBL5556428,,CCc1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1,4.5,1,c1ccc(Nc2cncc(-c3ccccc3)c2)cc1
CHEMBL3683332,,CCc1ccccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,6.97,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3692001,,CCc1cn(Cc2c(C)cccc2C)c2cc(C(=O)O)ccc12,7.37,1,c1ccc(Cn2ccc3ccccc32)cc1
CHEMBL3692033,,CCc1nn(Cc2c(C)cccc2C)c2cc(C(=O)O)ccc12,7.46,1,c1ccc(Cn2ncc3ccccc32)cc1
CHEMBL3692032,,CCc1nn(Cc2c(C)cccc2C)c2cc(CC(=O)O)ccc12,7.3,1,c1ccc(Cn2ncc3ccccc32)cc1
CHEMBL3692049,,CCc1nn(Cc2c(C)cccc2Cl)c2cc(C(=O)O)cnc12,7.1,1,c1ccc(Cn2ncc3ncccc32)cc1
CHEMBL3692055,,CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(-c3nnn[nH]3)ccc12,7.28,1,c1ccc(Cn2ncc3ccc(-c4nnn[nH]4)cc32)cc1
CHEMBL3692050,,CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(-c3nnn[nH]3)cnc12,7.28,1,c1ccc(Cn2ncc3ncc(-c4nnn[nH]4)cc32)cc1
CHEMBL3692036,,CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(/C=C/C(=O)O)ccc12,7.28,1,c1ccc(Cn2ncc3ccccc32)cc1
CHEMBL3692034,,CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(=O)O)ccc12,7.38,1,c1ccc(Cn2ncc3ccccc32)cc1
