smiles,pAct_JNK3
O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1,8.22
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOC1,8.15
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,8.1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1cccnc1,6.76
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1ccco1,7.75
O=C(Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1)C1CC1,6.92
O=C(Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1)c1ccccc1,6.23
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,5.09
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(c2cc(-c3cn(-c4ccccc4)nc3-c3cccc(O)c3)ccn2)CC1,6.0
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2cc(-c3cn(-c4ccccc4)nc3-c3cccc(O)c3)ccn2)CC1,6.0
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(c2cc(-c3cn(-c4ccccc4)nc3-c3cccc(O)c3)ccn2)CC1,6.0
O=C(Nc1ccc(F)cc1)N1CCN(c2cc(-c3cn(-c4ccccc4)nc3-c3cccc(O)c3)ccn2)CC1,6.0
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cccc(NC(=O)c2ccco2)c1,4.17
O=C(Nc1cccc(C(F)(F)F)c1)N1CCN(c2cc(-c3cn(-c4ccccc4)nc3-c3cccc(O)c3)ccn2)CC1,6.0
O=C(Nc1cccc(Cl)c1N1CCN(C2CC2)CC1)c1ccc(Br)o1,6.02
O=C(Nc1cccc(Cl)c1N1CCN(CCc2ccccc2)CC1)c1ccc(Br)o1,5.85
O=C(Nc1cccc(Cl)c1N1CCN(Cc2ccccc2)CC1)c1ccc(Br)o1,5.96
O=C(Nc1cccc(Cl)c1N1CCN(Cc2ccco2)CC1)c1ccc(Br)o1,6.6
O=C(Nc1cccc(Cl)c1N1CCN(c2ccccn2)CC1)c1ccc(Br)o1,6.0
O=C(Nc1cccc(Cl)c1N1CCNCC1)c1ccc(Br)o1,5.0
O=C(Nc1ccccc1)N1CCN(c2cc(-c3cn(-c4ccccc4)nc3-c3cccc(O)c3)ccn2)CC1,6.0
O=C(Nc1ccccc1)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,4.92
O=C(Nc1ccccc1Cl)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,6.21
O=C(Nc1ccccc1N1CCOCC1)c1ccc(Br)o1,5.2
O=C(Nc1cnn(-c2ccc(C(=O)NC3CC3)cc2)c1)Nc1cccc2ccccc12,5.53
O=C(Nc1cnn(-c2ccc(C(=O)NC3CNC3)s2)c1)Nc1ccccc1Cl,6.1
O=C(Nc1cnn(-c2cccc(C(=O)NC3CC3)c2)c1)Nc1cccc2ccccc12,7.35
O=C(Nc1cnn(-c2cccc(C(=O)NC3CCCC3)c2)c1)Nc1cccc2ccccc12,6.48
O=C(Nc1cnn(-c2cccc(C(=O)NC3CCCCC3)c2)c1)Nc1cccc2ccccc12,6.38
O=C(Nc1cnn(-c2cccc(C(=O)NC3CCNC3)c2)c1)Nc1ccccc1Cl,7.54
O=C(Nc1cnn(-c2cccc(C(=O)NC3CNC3)c2)c1)Nc1ccccc1Cl,7.47
O=C(Nc1cnn(-c2cccc(C(=O)NCC3CCCO3)c2)c1)Nc1cccc2ccccc12,6.61
O=C(Nc1cnn(-c2cccc(C(=O)NCC3CCOC3)c2)c1)Nc1cccc2ccccc12,6.93
O=C(Nc1cnn(-c2cccc(C(=O)NCCCN3CCCC3)c2)c1)Nc1ccccc1Cl,7.0
O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)Nc1ccccc1Cl,7.72
O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)Nc1ccccc1F,7.8
O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(CCN4CCCC4)c3)c2)c1)Nc1ccccc1Cl,7.64
O=C(Nc1cnn(-c2cccc(C(=O)O)c2)c1)Nc1cccc2ccccc12,6.4
O=C(Nc1cnn(-c2cccc(NC(=O)C(F)(F)F)c2)c1)Nc1cccc2ccccc12,5.86
O=C(Nc1cnn(-c2cccc(NC(=O)C3CC3)c2)c1)Nc1cccc2ccccc12,5.49
O=C(Nc1cnn(-c2cccc(NC(=O)c3cc[nH]c3)c2)c1)Nc1cccc2ccccc12,7.28
O=C(Nc1cnn(-c2cccc(NCC3CC3)c2)c1)Nc1cccc2ccccc12,6.13
O=C(Nc1cnn(-c2cccc(NCc3ccncc3)c2)c1)Nc1cccc2ccccc12,6.45
O=C(Nc1cnn(-c2cccc(NS(=O)(=O)C3CC3)c2)c1)Nc1cccc2ccccc12,6.47
O=C(Nc1cnn(-c2ccccc2)c1)Nc1cccc2ccccc12,6.63
O=C(Nc1cnn(-c2ccccn2)c1)Nc1cccc2ccccc12,6.66
O=C(Nc1cnn(-c2cccnc2)c1)Nc1cccc2ccccc12,5.84
O=C(Nc1cnn(-c2ccncc2)c1)Nc1cccc2ccccc12,6.48
O=C(Nc1cnn(-c2csc(C(=O)NC3CC3)c2)c1)Nc1ccccc1Cl,7.1
O=C(Nc1cnn(-c2csc(C(=O)NC3CNC3)c2)c1)Nc1ccccc1Cl,7.3
O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1c(F)cccc1Cl,7.48
O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1ccc(F)cc1Cl,7.28
O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1ccccc1Cl,7.46
O=C(Nc1cnn(-c2csc(C(=O)NCC3CCNCC3)c2)c1)Nc1ccccc1Cl,6.73
O=C(Nc1cnn(-c2csc(C(=O)NC[C@H]3CCOC3)c2)c1)Nc1ccccc1Cl,7.15
O=C(Nc1cnn(-c2csc(C(=O)N[C@@H]3CCNC3)c2)c1)Nc1ccccc1Cl,6.88
O=C(Nc1cnn(-c2csc(C(=O)N[C@@H]3CCOC3)c2)c1)Nc1ccccc1Cl,8.1
O=C(Nc1nncs1)c1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1,4.2
O=C(O)/C=C/Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)n1CC1CC1,6.67
O=C(O)/C=C\Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,7.77
O=C(O)/C=C\Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)n1CC1CC1,7.27
O=C(O)CCSc1ccc2ccccc2n1,4.46
O=C(c1ccc(Br)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,6.5
O=C(c1ccc(Br)cc1)N1CCN(C(=O)c2cccc(CNc3n[nH]c4ccccc34)c2)CC1,5.33
O=C(c1ccc(C(F)(F)F)cc1)N1CCN(C(=O)c2cccc(CNc3n[nH]c4ccccc34)c2)CC1,5.14
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCCC1,5.12
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2c(Cl)cccc2C(F)(F)F)CC1,6.6
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2c(Cl)cccc2Cl)CC1,6.55
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2c(F)cccc2Cl)CC1,6.43
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,6.53
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(C(F)(F)F)ccc2Cl)CC1,6.55
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(C(F)(F)F)ccc2F)CC1,6.45
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(Cl)ccc2Cl)CC1,6.69
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(F)ccc2Cl)CC1,6.43
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(Br)cc2Br)CC1,6.61
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1,6.46
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2C(F)(F)F)CC1,6.6
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2Cl)CC1,6.62
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,6.82
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(F)cc2Cl)CC1,6.19
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(F)cc2F)CC1,6.2
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)CC1,6.49
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1,6.03
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cccc(F)c2Cl)CC1,6.42
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2C(F)(F)F)CC1,6.43
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2Cl)CC1,6.6
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2F)CC1,6.21
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2I)CC1,6.4
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2OC(F)(F)F)CC1,6.41
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C2CC2)CC1,6.06
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCOCC1,5.11
O=C(c1ccc(Cl)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,6.52
O=C(c1ccc(Cl)cc1)N1CCN(C(=O)c2cccc(CNc3n[nH]c4ccccc34)c2)CC1,5.12
O=C(c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1)N1CCN(c2ccc(Cl)cc2)CC1,4.06
O=C(c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1)N1CCN(c2ccc(F)cc2)CC1,5.08
O=C(c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1)N1CCN(c2ccccc2)CC1,5.1
O=C(c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1)N1CCN(c2ccccn2)CC1,4.98
O=C(c1ccc(F)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,5.46
O=C(c1ccc(I)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,6.04
O=C(c1cccc(CNc2n[nH]c3c(F)c(F)ccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,6.87
O=C(c1cccc(CNc2n[nH]c3cc(Br)ccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,6.46
O=C(c1cccc(CNc2n[nH]c3cc(Cl)ccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,6.62
O=C(c1cccc(CNc2n[nH]c3cc(F)ccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,6.85
O=C(c1cccc(CNc2n[nH]c3ccc(Br)cc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,6.54
O=C(c1cccc(CNc2n[nH]c3ccc(Cl)cc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,6.69
O=C(c1cccc(CNc2n[nH]c3cccc(Cl)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,7.07
O=C(c1cccc(CNc2n[nH]c3cccc(F)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,6.72
O=C(c1cccc(CNc2n[nH]c3cccc(I)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,6.89
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2c(F)cccc2Cl)CC1,5.37
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,5.14
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2cc(C(F)(F)F)ccc2F)CC1,5.35
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,5.39
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2ccc(F)cc2Cl)CC1,5.11
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2ccc(F)cc2F)CC1,5.36
O=C(c1ccccc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,6.21
O=C1C(/C=N/c2ccccc2O)=C(O)c2ccccc21,4.64
O=C1CCCc2nn(-c3ccccc3)c(-c3ccncc3)c21,4.37
O=C1N/C(=N\c2c(Cl)ccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,5.82
O=C1N/C(=N\c2c(Cl)cccc2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,5.43
O=C1N/C(=N\c2c(F)cccc2F)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,6.89
O=C1N/C(=N\c2c(F)cccc2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,6.85
O=C1N/C(=N\c2cccc(Cl)c2)S/C1=C1\C(=O)Nc2ccccc21,6.7
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,7.57
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,7.89
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(I)cc21,6.96
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21,7.05
O=C1N/C(=N\c2cccc(Cl)c2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,7.08
O=C1N/C(=N\c2cccc(F)c2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,6.28
O=C1N/C(=N\c2cccc(F)c2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,7.02
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(Br)cc21,6.52
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,6.89
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(I)cc21,7.2
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21,7.02
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccccc21,6.66
O=C1N/C(=N\c2ccccc2F)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,7.11
O=C1N/C(=N\c2ccccc2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,6.96
O=C1N/C(=N\c2ccccc2[N+](=O)[O-])S/C1=C1\C(=O)Nc2ccc(F)cc21,6.13
O=C1NC(=O)c2c(NC(=O)C3CCCO3)cccc21,4.25
O=C1NC2=C(C(=O)c3ccccc32)C(c2ccccc2)N1,4.42
O=C1NCc2cccc(Nc3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)c21,5.75
O=C1Nc2cccnc2Sc2ccccc21,5.3
O=C1S/C(=N\c2ccccc2Cl)N/C1=C1\C(=O)Nc2ccc(F)cc21,7.0
O=C1c2ccccc2-c2onc3ccc(NCCCn4ccnc4)c1c23,4.65
O=C1c2ccccc2-c2onc3ccc(NCc4ccco4)c1c23,4.62
O=C1c2ccccc2C(=O)C1c1ccncc1,4.74
O=C1c2ccccc2C2=NNC3=CC=CC1C32,7.06
O=C1c2ccccc2NC2=NCCCCN12,4.4
O=Nc1c2[nH]c3ccccc3[n+]([O-])c-2c2ccccc12,5.47
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCC(n2cnc3cc(F)ccc32)CC1,4.31
O=c1[nH]c(=S)c2c(n1-c1ccccc1)CCC2,4.12
O=c1[nH]nc(-c2ccnc(NC3CCC3)c2)n1-c1ccc2ccccc2c1,7.16
O=c1[nH]nc(-c2ccnc(NC3CCCC3)c2)n1-c1ccc2ccccc2c1,6.89
O=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,7.62
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cc(Br)ccc2c1,6.37
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cc(F)ccc2c1,7.16
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cccc(Cl)c2c1,7.85
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cccc(F)c2c1,7.27
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.07
O=c1[nH]nc(-c2ccnc(Nc3ccccc3)c2)n1-c1ccc2ccccc2c1,7.21
O=c1[nH]nc(-c2ccnc(Nc3ccccn3)c2)n1-c1ccc2ccccc2c1,7.4
O=c1[nH]nc(-c2ccnc(Nc3cccnc3)c2)n1-c1ccc2ccccc2c1,6.6
O=c1[nH]nc(-c2ccnc(Nc3nccs3)c2)n1-c1ccc2ccccc2c1,6.68
O=c1[nH]nc(-c2ccncc2)n1-c1ccc2ccccc2c1,4.8
O=c1c2c(nc3n1CCCCC3)sc1c(O)cccc12,4.25
O=c1c2ccccc2[nH]c(=S)n1Cc1cccnc1,4.62
O=c1n(-c2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.0
O=c1n(C2CCN(CC(F)(F)F)CC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.44
O=c1n(C2CCNCC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,6.8
O=c1n(C2CCOC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.04
O=c1n(C2CCOCC2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,7.8
O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.27
Oc1[nH]c2ccccc2c1/C=N/c1ccc2c(c1)OCCO2,4.05
Oc1[nH]c2ccccc2c1/C=N/c1nccs1,4.33
Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,6.23
Oc1nc2ccccc2c2nc3ccccn3c12,4.86
S=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,7.28
S=c1[nH]nc(-c2ccnc(NCC3CC3)c2)n1-c1ccc2ccccc2c1,6.03
S=c1[nH]nc(-c2ccncc2)n1-c1ccc2ccccc2c1,6.25
S=c1[nH]nc(-c2ccncc2)n1-c1ccc2ncccc2c1,4.5
[2H]C([2H])([2H])N1CC[C@@H](NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,7.08
[2H]C([2H])([2H])N1CC[C@H](NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)c(F)cc43)cs2)C1,8.3
[2H]C([2H])([2H])N1CC[C@H](NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)cs2)C1,9.0
c1cc(-c2cc[nH]n2)cc(Nc2ccc(N3CCOCC3)cc2)n1,6.8
c1cc(-c2nccs2)c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2c1,8.15
c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(-c3cn[nH]c3)cc2n1,7.3
c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(-c3cnoc3)cc2n1,6.16
c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(N3CCOCC3)cc2n1,5.36
c1cc2ccc3ncc(-c4ccc(-c5ccn[nH]5)cc4)cc3c2cn1,5.44
c1cc2ccc3ncc(-c4ccc(N5CCOCC5)cc4)cc3c2cn1,5.89
c1ccc(-c2[nH]nc3c2CCC3)cc1,4.29
c1ccc(-c2[nH]nc3ccccc23)cc1,5.63
c1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,6.0
c1ccc(-c2onc3cc4c(cc23)OCCO4)cc1,4.3
c1ccc(-n2nc3ccc4c[nH]nc4c3n2)cc1,4.37
c1ccc(-n2ncc3c(NCc4ccco4)ncnc32)cc1,4.21
c1ccc(Nc2ccccc2Nc2ccccn2)nc1,4.73
c1ccc2c(c1)nc(N1CCOCC1)c1c3ccccc3[nH]c21,4.52
c1ccc2c3c([nH]c2c1)-c1n[nH]cc1CC3,4.69
c1ccc2cc(-c3ccnn3-c3ccncc3)ccc2c1,5.61
c1ccc2cc(-c3cnnn3-c3ccncc3)ccc2c1,5.32
c1ccc2cc(-c3ncncc3-c3ccncc3)ccc2c1,5.38
c1ccc2cc(-c3nn[nH]c3-c3ccncc3)ccc2c1,6.44
c1ccc2cc(-n3ccnc3-c3ccncc3)ccc2c1,5.72
c1ccc2cc(-n3nccc3-c3ccncc3)ccc2c1,5.91
c1ccc2cc(-n3nncc3-c3ccncc3)ccc2c1,5.57
c1ccc2cc(-n3nnnc3-c3ccncc3)ccc2c1,4.31
c1cncc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)c1,6.68
c1csc(-c2cnc3ccccc3n2)c1,4.47
