pair,arm,ligand_id,scaffold,fold_id,class,n_splits
PPARG/PPARA,D_vs_B,PGPA_059,O=C(c1ccccc1)c1cccc2cc(OCCCn3ccc4ccccc43)ccc12,4,B_only,5
PPARG/PPARA,D_vs_B,PGPA_060,O=C1CN(c2ccccc2)C(=O)N1Cc1ccccc1,2,B_only,5
PPARG/PPARA,D_vs_B,PGPA_061,c1ccc(OCCCOc2ccccc2)cc1,2,B_only,5
PPARG/PPARA,D_vs_B,PGPA_062,c1ccc(OCCCOc2cccc3c2CCCC3)cc1,1,B_only,5
PPARG/PPARA,D_vs_B,PGPA_063,C(CCC1CCc2cc(OCc3ccccc3)ccc2O1)=NNc1ccccn1,0,B_only,5
PPARG/PPARA,D_vs_B,PGPA_064,c1ccc(OCCCOc2ccccc2)cc1,2,B_only,5
PPARG/PPARA,D_vs_B,PGPA_065,c1ccc(OCCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_066,c1ccc(OCCc2coc(-c3ccc(-c4ccccc4)s3)n2)cc1,0,dual,5
PPARG/PPARA,D_vs_B,PGPA_067,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)co2)cc1,2,dual,5
PPARG/PPARA,D_vs_B,PGPA_068,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)co2)cc1,2,dual,5
PPARG/PPARA,D_vs_B,PGPA_069,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)co2)cc1,2,dual,5
PPARG/PPARA,D_vs_B,PGPA_070,O=C(c1ccccc1)c1ccc2cc(OCCCOc3ccc4[nH]ccc4c3)ccc2c1,0,dual,5
PPARG/PPARA,D_vs_B,PGPA_071,c1ccc(OCCc2coc(-c3ccccc3)n2)cc1,3,dual,5
PPARG/PPARA,D_vs_B,PGPA_072,c1ccc(OCCc2cocn2)cc1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_073,O=C1NC(=O)C(Cc2cccc(C(=O)NCc3ccccc3)c2)S1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_074,O=C1C(Cc2cccc(OCCc3coc(-c4ccccc4)n3)c2)CN1c1ccccc1,4,dual,5
PPARG/PPARA,D_vs_B,PGPA_075,C1=C(Cc2cccc(OCCc3coc(-c4ccccc4)n3)c2)CCCN1,3,dual,5
PPARG/PPARA,D_vs_B,PGPA_076,O=C1C(Cc2ccc(OCCc3coc(-c4ccccc4)n3)cc2)CN1c1ccccc1,0,dual,5
PPARG/PPARA,D_vs_B,PGPA_077,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,4,dual,5
PPARG/PPARA,D_vs_B,PGPA_078,c1ccc(SCCCOc2ccc3c(-c4ccccc4)coc3c2)cc1,2,dual,5
PPARG/PPARA,D_vs_B,PGPA_079,c1ccc(OCCc2ccc(OCCc3coc(-c4ccc(-c5ccccc5)cc4)n3)cc2)cc1,4,dual,5
PPARG/PPARA,D_vs_B,PGPA_080,O=c1[nH]c2ccc(OCc3ccccc3)cc2o1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_081,c1ccc(OCCc2coc(-c3ccc(Oc4ccccc4)cc3)n2)cc1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_082,C(CCc1ccc(OCCc2coc(-c3ccccc3)n2)cc1)=NOCc1ccccc1,4,dual,5
PPARG/PPARA,D_vs_B,PGPA_083,c1ccc(CN(CCCOc2ccccc2)c2nc3ccccc3o2)cc1,3,dual,5
PPARG/PPARA,D_vs_B,PGPA_084,c1ccc(OCCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_085,c1ccc(OCCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_086,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,4,dual,5
PPARG/PPARA,D_vs_B,PGPA_087,O=c1ccc2ccc(OCCc3coc(-c4ccccc4)n3)cc2o1,0,dual,5
PPARG/PPARA,D_vs_B,PGPA_088,c1csc(-c2nc(CCOc3ccc(CC4COCOC4)cc3)co2)c1,3,dual,5
PPARG/PPARA,D_vs_B,PGPA_089,O=C(NCc1ccccc1)c1cc(-c2ccc(-c3ccccc3)cc2)[nH]n1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_090,O=C(NCc1ccccc1)c1cc(-c2ccc(-c3ccoc3)cc2)[nH]n1,4,dual,5
PPARG/PPARA,D_vs_B,PGPA_091,c1ccc(CCNc2nc3ccccc3o2)cc1,2,dual,5
PPARG/PPARA,D_vs_B,PGPA_092,O=C1CCc2ccc(OCCc3coc(-c4ccccc4)n3)cc2O1,3,dual,5
PPARG/PPARA,D_vs_B,PGPA_093,C(=NOCCCCCc1coc(-c2ccccc2)n1)c1ccccc1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_094,c1ccc(-c2nc(CCCc3ccc(CCn4nccn4)cc3)co2)cc1,2,dual,5
PPARG/PPARA,D_vs_B,PGPA_095,c1ccc(OCc2noc(-c3ccccc3)n2)cc1,3,dual,5
PPARG/PPARA,D_vs_B,PGPA_096,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(Oc4ccccc4)cc3)c2)S1,0,dual,5
PPARA/PPARD,D_vs_A,PAPD_001,O=C(CN(Cc1ccccc1)Cc1ccco1)Nc1ccccc1,0,A_only,5
PPARA/PPARD,D_vs_A,PAPD_002,O=C1NC(=O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,4,A_only,5
PPARA/PPARD,D_vs_A,PAPD_003,c1ccc(OCCCOc2ccc3c(c2)OCCC3)cc1,0,A_only,5
PPARA/PPARD,D_vs_A,PAPD_004,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(Oc4ccccc4)cc3)c2)S1,0,A_only,5
PPARA/PPARD,D_vs_A,PAPD_005,c1ccc(OCCCOc2ccccc2)cc1,3,A_only,5
PPARA/PPARD,D_vs_A,PAPD_006,c1ccc(-c2nc(Cn3ccc4ccccc43)co2)cc1,2,A_only,5
PPARA/PPARD,D_vs_A,PAPD_007,c1ccc(-c2nc(Cn3ccc4ccccc43)co2)cc1,2,A_only,5
PPARA/PPARD,D_vs_A,PAPD_008,c1ccc(CNCc2cnc(-c3ccccc3)s2)cc1,1,A_only,5
PPARA/PPARD,D_vs_A,PAPD_009,O=C(NCc1ccccc1)c1cnc(-c2ccccc2)s1,4,A_only,5
PPARA/PPARD,D_vs_A,PAPD_010,O=C1NC(=O)C(Cc2cccc(C(=O)NCc3ccccc3)c2)S1,3,A_only,5
PPARA/PPARD,D_vs_A,PAPD_011,C(=Cc1ccccc1)COc1ccccc1,4,A_only,5
PPARA/PPARD,D_vs_A,PAPD_012,C(=Cc1cc(OC2CCCC2)cc(OC2CCCC2)c1)COc1ccccc1,3,A_only,5
PPARA/PPARD,D_vs_A,PAPD_013,C(=Cc1ccccc1)COc1ccccc1,4,A_only,5
PPARA/PPARD,D_vs_A,PAPD_014,c1ccc(OCc2noc(-c3ccccc3)n2)cc1,0,A_only,5
PPARA/PPARD,D_vs_A,PAPD_015,O=c1[nH]c(CCCc2ccc(-c3ccc(NS(=O)(=O)c4ccccc4)cn3)cc2)nn1Cc1ccccc1,3,A_only,5
PPARA/PPARD,D_vs_A,PAPD_016,c1ccc(CNCc2cnc(-c3ccccc3)s2)cc1,1,A_only,5
PPARA/PPARD,D_vs_A,PAPD_017,c1ccc(Oc2ccc(OCCCOc3ccc4c(c3)OCCC4)cc2)cc1,3,A_only,5
PPARA/PPARD,D_vs_A,PAPD_018,c1cc(C2CCCC2)ccc1OCCCOc1ccc2c(c1)OCCC2,4,A_only,5
PPARA/PPARD,D_vs_A,PAPD_019,O=C(NCc1ccccc1)c1cnc(-c2ccccc2)s1,4,A_only,5
PPARA/PPARD,D_vs_A,PAPD_020,c1ccc(-c2nc(Cn3ccc4ccccc43)co2)cc1,2,A_only,5
PPARA/PPARD,D_vs_A,PAPD_021,C(=Cc1ccccc1)COc1ccccc1,4,A_only,5
PPARA/PPARD,D_vs_A,PAPD_022,c1ccc(CCCc2ncn(Cc3ccccc3)n2)cc1,2,A_only,5
PPARA/PPARD,D_vs_A,PAPD_023,O=C(c1ccccc1)c1ccc(OCCCn2ccc3ccccc32)cc1,1,A_only,5
PPARA/PPARD,D_vs_A,PAPD_024,O=C(C=Cc1ccccc1)c1cnc2ccccc2c1,1,A_only,5
PPARA/PPARD,D_vs_A,PAPD_025,c1ccc(OCc2noc(-c3ccccc3)n2)cc1,0,A_only,5
PPARA/PPARD,D_vs_A,PAPD_026,c1ccc(OCCc2ccc(OCCc3coc(-c4cccs4)n3)cc2)cc1,2,A_only,5
PPARA/PPARD,D_vs_A,PAPD_027,c1ccc(OCc2noc(-c3ccccc3)n2)cc1,0,A_only,5
PPARA/PPARD,D_vs_A,PAPD_028,c1ccc(OCCc2ccc(OCCc3coc(-c4cccs4)n3)cc2)cc1,2,A_only,5
PPARA/PPARD,D_vs_A,PAPD_029,c1ccc(OCc2noc(-c3ccccc3)n2)cc1,0,A_only,5
PPARA/PPARD,D_vs_A,PAPD_030,c1ccc(OCc2noc(-c3ccccc3)n2)cc1,0,A_only,5
PPARA/PPARD,D_vs_A,PAPD_031,c1ccc(OCc2noc(-c3ccccc3)n2)cc1,0,A_only,5
PPARA/PPARD,D_vs_A,PAPD_032,c1ccc(OCCc2ccc(OCCc3coc(-c4ccccc4)n3)cc2)cc1,4,A_only,5
PPARA/PPARD,D_vs_A,PAPD_065,C(=NOCc1coc(-c2ccccc2)n1)c1ccccc1,2,dual,5
PPARA/PPARD,D_vs_A,PAPD_066,c1ccc(OCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,1,dual,5
PPARA/PPARD,D_vs_A,PAPD_067,c1ccc(OCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,4,dual,5
PPARA/PPARD,D_vs_A,PAPD_068,O=C(NCc1ccccc1)c1ccccc1,3,dual,5
PPARA/PPARD,D_vs_A,PAPD_069,c1ccc(SCc2cnc(-c3ccccc3)s2)cc1,2,dual,5
PPARA/PPARD,D_vs_A,PAPD_070,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(-c4noc5ccccc45)cc3)c2)S1,1,dual,5
PPARA/PPARD,D_vs_A,PAPD_071,c1ccc(NCCCOc2ccc3cnoc3c2)cc1,3,dual,5
PPARA/PPARD,D_vs_A,PAPD_072,c1ccc(NCCCOc2ccc3cnoc3c2)cc1,3,dual,5
PPARA/PPARD,D_vs_A,PAPD_073,c1cc(-c2nc3c(s2)CCCC3)ccc1OCCCOc1ccc2c(c1)CCC2,0,dual,5
PPARA/PPARD,D_vs_A,PAPD_074,c1csc(-c2ccc(OCCCOc3ccc4c(c3)CCC4)cc2)n1,3,dual,5
PPARA/PPARD,D_vs_A,PAPD_075,c1cc(-c2nc3c(s2)CCC3)ccc1OCCCOc1ccc2c(c1)CCC2,4,dual,5
PPARA/PPARD,D_vs_A,PAPD_076,c1cc(-c2nc3c(s2)CCC3)ccc1OCCCOc1ccc2c(c1)CCC2,4,dual,5
PPARA/PPARD,D_vs_A,PAPD_077,O=C(NCc1ccccc1)c1ccccc1,3,dual,5
PPARA/PPARD,D_vs_A,PAPD_078,c1ccc(-c2nccc(NCCCOc3ccc4c(c3)CCC4)n2)cc1,1,dual,5
PPARA/PPARD,D_vs_A,PAPD_079,c1ccc(OCCCSc2ccccc2)cc1,2,dual,5
PPARA/PPARD,D_vs_A,PAPD_080,c1ccc(CC2CC2c2ccccc2)cc1,0,dual,5
PPARA/PPARD,D_vs_A,PAPD_081,c1ccc(SCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,2,dual,5
PPARA/PPARD,D_vs_A,PAPD_082,c1cc(-c2nc3c(s2)CCCC3)ccc1OCCCOc1ccc2c(c1)CCC2,0,dual,5
PPARA/PPARD,D_vs_A,PAPD_083,O=C(NCc1ccccc1)c1ccccc1,3,dual,5
PPARA/PPARD,D_vs_A,PAPD_084,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,1,dual,5
PPARA/PPARD,D_vs_A,PAPD_085,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(-c4noc5ccccc45)cc3)c2)S1,1,dual,5
PPARA/PPARD,D_vs_A,PAPD_086,c1ccc(OCc2nc(-c3ccccc3)ns2)cc1,0,dual,5
PPARA/PPARD,D_vs_A,PAPD_087,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,1,dual,5
PPARA/PPARD,D_vs_A,PAPD_088,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,1,dual,5
PPARA/PPARD,D_vs_A,PAPD_089,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,1,dual,5
PPARA/PPARD,D_vs_A,PAPD_090,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,1,dual,5
PPARA/PPARD,D_vs_A,PAPD_091,O=C1CN(c2ccc(-c3ccccc3)cc2)C(=O)N1Cc1ccccc1,2,dual,5
PPARA/PPARD,D_vs_A,PAPD_092,c1ccc(OCCC2CCN(c3nc4ccccc4s3)CC2)cc1,4,dual,5
PPARA/PPARD,D_vs_A,PAPD_093,O=C1CN(c2ccccc2)C(=O)N1Cc1ccccc1,2,dual,5
PPARA/PPARD,D_vs_A,PAPD_094,O=C1CN(c2ccccc2)C(=O)N1Cc1ccccc1,2,dual,5
PPARA/PPARD,D_vs_A,PAPD_095,O=C1N(Cc2ccccc2)CCN1c1ccccc1,3,dual,5
PPARA/PPARD,D_vs_A,PAPD_096,O=C1N(Cc2ccccc2)CCN1c1ccccc1,3,dual,5
PPARA/PPARD,D_vs_B,PAPD_033,c1ccc(OCc2nc(-c3ccc(N4CCCCC4)cc3)c(-c3ccccc3)s2)cc1,2,B_only,5
PPARA/PPARD,D_vs_B,PAPD_034,O=C(NCc1cccc(-c2cccnc2)c1)c1ccccc1,2,B_only,5
PPARA/PPARD,D_vs_B,PAPD_035,O=S(=O)(Nc1cccc(-c2ccccc2)c1)c1ccccc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_036,O=S(=O)(Nc1cccc(-c2ccccc2)c1)c1ccccc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_037,O=S(=O)(Nc1cccc(-c2ccccc2)c1)c1ccccc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_038,O=S(=O)(Nc1cccc(-c2ccccc2)c1)c1ccccc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_039,O=S(=O)(Nc1cccc(-c2ccccc2)c1)c1ccccc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_040,O=S(=O)(Nc1cccc(-c2ccccc2)c1)c1ccccc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_041,c1ccc(-c2nc(CCc3noc4ccccc34)co2)cc1,3,B_only,5
PPARA/PPARD,D_vs_B,PAPD_042,c1ccc(Cc2ccccc2OCCCOc2ccccc2)cc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_043,c1ccc(OCCCOc2ccc3c(c2)CCC3)cc1,4,B_only,5
PPARA/PPARD,D_vs_B,PAPD_044,c1csc(-c2ccc(OCCCOc3ccc4c(c3)CCC4)cc2)n1,3,B_only,5
PPARA/PPARD,D_vs_B,PAPD_045,c1ccc(-c2ccc(OCCCOc3ccc4c(c3)CCC4)cc2)nc1,0,B_only,5
PPARA/PPARD,D_vs_B,PAPD_046,c1ncc(-c2ccc(OCCCOc3ccc4c(c3)CCC4)cc2)cn1,3,B_only,5
PPARA/PPARD,D_vs_B,PAPD_047,c1ccc(OCCCOc2ccc3c(c2)CCC3)cc1,4,B_only,5
PPARA/PPARD,D_vs_B,PAPD_048,c1ccc(COc2ccc(CSc3cccc4c3CCC4)cc2)cc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_049,c1ccc(-c2cc(COc3ccc4ccsc4c3)no2)cc1,3,B_only,5
PPARA/PPARD,D_vs_B,PAPD_050,c1ccc(OCc2ccccc2COc2ccc3ccsc3c2)cc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_051,c1ccc(COc2ccc(CSc3cccc4c3CCC4)cc2)cc1,1,B_only,5
PPARA/PPARD,D_vs_B,PAPD_052,c1ccc(-c2nc(CCOc3ccccn3)co2)cc1,4,B_only,5
PPARA/PPARD,D_vs_B,PAPD_053,c1csc(-c2ccc(OCCCOc3ccc4c(c3)CCC4)cc2)n1,3,B_only,5
PPARA/PPARD,D_vs_B,PAPD_054,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,0,B_only,5
PPARA/PPARD,D_vs_B,PAPD_055,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,0,B_only,5
PPARA/PPARD,D_vs_B,PAPD_056,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,0,B_only,5
PPARA/PPARD,D_vs_B,PAPD_057,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)n2ccc3ccccc32)c1,3,B_only,5
PPARA/PPARD,D_vs_B,PAPD_058,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,0,B_only,5
PPARA/PPARD,D_vs_B,PAPD_059,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)n2ccc3ccccc32)c1,3,B_only,5
PPARA/PPARD,D_vs_B,PAPD_060,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,0,B_only,5
PPARA/PPARD,D_vs_B,PAPD_061,c1ccc(OCCC2CCN(c3nc4ccccc4s3)CC2)cc1,0,B_only,5
PPARA/PPARD,D_vs_B,PAPD_062,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,0,B_only,5
PPARA/PPARD,D_vs_B,PAPD_063,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)n2ccc3ccccc32)c1,3,B_only,5
PPARA/PPARD,D_vs_B,PAPD_064,c1ccc(OCCC2(N3CCCC3)CCN(c3nc4cccnc4s3)CC2)cc1,2,B_only,5
PPARA/PPARD,D_vs_B,PAPD_065,C(=NOCc1coc(-c2ccccc2)n1)c1ccccc1,3,dual,5
PPARA/PPARD,D_vs_B,PAPD_066,c1ccc(OCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,3,dual,5
PPARA/PPARD,D_vs_B,PAPD_067,c1ccc(OCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,0,dual,5
PPARA/PPARD,D_vs_B,PAPD_068,O=C(NCc1ccccc1)c1ccccc1,4,dual,5
PPARA/PPARD,D_vs_B,PAPD_069,c1ccc(SCc2cnc(-c3ccccc3)s2)cc1,1,dual,5
PPARA/PPARD,D_vs_B,PAPD_070,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(-c4noc5ccccc45)cc3)c2)S1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_071,c1ccc(NCCCOc2ccc3cnoc3c2)cc1,0,dual,5
PPARA/PPARD,D_vs_B,PAPD_072,c1ccc(NCCCOc2ccc3cnoc3c2)cc1,0,dual,5
PPARA/PPARD,D_vs_B,PAPD_073,c1cc(-c2nc3c(s2)CCCC3)ccc1OCCCOc1ccc2c(c1)CCC2,4,dual,5
PPARA/PPARD,D_vs_B,PAPD_074,c1csc(-c2ccc(OCCCOc3ccc4c(c3)CCC4)cc2)n1,3,dual,5
PPARA/PPARD,D_vs_B,PAPD_075,c1cc(-c2nc3c(s2)CCC3)ccc1OCCCOc1ccc2c(c1)CCC2,4,dual,5
PPARA/PPARD,D_vs_B,PAPD_076,c1cc(-c2nc3c(s2)CCC3)ccc1OCCCOc1ccc2c(c1)CCC2,4,dual,5
PPARA/PPARD,D_vs_B,PAPD_077,O=C(NCc1ccccc1)c1ccccc1,4,dual,5
PPARA/PPARD,D_vs_B,PAPD_078,c1ccc(-c2nccc(NCCCOc3ccc4c(c3)CCC4)n2)cc1,4,dual,5
PPARA/PPARD,D_vs_B,PAPD_079,c1ccc(OCCCSc2ccccc2)cc1,4,dual,5
PPARA/PPARD,D_vs_B,PAPD_080,c1ccc(CC2CC2c2ccccc2)cc1,0,dual,5
PPARA/PPARD,D_vs_B,PAPD_081,c1ccc(SCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_082,c1cc(-c2nc3c(s2)CCCC3)ccc1OCCCOc1ccc2c(c1)CCC2,4,dual,5
PPARA/PPARD,D_vs_B,PAPD_083,O=C(NCc1ccccc1)c1ccccc1,4,dual,5
PPARA/PPARD,D_vs_B,PAPD_084,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_085,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(-c4noc5ccccc45)cc3)c2)S1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_086,c1ccc(OCc2nc(-c3ccccc3)ns2)cc1,1,dual,5
PPARA/PPARD,D_vs_B,PAPD_087,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_088,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_089,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_090,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_091,O=C1CN(c2ccc(-c3ccccc3)cc2)C(=O)N1Cc1ccccc1,1,dual,5
PPARA/PPARD,D_vs_B,PAPD_092,c1ccc(OCCC2CCN(c3nc4ccccc4s3)CC2)cc1,0,dual,5
PPARA/PPARD,D_vs_B,PAPD_093,O=C1CN(c2ccccc2)C(=O)N1Cc1ccccc1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_094,O=C1CN(c2ccccc2)C(=O)N1Cc1ccccc1,2,dual,5
PPARA/PPARD,D_vs_B,PAPD_095,O=C1N(Cc2ccccc2)CCN1c1ccccc1,3,dual,5
PPARA/PPARD,D_vs_B,PAPD_096,O=C1N(Cc2ccccc2)CCN1c1ccccc1,3,dual,5
