target,ligand,mode,vina_score,sdf_name,pose_path
4JT6,PM48_36,4,-7.583,PM48_36_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_36/mode_04.pdbqt
4JT6,PM48_36,5,-7.327,PM48_36_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_36/mode_05.pdbqt
4JT6,PM48_36,6,-7.188,PM48_36_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_36/mode_06.pdbqt
4JT6,PM48_36,7,-7.012,PM48_36_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_36/mode_07.pdbqt
4JT6,PM48_36,8,-6.801,PM48_36_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_36/mode_08.pdbqt
4JT6,PM48_36,9,-6.772,PM48_36_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_36/mode_09.pdbqt
4JT6,PM48_37,1,-8.118,PM48_37_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_37/mode_01.pdbqt
4JT6,PM48_37,2,-7.935,PM48_37_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_37/mode_02.pdbqt
4JT6,PM48_37,3,-7.787,PM48_37_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_37/mode_03.pdbqt
4JT6,PM48_37,4,-7.742,PM48_37_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_37/mode_04.pdbqt
4JT6,PM48_37,5,-7.573,PM48_37_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_37/mode_05.pdbqt
4JT6,PM48_37,6,-7.541,PM48_37_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_37/mode_06.pdbqt
4JT6,PM48_37,7,-7.314,PM48_37_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_37/mode_07.pdbqt
4JT6,PM48_37,8,-7.171,PM48_37_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_37/mode_08.pdbqt
4JT6,PM48_37,9,-7.162,PM48_37_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_37/mode_09.pdbqt
4JT6,PM48_38,1,-9.316,PM48_38_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_38/mode_01.pdbqt
4JT6,PM48_38,2,-9.153,PM48_38_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_38/mode_02.pdbqt
4JT6,PM48_38,3,-8.706,PM48_38_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_38/mode_03.pdbqt
4JT6,PM48_38,4,-8.404,PM48_38_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_38/mode_04.pdbqt
4JT6,PM48_38,5,-8.072,PM48_38_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_38/mode_05.pdbqt
4JT6,PM48_38,6,-8.069,PM48_38_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_38/mode_06.pdbqt
4JT6,PM48_38,7,-7.893,PM48_38_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_38/mode_07.pdbqt
4JT6,PM48_38,8,-7.816,PM48_38_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_38/mode_08.pdbqt
4JT6,PM48_38,9,-7.793,PM48_38_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_38/mode_09.pdbqt
4JT6,PM48_39,1,-8.144,PM48_39_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_39/mode_01.pdbqt
4JT6,PM48_39,2,-7.945,PM48_39_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_39/mode_02.pdbqt
4JT6,PM48_39,3,-7.867,PM48_39_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_39/mode_03.pdbqt
4JT6,PM48_39,4,-7.781,PM48_39_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_39/mode_04.pdbqt
4JT6,PM48_39,5,-7.569,PM48_39_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_39/mode_05.pdbqt
4JT6,PM48_39,6,-7.565,PM48_39_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_39/mode_06.pdbqt
4JT6,PM48_39,7,-7.461,PM48_39_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_39/mode_07.pdbqt
4JT6,PM48_39,8,-7.399,PM48_39_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_39/mode_08.pdbqt
4JT6,PM48_39,9,-7.379,PM48_39_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_39/mode_09.pdbqt
4JT6,PM48_40,1,-7.53,PM48_40_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_40/mode_01.pdbqt
4JT6,PM48_40,2,-7.297,PM48_40_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_40/mode_02.pdbqt
4JT6,PM48_40,3,-7.004,PM48_40_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_40/mode_03.pdbqt
4JT6,PM48_40,4,-6.939,PM48_40_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_40/mode_04.pdbqt
4JT6,PM48_40,5,-6.937,PM48_40_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_40/mode_05.pdbqt
4JT6,PM48_40,6,-6.812,PM48_40_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_40/mode_06.pdbqt
4JT6,PM48_40,7,-6.768,PM48_40_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_40/mode_07.pdbqt
4JT6,PM48_40,8,-6.712,PM48_40_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_40/mode_08.pdbqt
4JT6,PM48_40,9,-6.662,PM48_40_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_40/mode_09.pdbqt
4JT6,PM48_41,1,-8.96,PM48_41_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_41/mode_01.pdbqt
4JT6,PM48_41,2,-8.899,PM48_41_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_41/mode_02.pdbqt
4JT6,PM48_41,3,-8.362,PM48_41_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_41/mode_03.pdbqt
4JT6,PM48_41,4,-7.793,PM48_41_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_41/mode_04.pdbqt
4JT6,PM48_41,5,-7.749,PM48_41_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_41/mode_05.pdbqt
4JT6,PM48_41,6,-7.719,PM48_41_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_41/mode_06.pdbqt
4JT6,PM48_41,7,-7.697,PM48_41_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_41/mode_07.pdbqt
4JT6,PM48_41,8,-7.546,PM48_41_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_41/mode_08.pdbqt
4JT6,PM48_41,9,-7.497,PM48_41_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_41/mode_09.pdbqt
4JT6,PM48_42,1,-7.558,PM48_42_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_42/mode_01.pdbqt
4JT6,PM48_42,2,-7.542,PM48_42_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_42/mode_02.pdbqt
4JT6,PM48_42,3,-7.47,PM48_42_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_42/mode_03.pdbqt
4JT6,PM48_42,4,-7.365,PM48_42_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_42/mode_04.pdbqt
4JT6,PM48_42,5,-7.349,PM48_42_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_42/mode_05.pdbqt
4JT6,PM48_42,6,-7.348,PM48_42_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_42/mode_06.pdbqt
4JT6,PM48_42,7,-6.989,PM48_42_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_42/mode_07.pdbqt
4JT6,PM48_42,8,-6.866,PM48_42_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_42/mode_08.pdbqt
4JT6,PM48_42,9,-6.864,PM48_42_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_42/mode_09.pdbqt
4JT6,PM48_43,1,-9.726,PM48_43_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_43/mode_01.pdbqt
4JT6,PM48_43,2,-8.593,PM48_43_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_43/mode_02.pdbqt
4JT6,PM48_43,3,-8.206,PM48_43_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_43/mode_03.pdbqt
4JT6,PM48_43,4,-7.963,PM48_43_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_43/mode_04.pdbqt
4JT6,PM48_43,5,-7.948,PM48_43_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_43/mode_05.pdbqt
4JT6,PM48_43,6,-7.542,PM48_43_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_43/mode_06.pdbqt
4JT6,PM48_43,7,-7.387,PM48_43_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_43/mode_07.pdbqt
4JT6,PM48_43,8,-7.095,PM48_43_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_43/mode_08.pdbqt
4JT6,PM48_43,9,-7.02,PM48_43_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_43/mode_09.pdbqt
4JT6,PM48_44,1,-8.301,PM48_44_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_44/mode_01.pdbqt
4JT6,PM48_44,2,-8.121,PM48_44_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_44/mode_02.pdbqt
4JT6,PM48_44,3,-7.936,PM48_44_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_44/mode_03.pdbqt
4JT6,PM48_44,4,-7.733,PM48_44_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_44/mode_04.pdbqt
4JT6,PM48_44,5,-7.532,PM48_44_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_44/mode_05.pdbqt
4JT6,PM48_44,6,-7.437,PM48_44_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_44/mode_06.pdbqt
4JT6,PM48_44,7,-7.402,PM48_44_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_44/mode_07.pdbqt
4JT6,PM48_44,8,-7.305,PM48_44_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_44/mode_08.pdbqt
4JT6,PM48_44,9,-7.173,PM48_44_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_44/mode_09.pdbqt
4JT6,PM48_45,1,-9.257,PM48_45_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_45/mode_01.pdbqt
4JT6,PM48_45,2,-9.041,PM48_45_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_45/mode_02.pdbqt
4JT6,PM48_45,3,-8.716,PM48_45_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_45/mode_03.pdbqt
4JT6,PM48_45,4,-8.487,PM48_45_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_45/mode_04.pdbqt
4JT6,PM48_45,5,-8.486,PM48_45_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_45/mode_05.pdbqt
4JT6,PM48_45,6,-8.34,PM48_45_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_45/mode_06.pdbqt
4JT6,PM48_45,7,-8.242,PM48_45_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_45/mode_07.pdbqt
4JT6,PM48_45,8,-8.208,PM48_45_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_45/mode_08.pdbqt
4JT6,PM48_45,9,-8.17,PM48_45_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_45/mode_09.pdbqt
4JT6,PM48_46,1,-9.285,PM48_46_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_46/mode_01.pdbqt
4JT6,PM48_46,2,-9.128,PM48_46_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_46/mode_02.pdbqt
4JT6,PM48_46,3,-8.854,PM48_46_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_46/mode_03.pdbqt
4JT6,PM48_46,4,-8.787,PM48_46_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_46/mode_04.pdbqt
4JT6,PM48_46,5,-8.745,PM48_46_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_46/mode_05.pdbqt
4JT6,PM48_46,6,-8.474,PM48_46_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_46/mode_06.pdbqt
4JT6,PM48_46,7,-8.317,PM48_46_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_46/mode_07.pdbqt
4JT6,PM48_46,8,-8.174,PM48_46_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_46/mode_08.pdbqt
4JT6,PM48_46,9,-8.145,PM48_46_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_46/mode_09.pdbqt
4JT6,PM48_47,1,-8.442,PM48_47_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_47/mode_01.pdbqt
4JT6,PM48_47,2,-8.256,PM48_47_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_47/mode_02.pdbqt
4JT6,PM48_47,3,-8.187,PM48_47_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_47/mode_03.pdbqt
4JT6,PM48_47,4,-7.94,PM48_47_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_47/mode_04.pdbqt
4JT6,PM48_47,5,-7.883,PM48_47_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_47/mode_05.pdbqt
4JT6,PM48_47,6,-7.774,PM48_47_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_47/mode_06.pdbqt
4JT6,PM48_47,7,-7.765,PM48_47_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_47/mode_07.pdbqt
4JT6,PM48_47,8,-7.568,PM48_47_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_47/mode_08.pdbqt
4JT6,PM48_47,9,-7.55,PM48_47_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_47/mode_09.pdbqt
4JT6,PM48_48,1,-8.321,PM48_48_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_48/mode_01.pdbqt
4JT6,PM48_48,2,-8.225,PM48_48_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_48/mode_02.pdbqt
4JT6,PM48_48,3,-8.197,PM48_48_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_48/mode_03.pdbqt
4JT6,PM48_48,4,-7.938,PM48_48_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_48/mode_04.pdbqt
4JT6,PM48_48,5,-7.858,PM48_48_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_48/mode_05.pdbqt
4JT6,PM48_48,6,-7.726,PM48_48_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_48/mode_06.pdbqt
4JT6,PM48_48,7,-7.677,PM48_48_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_48/mode_07.pdbqt
4JT6,PM48_48,8,-7.661,PM48_48_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_48/mode_08.pdbqt
4JT6,PM48_48,9,-7.606,PM48_48_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_48/mode_09.pdbqt
