smiles,pAct_JNK1,pAct_JNK2,pAct_JNK3
CC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](CS(C)(=O)=O)CC3)n2)CC1,7.195,,
CS(=O)(=O)C[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1,8.245,,
CC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(C)(C)O)CC3)n2)CC1,6.37,,
CS(=O)(=O)N(CCO)[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1,7.72,,
CC(C)(O)[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1,7.48,,
CCN1CCN(C(=O)[C@H]2CC[C@H](Nc3nccc(-n4ccc5c(N6CCC(S(C)(=O)=O)CC6)cccc54)n3)CC2)CC1,7.44,,
CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCN(C5CC5)CC4)CC3)n2)CC1,7.53,,
CC(C)(C)N1CCN(C(=O)[C@H]2CC[C@H](Nc3nccc(-n4ccc5c(N6CCC(S(C)(=O)=O)CC6)cccc54)n3)CC2)CC1,7.26,,
CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCN(C5CCC5)CC4)CC3)n2)CC1,7.22,,
CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCN5CCCCC5C4)CC3)n2)CC1,7.81,,
CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCn5c(nnc5C(F)(F)F)C4)CC3)n2)CC1,8.325,,
CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCN5CCCC5C4)CC3)n2)CC1,7.66,,
CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCn5ccnc5C4)CC3)n2)CC1,7.82,,
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)CC1,8.0,,
CCN1CCN(C(=O)[C@H]2CC[C@H](Nc3nccc(-n4ccc5c(N6CCN(C(=O)CC#N)CC6)cccc54)n3)CC2)CC1,7.885,,
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@H](O)CC3)n2)CC1,7.425,,
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@H](O)C3)n2)CC1,6.09,,
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@@H]3CC[C@H](O)C3)n2)CC1,6.24,,
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](O)C3)n2)CC1,6.83,,
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@@H]3CC[C@@H](O)C3)n2)CC1,6.98,,
CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@H](O)CC3)n2)CC1,7.165,,
CC(=O)N1CCN(c2cccc3c2c(C(N)=O)cn3-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)CC1,7.75,,
CC(=O)N1CCN(c2cccc3c2c(C(N)=O)cn3-c2ccnc(N[C@H]3CC[C@H](CS(C)(=O)=O)CC3)n2)CC1,7.86,,
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2ccccc2)c(=O)c1,9.0,,
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccnc(N2CCOCC2)c1,8.15,,
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCOCC2)nc1,8.05,,
NC(=O)c1ccc(C(=O)NCc2c(-c3ncco3)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,7.85,,
COC(=O)c1ccc(C(=O)NCc2c(-c3ncco3)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.6,,
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(Cl)nc1,7.54,,
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCCCC2)nc1,7.85,,
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2c(c1)OCO2,7.6,,
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2ncccc2c1=O)c1ccn(Cc2ccccc2)c(=O)c1,8.4,,
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2ncccc2c1=O)c1ccc(N2CCOCC2)nc1,7.54,,
Cn1cc(C(=O)NCc2c(-c3ncco3)n(-c3ccccc3)c3ncccc3c2=O)cn1,7.33,,
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2ncccc2c1=O)c1ccc(N2CCC(CO)CC2)nc1,8.15,,
CN(C)C(=O)c1c(CNC(=O)c2ccc(N3CCOCC3)nc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.46,,
CN(C)C(=O)c1c(CNC(=O)c2cnc(N3CCOCC3)s2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.44,,
COc1ccc(C(=O)NCc2c(C(=O)N(C)C)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,7.19,,
CN(C)C(=O)c1c(CNC(=O)c2ccc3ncsc3c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.18,,
CN(C)C(=O)c1c(CNC(=O)c2ccc(N3CCOCC3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.85,,
CN(C)C(=O)c1c(CNC(=O)c2ccc(-c3cnco3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.82,,
CN(C)C(=O)c1c(CNC(=O)c2ccc(S(C)(=O)=O)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.75,,
CN(C)C(=O)c1c(CNC(=O)c2ccc(F)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.62,,
CN(C)C(=O)c1c(CNC(=O)c2ccc3c(c2)OCCO3)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.34,,
CN(C)C(=O)c1c(CNC(=O)c2ccn(Cc3ccccc3)c(=O)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.48,,
CN(C)C(=O)c1c(CNC(=O)c2cnn(C)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.11,,
CN(C)C(=O)c1c(CNC(=O)c2ccc(N3CCC(CO)CC3)nc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.85,,
CN(C)C(=O)c1c(CNC(=O)c2ccc(N3CCC(CCO)CC3)nc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.29,,
CN(C)C(=O)c1c(CNC(=O)c2cnc(N3CCC(CO)CC3)s2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.01,,
CN(C)C(=O)c1c(CNC(=O)c2cnc(N3CCC(CCO)CC3)s2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.09,,
CN(C)C(=O)c1c(CNC(=O)c2ccc(N3CCCCC3)nc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.04,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2ccccc2)c(=O)c1,7.89,,
Cn1cc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.75,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccnc(N2CCOCC2)c1,7.51,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccnc(N2CCCC2)c1,7.42,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2nc[nH]c2c1,7.39,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2ccc(Cl)cc2)c(=O)c1,7.36,,
COc1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.27,,
NS(=O)(=O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.26,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnn(-c2ccccc2)c1,7.14,,
COc1cccc(Cn2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cc2=O)c1,7.14,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2ccccc2Cl)c(=O)c1,7.12,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCOCC2)nc1,7.08,,
CN(C)c1cc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)ccn1,7.06,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,7.05,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(-c2nnc[nH]2)cc1,7.0,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2cccc(Cl)c2)c(=O)c1,6.96,,
Cn1cnc2cc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cnc21,6.96,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2cc[nH]c2c1,6.85,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(-c2cnco2)cc1,6.77,,
COc1ccccc1Cn1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1=O,6.75,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc2nc[nH]c2c1,6.64,,
NC(=O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,6.52,,
CC(C)(C)OC(=O)N1CCC(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)C1,6.48,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(=O)n(Cc2ccccc2)c1,6.42,,
Cn1cc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)nn1,6.25,,
Cn1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1=O,6.17,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cn(Cc2ccccc2)nn1,6.16,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCOCC2)nc1,6.72,,
COc1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1OC,7.1,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cc(F)cc(F)c1,6.2,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cccc(F)c1F,5.77,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cc(F)ccc1F,5.72,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(Cl)nc1,6.37,,
CC(C)(C)OC(=O)N1CC2CC1CN2c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.96,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCC(CCO)CC2)nc1,7.77,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N(CCO)CCO)nc1,7.75,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCCCC2)nc1,7.72,,
CN(CCO)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.72,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCC(CO)CC2)nc1,7.7,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCCCCC2)nc1,7.68,,
CS(=O)(=O)C1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.62,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CC[C@@H](O)C2)nc1,7.62,,
COC1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.58,,
CNC(=O)C1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.57,,
NC(=O)N1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.54,,
COCCNc1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.52,,
CN(C)C1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.51,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCC(O)CC2)nc1,7.47,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(NCCO)nc1,7.33,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(NC2CCOCC2)nc1,7.31,,
CN(C)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.26,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCS(=O)(=O)CC2)nc1,7.25,,
CC(C)(C)OC(=O)NC1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.19,,
CN1CCCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.15,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCN(CCO)CC2)nc1,7.09,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCCC2)nc1,7.0,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCNCC2)nc1,6.96,,
NC(=O)C1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,6.96,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CC[C@H](O)C2)nc1,6.92,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CC3CC2CN3)nc1,6.62,,
NC1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,6.89,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCCCC2)s1,7.8,,
CS(=O)(=O)C1CCN(c2ncc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)s2)CC1,7.68,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCC(CO)CC2)s1,7.48,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCC(O)CC2)s1,7.44,,
CN1CCN(c2ncc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)s2)CC1,7.4,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCOCC2)s1,7.26,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCS(=O)(=O)CC2)s1,7.16,,
CC(C)(O)CNC(=O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,6.66,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(C(=O)NC2C3CC4CC2CC(O)(C4)C3)cc1,7.28,,
O=C(NCc1cn(-c2ccccc2Cl)c2cc(Cl)ccc2c1=O)c1ccc(N2CCOCC2)cc1,7.05,,
O=C(NCc1cn(-c2ccccc2Cl)c2cc(Cl)ccc2c1=O)c1ccc(Br)nc1,6.22,,
O=C(NCc1cn(-c2ccccc2Cl)c2cc(Cl)ccc2c1=O)c1ccc(-c2cn[nH]c2)nc1,6.13,,
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1cnn(-c2ccccc2)c1,7.4,,
Cn1cc(C(=O)NCc2cn(-c3ccccc3F)c3cc(F)ccc3c2=O)cn1,6.92,,
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1ccc(Cl)nc1,6.82,,
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1ccc(N2CCC(CO)CC2)nc1,7.28,,
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1ccc(N2CCS(=O)(=O)CC2)nc1,7.0,,
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1ccc(N2CCOCC2)nc1,6.92,,
COC(=O)c1c(CNC(=O)c2ccc(S(C)(=O)=O)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.4,,
COC(=O)c1c(CNC(=O)c2ccc(-c3cnco3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.4,,
COC(=O)c1c(CNC(=O)c2ccc(-c3nnc[nH]3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.3,,
COC(=O)c1c(CNC(=O)c2ccc(N3CCOCC3)nc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.22,,
COC(=O)c1c(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.15,,
COC(=O)c1c(CNC(=O)c2ccc(-c3ncc[nH]3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.15,,
COC(=O)c1c(CNC(=O)c2ccc(S(N)(=O)=O)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.1,,
COC(=O)c1c(CNC(=O)c2cnc(N3CCOCC3)s2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.1,,
COC(=O)c1c(CNC(=O)c2ccc(C(N)=O)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.0,,
CNC(=O)c1ccc(C(=O)NCc2c(C(=O)OC)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,7.96,,
COC(=O)c1c(CNC(=O)c2cnn(Cc3ccccc3)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.89,,
COC(=O)c1c(CNC(=O)c2ccc3cc[nH]c3c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.82,,
COC(=O)c1c(CNC(=O)c2cnn(C)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.82,,
COC(=O)c1c(CNC(=O)c2ccc(-c3cc[nH]n3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.82,,
COC(=O)c1c(CNC(=O)c2ccc(N3CCOCC3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.8,,
COC(=O)c1c(CNC(=O)c2ccc(-c3cnns3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.77,,
COC(=O)c1c(CNC(=O)c2ccc(-c3noc(C)n3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.66,,
COC(=O)c1c(CNC(=O)c2ccc(-c3nc(C)no3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.54,,
COC(=O)c1c(CNC(=O)c2ccc(-c3csc(C)n3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.51,,
COC(=O)c1c(CNC(=O)C2CCN(C(=O)OC(C)(C)C)CC2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.46,,
COC(=O)c1c(CNC(=O)c2ccc(-c3nnn(C)n3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.3,,
COC(=O)c1c(CNC(=O)C2CCN(C(C)=O)CC2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.66,,
COC(=O)c1c(CNC(=O)C2CCN(S(C)(=O)=O)CC2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.19,,
COC(=O)c1c(CNC(=O)c2ccc(Cl)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.82,,
COC(=O)c1ccc(C(=O)NCc2c(C(=O)OC)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,8.22,,
COC(=O)c1c(CNC(=O)c2ccc(OC)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.15,,
COC(=O)c1c(CNC(=O)c2cccc(OC)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,8.1,,
COC(=O)c1c(CNC(=O)c2ccncc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.92,,
COC(=O)c1c(CNC(=O)c2ccc(F)c(F)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.92,,
COC(=O)c1c(CNC(=O)c2cccc(F)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.89,,
COC(=O)c1c(CNC(=O)c2cccnc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.89,,
COC(=O)c1c(CNC(=O)c2ccc(F)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.85,,
COC(=O)c1c(CNC(=O)c2ccc(F)c(Cl)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.82,,
COC(=O)c1c(CNC(=O)c2cccc(Cl)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.77,,
COC(=O)c1c(CNC(=O)c2ccc(OC)c(OC)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.41,,
COC(=O)c1c(CNC(=O)c2ccc(Cl)c(Cl)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.32,,
COC(=O)c1c(CNC(=O)c2ccccc2F)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.19,,
COC(=O)c1c(CNC(=O)c2ccccn2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.0,,
COC(=O)c1c(CNC(=O)C(C)C)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.7,,
COC(=O)c1c(CNC(=O)c2ccccc2Cl)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.37,,
COC(=O)c1c(CNC(=O)c2ccccc2OC)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,6.17,,
COC(=O)c1c(CNC(=O)c2ccccc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.92,,
COC(=O)c1c(CNC(=O)c2ccccc2)c(=O)c2ccccc2n1-c1ccccc1,7.41,,
COC(=O)c1c(CNC(=O)c2ccc(N3CCOCC3)nc2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.75,,
COC(=O)c1c(CNC(=O)c2ccc(-c3ncc[nH]3)cc2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.64,,
COC(=O)c1c(CNC(=O)c2ccc(S(N)(=O)=O)cc2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.58,,
COC(=O)c1c(CNC(=O)c2ccc(C(N)=O)cc2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.57,,
COC(=O)c1c(CNC(=O)c2ccc(-c3cc[nH]n3)cc2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.52,,
COC(=O)c1c(CNC(=O)c2ccc(-c3nnn(C)n3)cc2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.42,,
COC(=O)c1c(CNC(=O)c2ccc3cc[nH]c3c2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.1,,
COC(=O)c1c(CNC(=O)c2ccc(Cl)c(Cl)c2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,6.77,,
COC(=O)c1c(CNC(=O)c2cccc(Cl)c2)c(=O)c2ccc(OC)cc2n1-c1ccccc1,7.58,,
COC(=O)c1c(CNC(=O)c2cccc(OC)c2)c(=O)c2ccc(OC)cc2n1-c1ccccc1,7.5,,
COC(=O)c1c(CNC(=O)c2ccc(F)c(F)c2)c(=O)c2ccc(OC)cc2n1-c1ccccc1,7.41,,
COC(=O)c1c(CNC(=O)c2ccc(C(C)(C)C)cc2)c(=O)c2ccc(OC)cc2n1-c1ccccc1,7.33,,
COC(=O)c1c(CNC(=O)c2ccc(OC)cc2)c(=O)c2ccc(OC)cc2n1-c1ccccc1,7.27,,
COC(=O)c1c(CNC(=O)c2cccnc2)c(=O)c2ccc(OC)cc2n1-c1ccccc1,7.19,,
COC(=O)c1c(CNC(=O)c2ccc(F)cc2)c(=O)c2ccc(OC)cc2n1-c1ccccc1,7.14,,
COC(=O)c1c(CNC(=O)c2ccc(N(C)C)cc2)c(=O)c2ccc(OC)cc2n1-c1ccccc1,6.75,,
COC(=O)c1c(CNC(=O)c2ccc(Cl)cc2)c(=O)c2ccc(OC)cc2n1-c1ccccc1,7.0,,
COC(=O)c1c(CNC(=O)c2ccc(N3CCOCC3)nc2)c(=O)c2ccc(F)cc2n1-c1ccccc1,8.4,,
COC(=O)c1c(CNC(=O)c2ccc(Cl)nc2)c(=O)c2ccc(F)cc2n1-c1ccccc1,8.0,,
COc1cc2ncnc(NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)c2cc1OC,7.64,,
O=c1c(CNc2ncnc3cc(F)ccc23)cn(-c2ccccc2)c2cc(Cl)ccc12,7.1,,
O=c1c(CNc2cc(N3CCCCC3)ncn2)cn(-c2ccccc2)c2cc(Cl)ccc12,6.654999999999999,,
O=c1c(CNc2nc3ccccc3s2)cn(-c2ccccc2)c2cc(Cl)ccc12,6.16,,
O=c1c(CNc2nc3ccccc3[nH]2)cn(-c2ccccc2)c2cc(Cl)ccc12,6.07,,
N#CN/C(=N\Cc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCOCC1,5.92,,
N#CN/C(=N\Cc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccccc1,5.57,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Oc1ccccc1,5.7,,
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCN(c2ccccc2)CC1,6.92,,
COc1ccc(CCNc2nccc(/C(C#N)=C3\Nc4ccccc4S3)n2)cc1,,,8.51
COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,,5.08,
COc1ccc(COC[C@@H]2CCc3nc(-c4ccc(F)cc4)c(-c4ccnc(N)n4)n32)cc1,,,7.21
