pair,ligand_id,molecule_chembl_id,activity_source_kind,activity_source_file,activity_status,activity_eligible,analysis_set,complete_case,construction_class,primary_class_theta6,recomputed_theta6,class_match,pA,pB,historical_pA,historical_pB,n_act_A,n_act_B,in_primary
EGFR/HER2,EH40_39,CHEMBL1683950,chembl_assay_adjudicated,data/processed/activity_adjudication/ligand_activity_aggregate_v1.csv,both_arms_present,1,main,1,neither,neither,neither,1,5.92,5.2,5.92,5.2,1,1,1
EGFR/HER2,EH40_40,CHEMBL141175,chembl_assay_adjudicated,data/processed/activity_adjudication/ligand_activity_aggregate_v1.csv,both_arms_present,1,main,1,neither,neither,neither,1,4.8,5.7,4.8,5.7,1,1,1
JAK1/JAK2,HOJ1J2_001,CHEMBL2322139,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.4,4.94,7.4,4.94,,,0
JAK1/JAK2,HOJ1J2_002,CHEMBL2322142,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.4,5.32,8.4,5.32,,,0
JAK1/JAK2,HOJ1J2_003,CHEMBL3622826,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.3,5.5,7.3,5.5,,,0
JAK1/JAK2,HOJ1J2_004,CHEMBL3745954,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.31,4.88,7.31,4.88,,,0
JAK1/JAK2,HOJ1J2_005,CHEMBL3745960,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.75,5.0,6.75,5.0,,,0
JAK1/JAK2,HOJ1J2_006,CHEMBL3746074,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.47,4.93,7.47,4.93,,,0
JAK1/JAK2,HOJ1J2_007,CHEMBL3746341,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.75,5.32,6.75,5.32,,,0
JAK1/JAK2,HOJ1J2_008,CHEMBL4162314,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.38,5.19,7.38,5.19,,,0
JAK1/JAK2,HOJ1J2_009,CHEMBL4226201,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.85,5.35,6.85,5.35,,,0
JAK1/JAK2,HOJ1J2_010,CHEMBL4279618,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.92,4.01,6.92,4.01,,,0
JAK1/JAK2,HOJ1J2_011,CHEMBL4280297,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.16,5.36,7.16,5.36,,,0
JAK1/JAK2,HOJ1J2_012,CHEMBL4281693,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.98,5.3,6.98,5.3,,,0
JAK1/JAK2,HOJ1J2_013,CHEMBL4287529,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.64,4.82,6.64,4.82,,,0
JAK1/JAK2,HOJ1J2_014,CHEMBL5891682,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.17,4.65,7.17,4.65,,,0
JAK1/JAK2,HOJ1J2_015,CHEMBL5937523,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.72,4.57,6.72,4.57,,,0
JAK1/JAK2,HOJ1J2_016,CHEMBL6024844,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.5,5.48,6.5,5.48,,,0
JAK1/JAK2,HOJ1J2_017,CHEMBL6034383,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.97,4.68,6.97,4.68,,,0
JAK1/JAK2,HOJ1J2_018,CHEMBL6057721,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.6,5.33,6.6,5.33,,,0
JAK1/JAK2,HOJ1J2_019,CHEMBL6061477,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.65,4.58,7.65,4.58,,,0
JAK1/JAK2,HOJ1J2_020,CHEMBL6165398,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.97,5.45,6.97,5.45,,,0
JAK1/JAK2,HOJ1J2_021,CHEMBL2181314,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.34,7.6,5.34,7.6,,,0
JAK1/JAK2,HOJ1J2_022,CHEMBL2181321,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.06,7.22,5.06,7.22,,,0
JAK1/JAK2,HOJ1J2_023,CHEMBL3313935,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.85,6.56,4.85,6.56,,,0
JAK1/JAK2,HOJ1J2_024,CHEMBL3545241,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.22,6.52,5.22,6.52,,,0
JAK1/JAK2,HOJ1J2_025,CHEMBL3622147,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.22,7.48,5.22,7.48,,,0
JAK1/JAK2,HOJ1J2_026,CHEMBL5777235,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_027,CHEMBL5789066,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_028,CHEMBL5789327,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_029,CHEMBL5831731,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_030,CHEMBL5846204,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_031,CHEMBL5846845,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_032,CHEMBL5870997,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_033,CHEMBL5898469,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_034,CHEMBL5901583,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_035,CHEMBL5921362,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_036,CHEMBL5939450,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.13,6.54,5.13,6.54,,,0
JAK1/JAK2,HOJ1J2_037,CHEMBL5973325,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.43,7.4,5.43,7.4,,,0
JAK1/JAK2,HOJ1J2_038,CHEMBL6013648,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.26,7.26,5.26,7.26,,,0
JAK1/JAK2,HOJ1J2_039,CHEMBL2178252,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.34,8.49,7.34,8.49,,,0
JAK1/JAK2,HOJ1J2_040,CHEMBL3645121,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.33,8.49,8.33,8.49,,,0
JAK1/JAK2,HOJ1J2_041,CHEMBL3647856,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,9.52,8.7,9.52,8.7,,,0
JAK1/JAK2,HOJ1J2_042,CHEMBL3699505,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.72,6.91,7.72,6.91,,,0
JAK1/JAK2,HOJ1J2_043,CHEMBL3897112,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,9.77,9.92,9.77,9.92,,,0
JAK1/JAK2,HOJ1J2_044,CHEMBL3902522,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.97,8.57,8.97,8.57,,,0
JAK1/JAK2,HOJ1J2_045,CHEMBL3943023,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.9,7.9,7.9,7.9,,,0
JAK1/JAK2,HOJ1J2_046,CHEMBL3952926,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,9.15,7.68,9.15,7.68,,,0
JAK1/JAK2,HOJ1J2_047,CHEMBL3954615,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.7,6.5,7.7,6.5,,,0
JAK1/JAK2,HOJ1J2_048,CHEMBL4077508,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.92,7.57,8.92,7.57,,,0
JAK1/JAK2,HOJ1J2_049,CHEMBL5422938,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.71,8.3,6.71,8.3,,,0
JAK1/JAK2,HOJ1J2_050,CHEMBL5759835,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.7,9.52,8.7,9.52,,,0
JAK1/JAK2,HOJ1J2_051,CHEMBL5776940,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.34,6.81,7.34,6.81,,,0
JAK1/JAK2,HOJ1J2_052,CHEMBL5812238,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.52,6.5,8.52,6.5,,,0
JAK1/JAK2,HOJ1J2_053,CHEMBL5841652,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.39,8.6,7.39,8.6,,,0
JAK1/JAK2,HOJ1J2_054,CHEMBL5850542,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.51,8.42,8.51,8.42,,,0
JAK1/JAK2,HOJ1J2_055,CHEMBL5861120,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,9.1,6.82,9.1,6.82,,,0
JAK1/JAK2,HOJ1J2_056,CHEMBL5958300,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,9.85,9.64,9.85,9.64,,,0
JAK1/JAK2,HOJ1J2_057,CHEMBL6021986,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,9.26,9.26,9.26,9.26,,,0
JAK1/JAK2,HOJ1J2_058,CHEMBL6055646,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOJ1J2_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,9.15,9.05,9.15,9.05,,,0
JAK1/JAK2,J1J2_001,CHEMBL1288001,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.41,5.3,7.41,5.3,,,1
JAK1/JAK2,J1J2_002,CHEMBL3655090,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.64,5.25,6.64,5.25,,,1
JAK1/JAK2,J1J2_003,CHEMBL3658866,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.97,5.42,6.97,5.42,,,1
JAK1/JAK2,J1J2_004,CHEMBL3814293,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.1,5.5,7.1,5.5,,,1
JAK1/JAK2,J1J2_005,CHEMBL4225947,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.77,5.32,6.77,5.32,,,1
JAK1/JAK2,J1J2_006,CHEMBL4227307,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.16,5.33,7.16,5.33,,,1
JAK1/JAK2,J1J2_007,CHEMBL4228436,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.18,5.41,7.18,5.41,,,1
JAK1/JAK2,J1J2_008,CHEMBL4229278,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.96,5.37,6.96,5.37,,,1
JAK1/JAK2,J1J2_009,CHEMBL4285366,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.85,5.19,6.85,5.19,,,1
JAK1/JAK2,J1J2_010,CHEMBL4285642,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.92,5.33,6.92,5.33,,,1
JAK1/JAK2,J1J2_011,CHEMBL4290647,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.82,5.2,6.82,5.2,,,1
JAK1/JAK2,J1J2_012,CHEMBL5170765,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.74,5.32,6.74,5.32,,,1
JAK1/JAK2,J1J2_013,CHEMBL5420468,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.7,4.76,7.7,4.76,,,1
JAK1/JAK2,J1J2_014,CHEMBL5774054,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.13,4.92,8.13,4.92,,,1
JAK1/JAK2,J1J2_015,CHEMBL5779069,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.55,5.34,6.55,5.34,,,1
JAK1/JAK2,J1J2_016,CHEMBL5785335,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.05,5.19,8.05,5.19,,,1
JAK1/JAK2,J1J2_017,CHEMBL5791326,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.01,4.69,7.01,4.69,,,1
JAK1/JAK2,J1J2_018,CHEMBL5803271,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.55,4.96,6.55,4.96,,,1
JAK1/JAK2,J1J2_019,CHEMBL5805176,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.7,4.75,7.7,4.75,,,1
JAK1/JAK2,J1J2_020,CHEMBL5828860,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.62,5.05,7.62,5.05,,,1
JAK1/JAK2,J1J2_021,CHEMBL5841153,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.85,5.17,7.85,5.17,,,1
JAK1/JAK2,J1J2_022,CHEMBL5868512,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.25,5.48,7.25,5.48,,,1
JAK1/JAK2,J1J2_023,CHEMBL5944377,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.82,4.7,7.82,4.7,,,1
JAK1/JAK2,J1J2_024,CHEMBL5953308,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.72,5.21,7.72,5.21,,,1
JAK1/JAK2,J1J2_025,CHEMBL5956409,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.5,5.5,6.5,5.5,,,1
JAK1/JAK2,J1J2_026,CHEMBL5994748,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.4,4.68,7.4,4.68,,,1
JAK1/JAK2,J1J2_027,CHEMBL6003039,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.29,5.3,8.29,5.3,,,1
JAK1/JAK2,J1J2_028,CHEMBL6018837,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.4,5.32,8.4,5.32,,,1
JAK1/JAK2,J1J2_029,CHEMBL6020921,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.88,4.96,7.88,4.96,,,1
JAK1/JAK2,J1J2_030,CHEMBL6034803,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.15,5.44,7.15,5.44,,,1
JAK1/JAK2,J1J2_031,CHEMBL6036910,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.89,4.91,7.89,4.91,,,1
JAK1/JAK2,J1J2_032,CHEMBL6045689,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.44,5.31,8.44,5.31,,,1
JAK1/JAK2,J1J2_033,CHEMBL2035043,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.32,6.82,5.32,6.82,,,1
JAK1/JAK2,J1J2_034,CHEMBL2035048,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.1,6.66,5.1,6.66,,,1
JAK1/JAK2,J1J2_035,CHEMBL2181318,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.24,6.58,5.24,6.58,,,1
JAK1/JAK2,J1J2_036,CHEMBL2181323,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.44,7.39,5.44,7.39,,,1
JAK1/JAK2,J1J2_037,CHEMBL2181327,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.44,7.11,5.44,7.11,,,1
JAK1/JAK2,J1J2_038,CHEMBL2181329,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_JAK1_JAK2_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.46,7.62,5.46,7.62,,,1
