canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
O=S(=O)(Nc1ccc(F)cn1)c1ccc(Oc2cnc(CO)c(Cl)c2)cc1F,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccnc2)cc1,B,scaffold_representative,urat1_curated.csv,True,8.7,URAT1,,CHEMBL3688190
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3cccnc3)cc2C#N)cc1Cl,O=S(=O)(Nc1cccnc1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,6.390000000000001,URAT1,,CHEMBL3683376
O=S(=O)(Nc1cncc(Br)c1)c1ccccc1C(F)(F)F,O=S(=O)(Nc1cccnc1)c1ccccc1,B,scaffold_representative,urat1_curated.csv,True,7.46,URAT1,,CHEMBL3984949
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3cccnn3)cc2C#N)cc1F,O=S(=O)(Nc1cccnn1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,6.37,URAT1,,CHEMBL3683372
N#Cc1ccc(-c2cnccc2NS(=O)(=O)c2ccccc2)c2ccccc12,O=S(=O)(Nc1ccncc1-c1cccc2ccccc12)c1ccccc1,B,scaffold_representative,urat1_curated.csv,True,6.9,URAT1,,CHEMBL4104410
N#Cc1ccc(-c2cnccc2NS(=O)(=O)c2ccccc2)cc1,O=S(=O)(Nc1ccncc1-c1ccccc1)c1ccccc1,B,scaffold_representative,urat1_curated.csv,True,6.41,URAT1,,CHEMBL4074756
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccncn3)cc2C#N)cc1Cl,O=S(=O)(Nc1ccncn1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,5.29,URAT1,,CHEMBL3683371
O=S(=O)(Nc1cnc2ccccc2c1)c1ccccc1C(F)(F)F,O=S(=O)(Nc1cnc2ccccc2c1)c1ccccc1,B,scaffold_representative,urat1_curated.csv,True,8.15,URAT1,,CHEMBL3971610
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3cnccn3)cc2C#N)cc1Cl,O=S(=O)(Nc1cnccn1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,5.53,URAT1,,CHEMBL3683377
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3cscn3)cc2C#N)cc1Cl,O=S(=O)(Nc1cscn1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,6.96,URAT1,,CHEMBL3937205
Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,O=S(=O)(Nc1cscn1)c1ccc(Oc2ccccc2-c2cn[nH]c2)cc1,B,scaffold_representative,urat1_curated.csv,True,5.46,URAT1,,CHEMBL2325014
N#Cc1ccc(Oc2cc(F)c(S(=O)(=O)Nc3ncc(F)cn3)cc2Cl)cc1Cl,O=S(=O)(Nc1ncccn1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,5.75,URAT1,,CHEMBL3688179
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2C#N)cc1Cl,O=S(=O)(Nc1nccs1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,7.24,URAT1,,CHEMBL3966948
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)cc1Cl,O=S(=O)(Nc1ncns1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,5.95,URAT1,,CHEMBL3946099
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3nncs3)cc2C#N)cc1Cl,O=S(=O)(Nc1nncs1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,6.37,URAT1,,CHEMBL3975435
CCn1c(=O)sc2cc(-c3ccc(C(=O)O)c(O)c3)ccc21,O=c1[nH]c2ccc(-c3ccccc3)cc2s1,B,scaffold_representative,urat1_curated.csv,True,4.52,URAT1,,CHEMBL6148038
Cc1cccc(C)c1Cn1c(=O)n(C(C)C)c2ccc(C(=O)O)cc21,O=c1[nH]c2ccccc2n1Cc1ccccc1,B,scaffold_representative,urat1_curated.csv,True,6.78,URAT1,,CHEMBL3692058
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(Cc3n[nH]c(=O)o3)ccc12,O=c1[nH]nc(Cc2ccc3cnn(Cc4ccccc4)c3c2)o1,B,scaffold_representative,urat1_curated.csv,True,7.47,URAT1,,CHEMBL3692027
COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,O=c1c2ccccc2oc2ccccc12,B,scaffold_representative,urat1_curated.csv,True,4.23,URAT1,,CHEMBL323197
O=C(O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,O=c1c2ccsc2ncn1-c1ccc(C2CC2)c2ccccc12,B,scaffold_representative,urat1_curated.csv,True,5.49,URAT1,,CHEMBL5271398
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,B,scaffold_representative,urat1_curated.csv,True,5.7,URAT1,,CHEMBL28626
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(Cc3n[nH]c(=S)o3)ccc12,S=c1[nH]nc(Cc2ccc3cnn(Cc4ccccc4)c3c2)o1,B,scaffold_representative,urat1_curated.csv,True,8.0,URAT1,,CHEMBL3692028
N#Cc1ccc(-c2cnccc2SC2(C(=O)O)CCC2)c2cccn12,c1cc(-c2cnccc2SC2CCC2)c2cccn2c1,B,scaffold_representative,urat1_curated.csv,True,7.26,URAT1,,CHEMBL6027384
N#Cc1ccc(-c2cnccc2SC2(C(=O)O)CCC2)n2cc(Cl)cc12,c1cc(-c2cnccc2SC2CCC2)n2cccc2c1,B,scaffold_representative,urat1_curated.csv,True,7.58,URAT1,,CHEMBL5800455
CC(Sc1nnc(Br)n1-c1cc(Cl)c(C2CC2)s1)C(=O)O,c1cc(-n2cnnc2)sc1C1CC1,B,scaffold_representative,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5818250
O=C(O)C1(Sc2nnc(Br)n2-c2cc(Cl)c(C3CC3)s2)CCC1,c1cc(-n2cnnc2SC2CCC2)sc1C1CC1,B,scaffold_representative,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5873100
O=C(O)C1(Sc2ccnc3ccc(C4CC4)cc23)CCC1,c1cc(SC2CCC2)c2cc(C3CC3)ccc2n1,B,scaffold_representative,urat1_curated.csv,True,6.18,URAT1,,CHEMBL3747353
O=C(O)CC1(CSc2ccncc2-c2ccc(C3(O)CC3)cc2)CC1,c1cc(SCC2CC2)c(-c2ccc(C3CC3)cc2)cn1,B,scaffold_representative,urat1_curated.csv,True,6.26,URAT1,,CHEMBL5976612
CC(C)(Sc1ccc2cncc(-c3ccc(C#N)c4c3OCCO4)c2c1)C(=O)O,c1cc2c(c(-c3cncc4ccccc34)c1)OCCO2,B,scaffold_representative,urat1_curated.csv,True,7.21,URAT1,,CHEMBL5920428
O=C(O)C1(Sc2ccnc3ccncc23)CCC1,c1cc2nccc(SC3CCC3)c2cn1,B,scaffold_representative,urat1_curated.csv,True,5.71,URAT1,,CHEMBL3747643
N#Cc1ccc(-c2c(SC3(C(=O)O)CCC3)ccc3cnsc23)cc1,c1ccc(-c2c(SC3CCC3)ccc3cnsc23)cc1,B,scaffold_representative,urat1_curated.csv,True,7.67,URAT1,,CHEMBL5948551
N#Cc1ccc(-c2c(SC3(C(=O)O)CCCC3)ccc3cnsc23)cc1,c1ccc(-c2c(SC3CCCC3)ccc3cnsc23)cc1,B,scaffold_representative,urat1_curated.csv,True,7.58,URAT1,,CHEMBL6037125
N#Cc1ccc(-c2c(SC3(C(=O)O)CCCCC3)ccc3cnsc23)cc1,c1ccc(-c2c(SC3CCCCC3)ccc3cnsc23)cc1,B,scaffold_representative,urat1_curated.csv,True,6.53,URAT1,,CHEMBL5829803
COC(=O)C(C)Sc1nncn1-c1cc(Br)c(-c2ccccc2)s1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1,B,scaffold_representative,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5822494
CN(c1cnccc1SCc1ccc(-c2ccccc2C(=O)[O-])cc1)c1ccc(C#N)c2ccccc12.[Na+],c1ccc(-c2ccc(CSc3ccncc3Nc3cccc4ccccc34)cc2)cc1,B,scaffold_representative,urat1_curated.csv,True,5.34,URAT1,,CHEMBL5208115
N#Cc1ccc(Oc2cnccc2SCc2ccc(-c3ccccc3C(=O)[O-])cc2)c2ccccc12.[Na+],c1ccc(-c2ccc(CSc3ccncc3Oc3cccc4ccccc34)cc2)cc1,B,scaffold_representative,urat1_curated.csv,True,4.82,URAT1,,CHEMBL5191628
O=C(O)C1(Sc2ccnc3ccc(-c4ccccc4C(F)(F)F)cc23)CCC1,c1ccc(-c2ccc3nccc(SC4CCC4)c3c2)cc1,B,scaffold_representative,urat1_curated.csv,True,6.94,URAT1,,CHEMBL3747573
