canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
O=C(O)C(Sc1nnc(Br)n1-c1sc(C2CC2)c2c1CCC2)c1ccccc1,c1ccc(CSc2nncn2-c2sc(C3CC3)c3c2CCC3)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5862944
CC(C)(Oc1ccc2cncc(-c3ccc(C#N)cc3)c2c1)C(=O)O,c1ccc(-c2cncc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.67,URAT1,,CHEMBL6000020
N#Cc1ccc(SC2(C(=O)O)CCC2)c2ccccc12,c1ccc2c(SC3CCC3)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.03,URAT1,,CHEMBL3747094
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cnc(N2CCC2)c(Cl)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccc(N3CCC3)nc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.0,URAT1,,CHEMBL3688193
N#CCCc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,c1ccc2c(SC3CCC3)ccnc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL3746798
O=S(=O)(Nc1ccccc1OC(F)F)c1ccccc1C(F)(F)F,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.71,URAT1,,CHEMBL3955827
COc1ncccc1NS(=O)(=O)CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12,O=S(=O)(CSc1nncn1Cc1cccc2ccccc12)Nc1cccnc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.39,URAT1,,CHEMBL4573946
CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)[O-].[Na+],c1cncc(-c2cccc3ccccc23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.77,URAT1,,CHEMBL5170470
CC(C)(Sc1ccc2cnnc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,c1ccc2c(-c3nncc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.01,URAT1,,CHEMBL5916178
Cc1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)c(F)c2)cc(C)c1C#N,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.68,URAT1,,CHEMBL3948311
CC(C)(Sc1nnc(Br)n1-c1sc(-c2ccc(C(F)(F)F)cc2)c2c1CCCC2)C(=O)O,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5811943
Cc1cc(-n2c(Br)nnc2SC(C)C(=O)O)sc1-c1cccc(F)c1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5779325
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(CS(=O)(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.18,URAT1,,CHEMBL3692030
O=C(O)CCCN(c1ccc(Cl)cc1)c1ccnc2ccc(C(F)(F)F)cc12,c1ccc(Nc2ccnc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.31,URAT1,,CHEMBL6160672
Cc1cccc(C)c1Cn1nc(Cl)c2ccc(C(=O)O)cc21,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.28,URAT1,,CHEMBL3692039
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2ncccc21,O=C(c1ccccc1)n1ccc2ncccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.81,URAT1,,CHEMBL5405072
COc1ccc(Sc2ccncc2Oc2ccc(C#N)c3ccccc23)c(CC(=O)[O-])c1.[Na+],c1ccc(Sc2ccncc2Oc2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.85,URAT1,,CHEMBL5184930
CC(C)(Sc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(-n3cnnc3)ccc(C3CC3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.67,URAT1,,CHEMBL5739748
CC(Sc1nc2cnccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(-n3cnc4cnccc43)ccc(C3CC3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.21,URAT1,,CHEMBL4750462
Cc1ccccc1S(=O)(=O)Nc1ccc(Cl)c(C#N)c1,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.74,URAT1,,CHEMBL3942205
CCc1cc2c(C(=O)c3cc(Br)c(O)c(Br)c3)c(O)ccc2o1,O=C(c1ccccc1)c1cccc2occc12,C,slc22_fps_neighbor,urat1_curated.csv,True,7.08,URAT1,,CHEMBL1767109
N#Cc1ccnc(NS(=O)(=O)c2ccc(Oc3ccc(F)c(Cl)c3)c(C#N)c2)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.9,URAT1,,CHEMBL3688182
Cc1cc2cc(C#N)cc(-c3ccc(C(=O)O)c(O)c3)c2o1,c1ccc(-c2cccc3ccoc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.21,URAT1,,CHEMBL5596244
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(CCc3nnn[nH]3)ccc12,c1ccc(Cn2ncc3ccc(CCc4nnn[nH]4)cc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.64,URAT1,,CHEMBL3692026
O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F,O=S(=O)(Nc1cccnc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.38,URAT1,,CHEMBL3924161
O=C(O)CCCSc1nc(Nc2ccc(C3CC3)c3ccccc23)c2sccc2n1,c1ccc2c(C3CC3)ccc(Nc3ncnc4ccsc34)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.7,URAT1,,CHEMBL5590320
Cc1cccc(C)c1Cn1cc(Cl)c2ccc(CC(=O)O)cc21,c1ccc(Cn2ccc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.52,URAT1,,CHEMBL3691990
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2cc(Cl)sc2c1,c1ccc(-c2cccc3sccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.04,URAT1,,CHEMBL5868375
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(OCC(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.04,URAT1,,CHEMBL3692029
Cn1c(C(F)(F)F)cc2c(-c3ccc(C(=O)O)c(O)c3)cc(C#N)cc21,c1ccc(-c2cccc3[nH]ccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.63,URAT1,,CHEMBL5761087
N#Cc1ccc(-c2cncc3ccc(/C=C/C(=O)O)cc23)c2ccccc12,c1ccc2c(-c3cncc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.42,URAT1,,CHEMBL5960225
CC(C)(O)c1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.94,URAT1,,CHEMBL3688187
C=Cc1c(C(=O)O)ccc2c1CCc1c-2ccc(O)c1C,c1ccc2c(c1)CCc1ccccc1-2,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.74,OAT1,,CHEMBL4519013
CCCc1ccc(Cn2c(Br)nnc2CC(C)(C)C(=O)O)c2ccccc12,c1ccc2c(Cn3cnnc3)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.29,URAT1,,CHEMBL5818613
O=C(O)C1(Sc2ccnc3ccc(C4CC4)cc23)CCC1,c1cc(SC2CCC2)c2cc(C3CC3)ccc2n1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.18,URAT1,,CHEMBL3747353
O=S(=O)([O-])CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12.[Na+],c1ccc2c(Cn3cnnc3)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.84,URAT1,,CHEMBL4568207
CC(C)(Sc1ccc2cnsc2c1-c1ccc(C#N)c(F)c1)C(=O)O,c1ccc(-c2cccc3cnsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.79,URAT1,,CHEMBL5868805
N#Cc1ccc(-c2cnccc2SCCC(F)(F)C(=O)O)c2ccccc12,c1cncc(-c2cccc3ccccc23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.26,URAT1,,CHEMBL5966824
COc1cccnc1NS(=O)(=O)c1ccc(Oc2ccc(C#N)c(Cl)c2)c(C#N)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.5,URAT1,,CHEMBL3683386
N#Cc1cccc(NS(=O)(=O)c2ccccc2C(F)(F)F)c1,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.78,URAT1,,CHEMBL3965811
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3nncs3)cc2C#N)cc1Cl,O=S(=O)(Nc1nncs1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.37,URAT1,,CHEMBL3975435
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2occ(C(F)(F)F)c2c1,c1ccc(-c2cccc3ccoc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.78,URAT1,,CHEMBL5598004
O=C(O)CC1(CSc2ccncc2-c2ccc(C3(O)CC3)cc2)CC1,c1cc(SCC2CC2)c(-c2ccc(C3CC3)cc2)cn1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.26,URAT1,,CHEMBL5976612
Cc1cccc(C)c1CN1CC(C)c2ccc(CC(=O)O)cc21,c1ccc(CN2CCc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.62,URAT1,,CHEMBL3691992
O=C(Nc1ccc2n[nH]nc2c1)c1c(O)[nH]c(=O)[nH]c1=O,O=C(Nc1ccc2n[nH]nc2c1)c1c[nH]c(=O)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.87,URAT1,,CHEMBL5856657
Cc1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c(C(C)C)cc1Cl,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.1,URAT1,,CHEMBL3683417
O=C(c1cnccc1SC1(C(=O)O)CCC1)N1CCc2ccccc2C1,O=C(c1cnccc1SC1CCC1)N1CCc2ccccc2C1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.92,URAT1,,CHEMBL5290341
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2sccc2c1,c1ccc(-c2cccc3ccsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.35,URAT1,,CHEMBL5598423
O=C(Nc1ccc(-c2cc(O)n[nH]2)cc1)c1c(O)[nH]c(=O)[nH]c1=O,O=C(Nc1ccc(-c2ccn[nH]2)cc1)c1c[nH]c(=O)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.04,URAT1,,CHEMBL5968035
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,O=C(Cc1cccs1)NC1C(=O)N2C=CCSC12,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,6.66,OAT1,,CHEMBL617
Cc1cccc(C)c1COc1cccc(-c2nnn[nH]2)c1,c1ccc(COc2cccc(-c3nnn[nH]3)c2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.03,URAT1,,CHEMBL3702596
O=C(O)/C=C/Cc1cccc2c1OC(c1ccc(Br)c3ccccc13)CC2=O,O=C1CC(c2cccc3ccccc23)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,6.14,URAT1,,CHEMBL5618811
O=C(Nc1ccncc1)c1c(O)[nH]c(=O)[nH]c1=O,O=C(Nc1ccncc1)c1c[nH]c(=O)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.28,URAT1,,CHEMBL6015210
CC(C)CS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,c1cncc(-c2cccc3ccccc23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.22,URAT1,,CHEMBL4094280
N#Cc1ccc(-c2cnccc2SC2(C(=O)O)CCC2)n2ccc(F)c12,c1cc(-c2cnccc2SC2CCC2)n2cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.07,URAT1,,CHEMBL5777267
CC(CC(=O)O)c1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1,c1ccc2c(-c3cncc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.62,URAT1,,CHEMBL5898112
N#Cc1ccc(-c2cncc3sc(CCC(=O)O)cc23)c2ccccc12,c1ccc2c(-c3cncc4sccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.46,URAT1,,CHEMBL6007316
O=C(c1ccc(O)c([N+](=O)[O-])c1)n1ccc2cccnc21,O=C(c1ccccc1)n1ccc2cccnc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.53,URAT1,,CHEMBL5421730
O=S(=O)(Nc1cccc(OC(F)(F)F)c1)c1ccccc1C(F)(F)F,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.83,URAT1,,CHEMBL3962348
Cc1ccc(C)c(Cn2cc(C)c3ccc(CC(=O)O)cc32)c1,c1ccc(Cn2ccc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.2,URAT1,,CHEMBL3691996
O=C(O)CSc1nc2cnccc2n1Cc1ccc(C2CC2)c2ccccc12,c1ccc2c(C3CC3)ccc(Cn3cnc4cnccc43)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.45,URAT1,,CHEMBL5200105
C/C(=C\Cc1c(O)ccc2c1OC(c1ccsc1)CC2=O)C(=O)O,O=C1CC(c2ccsc2)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,6.19,URAT1,,CHEMBL5620318
COc1cc(C(=O)n2ccc3cccnc32)cc(OC)c1O,O=C(c1ccccc1)n1ccc2cccnc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.31,URAT1,,CHEMBL5394644
CS(=O)(=O)Nc1ccncc1-c1ccc(C(F)(F)F)cc1,c1ccc(-c2cccnc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.39,URAT1,,CHEMBL4068847
CC(C)(Sc1ccc2ccccc2c1-c1ccc(C#N)c2ccccc12)C(=O)O,c1ccc2c(-c3cccc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.1,URAT1,,CHEMBL5756831
Cc1cc(C)c(Cn2nc(C)c3ccc(CC(=O)O)cc32)c(C)c1,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.03,URAT1,,CHEMBL3692009
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2ncoc2c1,c1ccc(-c2cccc3ocnc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.57,URAT1,,CHEMBL5965506
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncc(F)cn3)cc2C#N)cc1Cl,O=S(=O)(Nc1ncccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.71,URAT1,,CHEMBL3683375
CC(C)(Sc1ccc2cncc(-c3ccc(C#N)c4c3OCCO4)c2c1)C(=O)O,c1cc2c(c(-c3cncc4ccccc34)c1)OCCO2,C,slc22_fps_neighbor,urat1_curated.csv,True,7.21,URAT1,,CHEMBL5920428
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(C)C(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.12,URAT1,,CHEMBL3692011
O=C(O)C1(Sc2ccnc3ccncc23)CCC1,c1cc2nccc(SC3CCC3)c2cn1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.71,URAT1,,CHEMBL3747643
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,7.52,OAT1,,CHEMBL1146
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,c1ncc2nc[nH]c2n1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.55,OAT1,,CHEMBL484
CN(c1cnccc1SCCCC(=O)[O-])c1ccc(C#N)c2ccccc12.[Na+],c1cncc(Nc2cccc3ccccc23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.59,URAT1,,CHEMBL5209481
N#Cc1ccc(-c2c(SC3(C(=O)O)CCCCC3)ccc3cnsc23)cc1,c1ccc(-c2c(SC3CCCCC3)ccc3cnsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.53,URAT1,,CHEMBL5829803
O=C(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)NO,c1ccc2c(Cn3cnnc3)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.19,URAT1,,CHEMBL4468962
O=S(=O)(Nc1cnc2ccccc2c1)c1ccccc1C(F)(F)F,O=S(=O)(Nc1cnc2ccccc2c1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,8.15,URAT1,,CHEMBL3971610
N#Cc1ccc(Oc2cnccc2SCc2cccc(C(=O)[O-])c2)c2ccccc12.[Na+],c1ccc(CSc2ccncc2Oc2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.18,URAT1,,CHEMBL5195683
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2ccccc2c1,c1ccc(-c2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.72,URAT1,,CHEMBL5993875
CC(C)(C)C(Sc1ccc2cnsc2c1-c1ccc(C#N)cc1)C(=O)O,c1ccc(-c2cccc3cnsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.32,URAT1,,CHEMBL5874013
C/C(=C\Cc1cccc2c1OC(c1ccc(O)cc1)CC2=O)C(=O)O,O=C1CC(c2ccccc2)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.57,URAT1,,CHEMBL5618751
CC(C)Sc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2F)c(=O)[nH]1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,4.73,URAT1,,CHEMBL5968055
COc1cccc(F)c1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.13,URAT1,,CHEMBL3683395
CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2C#N)c(=O)[nH]1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.12,URAT1,,CHEMBL5765459
COc1ccccc1-c1cc(C(=O)Nc2ccccc2C(=O)O)nn1Cc1ccccn1,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(Cc2ccccn2)n1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.37,URAT1,,CHEMBL6191166
O=C(Nc1ccc(O)cc1)c1c(O)[nH]c(=S)[nH]c1=O,O=C(Nc1ccccc1)c1c[nH]c(=S)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.03,URAT1,,CHEMBL3971355
C=Cc1cc2c(cc1C(=O)O)CCc1c-2ccc(O)c1C,c1ccc2c(c1)CCc1ccccc1-2,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,5.08,OAT1,,CHEMBL4584575
O=C(c1ccnc2ccc(Br)cc12)N1CC[C@@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccccc12)N1CCC1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.51,URAT1,,CHEMBL5566509
CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(CCC(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.58,URAT1,,CHEMBL3692035
COc1ccc(-c2sc(-n3c(Br)nnc3SC(C)(C)C(=O)O)cc2Cl)cc1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5936726
COc1cc(-c2cc(C#N)cc3ccoc23)ccc1C(=O)O,c1ccc(-c2cccc3ccoc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.43,URAT1,,CHEMBL5596964
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(=O)CCC(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.17,URAT1,,CHEMBL3692022
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccc(Cl)nc1Cl,O=S(=O)(CSc1nncn1Cc1cccc2ccccc12)Nc1cccnc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.78,URAT1,,CHEMBL4445587
N#Cc1ccc(Nc2cnccc2Sc2ccc(Br)cc2CC(=O)[O-])c2ccccc12.[Na+],c1ccc(Sc2ccncc2Nc2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.38,URAT1,,CHEMBL5176381
CCc1oc2ccc(O)cc2c1C(=O)c1ccc(O)cc1,O=C(c1ccccc1)c1coc2ccccc12,C,slc22_fps_neighbor,urat1_curated.csv,True,5.6,URAT1,,CHEMBL1767090
O=C(O)CCCSc1ccncc1C(=O)N1CCOc2ccccc21,O=C(c1cccnc1)N1CCOc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.0,URAT1,,CHEMBL5268478
O=C(O)CCCSc1nccc(Nc2ccc(C3CC3)c3ccccc23)n1,c1ccc2c(C3CC3)ccc(Nc3ccncn3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.33,URAT1,,CHEMBL5573620
N#Cc1ccc(Cl)c(NS(=O)(=O)c2ccccc2C(F)(F)F)c1,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.15,URAT1,,CHEMBL3950939
N#Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1Cl,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.75,URAT1,,CHEMBL3902309
Cc1cccc(C)c1CN1CCc2ccc(CC(=O)O)cc21,c1ccc(CN2CCc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.11,URAT1,,CHEMBL3691991
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2ccoc2c1,c1ccc(-c2cccc3occc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.76,URAT1,,CHEMBL5597164
N#Cc1cc2c(c(-c3ccc(C(=O)O)c(O)c3)c1)CCC2,c1ccc(-c2cccc3c2CCC3)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.97,URAT1,,CHEMBL5596181
N#Cc1ccc(-c2cnccc2SC2(C(=O)O)CCC2)n2c(Cl)ccc12,c1cc(-c2cnccc2SC2CCC2)n2cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.05,URAT1,,CHEMBL5945732
Cc1nn(Cc2c(F)cccc2Cl)c2cc(CC(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.0,URAT1,,CHEMBL3692006
Cc1cc(-n2c(Br)nnc2SC(C)(C)C(=O)O)sc1C1CC1,c1cc(-n2cnnc2)sc1C1CC1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5862279
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(F)(F)C(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.82,URAT1,,CHEMBL3692056
N#Cc1ccc(-c2cncc3cc(C(=O)O)sc23)c2ccccc12,c1ccc2c(-c3cncc4ccsc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.54,URAT1,,CHEMBL5814191
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2)cc1F,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.06,URAT1,,CHEMBL3893511
O=S(=O)(Nc1ccccc1F)c1ccccc1C(F)(F)F,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.44,URAT1,,CHEMBL3902419
CSc1nc(O)c(C(=O)Nc2ncc(-c3c[nH]nn3)cc2C(F)(F)F)c(=O)[nH]1,O=C(Nc1ccc(-c2c[nH]nn2)cn1)c1cnc[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,4.7,URAT1,,CHEMBL5765233
CCOc1cc(C)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.04,URAT1,,CHEMBL3683422
CCc1cc2cc(O)cc(C(=O)c3cc(Br)c(O)c(Br)c3)c2o1,O=C(c1ccccc1)c1cccc2ccoc12,C,slc22_fps_neighbor,urat1_curated.csv,True,6.54,URAT1,,CHEMBL1767111
CCc1oc2ccc(OC)cc2c1C(=O)c1cc(Br)c(O)c(Br)c1,O=C(c1ccccc1)c1coc2ccccc12,C,slc22_fps_neighbor,urat1_curated.csv,True,7.38,URAT1,,CHEMBL1767106
N#Cc1ccc(-c2cncc3ccc(C(=O)O)cc23)cc1,c1ccc(-c2cncc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.6,URAT1,,CHEMBL6026923
N#Cc1cc(C(=O)N2CCc3ccccc32)ccc1O,O=C(c1ccccc1)N1CCc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.6,URAT1,,CHEMBL4762461
