molecule_chembl_id,class,pchembl_PIK3CA,pchembl_MTOR,min_pchembl,delta_abs,theta
CHEMBL3643225,dual,7.19,8.47,7.19,1.28,6.0
CHEMBL3670247,dual,7.66,7.19,7.19,0.47,6.0
CHEMBL4285600,dual,7.19,7.68,7.19,0.49,6.0
CHEMBL5594441,dual,7.19,8.51,7.19,1.32,6.0
CHEMBL1668271,dual,9.30,7.18,7.18,2.12,6.0
CHEMBL3577909,dual,7.46,7.18,7.18,0.28,6.0
CHEMBL3640938,dual,7.18,7.75,7.18,0.57,6.0
CHEMBL3643149,dual,7.18,8.40,7.18,1.22,6.0
CHEMBL3643161,dual,7.18,8.16,7.18,0.98,6.0
CHEMBL3643198,dual,7.18,7.80,7.18,0.62,6.0
CHEMBL3643263,dual,7.18,9.34,7.18,2.16,6.0
CHEMBL3973532,dual,7.18,8.27,7.18,1.09,6.0
CHEMBL4794731,dual,7.37,7.18,7.18,0.19,6.0
CHEMBL4875243,dual,8.11,7.18,7.18,0.93,6.0
CHEMBL5430194,dual,7.42,7.18,7.18,0.24,6.0
CHEMBL565787,dual,7.18,9.52,7.18,2.34,6.0
CHEMBL5853550,dual,7.18,7.20,7.18,0.02,6.0
CHEMBL590105,dual,7.18,9.00,7.18,1.82,6.0
CHEMBL1242201,dual,7.17,7.40,7.17,0.23,6.0
CHEMBL2172486,dual,7.17,8.52,7.17,1.35,6.0
CHEMBL3327007,dual,8.07,7.17,7.17,0.90,6.0
CHEMBL3577923,dual,8.89,7.17,7.17,1.72,6.0
CHEMBL3640963,dual,7.17,7.62,7.17,0.45,6.0
CHEMBL3640974,dual,7.17,7.51,7.17,0.34,6.0
CHEMBL3641004,dual,7.17,8.52,7.17,1.35,6.0
CHEMBL3643088,dual,7.17,8.30,7.17,1.13,6.0
CHEMBL3643156,dual,7.17,7.77,7.17,0.60,6.0
CHEMBL3643163,dual,7.17,8.40,7.17,1.23,6.0
CHEMBL3645795,dual,7.17,8.29,7.17,1.12,6.0
CHEMBL3645825,dual,7.17,9.06,7.17,1.89,6.0
CHEMBL3670214,dual,7.17,8.10,7.17,0.93,6.0
CHEMBL3670268,dual,7.25,7.17,7.17,0.08,6.0
CHEMBL4288222,dual,7.17,7.19,7.17,0.02,6.0
CHEMBL4845761,dual,8.30,7.17,7.17,1.13,6.0
CHEMBL5185179,dual,7.58,7.17,7.17,0.41,6.0
CHEMBL5406219,dual,7.17,7.42,7.17,0.25,6.0
CHEMBL585480,dual,7.17,10.00,7.17,2.83,6.0
CHEMBL1092485,dual,7.16,9.00,7.16,1.84,6.0
CHEMBL1257839,dual,7.16,8.89,7.16,1.73,6.0
CHEMBL1822211,dual,8.14,7.16,7.16,0.98,6.0
CHEMBL3643177,dual,7.16,8.70,7.16,1.54,6.0
CHEMBL3643251,dual,7.16,8.19,7.16,1.03,6.0
CHEMBL3645807,dual,7.16,7.84,7.16,0.68,6.0
CHEMBL3645842,dual,7.16,8.17,7.16,1.01,6.0
CHEMBL3645977,dual,7.16,9.28,7.16,2.12,6.0
CHEMBL3670167,dual,7.16,7.30,7.16,0.14,6.0
CHEMBL3670237,dual,7.16,7.75,7.16,0.59,6.0
CHEMBL3813842,dual,8.70,7.16,7.16,1.54,6.0
CHEMBL4282438,dual,7.16,7.26,7.16,0.10,6.0
CHEMBL5614042,dual,8.02,7.16,7.16,0.86,6.0
CHEMBL572956,dual,7.16,7.31,7.16,0.15,6.0
CHEMBL3640936,dual,7.15,8.30,7.15,1.15,6.0
CHEMBL3645785,dual,7.15,8.57,7.15,1.42,6.0
CHEMBL3645822,dual,7.15,8.87,7.15,1.72,6.0
CHEMBL4744164,dual,7.39,7.15,7.15,0.24,6.0
CHEMBL2172482,dual,7.14,8.70,7.14,1.56,6.0
CHEMBL2418352,dual,8.70,7.14,7.14,1.56,6.0
CHEMBL3112708,dual,7.14,7.46,7.14,0.32,6.0
CHEMBL3640975,dual,7.14,7.36,7.14,0.22,6.0
CHEMBL3643066,dual,7.14,8.70,7.14,1.56,6.0
CHEMBL3643187,dual,7.14,9.00,7.14,1.86,6.0
CHEMBL3645781,dual,7.14,8.49,7.14,1.35,6.0
CHEMBL3645878,dual,7.14,8.86,7.14,1.72,6.0
CHEMBL3670187,dual,7.14,7.55,7.14,0.41,6.0
CHEMBL3670215,dual,7.14,7.51,7.14,0.37,6.0
CHEMBL3670264,dual,7.14,7.43,7.14,0.29,6.0
CHEMBL3681063,dual,7.14,7.40,7.14,0.26,6.0
CHEMBL3681129,dual,8.29,7.14,7.14,1.15,6.0
CHEMBL4852466,dual,8.21,7.14,7.14,1.07,6.0
CHEMBL3643240,dual,7.13,8.18,7.13,1.05,6.0
CHEMBL3645794,dual,7.13,7.96,7.13,0.83,6.0
CHEMBL3645871,dual,7.13,8.87,7.13,1.74,6.0
CHEMBL3681101,dual,8.45,7.13,7.13,1.32,6.0
CHEMBL4878958,dual,9.89,7.13,7.13,2.76,6.0
CHEMBL5170604,dual,7.39,7.13,7.13,0.26,6.0
CHEMBL1822212,dual,7.58,7.12,7.12,0.46,6.0
CHEMBL2057727,dual,8.09,7.12,7.12,0.97,6.0
CHEMBL3640947,dual,7.52,7.12,7.12,0.40,6.0
CHEMBL3643147,dual,7.12,8.23,7.12,1.11,6.0
CHEMBL3645980,dual,7.12,8.78,7.12,1.66,6.0
CHEMBL3670224,dual,7.12,7.70,7.12,0.58,6.0
CHEMBL3681145,dual,7.12,7.33,7.12,0.21,6.0
CHEMBL4789851,dual,7.41,7.12,7.12,0.29,6.0
CHEMBL5171070,dual,7.38,7.12,7.12,0.26,6.0
CHEMBL5566351,dual,7.12,7.46,7.12,0.34,6.0
CHEMBL576506,dual,7.12,9.70,7.12,2.58,6.0
CHEMBL1091357,dual,7.11,9.47,7.11,2.36,6.0
CHEMBL1091455,dual,7.11,7.38,7.11,0.27,6.0
CHEMBL2158011,dual,7.11,7.60,7.11,0.49,6.0
CHEMBL3640948,dual,7.11,7.20,7.11,0.09,6.0
CHEMBL3640976,dual,7.11,8.52,7.11,1.41,6.0
CHEMBL3643196,dual,7.11,7.89,7.11,0.78,6.0
CHEMBL3645810,dual,7.11,8.16,7.11,1.05,6.0
CHEMBL3670164,dual,7.11,7.38,7.11,0.27,6.0
CHEMBL3670185,dual,7.11,7.80,7.11,0.69,6.0
CHEMBL3670238,dual,7.29,7.11,7.11,0.18,6.0
CHEMBL3769902,dual,8.38,7.11,7.11,1.27,6.0
CHEMBL4295052,dual,7.11,7.11,7.11,0.00,6.0
CHEMBL5207038,dual,7.27,7.11,7.11,0.16,6.0
CHEMBL574207,dual,7.51,7.11,7.11,0.40,6.0
CHEMBL1091355,dual,7.10,9.09,7.10,1.99,6.0
CHEMBL1095933,dual,7.10,9.15,7.10,2.05,6.0
CHEMBL1241776,dual,7.10,7.70,7.10,0.60,6.0
CHEMBL2158859,dual,7.10,7.82,7.10,0.72,6.0
CHEMBL3327012,dual,7.20,7.10,7.10,0.10,6.0
CHEMBL3640959,dual,7.43,7.10,7.10,0.33,6.0
CHEMBL3643185,dual,7.10,8.30,7.10,1.20,6.0
CHEMBL3643191,dual,7.10,8.30,7.10,1.20,6.0
CHEMBL3643218,dual,7.10,8.67,7.10,1.57,6.0
CHEMBL3643277,dual,7.10,8.44,7.10,1.34,6.0
CHEMBL3904660,dual,7.10,7.24,7.10,0.14,6.0
CHEMBL4466519,dual,7.10,8.10,7.10,1.00,6.0
CHEMBL592917,dual,7.10,9.36,7.10,2.26,6.0
CHEMBL1773581,dual,7.09,7.19,7.09,0.10,6.0
CHEMBL3112726,dual,7.82,7.09,7.09,0.73,6.0
CHEMBL3643064,dual,7.09,8.40,7.09,1.31,6.0
CHEMBL3643114,dual,7.09,8.05,7.09,0.96,6.0
CHEMBL3643166,dual,7.09,7.77,7.09,0.68,6.0
CHEMBL3643273,dual,7.09,8.45,7.09,1.36,6.0
CHEMBL3645917,dual,7.09,8.95,7.09,1.86,6.0
CHEMBL3646619,dual,8.40,7.09,7.09,1.31,6.0
CHEMBL3935310,dual,7.09,7.38,7.09,0.29,6.0
CHEMBL4290312,dual,7.09,7.13,7.09,0.04,6.0
CHEMBL4741511,dual,7.09,9.06,7.09,1.97,6.0
CHEMBL4851911,dual,8.48,7.09,7.09,1.39,6.0
CHEMBL573171,dual,7.09,9.21,7.09,2.12,6.0
CHEMBL594571,dual,7.09,8.90,7.09,1.81,6.0
CHEMBL1098305,dual,7.08,8.57,7.08,1.49,6.0
CHEMBL1258635,dual,7.08,9.14,7.08,2.06,6.0
CHEMBL1668279,dual,8.30,7.08,7.08,1.22,6.0
CHEMBL1773579,dual,7.08,7.33,7.08,0.25,6.0
CHEMBL3641010,dual,7.08,9.22,7.08,2.14,6.0
CHEMBL3643089,dual,7.08,8.40,7.08,1.32,6.0
CHEMBL3645787,dual,7.08,8.46,7.08,1.38,6.0
CHEMBL3649475,dual,7.92,7.08,7.08,0.84,6.0
CHEMBL3670160,dual,7.08,7.72,7.08,0.64,6.0
CHEMBL3670210,dual,7.08,7.52,7.08,0.44,6.0
CHEMBL3670230,dual,7.08,7.23,7.08,0.15,6.0
CHEMBL3670240,dual,7.48,7.08,7.08,0.40,6.0
CHEMBL3670269,dual,7.37,7.08,7.08,0.29,6.0
CHEMBL1097896,dual,7.07,9.52,7.07,2.45,6.0
CHEMBL1257716,dual,7.07,8.48,7.07,1.41,6.0
CHEMBL2172485,dual,7.07,8.70,7.07,1.63,6.0
CHEMBL3640930,dual,7.07,8.30,7.07,1.23,6.0
CHEMBL3643071,dual,7.07,9.00,7.07,1.93,6.0
CHEMBL3643080,dual,7.07,9.00,7.07,1.93,6.0
CHEMBL3643278,dual,7.07,8.80,7.07,1.73,6.0
CHEMBL3645823,dual,7.07,9.05,7.07,1.98,6.0
CHEMBL3645874,dual,7.07,8.64,7.07,1.57,6.0
CHEMBL3645976,dual,7.07,9.12,7.07,2.05,6.0
CHEMBL3670189,dual,7.07,7.37,7.07,0.30,6.0
CHEMBL4461815,dual,7.07,7.30,7.07,0.23,6.0
CHEMBL575501,dual,7.07,8.22,7.07,1.15,6.0
CHEMBL594173,dual,7.07,8.43,7.07,1.36,6.0
CHEMBL3643256,dual,7.06,7.80,7.06,0.74,6.0
CHEMBL3670168,dual,7.06,7.17,7.06,0.11,6.0
CHEMBL3670178,dual,7.06,7.72,7.06,0.66,6.0
CHEMBL3670182,dual,7.06,7.80,7.06,0.74,6.0
CHEMBL1090043,dual,7.05,8.46,7.05,1.41,6.0
CHEMBL1940140,dual,7.05,7.58,7.05,0.53,6.0
CHEMBL3218403,dual,8.12,7.05,7.05,1.07,6.0
CHEMBL3641013,dual,7.05,8.30,7.05,1.25,6.0
CHEMBL3643264,dual,7.05,9.10,7.05,2.05,6.0
CHEMBL3645905,dual,7.05,9.00,7.05,1.95,6.0
CHEMBL3670176,dual,7.05,7.44,7.05,0.39,6.0
CHEMBL3670204,dual,7.05,7.37,7.05,0.32,6.0
CHEMBL3670241,dual,7.33,7.05,7.05,0.28,6.0
CHEMBL3951024,dual,7.05,7.26,7.05,0.21,6.0
CHEMBL4569896,dual,7.05,7.19,7.05,0.14,6.0
CHEMBL4742084,dual,7.05,7.45,7.05,0.40,6.0
CHEMBL603848,dual,7.60,7.05,7.05,0.55,6.0
CHEMBL1241945,dual,7.04,8.52,7.04,1.48,6.0
CHEMBL2158866,dual,7.04,7.30,7.04,0.26,6.0
CHEMBL3109140,dual,7.04,7.89,7.04,0.85,6.0
CHEMBL3640994,dual,7.04,8.05,7.04,1.01,6.0
CHEMBL3643229,dual,7.04,8.06,7.04,1.02,6.0
CHEMBL3645791,dual,7.04,8.91,7.04,1.87,6.0
CHEMBL3645870,dual,7.04,8.85,7.04,1.81,6.0
CHEMBL3645913,dual,7.04,9.60,7.04,2.56,6.0
CHEMBL3645921,dual,7.04,8.36,7.04,1.32,6.0
CHEMBL3645922,dual,7.04,8.10,7.04,1.06,6.0
CHEMBL3670155,dual,7.04,8.15,7.04,1.11,6.0
CHEMBL3670242,dual,7.22,7.04,7.04,0.18,6.0
CHEMBL3903068,dual,8.07,7.04,7.04,1.03,6.0
CHEMBL1258067,dual,7.87,7.03,7.03,0.84,6.0
CHEMBL2375960,dual,7.24,7.03,7.03,0.21,6.0
CHEMBL3643146,dual,7.03,8.22,7.03,1.19,6.0
CHEMBL3645983,dual,7.03,8.65,7.03,1.62,6.0
CHEMBL3670149,dual,7.03,7.39,7.03,0.36,6.0
CHEMBL3670195,dual,7.34,7.03,7.03,0.31,6.0
CHEMBL3670223,dual,7.03,8.05,7.03,1.02,6.0
CHEMBL5182993,dual,7.29,7.03,7.03,0.26,6.0
CHEMBL1940138,dual,7.28,7.02,7.02,0.26,6.0
CHEMBL2172487,dual,7.02,8.00,7.02,0.98,6.0
CHEMBL3643094,dual,7.02,8.40,7.02,1.38,6.0
CHEMBL3645875,dual,7.02,8.48,7.02,1.46,6.0
CHEMBL3645918,dual,7.02,9.10,7.02,2.08,6.0
CHEMBL3670222,dual,7.02,7.52,7.02,0.50,6.0
CHEMBL3641005,dual,7.01,9.06,7.01,2.05,6.0
CHEMBL3641020,dual,7.01,8.70,7.01,1.69,6.0
CHEMBL3643236,dual,7.01,7.99,7.01,0.98,6.0
CHEMBL3645843,dual,7.01,8.81,7.01,1.80,6.0
CHEMBL3645873,dual,7.01,8.79,7.01,1.78,6.0
CHEMBL3670211,dual,7.01,7.52,7.01,0.51,6.0
CHEMBL3670213,dual,7.22,7.01,7.01,0.21,6.0
CHEMBL1092781,dual,7.00,9.41,7.00,2.41,6.0
CHEMBL3586382,dual,7.00,8.40,7.00,1.40,6.0
CHEMBL3640937,dual,7.00,7.19,7.00,0.19,6.0
CHEMBL3640942,dual,7.00,7.16,7.00,0.16,6.0
CHEMBL3640946,dual,7.00,7.36,7.00,0.36,6.0
CHEMBL3643142,dual,7.00,8.30,7.00,1.30,6.0
CHEMBL3643230,dual,7.00,8.35,7.00,1.35,6.0
CHEMBL3643239,dual,7.00,8.20,7.00,1.20,6.0
CHEMBL3643262,dual,7.00,8.96,7.00,1.96,6.0
CHEMBL3670186,dual,7.00,7.85,7.00,0.85,6.0
CHEMBL3670217,dual,7.00,7.60,7.00,0.60,6.0
CHEMBL3670245,dual,7.28,7.00,7.00,0.28,6.0
CHEMBL4744689,dual,7.96,7.00,7.00,0.96,6.0
CHEMBL563985,dual,7.00,9.34,7.00,2.34,6.0
CHEMBL1091713,dual,6.99,9.38,6.99,2.39,6.0
CHEMBL3640982,dual,6.99,8.70,6.99,1.71,6.0
CHEMBL3643252,dual,6.99,8.31,6.99,1.32,6.0
CHEMBL3649440,dual,7.66,6.99,6.99,0.67,6.0
CHEMBL3670172,dual,6.99,7.29,6.99,0.30,6.0
CHEMBL3967825,dual,6.99,7.14,6.99,0.15,6.0
CHEMBL5185810,dual,7.10,6.99,6.99,0.11,6.0
CHEMBL576090,dual,6.99,9.70,6.99,2.71,6.0
CHEMBL1090381,dual,6.98,9.42,6.98,2.44,6.0
CHEMBL2172634,dual,6.98,7.44,6.98,0.46,6.0
CHEMBL3643192,dual,6.98,7.96,6.98,0.98,6.0
CHEMBL3643237,dual,6.98,7.93,6.98,0.95,6.0
CHEMBL3670140,dual,7.34,6.98,6.98,0.36,6.0
CHEMBL3670190,dual,6.98,7.55,6.98,0.57,6.0
CHEMBL3670202,dual,6.98,7.22,6.98,0.24,6.0
CHEMBL3670277,dual,6.98,7.33,6.98,0.35,6.0
CHEMBL3681152,dual,7.28,6.98,6.98,0.30,6.0
CHEMBL4288517,dual,7.09,6.98,6.98,0.11,6.0
CHEMBL1088789,dual,7.70,6.97,6.97,0.73,6.0
CHEMBL1093446,dual,6.97,7.21,6.97,0.24,6.0
CHEMBL1093449,dual,8.22,6.97,6.97,1.25,6.0
CHEMBL3109137,dual,6.97,7.00,6.97,0.03,6.0
CHEMBL3643125,dual,6.97,8.05,6.97,1.08,6.0
CHEMBL3643169,dual,6.97,8.52,6.97,1.55,6.0
CHEMBL3645771,dual,6.97,8.74,6.97,1.77,6.0
CHEMBL3645816,dual,6.97,8.82,6.97,1.85,6.0
CHEMBL3645967,dual,6.97,9.55,6.97,2.58,6.0
CHEMBL3645970,dual,6.97,8.90,6.97,1.93,6.0
CHEMBL3645984,dual,6.97,8.89,6.97,1.92,6.0
CHEMBL3670208,dual,7.05,6.97,6.97,0.08,6.0
CHEMBL3670266,dual,6.97,7.60,6.97,0.63,6.0
CHEMBL5419036,dual,7.60,6.97,6.97,0.63,6.0
CHEMBL3218404,dual,8.18,6.96,6.96,1.22,6.0
CHEMBL3327147,dual,8.11,6.96,6.96,1.15,6.0
CHEMBL3639419,dual,6.96,8.70,6.96,1.74,6.0
CHEMBL3640986,dual,6.96,8.70,6.96,1.74,6.0
CHEMBL3643099,dual,6.96,8.40,6.96,1.44,6.0
CHEMBL3645793,dual,6.96,8.17,6.96,1.21,6.0
CHEMBL3645915,dual,6.96,9.14,6.96,2.18,6.0
CHEMBL3645929,dual,6.96,8.81,6.96,1.85,6.0
CHEMBL3645961,dual,6.96,8.96,6.96,2.00,6.0
CHEMBL3645971,dual,6.96,9.17,6.96,2.21,6.0
CHEMBL3645972,dual,6.96,9.00,6.96,2.04,6.0
CHEMBL3645978,dual,6.96,9.41,6.96,2.45,6.0
CHEMBL3648885,dual,6.96,8.94,6.96,1.98,6.0
CHEMBL3670200,dual,6.96,7.55,6.96,0.59,6.0
CHEMBL4294612,dual,7.35,6.96,6.96,0.39,6.0
CHEMBL4516675,dual,7.27,6.96,6.96,0.31,6.0
CHEMBL4749352,dual,6.96,9.17,6.96,2.21,6.0
CHEMBL4751660,dual,6.96,7.03,6.96,0.07,6.0
CHEMBL5198011,dual,7.33,6.96,6.96,0.37,6.0
CHEMBL577967,dual,6.96,9.52,6.96,2.56,6.0
CHEMBL2172475,dual,6.95,8.05,6.95,1.10,6.0
CHEMBL3643274,dual,6.95,8.42,6.95,1.47,6.0
CHEMBL3645942,dual,6.95,8.56,6.95,1.61,6.0
CHEMBL3645968,dual,6.95,8.78,6.95,1.83,6.0
CHEMBL3670243,dual,7.34,6.95,6.95,0.39,6.0
CHEMBL5567165,dual,6.95,7.51,6.95,0.56,6.0
CHEMBL3640995,dual,6.94,8.10,6.94,1.16,6.0
CHEMBL3643093,dual,6.94,8.15,6.94,1.21,6.0
CHEMBL3643138,dual,6.94,8.70,6.94,1.76,6.0
CHEMBL3645778,dual,6.94,8.75,6.94,1.81,6.0
CHEMBL3645833,dual,6.94,8.73,6.94,1.79,6.0
CHEMBL3645912,dual,6.94,9.54,6.94,2.60,6.0
CHEMBL3670156,dual,6.94,7.13,6.94,0.19,6.0
CHEMBL3670267,dual,6.94,7.66,6.94,0.72,6.0
CHEMBL3797590,dual,6.94,7.23,6.94,0.29,6.0
CHEMBL5199045,dual,7.16,6.94,6.94,0.22,6.0
CHEMBL1091855,dual,8.30,6.93,6.93,1.37,6.0
CHEMBL1773574,dual,6.93,7.24,6.93,0.31,6.0
CHEMBL3112733,dual,6.93,7.72,6.93,0.79,6.0
CHEMBL3641011,dual,6.93,8.52,6.93,1.59,6.0
CHEMBL3643096,dual,6.93,8.40,6.93,1.47,6.0
CHEMBL3643164,dual,6.93,8.52,6.93,1.59,6.0
CHEMBL3643255,dual,6.93,7.66,6.93,0.73,6.0
CHEMBL1092474,dual,6.92,7.72,6.92,0.80,6.0
CHEMBL1242293,dual,6.92,7.22,6.92,0.30,6.0
CHEMBL2172480,dual,6.92,8.52,6.92,1.60,6.0
CHEMBL2172636,dual,6.92,8.52,6.92,1.60,6.0
CHEMBL3586384,dual,6.92,8.30,6.92,1.38,6.0
CHEMBL3618241,dual,8.20,6.92,6.92,1.28,6.0
CHEMBL3641006,dual,6.92,9.13,6.92,2.21,6.0
CHEMBL3643061,dual,6.92,9.00,6.92,2.08,6.0
CHEMBL3643136,dual,6.92,8.30,6.92,1.38,6.0
CHEMBL3643934,dual,6.92,6.92,6.92,0.00,6.0
CHEMBL3645824,dual,6.92,8.76,6.92,1.84,6.0
CHEMBL3645909,dual,6.92,9.02,6.92,2.10,6.0
CHEMBL3645914,dual,6.92,9.70,6.92,2.78,6.0
CHEMBL3645944,dual,6.92,8.37,6.92,1.45,6.0
CHEMBL3645962,dual,6.92,8.81,6.92,1.89,6.0
CHEMBL4276933,dual,7.55,6.92,6.92,0.63,6.0
CHEMBL4436124,dual,6.92,8.60,6.92,1.68,6.0
CHEMBL5209300,dual,7.17,6.92,6.92,0.25,6.0
CHEMBL5435423,dual,7.68,6.92,6.92,0.76,6.0
CHEMBL595256,dual,6.92,9.54,6.92,2.62,6.0
CHEMBL2172630,dual,6.91,8.22,6.91,1.31,6.0
CHEMBL3601925,dual,7.85,6.91,6.91,0.94,6.0
CHEMBL3640997,dual,6.91,8.70,6.91,1.79,6.0
CHEMBL3643100,dual,6.91,8.15,6.91,1.24,6.0
CHEMBL3643219,dual,6.91,9.46,6.91,2.55,6.0
CHEMBL3645831,dual,6.91,8.65,6.91,1.74,6.0
CHEMBL3645869,dual,6.91,8.42,6.91,1.51,6.0
CHEMBL3645979,dual,6.91,9.04,6.91,2.13,6.0
CHEMBL4789698,dual,6.91,7.01,6.91,0.10,6.0
CHEMBL5173946,dual,7.20,6.91,6.91,0.29,6.0
CHEMBL1242287,dual,7.12,6.90,6.90,0.22,6.0
CHEMBL3112715,dual,7.37,6.90,6.90,0.47,6.0
CHEMBL3643092,dual,6.90,8.52,6.90,1.62,6.0
CHEMBL3643111,dual,6.90,8.22,6.90,1.32,6.0
CHEMBL3643126,dual,6.90,8.52,6.90,1.62,6.0
CHEMBL3643170,dual,6.90,8.40,6.90,1.50,6.0
CHEMBL3643224,dual,6.90,9.03,6.90,2.13,6.0
CHEMBL3645817,dual,6.90,8.94,6.90,2.04,6.0
CHEMBL3645981,dual,6.90,8.82,6.90,1.92,6.0
CHEMBL3646600,dual,7.44,6.90,6.90,0.54,6.0
CHEMBL5426327,dual,6.90,7.80,6.90,0.90,6.0
CHEMBL1083508,dual,7.66,6.89,6.89,0.77,6.0
CHEMBL1090710,dual,6.89,7.38,6.89,0.49,6.0
CHEMBL1762778,dual,6.89,7.68,6.89,0.79,6.0
CHEMBL2158863,dual,6.89,7.06,6.89,0.17,6.0
CHEMBL3643121,dual,6.89,7.80,6.89,0.91,6.0
CHEMBL3643268,dual,6.89,8.54,6.89,1.65,6.0
CHEMBL3645866,dual,6.89,9.06,6.89,2.17,6.0
CHEMBL3646472,dual,7.92,6.89,6.89,1.03,6.0
CHEMBL3670275,dual,6.89,7.05,6.89,0.16,6.0
CHEMBL5857695,dual,7.25,6.89,6.89,0.36,6.0
CHEMBL6164049,dual,7.33,6.89,6.89,0.44,6.0
CHEMBL3643078,dual,6.88,8.52,6.88,1.64,6.0
CHEMBL3643214,dual,6.88,8.89,6.88,2.01,6.0
CHEMBL3643217,dual,6.88,8.67,6.88,1.79,6.0
CHEMBL3670192,dual,6.88,7.85,6.88,0.97,6.0
CHEMBL3670196,dual,6.88,7.38,6.88,0.50,6.0
CHEMBL1241484,dual,6.87,6.89,6.87,0.02,6.0
CHEMBL3639420,dual,6.87,7.96,6.87,1.09,6.0
CHEMBL3640981,dual,6.87,8.70,6.87,1.83,6.0
CHEMBL3643062,dual,6.87,9.00,6.87,2.13,6.0
CHEMBL3643140,dual,6.87,8.52,6.87,1.65,6.0
CHEMBL3643167,dual,6.87,8.40,6.87,1.53,6.0
CHEMBL3643261,dual,6.87,8.93,6.87,2.06,6.0
CHEMBL3645933,dual,6.87,8.79,6.87,1.92,6.0
CHEMBL3670209,dual,6.87,7.16,6.87,0.29,6.0
CHEMBL3670220,dual,6.87,7.54,6.87,0.67,6.0
CHEMBL1098619,dual,6.86,7.80,6.86,0.94,6.0
CHEMBL3640943,dual,6.86,7.54,6.86,0.68,6.0
CHEMBL3645876,dual,6.86,8.41,6.86,1.55,6.0
CHEMBL3645960,dual,6.86,9.17,6.86,2.31,6.0
CHEMBL3648882,dual,6.86,9.18,6.86,2.32,6.0
CHEMBL3670259,dual,7.01,6.86,6.86,0.15,6.0
CHEMBL3670278,dual,6.99,6.86,6.86,0.13,6.0
CHEMBL4277571,dual,7.27,6.86,6.86,0.41,6.0
CHEMBL4515950,dual,8.17,6.86,6.86,1.31,6.0
CHEMBL4860369,dual,9.64,6.86,6.86,2.78,6.0
CHEMBL5185137,dual,6.86,7.07,6.86,0.21,6.0
CHEMBL1092546,dual,6.85,8.15,6.85,1.30,6.0
CHEMBL1233882,dual,7.77,6.85,6.85,0.92,6.0
CHEMBL1241674,dual,6.85,8.52,6.85,1.67,6.0
CHEMBL3112732,dual,7.16,6.85,6.85,0.31,6.0
CHEMBL3643131,dual,6.85,8.10,6.85,1.25,6.0
CHEMBL3645863,dual,6.85,8.29,6.85,1.44,6.0
CHEMBL3645904,dual,6.85,7.94,6.85,1.09,6.0
CHEMBL3645908,dual,6.85,9.19,6.85,2.34,6.0
CHEMBL3645946,dual,6.85,8.51,6.85,1.66,6.0
CHEMBL3670207,dual,6.86,6.85,6.85,0.01,6.0
CHEMBL3670263,dual,6.85,7.11,6.85,0.26,6.0
CHEMBL4277247,dual,6.85,8.46,6.85,1.61,6.0
CHEMBL4757766,dual,7.64,6.85,6.85,0.79,6.0
CHEMBL5189493,dual,6.85,7.06,6.85,0.21,6.0
CHEMBL596533,dual,7.12,6.85,6.85,0.27,6.0
CHEMBL1822210,dual,7.33,6.84,6.84,0.49,6.0
CHEMBL2172489,dual,6.84,8.70,6.84,1.86,6.0
CHEMBL3643090,dual,6.84,8.40,6.84,1.56,6.0
CHEMBL3643103,dual,6.84,8.22,6.84,1.38,6.0
CHEMBL3645772,dual,6.84,8.62,6.84,1.78,6.0
CHEMBL3645969,dual,6.84,8.68,6.84,1.84,6.0
CHEMBL3648888,dual,6.84,8.26,6.84,1.42,6.0
CHEMBL3670141,dual,6.84,7.50,6.84,0.66,6.0
CHEMBL3670218,dual,6.84,8.15,6.84,1.31,6.0
CHEMBL3670228,dual,7.18,6.84,6.84,0.34,6.0
CHEMBL1091356,dual,6.83,9.34,6.83,2.51,6.0
CHEMBL3618232,dual,6.83,7.24,6.83,0.41,6.0
CHEMBL3643238,dual,6.83,7.90,6.83,1.07,6.0
CHEMBL3643246,dual,6.83,7.21,6.83,0.38,6.0
CHEMBL3643276,dual,6.83,8.82,6.83,1.99,6.0
CHEMBL3645812,dual,6.83,7.78,6.83,0.95,6.0
CHEMBL3648883,dual,6.83,8.25,6.83,1.42,6.0
CHEMBL3648884,dual,6.83,8.55,6.83,1.72,6.0
CHEMBL3914044,dual,6.83,7.81,6.83,0.98,6.0
CHEMBL5431144,dual,7.25,6.83,6.83,0.42,6.0
CHEMBL558288,dual,6.83,8.70,6.83,1.87,6.0
CHEMBL566004,dual,6.83,10.00,6.83,3.17,6.0
CHEMBL594606,dual,6.83,8.33,6.83,1.50,6.0
CHEMBL1093448,dual,7.82,6.82,6.82,1.00,6.0
CHEMBL3218405,dual,8.12,6.82,6.82,1.30,6.0
CHEMBL3545366,dual,7.41,6.82,6.82,0.59,6.0
CHEMBL3643067,dual,6.82,8.52,6.82,1.70,6.0
CHEMBL3643104,dual,6.82,8.22,6.82,1.40,6.0
CHEMBL3643165,dual,6.82,8.10,6.82,1.28,6.0
CHEMBL3648871,dual,6.82,8.30,6.82,1.48,6.0
CHEMBL3670271,dual,6.82,7.29,6.82,0.47,6.0
CHEMBL3946658,dual,6.82,6.95,6.82,0.13,6.0
CHEMBL4529672,dual,6.82,8.40,6.82,1.58,6.0
CHEMBL4756541,dual,7.77,6.82,6.82,0.95,6.0
CHEMBL5201986,dual,6.82,7.04,6.82,0.22,6.0
CHEMBL570833,dual,6.82,9.22,6.82,2.40,6.0
