ligand,target,vina_mode,vina_score
AB_097,ACHE,5,-10.664
AB_097,ACHE,6,-10.645
AB_097,ACHE,7,-10.644
AB_097,ACHE,8,-10.482
AB_097,ACHE,9,-9.977
AB_098,ACHE,1,-11.784
AB_098,ACHE,2,-11.5
AB_098,ACHE,3,-11.441
AB_098,ACHE,4,-11.429
AB_098,ACHE,5,-11.35
AB_098,ACHE,6,-10.767
AB_098,ACHE,7,-10.544
AB_098,ACHE,8,-10.232
AB_098,ACHE,9,-10.222
AB_098,BCHE,1,-11.206
AB_098,BCHE,2,-10.957
AB_098,BCHE,3,-10.829
AB_098,BCHE,4,-10.65
AB_098,BCHE,5,-10.581
AB_098,BCHE,6,-10.331
AB_098,BCHE,7,-10.233
AB_098,BCHE,8,-10.075
AB_098,BCHE,9,-10.005
AB_099,ACHE,1,-10.939
AB_099,ACHE,2,-10.925
AB_099,ACHE,3,-10.881
AB_099,ACHE,4,-10.869
AB_099,ACHE,5,-10.869
AB_099,ACHE,6,-10.74
AB_099,ACHE,7,-10.658
AB_099,ACHE,8,-10.369
AB_099,ACHE,9,-10.349
AB_099,BCHE,1,-8.751
AB_099,BCHE,2,-8.739
AB_099,BCHE,3,-8.646
AB_099,BCHE,4,-8.616
AB_099,BCHE,5,-8.424
AB_099,BCHE,6,-8.237
AB_099,BCHE,7,-8.1
AB_099,BCHE,8,-8.019
AB_099,BCHE,9,-7.968
AB_100,ACHE,1,-9.776
AB_100,ACHE,2,-9.453
AB_100,ACHE,3,-9.438
AB_100,ACHE,4,-9.275
AB_100,ACHE,5,-9.046
AB_100,ACHE,6,-9.017
AB_100,ACHE,7,-8.541
AB_100,ACHE,8,-8.512
AB_100,ACHE,9,-8.335
AB_100,BCHE,1,-8.384
AB_100,BCHE,2,-8.309
AB_100,BCHE,3,-8.175
AB_100,BCHE,4,-8.048
AB_100,BCHE,5,-7.771
AB_100,BCHE,6,-7.736
AB_100,BCHE,7,-7.669
AB_100,BCHE,8,-7.602
AB_100,BCHE,9,-7.59
