smiles_raw,glide_score_xp,pose_status,compound_name,dock_title,source_file,canonical_smiles,inchikey_block1
CC#CCN1C(=O)N[C@@](CCc2ccccc2)([C@H]2CC[N@H+](CCC(C)C)CC2)C1=O,-5.56509,Done,D3548,D3548,9DKB_glide-dock_XP_8000_343e.csv,CC#CCN1C(=O)N[C@@](CCc2ccccc2)([C@H]2CC[N@H+](CCC(C)C)CC2)C1=O,BGUMFLCXYMJOKC
O=C(Nc1ccc(O)c(CO)c1)c1c([O-])[nH]c(=O)[nH]c1=O,-5.56454,Done,A100,A100,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1ccc(O)c(CO)c1)c1c([O-])[nH]c(=O)[nH]c1=O,UTWCEUOSVRKGGG
O=C1Cc2cc(NC(=O)NCc3n[nH]c4c3CCC4)ccc2N1,-5.56435,Done,D7810,D7810,9DKB_glide-dock_XP_8000_343e.csv,O=C1Cc2cc(NC(=O)NCc3n[nH]c4c3CCC4)ccc2N1,UXLFNNOIYQIEAE
Cc1cc([N-]S(=O)(=O)c2ccc(Nc3nc(-c4ccc(O)cc4)cs3)cc2)no1,-5.564,Done,D6479,D6479,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc([N-]S(=O)(=O)c2ccc(Nc3nc(-c4ccc(O)cc4)cs3)cc2)no1,QLFUXWSSQZUJJY
CC1(C)CCc2nnc(CCN3CCN(c4ccccc4)CC3)n2C1,-5.56329,Done,D2143,D2143,9DKB_glide-dock_XP_8000_343e.csv,CC1(C)CCc2nnc(CCN3CCN(c4ccccc4)CC3)n2C1,FNIPOILKTDNHBI
c1cncc(Oc2ccccc2C[N@@H+]2CCCC[C@H]2Cn2cncn2)c1,-5.56269,Done,D480,D480,9DKB_glide-dock_XP_8000_343e.csv,c1cncc(Oc2ccccc2C[N@@H+]2CCCC[C@H]2Cn2cncn2)c1,KHDCAVACIKIDPK
CCNC(=O)N1CC2(C1)C[N@H+](Cc1ccccc1)C[C@H]2c1nc(C2CC2)n[nH]1,-5.56197,Done,D60,D60,9DKB_glide-dock_XP_8000_343e.csv,CCNC(=O)N1CC2(C1)C[N@H+](Cc1ccccc1)C[C@H]2c1nc(C2CC2)n[nH]1,CSLPWWJHPDWAHH
Cn1ncc2c(N3CC[C@@]4(O)CCCC[C@H]4C3)[nH+]c(C3CCCC3)nc21,-5.56103,Done,D2840,D2840,9DKB_glide-dock_XP_8000_343e.csv,Cn1ncc2c(N3CC[C@@]4(O)CCCC[C@H]4C3)[nH+]c(C3CCCC3)nc21,WSTCTVVRODLRLW
CC1(C)C[C@@H]2C[C@@](C)(C[N@@H+]2Cc2cc3n(n2)CC[NH2+]C3)C1,-5.55936,Done,D659,D659,9DKB_glide-dock_XP_8000_343e.csv,CC1(C)C[C@@H]2C[C@@](C)(C[N@@H+]2Cc2cc3n(n2)CC[NH2+]C3)C1,IEMQNTRFNHTYCL
CN1C(=O)CCc2cc(NS(=O)(=O)c3ccc4ccccc4c3)ccc21,-5.5544,Done,D6310,D6310,9DKB_glide-dock_XP_8000_343e.csv,CN1C(=O)CCc2cc(NS(=O)(=O)c3ccc4ccccc4c3)ccc21,ANLPBDFLKVZHOJ
COc1ccc(-c2cc(C(=O)Nc3ccccc3C(=O)[O-])nn2Cc2ccccn2)cc1,-5.55421,Done,A430,A430,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(-c2cc(C(=O)Nc3ccccc3C(=O)[O-])nn2Cc2ccccn2)cc1,VMELVMSAJPZFKT
Cc1ccc(S(=O)(=O)NCCCNS(=O)(=O)c2ccccc2[N+](=O)[O-])cc1,-5.55364,Done,D7623,D7623,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(S(=O)(=O)NCCCNS(=O)(=O)c2ccccc2[N+](=O)[O-])cc1,BDHWFNCZARHUQM
O=C(C1CCN(c2[nH+]c3ccccc3n2CC2CCCCC2)CC1)N1CCCCC1,-5.55234,Done,D6110,D6110,9DKB_glide-dock_XP_8000_343e.csv,O=C(C1CCN(c2[nH+]c3ccccc3n2CC2CCCCC2)CC1)N1CCCCC1,AEMVWPAQEKEQIU
CN(C)c1nc(CNC(=O)c2cc(=O)c3ccccc3o2)nc(N2CCCC2)n1,-5.5523,Done,D4833,D4833,9DKB_glide-dock_XP_8000_343e.csv,CN(C)c1nc(CNC(=O)c2cc(=O)c3ccccc3o2)nc(N2CCCC2)n1,VCHGTYHFVZOQDO
COC[C@H](C)Nc1nc(-c2ccc(S(=O)(=O)N3CCCCCC3)cc2)cs1,-5.55176,Done,D5619,D5619,9DKB_glide-dock_XP_8000_343e.csv,COC[C@H](C)Nc1nc(-c2ccc(S(=O)(=O)N3CCCCCC3)cc2)cs1,CSCXDGWJBXXISK
C[C@@H]1C[C@@H](CC(=O)N2CCn3nc(C(=O)[O-])cc3C2)NC(=S)N1,-5.55013,Done,D6273,D6273,9DKB_glide-dock_XP_8000_343e.csv,C[C@@H]1C[C@@H](CC(=O)N2CCn3nc(C(=O)[O-])cc3C2)NC(=S)N1,FMQBZPUQUUEHCT
CC(C)[N@@H+]1CCc2c(nc([C@@H]3CCCN3C(=O)[C@H](c3ccccc3)C3CCCC3)[nH]c2=O)C1,-5.54778,Done,D210,D210,9DKB_glide-dock_XP_8000_343e.csv,CC(C)[N@@H+]1CCc2c(nc([C@@H]3CCCN3C(=O)[C@H](c3ccccc3)C3CCCC3)[nH]c2=O)C1,QLOBMSMQOHMTDO
O=C(CCc1ccccc1)[C@@H]1CCC[N@H+](Cc2cc(-c3ccccn3)no2)C1,-5.54736,Done,D4441,D4441,9DKB_glide-dock_XP_8000_343e.csv,O=C(CCc1ccccc1)[C@@H]1CCC[N@H+](Cc2cc(-c3ccccn3)no2)C1,SVTSKMLUTREZBE
O=C(Nc1cc(NC(=O)c2ccc([N+](=O)[O-])o2)cc(C(F)(F)F)c1)c1ccc([N+](=O)[O-])o1,-5.54632,Done,D7499,D7499,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1cc(NC(=O)c2ccc([N+](=O)[O-])o2)cc(C(F)(F)F)c1)c1ccc([N+](=O)[O-])o1,DMKNBBCCIMPAAB
c1csc(-c2nc(N3CCN(Cc4cn5ccccc5[nH+]4)CC3)c3c4c(sc3n2)CCC4)c1,-5.54571,Done,D2474,D2474,9DKB_glide-dock_XP_8000_343e.csv,c1csc(-c2nc(N3CCN(Cc4cn5ccccc5[nH+]4)CC3)c3c4c(sc3n2)CCC4)c1,DXCLOQGQRUVUSZ
Cc1ccnn1Cc1nnc(SCC(=O)NCC(C)C)n1C1CC1,-5.54286,Done,D4015,D4015,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccnn1Cc1nnc(SCC(=O)NCC(C)C)n1C1CC1,BCUJWRUORGSNOC
C[C@@H]1C[C@H]2CCCC[C@@H]2N1S(=O)(=O)c1cccc(-c2nnco2)c1,-5.54165,Done,D3608,D3608,9DKB_glide-dock_XP_8000_343e.csv,C[C@@H]1C[C@H]2CCCC[C@@H]2N1S(=O)(=O)c1cccc(-c2nnco2)c1,CLLLTFJKUIFCCF
Cc1cc(=O)oc2cc(OC(=O)c3cc4ccccc4o3)ccc12,-5.54148,Done,D6945,D6945,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(=O)oc2cc(OC(=O)c3cc4ccccc4o3)ccc12,DIRMOOMFSYOMPX
CCCCc1nc(C[N@H+]2CC[C@H](CCC(=O)N[C@@H]3CC[N@H+](Cc4ccccc4)C3)CC2)c[nH]1,-5.54099,Done,D1603,D1603,9DKB_glide-dock_XP_8000_343e.csv,CCCCc1nc(C[N@H+]2CC[C@H](CCC(=O)N[C@@H]3CC[N@H+](Cc4ccccc4)C3)CC2)c[nH]1,MEIQRRFMXVPKPB
Cc1ccc(NC(=O)c2cnn(-c3ccc(=O)[nH]n3)c2C)cc1NC(=O)N(C)C,-5.54078,Done,D2488,D2488,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(NC(=O)c2cnn(-c3ccc(=O)[nH]n3)c2C)cc1NC(=O)N(C)C,HDEAUNVHMCBOLU
COc1ccc(NC(=O)CCn2c(=S)[nH]c3ccccc3c2=O)cc1OC,-5.53977,Done,D4083,D4083,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(NC(=O)CCn2c(=S)[nH]c3ccccc3c2=O)cc1OC,PHIRALKALFBCDM
CC(=O)NCC(=O)N1CCC[C@@H](c2[nH+]c(Nc3ccccc3F)n3c(C)c(C)sc23)C1,-5.53972,Done,D7719,D7719,9DKB_glide-dock_XP_8000_343e.csv,CC(=O)NCC(=O)N1CCC[C@@H](c2[nH+]c(Nc3ccccc3F)n3c(C)c(C)sc23)C1,JBWVRDSFCAROPN
O=C(c1ccncc1)N1CCC([NH2+][C@@H]2CC3(CCCC3)Oc3ccccc32)CC1,-5.53827,Done,D6774,D6774,9DKB_glide-dock_XP_8000_343e.csv,O=C(c1ccncc1)N1CCC([NH2+][C@@H]2CC3(CCCC3)Oc3ccccc32)CC1,YPXTZSHVRHBROS
C[C@@H]1Oc2ccc(NC(=O)c3cnn4ccn(C)c34)cc2N(C)C1=O,-5.53727,Done,D602,D602,9DKB_glide-dock_XP_8000_343e.csv,C[C@@H]1Oc2ccc(NC(=O)c3cnn4ccn(C)c34)cc2N(C)C1=O,RVCSAOAXQGQDKV
CC(=O)Nc1cc(C2CC2)nn1[C@@H]1CCS(=O)(=O)C1,-5.53642,Done,D59,D59,9DKB_glide-dock_XP_8000_343e.csv,CC(=O)Nc1cc(C2CC2)nn1[C@@H]1CCS(=O)(=O)C1,YGCJTVYNOWMYCV
Cc1nc2ccc(NC(=O)N[C@@H]3CCc4ncnn4C3)cc2s1,-5.534,Done,D7775,D7775,9DKB_glide-dock_XP_8000_343e.csv,Cc1nc2ccc(NC(=O)N[C@@H]3CCc4ncnn4C3)cc2s1,ARNHJLPBJJOZEP
CC(C)Oc1ccc(C[N@@H+]2C[C@H]3C(=O)NC[C@@]3(C(=O)[O-])C2)cc1CO,-5.53347,Done,D7806,D7806,9DKB_glide-dock_XP_8000_343e.csv,CC(C)Oc1ccc(C[N@@H+]2C[C@H]3C(=O)NC[C@@]3(C(=O)[O-])C2)cc1CO,HCPNUSPGCILHNN
C[C@@H]1C[C@H]1[C@H](NC(=O)NCc1[nH+]ccn1C)c1ccc(Cl)cc1,-5.53293,Done,D3789,D3789,9DKB_glide-dock_XP_8000_343e.csv,C[C@@H]1C[C@H]1[C@H](NC(=O)NCc1[nH+]ccn1C)c1ccc(Cl)cc1,KEJWUGLEMWBICE
CC(C)C[N@H+]1CCOc2ccc([C@@](C)(O)COc3ccccc3)cc2C1,-5.5304,Done,D3865,D3865,9DKB_glide-dock_XP_8000_343e.csv,CC(C)C[N@H+]1CCOc2ccc([C@@](C)(O)COc3ccccc3)cc2C1,AZIFVSPAFDQGEW
N#Cc1ccc(Oc2ccc(S(=O)(=O)[N-]c3ccncn3)cc2C#N)cc1Cl,-5.52904,Done,A41,A41,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1ccc(Oc2ccc(S(=O)(=O)[N-]c3ccncn3)cc2C#N)cc1Cl,CBCMNOWQQKKVBE
C[C@H](Sc1nnnn1C[C@@H]1CCCO1)C(=O)Nc1ccc(C(C)(C)C)cc1,-5.52806,Done,D4108,D4108,9DKB_glide-dock_XP_8000_343e.csv,C[C@H](Sc1nnnn1C[C@@H]1CCCO1)C(=O)Nc1ccc(C(C)(C)C)cc1,YNIZQJHINDXQLU
O=C(NCCCc1ccc(Cl)cc1)[C@@H]1CCC[N@H+]1C1CC[NH2+]CC1,-5.52723,Done,D4385,D4385,9DKB_glide-dock_XP_8000_343e.csv,O=C(NCCCc1ccc(Cl)cc1)[C@@H]1CCC[N@H+]1C1CC[NH2+]CC1,BKTWXCXFXYCWLU
O=C(c1sccc1-n1cnnn1)N1CCC(c2c[nH]c3ccc(F)cc23)CC1,-5.52641,Done,D6485,D6485,9DKB_glide-dock_XP_8000_343e.csv,O=C(c1sccc1-n1cnnn1)N1CCC(c2c[nH]c3ccc(F)cc23)CC1,AYJBXELGMKZSAT
O=C(N/N=C1\[C@H]2CN3CC[N@H+](C2)C[C@@]1(Cc1ccccc1)C3)c1ccc(F)cc1,-5.52588,Done,D4505,D4505,9DKB_glide-dock_XP_8000_343e.csv,O=C(N/N=C1\[C@H]2CN3CC[N@H+](C2)C[C@@]1(Cc1ccccc1)C3)c1ccc(F)cc1,ULWYHCJGUHEFOT
COc1ccc(Cl)c(S(=O)(=O)N2CC3(CCC3(F)F)C2)c1,-5.52347,Done,D7326,D7326,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(Cl)c(S(=O)(=O)N2CC3(CCC3(F)F)C2)c1,QHBZDIJTPOABTL
Cc1cc(OC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)c2c(C)c(C)c(=O)oc2c1,-5.52112,Done,D3393,D3393,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(OC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)c2c(C)c(C)c(=O)oc2c1,KOGUCOVWPCZPDZ
CN(c1ccnc(C(=O)N2CCN(c3ccc(F)cc3)CC2)c1)S(=O)(=O)c1ccccc1,-5.51909,Done,D424,D424,9DKB_glide-dock_XP_8000_343e.csv,CN(c1ccnc(C(=O)N2CCN(c3ccc(F)cc3)CC2)c1)S(=O)(=O)c1ccccc1,IMQZHKZTDZNNFO
O=C(Nc1nc2ccsc2s1)N[C@H]1[C@@H]2C[NH2+]C[C@@H]21,-5.51858,Done,D2956,D2956,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1nc2ccsc2s1)N[C@H]1[C@@H]2C[NH2+]C[C@@H]21,BHNUAZWFRKOSJW
O=C(Nc1ccncc1)c1c([O-])[nH]c(=O)[nH]c1=O,-5.5179,Done,A65,A65,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1ccncc1)c1c([O-])[nH]c(=O)[nH]c1=O,AKVPULQDSJJKMY
COc1n[nH]c(NC(=O)CCC2CCC2)n1,-5.51764,Done,D7165,D7165,9DKB_glide-dock_XP_8000_343e.csv,COc1n[nH]c(NC(=O)CCC2CCC2)n1,BKECQFRFFKSOBB
Cc1cc(NC(=O)c2coc(C3CCOCC3)n2)cn(C)c1=O,-5.51668,Done,D2144,D2144,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(NC(=O)c2coc(C3CCOCC3)n2)cn(C)c1=O,OOKAZKNCLNQICC
CSc1nc(C(=O)Oc2cccc(-c3nc(C)cc(=O)[nH]3)c2)c2ccccn12,-5.51298,Done,D2452,D2452,9DKB_glide-dock_XP_8000_343e.csv,CSc1nc(C(=O)Oc2cccc(-c3nc(C)cc(=O)[nH]3)c2)c2ccccn12,RYXROVAZKRJCMX
COc1cccc(CN2CC[C@@H]([N@H+](C)[C@H](C)c3cc(-c4ccccc4)[nH]n3)CCC2=O)c1,-5.51088,Done,D7142,D7142,9DKB_glide-dock_XP_8000_343e.csv,COc1cccc(CN2CC[C@@H]([N@H+](C)[C@H](C)c3cc(-c4ccccc4)[nH]n3)CCC2=O)c1,DRFLMNULGKRQTG
COc1ccc([C@H](NC(=O)N[C@H]2CC[N@H+](C3CCCCC3)CC2)C2CC2)cc1,-5.50955,Done,D2794,D2794,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc([C@H](NC(=O)N[C@H]2CC[N@H+](C3CCCCC3)CC2)C2CC2)cc1,KBFPQBOSURXZSK
O=C(Nc1ccccc1)c1ccc(C[N@H+]2CC[C@@H](C(=O)N3CCCCCC3)CC2)cc1,-5.50905,Done,D6534,D6534,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1ccccc1)c1ccc(C[N@H+]2CC[C@@H](C(=O)N3CCCCCC3)CC2)cc1,MIIPJCROASWCNM
O=C(Nc1ccc2oc(=O)[nH]c2c1)c1cc(-c2cccs2)on1,-5.50823,Done,D3822,D3822,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1ccc2oc(=O)[nH]c2c1)c1cc(-c2cccs2)on1,MWUGJZKVOGUICN
CN(C)C(=O)N1CC[C@H]1C1CC1,-5.50543,Done,D2317,D2317,9DKB_glide-dock_XP_8000_343e.csv,CN(C)C(=O)N1CC[C@H]1C1CC1,AYBBVBSEMKHBHX
COc1ccc(NC(=O)Cn2cnc3ccc(F)cc3c2=O)cc1OC1CCCC1,-5.50537,Done,D5991,D5991,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(NC(=O)Cn2cnc3ccc(F)cc3c2=O)cc1OC1CCCC1,PNVAEZODZDYSGH
CCn1c(C)nnc1CS(=O)(=O)c1n[n-]c(Cc2ccccc2)n1,-5.50118,Done,D1340,D1340,9DKB_glide-dock_XP_8000_343e.csv,CCn1c(C)nnc1CS(=O)(=O)c1n[n-]c(Cc2ccccc2)n1,IQIONRRFFYEVFG
C[N@H+]1CC[C@H]([N@H+]2CCC[C@@H](C(=O)N3CCc4nc[nH]c(=O)c4C3)C2)CC1,-5.49946,Done,D5631,D5631,9DKB_glide-dock_XP_8000_343e.csv,C[N@H+]1CC[C@H]([N@H+]2CCC[C@@H](C(=O)N3CCc4nc[nH]c(=O)c4C3)C2)CC1,CGGFZXZIWQYYSI
[NH3+][C@@H]1c2ccccc2C2(CCN(C(=O)C3(Cn4cccn4)CC3)CC2)[C@H]1O,-5.49899,Done,D3491,D3491,9DKB_glide-dock_XP_8000_343e.csv,[NH3+][C@@H]1c2ccccc2C2(CCN(C(=O)C3(Cn4cccn4)CC3)CC2)[C@H]1O,BTCOQWHOGAJXBW
CC(=O)Nc1cccc(C[N@@H+]2C[C@@H]3[C@H](C2)[C@H]2CC[C@@H]3O2)c1,-5.49782,Done,D1501,D1501,9DKB_glide-dock_XP_8000_343e.csv,CC(=O)Nc1cccc(C[N@@H+]2C[C@@H]3[C@H](C2)[C@H]2CC[C@@H]3O2)c1,QIRYOLAQLITTPZ
C[C@H](c1ccc(F)cc1)[N@@H+]1C[C@H](C(=O)N(C)C)[C@]2(COc3ccccc3C(=O)N2)C1,-5.49494,Done,D3273,D3273,9DKB_glide-dock_XP_8000_343e.csv,C[C@H](c1ccc(F)cc1)[N@@H+]1C[C@H](C(=O)N(C)C)[C@]2(COc3ccccc3C(=O)N2)C1,CBUXAXLAIYBTRO
COc1cc(OC)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccs2)c(OC)c1,-5.49411,Done,D4785,D4785,9DKB_glide-dock_XP_8000_343e.csv,COc1cc(OC)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccs2)c(OC)c1,CRRFHOFVTGKJSH
COc1ccc(OC)c(C(=O)NCC2([NH2+][C@H](C)c3ccccc3)CCOCC2)c1,-5.49062,Done,D7046,D7046,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(OC)c(C(=O)NCC2([NH2+][C@H](C)c3ccccc3)CCOCC2)c1,DAHYZEBBWXXSJB
O=C(CCn1nc2ccccn2c1=O)N1CC[NH+](CC2CCCCC2)CC1,-5.48864,Done,D1539,D1539,9DKB_glide-dock_XP_8000_343e.csv,O=C(CCn1nc2ccccn2c1=O)N1CC[NH+](CC2CCCCC2)CC1,OTLRCCCSDPXCKM
Nc1ccc(C(=O)NCC(=O)[O-])cc1,-5.48522,Done,C46,C46,9DKB_glide-dock_XP_8000_343e.csv,Nc1ccc(C(=O)NCC(=O)[O-])cc1,HSMNQINEKMPTIC
CCN1CC[NH+](Cc2ccc(CNC(=O)C3CCN(C(=O)C4CC4)CC3)cc2)CC1,-5.48486,Done,D6720,D6720,9DKB_glide-dock_XP_8000_343e.csv,CCN1CC[NH+](Cc2ccc(CNC(=O)C3CCN(C(=O)C4CC4)CC3)cc2)CC1,NMRNCIXBGSCZLP
CN(C)c1nc2sc(C(=O)N[C@@H]3CCC(=O)N[C@H]3C(C)(C)C)cc2s1,-5.48392,Done,D7669,D7669,9DKB_glide-dock_XP_8000_343e.csv,CN(C)c1nc2sc(C(=O)N[C@@H]3CCC(=O)N[C@H]3C(C)(C)C)cc2s1,MGJVUJZDUFRCSF
c1ccc(COCCO[C@@H]2CCO[C@]3(CC[N@@H+](Cc4ccc5cc[nH]c5c4)CC3)C2)cc1,-5.48276,Done,D7635,D7635,9DKB_glide-dock_XP_8000_343e.csv,c1ccc(COCCO[C@@H]2CCO[C@]3(CC[N@@H+](Cc4ccc5cc[nH]c5c4)CC3)C2)cc1,JQOZOUSZGQDCDE
CC[N+]1(C[C@H](O)COC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)CCCC1,-5.48134,Done,D5360,D5360,9DKB_glide-dock_XP_8000_343e.csv,CC[N+]1(C[C@H](O)COC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)CCCC1,HCYKKJUJBVRMGF
Oc1cccc([C@H]2CC[N@H+](Cc3cc(C[NH+]4CCCCC4)cs3)CC2)c1,-5.47951,Done,D7488,D7488,9DKB_glide-dock_XP_8000_343e.csv,Oc1cccc([C@H]2CC[N@H+](Cc3cc(C[NH+]4CCCCC4)cs3)CC2)c1,JOXDGWOQNDDMOQ
Cc1cc(C(F)(F)F)nc(CCNC(=O)C[C@@H]2C(=O)NCC[N@H+]2C2CCCC2)n1,-5.47581,Done,D5065,D5065,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(C(F)(F)F)nc(CCNC(=O)C[C@@H]2C(=O)NCC[N@H+]2C2CCCC2)n1,JJLIIDLDIDSEJP
COc1cc2c(cc1C[N@H+]1CC[C@H](Cc3nnc(CO)n3C)CC1)CCC2,-5.4723,Done,D4512,D4512,9DKB_glide-dock_XP_8000_343e.csv,COc1cc2c(cc1C[N@H+]1CC[C@H](Cc3nnc(CO)n3C)CC1)CCC2,CRHVJRAVHOKSBJ
CC(C)[C@@H]1CN(C(=O)c2n[nH]c(=O)c3ccccc23)c2ccccc2N1,-5.46929,Done,D5424,D5424,9DKB_glide-dock_XP_8000_343e.csv,CC(C)[C@@H]1CN(C(=O)c2n[nH]c(=O)c3ccccc23)c2ccccc2N1,JNCKTWNIDZBDPL
Cn1c(CO)nnc1[C@H]1CC[N@H+](Cc2cccc(Cn3cccn3)c2)CC1,-5.46885,Done,D6108,D6108,9DKB_glide-dock_XP_8000_343e.csv,Cn1c(CO)nnc1[C@H]1CC[N@H+](Cc2cccc(Cn3cccn3)c2)CC1,BVICBGCHXUCAEX
Cc1cc(Br)oc1C(=O)Oc1ccc([C@@]2(C)NC(=O)NC2=O)cc1,-5.46752,Done,D5594,D5594,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(Br)oc1C(=O)Oc1ccc([C@@]2(C)NC(=O)NC2=O)cc1,CMHYQWDFRBWUDJ
CCOc1ccc(N(CC(=O)N/N=C/c2ccc(N(C)C)c(Br)c2)S(C)(=O)=O)cc1,-5.46471,Done,D540,D540,9DKB_glide-dock_XP_8000_343e.csv,CCOc1ccc(N(CC(=O)N/N=C/c2ccc(N(C)C)c(Br)c2)S(C)(=O)=O)cc1,AGSYFWXMDYRNIS
CC(=O)N1CCN(c2ncccc2C[NH2+]Cc2cnn(-c3ccccc3F)c2)CC1,-5.46176,Done,D4730,D4730,9DKB_glide-dock_XP_8000_343e.csv,CC(=O)N1CCN(c2ncccc2C[NH2+]Cc2cnn(-c3ccccc3F)c2)CC1,VYISIKFLXDVPGA
CCOc1ccc(NC(=O)Cn2c(C)cc(C)c(-c3nc(-c4ccc5c(c4)OCO5)no3)c2=O)cc1,-5.46112,Done,D476,D476,9DKB_glide-dock_XP_8000_343e.csv,CCOc1ccc(NC(=O)Cn2c(C)cc(C)c(-c3nc(-c4ccc5c(c4)OCO5)no3)c2=O)cc1,JNXTXABHJBWFTK
Cn1ncc(N2C[C@H]3CCC[C@H]3C2)c(Cl)c1=O,-5.46065,Done,D5004,D5004,9DKB_glide-dock_XP_8000_343e.csv,Cn1ncc(N2C[C@H]3CCC[C@H]3C2)c(Cl)c1=O,DRCJNFZSAQJCIL
O=S(=O)(c1ccc(F)cc1)N1CC(Cc2nncn2C2CCCC2)C1,-5.45596,Done,D462,D462,9DKB_glide-dock_XP_8000_343e.csv,O=S(=O)(c1ccc(F)cc1)N1CC(Cc2nncn2C2CCCC2)C1,PIFICNLZUVEIOM
O=C1N[C@]2(CC[N@@H+](CCc3ccccc3)CC2)C(=O)N1C1CCN(Cc2ccccn2)CC1,-5.45518,Done,D6002,D6002,9DKB_glide-dock_XP_8000_343e.csv,O=C1N[C@]2(CC[N@@H+](CCc3ccccc3)CC2)C(=O)N1C1CCN(Cc2ccccn2)CC1,JOISOFQPVMZKJP
[NH3+]C1(C(=O)Nc2nn(Cc3ccccc3)c3cccc(Oc4cccnc4)c23)CC1,-5.45506,Done,D867,D867,9DKB_glide-dock_XP_8000_343e.csv,[NH3+]C1(C(=O)Nc2nn(Cc3ccccc3)c3cccc(Oc4cccnc4)c23)CC1,VVAJLPNAJPRZBY
CC[NH+]1CCN(c2ccc(F)cc2[C@H](C)NS(=O)(=O)c2cccc(C(C)=O)c2)CC1,-5.45399,Done,D2167,D2167,9DKB_glide-dock_XP_8000_343e.csv,CC[NH+]1CCN(c2ccc(F)cc2[C@H](C)NS(=O)(=O)c2cccc(C(C)=O)c2)CC1,DQPBIWPDRMXKSF
CSc1nc(N)cc(N2C[C@H]3COC[C@@H](C2)[N@H+](C)C3)n1,-5.45298,Done,D4700,D4700,9DKB_glide-dock_XP_8000_343e.csv,CSc1nc(N)cc(N2C[C@H]3COC[C@@H](C2)[N@H+](C)C3)n1,DERBCGKHFQYSSQ
CCc1nc2cc(NC(=O)c3ccc4c(=O)[nH]c([S-])nc4c3)ccc2o1,-5.45261,Done,D1768,D1768,9DKB_glide-dock_XP_8000_343e.csv,CCc1nc2cc(NC(=O)c3ccc4c(=O)[nH]c([S-])nc4c3)ccc2o1,FAAKVTJWJTVRIY
c1cc(-c2ccc(C[N@@H+]3CCc4[nH]nc(C5CC5)c4CC3)o2)n[nH]1,-5.45159,Done,D4807,D4807,9DKB_glide-dock_XP_8000_343e.csv,c1cc(-c2ccc(C[N@@H+]3CCc4[nH]nc(C5CC5)c4CC3)o2)n[nH]1,RYVDXMGYTHROHM
Cc1cc(NC(=O)C(=O)NC[C@H](c2ccsc2)[NH+](C)C)c2ccccc2n1,-5.44489,Done,D7357,D7357,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(NC(=O)C(=O)NC[C@H](c2ccsc2)[NH+](C)C)c2ccccc2n1,FEJDDTHKQAWNHZ
O=C(c1ncoc1C1CC1)N1CCc2sccc2C1,-5.44322,Done,D5608,D5608,9DKB_glide-dock_XP_8000_343e.csv,O=C(c1ncoc1C1CC1)N1CCc2sccc2C1,ZAIKEEXPNOBQGQ
C[C@@H]1CCN(C(=O)NCc2nnc3ccccn23)CC[N@H+]1Cc1ccccc1,-5.44305,Done,D5400,D5400,9DKB_glide-dock_XP_8000_343e.csv,C[C@@H]1CCN(C(=O)NCc2nnc3ccccn23)CC[N@H+]1Cc1ccccc1,PITGRFBXMJNAGY
Cn1cc([C@H](NC(=O)N[C@@H]2CCCC23CCCCC3)C(F)(F)F)cn1,-5.44109,Done,D6484,D6484,9DKB_glide-dock_XP_8000_343e.csv,Cn1cc([C@H](NC(=O)N[C@@H]2CCCC23CCCCC3)C(F)(F)F)cn1,XYRMEOYGHPMQBQ
Cc1cc(F)ccc1NC(=O)Cn1cc(S(=O)(=O)N2CCCC2)ccc1=O,-5.44052,Done,D2271,D2271,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(F)ccc1NC(=O)Cn1cc(S(=O)(=O)N2CCCC2)ccc1=O,BRQIATOCKLRLKR
