ligand,target,vina_mode,rtmscore
PM110_074,4L23,3,56.69888075648621
PM110_058,4L23,7,56.52323717928106
PM110_058,4L23,4,56.071118976776056
PM110_063,4L23,1,55.883023227427216
PM48_11,4L23,7,55.77969223272445
PM110_115,4L23,1,55.47368294954246
PM110_081,4L23,2,55.05711460248482
PM48_14,4L23,2,54.6039313797963
PM110_058,4L23,5,54.49267982920027
PM48_01,4L23,1,53.73926691257519
PM110_111,4L23,3,53.65149646595334
PM110_060,4L23,6,53.57577728028458
PM110_074,4L23,7,53.55079381697423
PM110_107,4L23,2,53.20764739562839
PM110_102,4L23,3,53.18409761414984
PM48_11,4L23,1,52.924983233420924
PM110_051,4L23,1,52.86815845807372
PM110_090,4L23,1,52.63043394259064
PM48_42,4L23,3,52.356886119107976
PM48_47,4L23,2,52.35386432976069
PM110_095,4L23,3,51.99803112062158
PM110_099,4L23,4,51.81416731805967
PM110_055,4L23,1,51.799062283378106
PM110_071,4L23,1,51.59699943883418
PM48_48,4L23,1,51.51448330555601
PM110_071,4L23,5,51.39847396573617
PM110_090,4L23,5,51.33555701804533
PM110_068,4L23,3,51.24288712461454
PM110_061,4L23,5,51.08979053978644
PM48_08,4L23,3,51.02573498284316
PM48_47,4L23,1,50.93396291349666
PM48_17,4L23,6,50.85243821436946
PM110_096,4L23,1,50.80174120937628
PM110_097,4L23,7,50.66574300106856
PM110_095,4L23,2,50.62295284213403
PM110_071,4L23,6,50.62021140174488
PM48_38,4L23,3,50.51484821015234
PM110_062,4L23,8,50.31227104929764
PM48_38,4L23,6,50.21262474472432
PM110_055,4L23,2,50.08322563507517
PM110_111,4L23,5,50.04793278654008
PM110_074,4L23,4,50.00678459728067
PM110_074,4L23,2,50.00306284341239
PM110_111,4L23,4,49.942950166138175
PM110_088,4L23,7,49.58067611532887
PM48_38,4L23,1,49.38513614571185
PM110_086,4L23,3,49.33180497768229
PM110_050,4L23,4,49.1481401074692
PM48_14,4L23,9,49.08843769197278
PM110_061,4L23,2,48.96134793572881
PM110_088,4L23,8,48.86076998236602
PM48_43,4L23,1,48.82294808344475
PM110_061,4L23,7,48.55395260456392
PM48_01,4L23,7,48.30807008879556
PM110_086,4L23,6,48.17700326805944
PM110_071,4L23,3,48.097182203162994
PM110_053,4L23,8,48.00006043325215
PM110_054,4L23,3,47.97365319756396
PM110_111,4L23,6,47.93316571925494
PM110_111,4L23,2,47.92490704603046
PM48_14,4L23,4,47.8632439463736
PM110_074,4L23,6,47.824060436066
PM48_24,4L23,1,47.58550425347273
PM48_40,4L23,3,47.544414764414014
PM110_095,4L23,9,47.36275028986738
PM48_41,4L23,4,47.35491388393493
PM110_104,4L23,2,47.26503486672311
PM48_38,4L23,2,47.18174382193633
PM48_38,4L23,4,47.18131366168352
PM110_110,4L23,4,47.129752309276704
PM110_111,4L23,7,47.05693709444547
PM110_051,4L23,3,46.925724899012536
PM48_40,4L23,4,46.884701323932745
PM110_093,4L23,1,46.65787983732064
PM48_28,4L23,5,46.58170345290106
PM110_080,4L23,4,46.55867784143767
PM110_074,4L23,1,46.534264076615415
PM110_053,4L23,5,46.29878708585295
PM48_06,4L23,1,46.21128690025649
PM110_107,4L23,1,46.11692130508054
PM110_100,4L23,1,46.05149299543578
PM48_23,4L23,6,45.8636126024673
PM48_06,4L23,7,45.61541741513679
PM110_111,4L23,1,45.36122072125686
PM48_38,4L23,8,45.36006251834058
PM48_46,4L23,2,45.19760193572537
PM110_057,4L23,2,45.18711357358004
PM110_050,4L23,9,45.156392046234686
PM110_106,4L23,2,45.07881460862608
PM110_097,4L23,2,44.97611839192737
PM48_34,4L23,1,44.94966091309182
PM48_08,4L23,6,44.82091574781963
PM110_098,4L23,2,44.73494410884418
PM48_30,4L23,7,44.58545863155498
PM48_39,4L23,8,44.56325994506477
PM110_071,4L23,4,44.53764462531769
PM48_37,4L23,7,44.52509519925906
PM48_36,4L23,2,44.38820835975695
PM48_41,4L23,1,44.35933742976139
PM48_07,4L23,4,44.29881499884208
PM48_18,4L23,4,44.14463867144145
PM110_054,4L23,6,44.13845199833346
PM110_077,4L23,2,44.113188572588165
PM48_18,4L23,3,43.92946238950748
PM110_067,4L23,7,43.87638412755615
PM110_053,4L23,7,43.860354250232994
PM48_10,4L23,1,43.78960017662487
PM48_01,4L23,6,43.67933593212924
PM48_20,4L23,7,43.518975403121765
PM110_097,4L23,5,43.34227215716324
PM48_04,4L23,2,43.28573537063512
PM48_44,4L23,3,43.277652758156826
PM48_23,4L23,5,42.91437536723669
PM110_077,4L23,3,42.824209895933
PM110_097,4L23,6,42.79749090089871
PM110_097,4L23,4,42.72433389572093
PM110_103,4L23,1,42.65589270994839
PM48_08,4L23,1,42.54880227436699
PM110_071,4L23,7,42.45707263587968
PM48_38,4L23,5,42.4183927618045
PM48_08,4L23,4,42.38066767857487
PM110_103,4L23,8,42.298540416288944
PM48_43,4L23,3,42.08475547915368
PM48_24,4L23,5,42.00424004377964
PM110_095,4L23,1,41.97181550607615
PM48_17,4L23,7,41.96325051012604
PM110_098,4L23,4,41.95192365940287
PM48_16,4L23,7,41.926365915607015
PM110_058,4L23,3,41.90536505542048
PM110_071,4L23,2,41.82621200405944
PM110_088,4L23,5,41.7828713577497
PM48_16,4L23,4,41.77818467323258
PM110_102,4L23,1,41.71247869645602
PM110_106,4L23,1,41.70361476206836
PM110_075,4L23,6,41.68978792974789
PM110_108,4L23,1,41.620353665149125
PM48_28,4L23,6,41.61344252237695
PM110_097,4L23,9,41.53880748577709
PM110_066,4L23,6,41.49965709421495
PM48_01,4L23,9,41.46048401257736
PM110_074,4L23,5,41.43615090215629
PM110_113,4L23,5,41.4176361159006
PM110_050,4L23,6,41.398393317162814
PM48_06,4L23,4,41.34151002861583
PM110_061,4L23,3,41.134405533865774
PM110_053,4L23,4,41.13331754405085
PM48_02,4L23,7,41.05998691581417
PM48_12,4L23,5,40.8482124864724
PM48_01,4L23,4,40.79531720018428
PM110_109,4L23,7,40.76123859940286
PM48_33,4L23,1,40.66807638948436
PM48_09,4L23,3,40.6164674995225
PM48_33,4L23,4,40.51752431678211
PM48_05,4L23,4,40.51668042453353
PM110_082,4L23,8,40.51135613565254
PM48_11,4L23,6,40.50967635675563
PM110_105,4L23,1,40.49972286584428
PM110_073,4L23,3,40.45351042055345
PM110_063,4L23,7,40.45251450385953
PM48_06,4L23,3,40.38766992131293
PM110_074,4L23,9,40.318794817770254
PM48_27,4L23,3,40.29827130659338
PM110_088,4L23,4,40.21669600415831
PM48_31,4L23,6,40.048533349334456
PM48_15,4L23,2,39.994653363292656
PM110_074,4L23,8,39.96911302883493
PM110_049,4L23,1,39.90643563355998
PM110_103,4L23,2,39.89940245498524
PM110_075,4L23,7,39.89882471590013
PM110_098,4L23,1,39.7894649275895
PM110_070,4L23,7,39.77385665173066
PM48_26,4L23,4,39.725466315034296
