repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,glide_score_xp,docking_status,pdb_id,nlrp3_glide_score_xp,nlrp3_docking_status,nlrp3_pdb_id,s_u_percentile,s_n_ml_percentile,s_n_dock_percentile,s_n_percentile,pareto_front
REP_02482,CHEMBL204694,BEFETUPITANT,Cc1ccccc1-c1cc(N2CCOCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,ZGNPLCMMVKCTHM-UHFFFAOYSA-N,565.56,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.54635966,81.31987017670393,True,,O=C(Cc1ccccc1)Nc1cnc(N2CCOCC2)cc1-c1ccccc1,1555,-11.2692720498754,docked,9DKB,-2.73855763944879,docked,7ALV,96.62301860785665,2.1364576154376294,16.953824948311514,16.953824948311514,False
REP_05280,CHEMBL280481,VERLUKAST,CN(C)C(=O)CCS[C@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,AXUZQJFHDNNPFG-LHAVAQOQSA-N,515.1,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,C(=Cc1ccc2ccccc2n1)c1ccccc1,1209,-11.2656211464361,docked,9DKB,-7.52884753033165,docked,7ALV,96.55410062026189,24.017918676774638,96.48518263266712,96.48518263266712,False
REP_00559,CHEMBL1829174,FASIGLIFAM,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,BZCALJIHZVNMGJ-HSZRJFAPSA-N,524.64,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(-c2cccc(COc3ccc4c(c3)OCC4)c2)cc1,618,-11.252370765594,docked,9DKB,-3.16608622353396,docked,7ALV,96.48518263266712,50.137835975189525,22.880771881461058,50.137835975189525,False
REP_06426,CHEMBL4297648,SELETALISIB,[O-][n+]1cccc(-c2nc3c(Cl)cccc3cc2[C@@H](Nc2ncnc3cccnc23)C(F)(F)F)c1,LNLJHGXOFYUARS-OAQYLSRUSA-N,482.85,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1c[nH+]cc(-c2nc3ccccc3cc2CNc2ncnc3cccnc23)c1,431,-11.2504852790594,docked,9DKB,-5.86183440030691,docked,7ALV,96.41626464507236,75.63749138525155,80.63404548587181,80.63404548587181,False
REP_07920,CHEMBL4297282,GDC-0917,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCCC1,HSHPBORBOJIXSQ-HARLFGEKSA-N,564.71,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCN1C(=O)CC1CCCCC1,180,-11.2298364953544,docked,9DKB,-3.87031293151011,docked,7ALV,96.3473466574776,91.38525155065473,35.01033769813922,91.38525155065473,False
REP_06866,CHEMBL5095088,ANIZATRECTINIB,COCCN1C[C@@H](NC(=O)Nc2c(C)c(-c3cnc(C)nc3)nn2-c2ccccc2)[C@H](c2cccc(F)c2)C1,BGKSBHPSVMJTFL-IZZNHLLZSA-N,529.62,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1cc(-c2cncnc2)nn1-c1ccccc1)NC1CNCC1c1ccccc1,964,-11.2122805429847,docked,9DKB,1.38495447391796,docked,7ALV,96.27842866988284,50.137835975189525,1.2405237767057153,50.137835975189525,False
REP_00725,CHEMBL220360,TARANABANT,C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,QLYKJCMUNUWAGO-GAJHUEQPSA-N,515.96,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(COc1ccccn1)NCC(Cc1ccccc1)c1ccccc1,109,-11.1394882377023,docked,9DKB,-4.9969419783447,docked,7ALV,96.20951068228808,91.38525155065473,61.40592694693314,91.38525155065473,False
REP_05594,CHEMBL3301674,IFETROBAN SODIUM,CCCCCNC(=O)c1coc([C@H]2[C@@H](Cc3ccccc3CCC(=O)[O-])[C@@H]3CC[C@H]2O3)n1,BBPRUNPUJIUXSE-DXKRWKNPSA-M,439.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(CC2C3CCC(O3)C2c2ncco2)cc1,375,-11.093978894844,docked,9DKB,-6.18308617633833,docked,7ALV,96.14059269469331,75.63749138525155,85.42384562370778,85.42384562370778,False
REP_06643,CHEMBL4650322,RUNCACIGUAT,C[C@H]([C@H](C(=O)Nc1cc([C@@H](CC(=O)O)C2CC2)ccc1Cl)c1ccc(Cl)cc1)C(F)(F)F,NCRMKIWHFXSBGZ-CNBXIYLPSA-N,488.33,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Cc1ccccc1)Nc1cccc(CC2CC2)c1,541,-11.0882395695079,docked,9DKB,-3.17794301040742,docked,7ALV,96.07167470709855,50.137835975189525,23.018607856650586,50.137835975189525,False
REP_00860,CHEMBL3545308,ROCILETINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,HUFOZJXAKZVRNJ-UHFFFAOYSA-N,555.56,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(Nc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,765,-11.0339846362185,docked,9DKB,-3.71722544702976,docked,7ALV,96.0027567195038,50.137835975189525,32.04686423156444,50.137835975189525,False
REP_01000,CHEMBL4297508,DORZAGLIATIN,CC(C)C[C@@H](C(=O)Nc1ccn(C[C@@H](O)CO)n1)N1CC(Oc2ccccc2Cl)=CC1=O,HMUMWSORCUWQJO-QAPCUYQASA-N,462.93,3.0,,True,True,True,primary_atc_phase,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CN1CC(Oc2ccccc2)=CC1=O)Nc1cc[nH]n1,90,-10.9963211676305,docked,9DKB,-6.3377070613767,docked,7ALV,95.93383873190902,91.38525155065473,87.5947622329428,91.38525155065473,False
REP_05459,CHEMBL3113165,VLX-1005,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccccc4s3)cc2)c1O,OWHBVKBNNRYMIN-UHFFFAOYSA-N,441.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=S(=O)(Nc1nc2ccccc2s1)c1ccc(NCc2ccccc2)cc1,303,-10.9722272301163,docked,9DKB,-6.89332723527029,docked,7ALV,95.86492074431426,75.63749138525155,93.45279117849759,93.45279117849759,False
REP_06618,CHEMBL460289,MITOPODOZIDE,CCNNC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3,CPTIBDHUFVHUJK-NZYDNVMFSA-N,474.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.79417646,83.36338502223825,True,,c1ccc(C2CCCc3cc4c(cc32)OCO4)cc1,1385,-10.9719006453724,docked,9DKB,-6.30670485908086,docked,7ALV,95.7960027567195,13.02549965541006,87.25017229496899,87.25017229496899,False
REP_03720,CHEMBL2105793,TOCOFENOXATE,Cc1c(C)c2c(c(C)c1OC(=O)COc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,BSKVVWMQRIUXTP-UHFFFAOYSA-N,599.3,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.56812775,81.51220098569539,True,,O=C(COc1ccccc1)Oc1ccc2c(c1)CCCO2,1539,-10.962142135484,docked,9DKB,-2.50575803064597,docked,7ALV,95.72708476912474,3.1702274293590627,14.266023432115782,14.266023432115782,False
REP_02379,CHEMBL1933350,MK-3577,CCC[C@H](c1ccc(C(=O)NCCC(=O)O)cc1)[C@H](c1ccc(Cl)cc1)c1c[nH]c2c(F)cc(C)cc12,FYRJJCYFYLLOSC-LXFBAYGMSA-N,521.03,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(CC(c2ccccc2)c2c[nH]c3ccccc23)cc1,1076,-10.929423458642,docked,9DKB,-2.45109646566509,docked,7ALV,95.65816678152999,50.137835975189525,13.852515506547213,50.137835975189525,False
REP_07584,CHEMBL1233182,GW-695634,CCC(=O)NS(=O)(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2C(=O)c2cc(Cl)cc(C#N)c2)c(C)c1,GAQZNFUDILDDDI-UHFFFAOYSA-N,574.44,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(COc1ccccc1C(=O)c1ccccc1)Nc1ccccc1,112,-10.9277301426831,docked,9DKB,-7.27046455239375,docked,7ALV,95.58924879393523,91.38525155065473,95.38249483115094,95.38249483115094,False
REP_02492,CHEMBL206031,BRECANAVIR,Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,JORVRJNILJXMMG-OLNQLETPSA-N,703.84,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(NC(CCNS(=O)(=O)c1ccc2c(c1)OCO2)Cc1ccc(OCc2cscn2)cc1)OC1COC2OCCC12,1102,-10.9191489081248,docked,9DKB,-4.34442726706699,docked,7ALV,95.52033080634045,24.017918676774638,45.89937973811165,45.89937973811165,False
REP_07951,CHEMBL4297421,COH-29,O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1,LGGDLPSXAGQFSG-UHFFFAOYSA-N,420.45,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1nc(-c2ccccc2)c(-c2ccccc2)s1)c1ccccc1,96,-10.9086533976527,docked,9DKB,-7.53056196902767,docked,7ALV,95.4514128187457,91.38525155065473,96.55410062026189,96.55410062026189,False
REP_07792,CHEMBL3358954,BI 653048,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,AUIFRJWXYUNPPV-QFIPXVFZSA-N,515.53,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(CCCCc2cc3ccncc3[nH]2)cc1,768,-10.9066369336451,docked,9DKB,-5.16993160477498,docked,7ALV,95.38249483115094,50.137835975189525,66.71261199172984,66.71261199172984,False
REP_00476,CHEMBL1289110,TIANEPTINE,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,JICJBGPOMZQUBB-UHFFFAOYSA-N,436.96,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.8432486,83.60379853347759,True,,O=S1(=O)Nc2ccccc2Cc2ccccc21,1365,-10.9024575451454,docked,9DKB,-4.12288001762253,docked,7ALV,95.31357684355616,14.403859407305305,40.66161268090972,40.66161268090972,False
REP_05035,CHEMBL2220475,TUBULOZOLE,CCOC(=O)Nc1ccc(SCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,OGPIBXIQNMQSPY-UHFFFAOYSA-N,508.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(SCC2COC(Cn3ccnc3)(c3ccccc3)O2)cc1,988,-10.8661299002402,docked,9DKB,-5.84588950675601,docked,7ALV,95.2446588559614,50.137835975189525,80.289455547898,80.289455547898,False
REP_06085,CHEMBL3989794,DAGLUTRIL,CCOC(=O)[C@H](CCCc1ccccc1)C1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1,FVWPYVZWVOLAOP-DQEYMECFSA-N,534.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1Nc2ccccc2CCC1NC(=O)C1(CCCCc2ccccc2)CCCC1,388,-10.8470703811867,docked,9DKB,-5.306812428763,docked,7ALV,95.17574086836665,75.63749138525155,69.46933149552032,75.63749138525155,False
REP_01199,CHEMBL5314597,BIMATOPROST GRENOD,CCNC(=O)CCC/C=C/C[C@@H]1[C@@H](/C=C/[C@H](CCc2ccccc2)OC(=O)CCCCCO[N+](=O)[O-])[C@H](O)C[C@@H]1O,NTQMJNDRYSYWNJ-YVRPKJJJSA-N,574.72,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,C(=CC1CCCC1)CCCc1ccccc1,452,-10.8345898779998,docked,9DKB,-5.05308181431398,docked,7ALV,95.10682288077189,75.63749138525155,63.26671261199173,75.63749138525155,False
REP_08027,CHEMBL4594423,TP-1287,CN1CC[C@H](c2c(OP(=O)(O)O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,YRNFLVUMZIRYKY-BLLLJJGKSA-N,481.83,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1cc(-c2ccccc2)oc2c(C3CCNCC3)cccc12,980,-10.8194803377828,docked,9DKB,-3.77499069069954,docked,7ALV,95.03790489317711,50.137835975189525,33.01171605789111,50.137835975189525,False
REP_06121,CHEMBL3989916,TIGILANOL TIGLATE,C/C=C(\C)C(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@H]([C@@H]3C(C)(C)[C@]13OC(=O)[C@@H](C)CC)[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]12,YLQZMOUMDYVSQR-FOWZUWBHSA-N,562.66,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.8695384,83.72400528909725,True,,O=C1C=CC2C1CC1OC1C1C3CC3CCC21,1355,-10.8147545641818,docked,9DKB,-2.94476256079403,docked,7ALV,94.96898690558236,15.024121295658166,19.77946243969676,19.77946243969676,False
REP_07757,CHEMBL3040440,VS-4718,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F,IGUBBWJDMLCRIK-UHFFFAOYSA-N,501.51,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cc1,762,-10.8083981240614,docked,9DKB,-5.14527121443354,docked,7ALV,94.9000689179876,50.137835975189525,66.2301860785665,66.2301860785665,False
REP_03240,CHEMBL2104988,TIPELUKAST,CCCc1c(SCCCOc2ccc(C(C)=O)c(OCCCC(=O)O)c2CCC)ccc(C(C)=O)c1O,KPWYNAGOBXLMSE-UHFFFAOYSA-N,530.68,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(OCCCSc2ccccc2)cc1,486,-10.7605270913902,docked,9DKB,-5.67451804356404,docked,7ALV,94.83115093039282,75.63749138525155,77.32598208132322,77.32598208132322,False
REP_08218,CHEMBL5425361,H3B-6545 FREE BASE,CN(C)C(=O)/C=C/CNCCOc1ccc(/C(=C(/CC(F)(F)F)c2ccccc2)c2ccc3[nH]nc(F)c3c2)cn1,JPFTZIJTXCHJNE-HMOQVRKWSA-N,567.59,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C(=C(c1cccnc1)c1ccc2[nH]ncc2c1)c1ccccc1,1042,-10.7538059829122,docked,9DKB,-1.0109724769492,docked,7ALV,94.76223294279808,50.137835975189525,5.306685044796689,50.137835975189525,False
REP_05104,CHEMBL2364628,RICOLINOSTAT,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,QGZYDVAGYRLSKP-UHFFFAOYSA-N,433.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(N(c2ccccc2)c2ncccn2)cc1,395,-10.7528532075895,docked,9DKB,-4.47277693809471,docked,7ALV,94.6933149552033,75.63749138525155,48.93177119228118,75.63749138525155,False
REP_05679,CHEMBL35084,CANDOXATRIL,COCCOC[C@H](CC1(C(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,ZTWZVMIYIIVABD-OEMFJLHTSA-N,515.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(CCC1(C(=O)NC2CCCCC2)CCCC1)Oc1ccc2c(c1)CCC2,1149,-10.7523463661069,docked,9DKB,-4.9611774353834,docked,7ALV,94.62439696760855,24.017918676774638,60.78566505858029,60.78566505858029,False
REP_07702,CHEMBL2181753,AM-211,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1,OPXIRFWNLBDKQB-UHFFFAOYSA-N,500.52,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCc1ccccc1)NCc1ccccc1-c1ccccc1,671,-10.7430680126252,docked,9DKB,-4.05850179085893,docked,7ALV,94.55547898001379,50.137835975189525,38.938662991040665,50.137835975189525,False
REP_05733,CHEMBL3545365,ALTIRATINIB,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,GNNDEPIMDAZHRQ-UHFFFAOYSA-N,510.47,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccccc4)CC3)cc2)ccn1)C1CC1,65,-10.7151819371648,docked,9DKB,-9.50490405635218,docked,7ALV,94.48656099241902,91.38525155065473,99.4486560992419,99.4486560992419,False
REP_08217,CHEMBL5421037,STX-478,Cc1c([C@@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,LGPNQALKGDDVBD-CYBMUJFWSA-N,401.3,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCc1cc2ccccc2o1)Nc1cncnc1,233,-10.7070385117774,docked,9DKB,-5.13062620853519,docked,7ALV,94.41764300482426,91.38525155065473,65.74776016540316,91.38525155065473,False
REP_06870,CHEMBL5095094,CULMERCICLIB,CC(C)c1c2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2nn1C,LLFOBMRPWNABCB-UHFFFAOYSA-N,446.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cc(-c2ccc3n[nH]cc3c2)nc(Nc2ccc(N3CCNCC3)cn2)n1,852,-10.7028925220722,docked,9DKB,-3.80120790855644,docked,7ALV,94.3487250172295,50.137835975189525,33.70089593383874,50.137835975189525,False
REP_07874,CHEMBL3961833,AZD-9898,COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,RVMWIVNHZMXEHS-UWVGGRQHSA-N,457.84,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(c1cnc(Nc2ccccc2)cn1)C1CC1,1211,-10.6959643633616,docked,9DKB,-4.56617105504938,docked,7ALV,94.27980702963474,24.017918676774638,51.481736733287384,51.481736733287384,False
REP_01948,CHEMBL1614646,SUSALIMOD,Cc1cccnc1NS(=O)(=O)c1ccc(C#Cc2ccc(O)c(C(=O)O)c2)cc1,WJLQPSZXCOYTHS-UHFFFAOYSA-N,408.44,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=S(=O)(Nc1ccccn1)c1ccc(C#Cc2ccccc2)cc1,468,-10.6904354034284,docked,9DKB,-4.67971345809584,docked,7ALV,94.21088904203997,75.63749138525155,54.85871812543074,75.63749138525155,False
REP_08132,CHEMBL5095188,MAX-10181,Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,PTGUEPRQUFAZLN-UHFFFAOYSA-N,527.54,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,469,-10.6834058729705,docked,9DKB,-7.43964336699913,docked,7ALV,94.14197105444521,75.63749138525155,96.14059269469331,96.14059269469331,False
REP_00864,CHEMBL3545413,FLUMATINIB,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,BJCJYEYYYGBROF-UHFFFAOYSA-N,562.6,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(Nc1cncc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,1188,-10.6643802750865,docked,9DKB,-3.50229129946076,docked,7ALV,94.07305306685045,24.017918676774638,27.56719503790489,27.56719503790489,False
REP_02540,CHEMBL2103810,EZATIOSTAT HYDROCHLORIDE,CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)N[C@@H](C(=O)OCC)c1ccccc1,GWEJFLVSOGNLSS-WPFOTENUSA-N,529.66,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.8855241,83.80815001803101,True,,O=C(CCSCc1ccccc1)NCc1ccccc1,1348,-10.6605688567115,docked,9DKB,-4.28177588575119,docked,7ALV,94.00413507925569,15.506547208821504,44.45210199862164,44.45210199862164,False
REP_07152,CHEMBL5414447,ATUMELNANT,CCOc1ccccc1-c1ccc(N2CCN(C(=O)C3(C(F)(F)F)CCC3)C[C@H]2CC)c(C(=O)N[C@@H]2CN3CCC2CC3)n1,QJRFBKYETDVAJQ-ZEQKJWHPSA-N,613.72,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NC1CN2CCC1CC2)c1nc(-c2ccccc2)ccc1N1CCN(C(=O)C2CCC2)CC1,622,-10.6365319078669,docked,9DKB,-3.3891186867622,docked,7ALV,93.93521709166093,50.137835975189525,26.18883528600965,50.137835975189525,False
REP_06750,CHEMBL4802293,TEBITOREXANT,O=C(c1cccc(F)c1-c1ncccn1)N1C[C@H]2C[C@@H](Oc3ccc(C(F)(F)F)cn3)[C@@H]1C2,HUKWIAXQBOHZIX-JEBQAFNWSA-N,458.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(c1ccccc1-c1ncccn1)N1CC2CC(Oc3ccccn3)C1C2,977,-10.6159730442165,docked,9DKB,-5.57533241534679,docked,7ALV,93.86629910406616,50.137835975189525,75.32736044107511,75.32736044107511,False
REP_03992,CHEMBL2106405,DELOXOLONE,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)C3=CC[C@@H]4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,VRFVGZRKFFTPCG-KYHPDETOSA-N,556.78,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,797,-10.6080341412786,docked,9DKB,-4.67240662777695,docked,7ALV,93.7973811164714,50.137835975189525,54.51412818745693,54.51412818745693,False
REP_06377,CHEMBL4297478,VAMOTINIB,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nnc2ccccn12,SLIVDYMORZGPLW-UHFFFAOYSA-N,532.57,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(C#Cc2nnc3ccccn23)c1,876,-10.6075323848372,docked,9DKB,-4.07418373532776,docked,7ALV,93.72846312887664,50.137835975189525,39.42108890420399,50.137835975189525,False
REP_04973,CHEMBL2159227,CEMDOMESPIB,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](Oc2ccc(CCNC(C)=O)c(-c3cccc(F)c3)c2)OC1(C)C,PDBWOHBMJQOBHL-WBADGQHESA-N,447.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.7290672,82.83447529751172,True,,c1ccc(-c2cccc(OC3CCCCO3)c2)cc1,1429,-10.5786129040402,docked,9DKB,-5.27708145215793,docked,7ALV,93.65954514128188,10.268780151619572,68.986905582357,68.986905582357,False
REP_05029,CHEMBL2219412,AFOXOLANER,O=C(CNC(=O)c1ccc(C2=NOC(c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,OXDDDHGGRFRLEE-UHFFFAOYSA-N,625.88,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(C2CC(c3cccc4ccccc34)=NO2)cc1,47,-10.5765290569949,docked,9DKB,-1.87158134237306,docked,7ALV,93.59062715368711,91.38525155065473,9.235010337698135,91.38525155065473,False
REP_08210,CHEMBL5316169,CR-3465 FREE ACID,O=C(N[C@@H](Cc1ccc(OCc2ccc3ccc(F)cc3n2)cc1)C(=O)O)c1ccc2ccccc2n1,XBKBJNOSNDZQGN-MHZLTWQESA-N,495.51,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCCc1ccc(OCc2ccc3ccccc3n2)cc1)c1ccc2ccccc2n1,507,-10.5681219356305,docked,9DKB,-4.50106730871804,docked,7ALV,93.52170916609235,50.137835975189525,49.75878704341833,50.137835975189525,False
REP_07656,CHEMBL2016893,XL-418,Cc1c(NCCN2CCCC2)cc(C(=O)CCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,IKBSEBRGSVFUHM-UHFFFAOYSA-N,609.49,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1cc(NCCN2CCCC2)cc(N2CCN(c3ncnc4[nH]ncc34)CC2)c1,1221,-10.5597608567101,docked,9DKB,-1.54876180595482,docked,7ALV,93.45279117849759,24.017918676774638,7.374224672639562,24.017918676774638,False
REP_03129,CHEMBL2104791,IOSUMETIC ACID,CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(NC)c1I,IGSPYLOKMDUVEX-UHFFFAOYSA-N,627.99,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5345409,81.21168409664622,True,,c1ccccc1,1564,-10.5392321497037,docked,9DKB,-4.47336120091111,docked,7ALV,93.38387319090282,1.6540317022742934,49.00068917987595,49.00068917987595,False
REP_05075,CHEMBL2325014,PF-05089771,Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,ZYSCOUXLBXGGIM-UHFFFAOYSA-N,500.36,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=S(=O)(Nc1cscn1)c1ccc(Oc2ccccc2-c2cn[nH]c2)cc1,38,-10.5366717923266,docked,9DKB,-7.4249821842642,docked,7ALV,93.31495520330806,91.38525155065473,96.07167470709855,96.07167470709855,False
